r,t,y,CapitalInvestment
REGION1,DEMINDELC002,2028,63.8507
REGION1,DEMINDELC002,2029,64.1765
REGION1,DEMINDELC002,2030,64.828
REGION1,DEMRESELC002,2015,1070.5699
REGION1,DEMRESELC002,2016,59.4237
REGION1,DEMRESELC002,2017,77.3451
REGION1,DEMRESELC002,2018,77.3451
REGION1,DEMRESELC002,2019,78.2884
REGION1,DEMRESELC002,2020,78.2884
REGION1,DEMRESELC002,2021,183.9305
REGION1,DEMRESELC002,2022,187.7034
REGION1,DEMRESELC002,2023,190.5331
REGION1,DEMRESELC002,2024,192.4196
REGION1,DEMRESELC002,2025,195.2493
REGION1,DEMRESELC002,2026,196.1925
REGION1,DEMRESELC002,2027,199.0222
REGION1,DEMRESELC002,2028,200.9087
REGION1,DEMRESELC002,2029,202.7952
REGION1,DEMRESELC002,2030,203.7384
REGION1,LNDBLTETH,2015,2119.0008
REGION1,LNDBLTETH,2017,115.0
REGION1,LNDBLTETH,2018,121.0
REGION1,LNDBLTETH,2019,121.0
REGION1,LNDBLTETH,2020,126.0
REGION1,LNDBLTETH,2021,142.0
REGION1,LNDBLTETH,2022,146.0
REGION1,LNDBLTETH,2023,147.0
REGION1,LNDBLTETH,2024,154.0
REGION1,LNDBLTETH,2025,147.0
REGION1,LNDBLTETH,2026,165.0001
REGION1,LNDBLTETH,2027,161.0001
REGION1,LNDBLTETH,2028,166.0001
REGION1,LNDBLTETH,2029,167.0001
REGION1,LNDBLTETH,2030,2290.0008
REGION1,LNDCP01HIETH,2016,0.4931
REGION1,LNDCP01HIETH,2017,1.5591
REGION1,LNDCP01HIETH,2018,2.7369
REGION1,LNDCP01HIETH,2019,2.7281
REGION1,LNDCP01HIETH,2020,2.7357
REGION1,LNDCP01HIETH,2021,3.9461
REGION1,LNDCP01HIETH,2022,3.9247
REGION1,LNDCP01HIETH,2023,3.9205
REGION1,LNDCP01HIETH,2024,3.9325
REGION1,LNDCP01HIETH,2025,3.9599
REGION1,LNDCP01HIETH,2026,4.0019
REGION1,LNDCP01HIETH,2027,4.0578
REGION1,LNDCP01HIETH,2028,4.1269
REGION1,LNDCP01HIETH,2029,4.2085
REGION1,LNDCP01HIETH,2030,4.3021
REGION1,LNDCP01HRETH,2016,6.735
REGION1,LNDCP01HRETH,2017,14.0902
REGION1,LNDCP01HRETH,2018,22.32
REGION1,LNDCP01HRETH,2019,31.3003
REGION1,LNDCP01HRETH,2020,38.4753
REGION1,LNDCP01HRETH,2021,49.4403
REGION1,LNDCP01HRETH,2022,59.6713
REGION1,LNDCP01HRETH,2023,67.1916
REGION1,LNDCP01HRETH,2024,71.5485
REGION1,LNDCP01HRETH,2025,72.5407
REGION1,LNDCP01HRETH,2026,70.4249
REGION1,LNDCP01HRETH,2027,68.5912
REGION1,LNDCP01HRETH,2028,66.8791
REGION1,LNDCP01HRETH,2029,65.4289
REGION1,LNDCP01HRETH,2030,64.0812
REGION1,LNDCP01IIETH,2016,0.585
REGION1,LNDCP01IIETH,2017,1.2308
REGION1,LNDCP01IIETH,2018,1.9464
REGION1,LNDCP01IIETH,2019,1.921
REGION1,LNDCP01IIETH,2020,1.906
REGION1,LNDCP01IIETH,2021,2.6419
REGION1,LNDCP01IIETH,2022,2.6088
REGION1,LNDCP01IIETH,2023,2.5864
REGION1,LNDCP01IIETH,2024,2.574
REGION1,LNDCP01IIETH,2025,2.5713
REGION1,LNDCP01IIETH,2026,2.5778
REGION1,LNDCP01IIETH,2027,2.5929
REGION1,LNDCP01IIETH,2028,2.6162
REGION1,LNDCP01IIETH,2029,2.6474
REGION1,LNDCP01IIETH,2030,2.6861
REGION1,LNDCP01IRETH,2016,7.664
REGION1,LNDCP01IRETH,2017,16.1236
REGION1,LNDCP01IRETH,2018,25.4981
REGION1,LNDCP01IRETH,2019,35.9249
REGION1,LNDCP01IRETH,2020,47.5616
REGION1,LNDCP01IRETH,2021,60.5898
REGION1,LNDCP01IRETH,2022,75.2183
REGION1,LNDCP01IRETH,2023,91.647
REGION1,LNDCP01IRETH,2024,110.2321
REGION1,LNDCP01IRETH,2025,131.2509
REGION1,LNDCP01IRETH,2026,154.3634
REGION1,LNDCP01IRETH,2027,176.9732
REGION1,LNDCP01IRETH,2028,198.9006
REGION1,LNDCP01IRETH,2029,220.3646
REGION1,LNDCP01IRETH,2030,241.3833
REGION1,LNDCP01LRETH,2016,2.2126
REGION1,LNDCP01LRETH,2017,5.31
REGION1,LNDCP01LRETH,2018,8.7875
REGION1,LNDCP01LRETH,2019,12.6261
REGION1,LNDCP01LRETH,2020,16.8078
REGION1,LNDCP01LRETH,2021,21.3354
REGION1,LNDCP01LRETH,2022,26.1526
REGION1,LNDCP01LRETH,2023,31.264
REGION1,LNDCP01LRETH,2024,36.6548
REGION1,LNDCP01LRETH,2025,42.3111
REGION1,LNDCP01LRETH,2026,48.2195
REGION1,LNDCP01LRETH,2027,54.3875
REGION1,LNDCP01LRETH,2028,60.7632
REGION1,LNDCP01LRETH,2029,67.355
REGION1,LNDCP01LRETH,2030,74.1523
REGION1,LNDCP02HIETH,2016,10.2388
REGION1,LNDCP02HIETH,2017,21.4856
REGION1,LNDCP02HIETH,2018,34.0035
REGION1,LNDCP02HIETH,2019,47.8712
REGION1,LNDCP02HIETH,2020,63.3511
REGION1,LNDCP02HIETH,2021,80.7369
REGION1,LNDCP02HIETH,2022,100.2029
REGION1,LNDCP02HIETH,2023,122.1207
REGION1,LNDCP02HIETH,2024,146.9102
REGION1,LNDCP02HIETH,2025,174.8903
REGION1,LNDCP02HIETH,2026,206.6515
REGION1,LNDCP02HIETH,2027,242.649
REGION1,LNDCP02HIETH,2028,283.5781
REGION1,LNDCP02HIETH,2029,330.2307
REGION1,LNDCP02HIETH,2030,378.0968
REGION1,LNDCP02HRETH,2016,7.2638
REGION1,LNDCP02HRETH,2017,19.2409
REGION1,LNDCP02HRETH,2018,32.4895
REGION1,LNDCP02HRETH,2019,47.2504
REGION1,LNDCP02HRETH,2020,60.4424
REGION1,LNDCP02HRETH,2021,78.3388
REGION1,LNDCP02HRETH,2022,97.5831
REGION1,LNDCP02HRETH,2023,110.6902
REGION1,LNDCP02HRETH,2024,117.1762
REGION1,LNDCP02HRETH,2025,116.2409
REGION1,LNDCP02HRETH,2026,113.0488
REGION1,LNDCP02HRETH,2027,110.2414
REGION1,LNDCP02HRETH,2028,107.7018
REGION1,LNDCP02HRETH,2029,105.5142
REGION1,LNDCP02HRETH,2030,103.5635
REGION1,LNDCP02IIETH,2016,6.3008
REGION1,LNDCP02IIETH,2017,13.2219
REGION1,LNDCP02IIETH,2018,20.9252
REGION1,LNDCP02IIETH,2019,29.4592
REGION1,LNDCP02IIETH,2020,38.9853
REGION1,LNDCP02IIETH,2021,49.6843
REGION1,LNDCP02IIETH,2022,61.6633
REGION1,LNDCP02IIETH,2023,75.1512
REGION1,LNDCP02IIETH,2024,90.4063
REGION1,LNDCP02IIETH,2025,107.6248
REGION1,LNDCP02IIETH,2026,122.2768
REGION1,LNDCP02IIETH,2027,131.7356
REGION1,LNDCP02IIETH,2028,135.41
REGION1,LNDCP02IIETH,2029,132.768
REGION1,LNDCP02IIETH,2030,127.9536
REGION1,LNDCP02IRETH,2016,1.5795
REGION1,LNDCP02IRETH,2017,13.447
REGION1,LNDCP02IRETH,2018,21.3656
REGION1,LNDCP02IRETH,2019,24.9609
REGION1,LNDCP02IRETH,2020,26.5583
REGION1,LNDCP02IRETH,2021,34.5619
REGION1,LNDCP02IRETH,2022,36.3138
REGION1,LNDCP02IRETH,2023,38.2946
REGION1,LNDCP02IRETH,2024,40.4929
REGION1,LNDCP02IRETH,2025,42.8977
REGION1,LNDCP02IRETH,2026,45.4988
REGION1,LNDCP02IRETH,2027,48.3164
REGION1,LNDCP02IRETH,2028,51.2811
REGION1,LNDCP02IRETH,2029,54.414
REGION1,LNDCP02IRETH,2030,57.7068
REGION1,LNDCP02LRETH,2020,4.3395
REGION1,LNDCP02LRETH,2021,15.3816
REGION1,LNDCP02LRETH,2022,26.9975
REGION1,LNDCP02LRETH,2023,39.1586
REGION1,LNDCP02LRETH,2024,51.8377
REGION1,LNDCP02LRETH,2025,65.0088
REGION1,LNDCP02LRETH,2026,78.6474
REGION1,LNDCP02LRETH,2027,92.75
REGION1,LNDCP02LRETH,2028,107.2545
REGION1,LNDCP02LRETH,2029,122.1598
REGION1,LNDCP02LRETH,2030,137.4458
REGION1,LNDCP03HIETH,2016,2.6622
REGION1,LNDCP03HIETH,2017,5.6013
REGION1,LNDCP03HIETH,2018,8.8589
REGION1,LNDCP03HIETH,2019,12.4828
REGION1,LNDCP03HIETH,2020,16.5278
REGION1,LNDCP03HIETH,2021,21.0572
REGION1,LNDCP03HIETH,2022,26.1435
REGION1,LNDCP03HIETH,2023,31.8705
REGION1,LNDCP03HIETH,2024,38.402
REGION1,LNDCP03HIETH,2025,45.7127
REGION1,LNDCP03HIETH,2026,53.9976
REGION1,LNDCP03HIETH,2027,63.4029
REGION1,LNDCP03HIETH,2028,74.0965
REGION1,LNDCP03HIETH,2029,86.2718
REGION1,LNDCP03HIETH,2030,100.151
REGION1,LNDCP03HRETH,2016,13.0032
REGION1,LNDCP03HRETH,2017,27.4272
REGION1,LNDCP03HRETH,2018,43.4103
REGION1,LNDCP03HRETH,2019,61.1864
REGION1,LNDCP03HRETH,2020,81.0243
REGION1,LNDCP03HRETH,2021,103.2335
REGION1,LNDCP03HRETH,2022,128.1045
REGION1,LNDCP03HRETH,2023,156.1764
REGION1,LNDCP03HRETH,2024,187.8546
REGION1,LNDCP03HRETH,2025,223.6801
REGION1,LNDCP03HRETH,2026,263.8583
REGION1,LNDCP03HRETH,2027,301.5331
REGION1,LNDCP03HRETH,2028,336.3098
REGION1,LNDCP03HRETH,2029,368.4159
REGION1,LNDCP03HRETH,2030,397.5743
REGION1,LNDCP03IIETH,2016,1.7618
REGION1,LNDCP03IIETH,2017,3.7068
REGION1,LNDCP03IIETH,2018,5.8625
REGION1,LNDCP03IIETH,2019,8.2607
REGION1,LNDCP03IIETH,2020,10.9375
REGION1,LNDCP03IIETH,2021,13.9349
REGION1,LNDCP03IIETH,2022,17.3009
REGION1,LNDCP03IIETH,2023,21.0907
REGION1,LNDCP03IIETH,2024,25.4131
REGION1,LNDCP03IIETH,2025,30.2511
REGION1,LNDCP03IIETH,2026,29.1435
REGION1,LNDCP03IIETH,2027,28.1183
REGION1,LNDCP03IIETH,2028,27.1714
REGION1,LNDCP03IIETH,2029,26.2989
REGION1,LNDCP03IIETH,2030,25.4969
REGION1,LNDCP03IRETH,2016,6.9396
REGION1,LNDCP03IRETH,2017,27.9199
REGION1,LNDCP03IRETH,2018,46.1068
REGION1,LNDCP03IRETH,2019,61.2406
REGION1,LNDCP03IRETH,2020,72.9977
REGION1,LNDCP03IRETH,2021,94.8479
REGION1,LNDCP03IRETH,2022,111.7716
REGION1,LNDCP03IRETH,2023,123.3256
REGION1,LNDCP03IRETH,2024,129.0012
REGION1,LNDCP03IRETH,2025,128.1772
REGION1,LNDCP03IRETH,2026,127.3144
REGION1,LNDCP03IRETH,2027,126.9047
REGION1,LNDCP03IRETH,2028,126.8474
REGION1,LNDCP03IRETH,2029,127.2031
REGION1,LNDCP03IRETH,2030,127.8729
REGION1,LNDCP03LRETH,2017,4.484
REGION1,LNDCP03LRETH,2018,11.1808
REGION1,LNDCP03LRETH,2019,18.5318
REGION1,LNDCP03LRETH,2020,26.5042
REGION1,LNDCP03LRETH,2021,35.067
REGION1,LNDCP03LRETH,2022,44.2106
REGION1,LNDCP03LRETH,2023,53.8671
REGION1,LNDCP03LRETH,2024,64.0297
REGION1,LNDCP03LRETH,2025,74.6732
REGION1,LNDCP03LRETH,2026,85.7736
REGION1,LNDCP03LRETH,2027,97.3079
REGION1,LNDCP03LRETH,2028,109.2745
REGION1,LNDCP03LRETH,2029,121.6128
REGION1,LNDCP03LRETH,2030,134.3231
REGION1,LNDCP04HIETH,2016,0.8222
REGION1,LNDCP04HIETH,2017,2.1822
REGION1,LNDCP04HIETH,2018,3.5117
REGION1,LNDCP04HIETH,2019,4.8226
REGION1,LNDCP04HIETH,2020,6.1063
REGION1,LNDCP04HIETH,2021,7.8359
REGION1,LNDCP04HIETH,2022,9.5305
REGION1,LNDCP04HIETH,2023,11.1042
REGION1,LNDCP04HIETH,2024,12.722
REGION1,LNDCP04HIETH,2025,14.2977
REGION1,LNDCP04HIETH,2026,15.8509
REGION1,LNDCP04HIETH,2027,17.3728
REGION1,LNDCP04HIETH,2028,18.864
REGION1,LNDCP04HIETH,2029,20.3441
REGION1,LNDCP04HIETH,2030,21.7946
REGION1,LNDCP04IIETH,2016,0.1395
REGION1,LNDCP04IIETH,2017,0.299
REGION1,LNDCP04IIETH,2018,0.4776
REGION1,LNDCP04IIETH,2019,0.6292
REGION1,LNDCP04IIETH,2020,0.843
REGION1,LNDCP04IIETH,2021,1.0731
REGION1,LNDCP04IIETH,2022,1.3187
REGION1,LNDCP04IIETH,2023,1.579
REGION1,LNDCP04IIETH,2024,1.8533
REGION1,LNDCP04IIETH,2025,2.1409
REGION1,LNDCP04IIETH,2026,2.4411
REGION1,LNDCP04IIETH,2027,2.7083
REGION1,LNDCP04IIETH,2028,3.0319
REGION1,LNDCP04IIETH,2029,3.3663
REGION1,LNDCP04IIETH,2030,3.711
REGION1,LNDCP04LRETH,2015,0.1087
REGION1,LNDCP04LRETH,2016,0.1083
REGION1,LNDCP04LRETH,2017,0.1088
REGION1,LNDCP04LRETH,2018,0.1104
REGION1,LNDCP04LRETH,2019,0.1129
REGION1,LNDCP04LRETH,2020,0.1162
REGION1,LNDCP04LRETH,2021,0.1204
REGION1,LNDCP04LRETH,2022,0.1254
REGION1,LNDCP04LRETH,2023,0.1311
REGION1,LNDCP04LRETH,2024,0.1376
REGION1,LNDCP04LRETH,2025,0.1447
REGION1,LNDCP04LRETH,2026,0.1525
REGION1,LNDCP04LRETH,2027,0.1608
REGION1,LNDCP04LRETH,2028,0.1698
REGION1,LNDCP04LRETH,2029,0.1793
REGION1,LNDCP04LRETH,2030,0.1893
REGION1,LNDCP05HIETH,2016,0.8416
REGION1,LNDCP05HIETH,2017,1.771
REGION1,LNDCP05HIETH,2018,2.8015
REGION1,LNDCP05HIETH,2019,3.9801
REGION1,LNDCP05HIETH,2020,5.2603
REGION1,LNDCP05HIETH,2021,6.6942
REGION1,LNDCP05HIETH,2022,8.3047
REGION1,LNDCP05HIETH,2023,10.1184
REGION1,LNDCP05HIETH,2024,12.1658
REGION1,LNDCP05HIETH,2025,14.4819
REGION1,LNDCP05HIETH,2026,17.1069
REGION1,LNDCP05HIETH,2027,20.1194
REGION1,LNDCP05HIETH,2028,23.5085
REGION1,LNDCP05HIETH,2029,27.3676
REGION1,LNDCP05HIETH,2030,31.7671
REGION1,LNDCP05HRETH,2018,1.2055
REGION1,LNDCP05HRETH,2019,6.5278
REGION1,LNDCP05HRETH,2020,11.5328
REGION1,LNDCP05HRETH,2021,18.3298
REGION1,LNDCP05HRETH,2022,24.6713
REGION1,LNDCP05HRETH,2023,30.567
REGION1,LNDCP05HRETH,2024,36.0617
REGION1,LNDCP05HRETH,2025,41.059
REGION1,LNDCP05HRETH,2026,45.4669
REGION1,LNDCP05HRETH,2027,49.3487
REGION1,LNDCP05HRETH,2028,52.5001
REGION1,LNDCP05HRETH,2029,54.9672
REGION1,LNDCP05HRETH,2030,56.5623
REGION1,LNDCP05IIETH,2021,0.158
REGION1,LNDCP05IIETH,2022,0.3241
REGION1,LNDCP05IIETH,2023,0.4979
REGION1,LNDCP05IIETH,2024,0.679
REGION1,LNDCP05IIETH,2025,0.8671
REGION1,LNDCP05IIETH,2026,1.0617
REGION1,LNDCP05IIETH,2027,1.3026
REGION1,LNDCP05IIETH,2028,1.5095
REGION1,LNDCP05IIETH,2029,1.722
REGION1,LNDCP05IIETH,2030,1.9399
REGION1,LNDCP05IRETH,2019,0.42
REGION1,LNDCP05IRETH,2020,0.903
REGION1,LNDCP05IRETH,2021,1.4174
REGION1,LNDCP05IRETH,2022,1.9315
REGION1,LNDCP05IRETH,2023,2.5039
REGION1,LNDCP05IRETH,2024,3.1032
REGION1,LNDCP05IRETH,2025,3.7281
REGION1,LNDCP05IRETH,2026,4.3471
REGION1,LNDCP05IRETH,2027,5.0193
REGION1,LNDCP05IRETH,2028,5.7133
REGION1,LNDCP05IRETH,2029,6.3982
REGION1,LNDCP05IRETH,2030,7.1328
REGION1,LNDCP05LRETH,2023,0.142
REGION1,LNDCP05LRETH,2024,0.3089
REGION1,LNDCP05LRETH,2025,0.4605
REGION1,LNDCP05LRETH,2026,0.6164
REGION1,LNDCP05LRETH,2027,0.7766
REGION1,LNDCP05LRETH,2028,0.9608
REGION1,LNDCP05LRETH,2029,1.1287
REGION1,LNDCP05LRETH,2030,1.3003
REGION1,LNDCP06HIETH,2016,0.351
REGION1,LNDCP06HIETH,2017,0.7385
REGION1,LNDCP06HIETH,2018,1.1678
REGION1,LNDCP06HIETH,2019,1.6454
REGION1,LNDCP06HIETH,2020,2.1784
REGION1,LNDCP06HIETH,2021,2.7752
REGION1,LNDCP06HIETH,2022,3.4452
REGION1,LNDCP06HIETH,2023,4.1996
REGION1,LNDCP06HIETH,2024,5.051
REGION1,LNDCP06HIETH,2025,6.0138
REGION1,LNDCP06HIETH,2026,7.1049
REGION1,LNDCP06HIETH,2027,8.3434
REGION1,LNDCP06HIETH,2028,9.7515
REGION1,LNDCP06HIETH,2029,11.3546
REGION1,LNDCP06HIETH,2030,13.182
REGION1,LNDCP06HRETH,2016,29.0765
REGION1,LNDCP06HRETH,2017,91.3714
REGION1,LNDCP06HRETH,2018,152.5442
REGION1,LNDCP06HRETH,2019,212.6581
REGION1,LNDCP06HRETH,2020,271.8843
REGION1,LNDCP06HRETH,2021,351.3668
REGION1,LNDCP06HRETH,2022,428.7672
REGION1,LNDCP06HRETH,2023,504.2419
REGION1,LNDCP06HRETH,2024,577.8663
REGION1,LNDCP06HRETH,2025,649.9162
REGION1,LNDCP06HRETH,2026,720.3971
REGION1,LNDCP06HRETH,2027,789.3635
REGION1,LNDCP06HRETH,2028,856.9358
REGION1,LNDCP06HRETH,2029,923.0932
REGION1,LNDCP06HRETH,2030,987.7287
REGION1,LNDCP06LRETH,2017,5.725
REGION1,LNDCP06LRETH,2018,12.1388
REGION1,LNDCP06LRETH,2019,19.1678
REGION1,LNDCP06LRETH,2020,26.8004
REGION1,LNDCP06LRETH,2021,35.0264
REGION1,LNDCP06LRETH,2022,43.7771
REGION1,LNDCP06LRETH,2023,53.0652
REGION1,LNDCP06LRETH,2024,62.825
REGION1,LNDCP06LRETH,2025,73.0517
REGION1,LNDCP06LRETH,2026,83.7421
REGION1,LNDCP06LRETH,2027,94.834
REGION1,LNDCP06LRETH,2028,106.3263
REGION1,LNDCP06LRETH,2029,118.219
REGION1,LNDCP06LRETH,2030,130.4531
REGION1,LNDCP07HIETH,2016,0.316
REGION1,LNDCP07HIETH,2017,2.2982
REGION1,LNDCP07HIETH,2018,4.7827
REGION1,LNDCP07HIETH,2019,5.0516
REGION1,LNDCP07HIETH,2020,5.371
REGION1,LNDCP07HIETH,2021,7.0706
REGION1,LNDCP07HIETH,2022,7.417
REGION1,LNDCP07HIETH,2023,7.8102
REGION1,LNDCP07HIETH,2024,8.2477
REGION1,LNDCP07HIETH,2025,8.8073
REGION1,LNDCP07HIETH,2026,9.3269
REGION1,LNDCP07HIETH,2027,9.8846
REGION1,LNDCP07HIETH,2028,10.4783
REGION1,LNDCP07HIETH,2029,11.1064
REGION1,LNDCP07HIETH,2030,11.7671
REGION1,LNDCP07HRETH,2016,1.005
REGION1,LNDCP07HRETH,2017,14.097
REGION1,LNDCP07HRETH,2018,28.4478
REGION1,LNDCP07HRETH,2019,44.4075
REGION1,LNDCP07HRETH,2020,57.2036
REGION1,LNDCP07HRETH,2021,76.2279
REGION1,LNDCP07HRETH,2022,94.4516
REGION1,LNDCP07HRETH,2023,107.3881
REGION1,LNDCP07HRETH,2024,116.6643
REGION1,LNDCP07HRETH,2025,119.9792
REGION1,LNDCP07HRETH,2026,117.0665
REGION1,LNDCP07HRETH,2027,114.5806
REGION1,LNDCP07HRETH,2028,112.3541
REGION1,LNDCP07HRETH,2029,110.5202
REGION1,LNDCP07HRETH,2030,108.9129
REGION1,LNDCP07IIETH,2016,0.1778
REGION1,LNDCP07IIETH,2017,2.4432
REGION1,LNDCP07IIETH,2018,4.9404
REGION1,LNDCP07IIETH,2019,5.221
REGION1,LNDCP07IIETH,2020,5.2817
REGION1,LNDCP07IIETH,2021,7.8807
REGION1,LNDCP07IIETH,2022,7.8804
REGION1,LNDCP07IIETH,2023,7.9161
REGION1,LNDCP07IIETH,2024,7.9861
REGION1,LNDCP07IIETH,2025,8.1335
REGION1,LNDCP07IIETH,2026,8.2668
REGION1,LNDCP07IIETH,2027,8.4295
REGION1,LNDCP07IIETH,2028,8.62
REGION1,LNDCP07IIETH,2029,8.837
REGION1,LNDCP07IIETH,2030,9.0792
REGION1,LNDCP07IRETH,2016,14.43
REGION1,LNDCP07IRETH,2017,30.3585
REGION1,LNDCP07IRETH,2018,48.0103
REGION1,LNDCP07IRETH,2019,67.6438
REGION1,LNDCP07IRETH,2020,89.5564
REGION1,LNDCP07IRETH,2021,114.0898
REGION1,LNDCP07IRETH,2022,141.6373
REGION1,LNDCP07IRETH,2023,172.6509
REGION1,LNDCP07IRETH,2024,207.6506
REGION1,LNDCP07IRETH,2025,247.2342
REGION1,LNDCP07IRETH,2026,291.6794
REGION1,LNDCP07IRETH,2027,334.9762
REGION1,LNDCP07IRETH,2028,377.297
REGION1,LNDCP07IRETH,2029,418.6564
REGION1,LNDCP07IRETH,2030,459.1716
REGION1,LNDCP07LRETH,2016,1.1124
REGION1,LNDCP07LRETH,2017,6.7308
REGION1,LNDCP07LRETH,2018,12.9922
REGION1,LNDCP07LRETH,2019,19.8836
REGION1,LNDCP07LRETH,2020,27.3735
REGION1,LNDCP07LRETH,2021,35.4518
REGION1,LNDCP07LRETH,2022,44.0502
REGION1,LNDCP07LRETH,2023,53.1617
REGION1,LNDCP07LRETH,2024,62.7606
REGION1,LNDCP07LRETH,2025,72.8426
REGION1,LNDCP07LRETH,2026,83.3444
REGION1,LNDCP07LRETH,2027,94.2642
REGION1,LNDCP07LRETH,2028,105.581
REGION1,LNDCP07LRETH,2029,117.295
REGION1,LNDCP07LRETH,2030,129.3472
REGION1,LNDCP08HIETH,2016,30.8282
REGION1,LNDCP08HIETH,2017,64.913
REGION1,LNDCP08HIETH,2018,102.6312
REGION1,LNDCP08HIETH,2019,144.6395
REGION1,LNDCP08HIETH,2020,191.5216
REGION1,LNDCP08HIETH,2021,243.9566
REGION1,LNDCP08HIETH,2022,302.8893
REGION1,LNDCP08HIETH,2023,369.2345
REGION1,LNDCP08HIETH,2024,444.0521
REGION1,LNDCP08HIETH,2025,528.7247
REGION1,LNDCP08HIETH,2026,624.6188
REGION1,LNDCP08HIETH,2027,733.5294
REGION1,LNDCP08HIETH,2028,857.3492
REGION1,LNDCP08HIETH,2029,998.2626
REGION1,LNDCP08HIETH,2030,1141.0807
REGION1,LNDCP08HRETH,2016,33.7925
REGION1,LNDCP08HRETH,2017,71.0939
REGION1,LNDCP08HRETH,2018,112.4305
REGION1,LNDCP08HRETH,2019,158.325
REGION1,LNDCP08HRETH,2020,192.7214
REGION1,LNDCP08HRETH,2021,247.6296
REGION1,LNDCP08HRETH,2022,298.5887
REGION1,LNDCP08HRETH,2023,334.6586
REGION1,LNDCP08HRETH,2024,406.1774
REGION1,LNDCP08HRETH,2025,464.8488
REGION1,LNDCP08HRETH,2026,506.7808
REGION1,LNDCP08HRETH,2027,530.4973
REGION1,LNDCP08HRETH,2028,536.4766
REGION1,LNDCP08HRETH,2029,525.0164
REGION1,LNDCP08HRETH,2030,508.6456
REGION1,LNDCP08IIETH,2016,18.9712
REGION1,LNDCP08IIETH,2017,39.9465
REGION1,LNDCP08IIETH,2018,63.1577
REGION1,LNDCP08IIETH,2019,89.0089
REGION1,LNDCP08IIETH,2020,117.8594
REGION1,LNDCP08IIETH,2021,150.1272
REGION1,LNDCP08IIETH,2022,186.3934
REGION1,LNDCP08IIETH,2023,224.5073
REGION1,LNDCP08IIETH,2024,219.2447
REGION1,LNDCP08IIETH,2025,212.3849
REGION1,LNDCP08IIETH,2026,206.1288
REGION1,LNDCP08IIETH,2027,200.5088
REGION1,LNDCP08IIETH,2028,195.4626
REGION1,LNDCP08IIETH,2029,190.9294
REGION1,LNDCP08IIETH,2030,186.9462
REGION1,LNDCP08IRETH,2016,7.4145
REGION1,LNDCP08IRETH,2017,28.253
REGION1,LNDCP08IRETH,2018,50.9827
REGION1,LNDCP08IRETH,2019,60.3001
REGION1,LNDCP08IRETH,2020,70.6351
REGION1,LNDCP08IRETH,2021,93.5174
REGION1,LNDCP08IRETH,2022,105.1585
REGION1,LNDCP08IRETH,2023,117.7011
