r,t,y,TotalTechnologyAnnualActivity
REGION1,DEMINDOHC,2029,19.47
REGION1,DEMINDOHC,2030,20.14
REGION1,DEMOTHDSL,2015,5.61
REGION1,DEMOTHDSL,2016,5.61
REGION1,DEMOTHDSL,2017,5.83
REGION1,DEMOTHDSL,2018,6.04
REGION1,DEMOTHDSL,2019,6.26
REGION1,DEMOTHDSL,2020,6.47
REGION1,DEMOTHDSL,2021,6.86
REGION1,DEMOTHDSL,2022,7.24
REGION1,DEMOTHDSL,2023,7.62
REGION1,DEMOTHDSL,2024,7.98
REGION1,DEMOTHDSL,2025,8.33
REGION1,DEMOTHDSL,2026,8.68
REGION1,DEMOTHDSL,2027,9.03
REGION1,DEMOTHDSL,2028,9.37
REGION1,DEMOTHDSL,2029,9.7
REGION1,DEMOTHDSL,2030,10.03
REGION1,DEMOTHOHC,2015,3.98
REGION1,DEMOTHOHC,2016,3.98
REGION1,DEMOTHOHC,2017,4.13
REGION1,DEMOTHOHC,2018,4.29
REGION1,DEMOTHOHC,2019,4.44
REGION1,DEMOTHOHC,2020,4.59
REGION1,DEMOTHOHC,2021,4.87
REGION1,DEMOTHOHC,2022,5.14
REGION1,DEMOTHOHC,2023,5.4
REGION1,DEMOTHOHC,2024,5.66
REGION1,DEMOTHOHC,2025,5.91
REGION1,DEMOTHOHC,2026,6.16
REGION1,DEMOTHOHC,2027,6.41
REGION1,DEMOTHOHC,2028,6.65
REGION1,DEMOTHOHC,2029,6.88
REGION1,DEMOTHOHC,2030,7.12
REGION1,DEMPUBSURETH,2015,0.81
REGION1,DEMPUBSURETH,2016,0.85
REGION1,DEMPUBSURETH,2017,0.89
REGION1,DEMPUBSURETH,2018,0.94
REGION1,DEMPUBSURETH,2019,0.98
REGION1,DEMPUBSURETH,2020,1.03
REGION1,DEMPUBSURETH,2021,1.09
REGION1,DEMPUBSURETH,2022,1.14
REGION1,DEMPUBSURETH,2023,1.2
REGION1,DEMPUBSURETH,2024,1.26
REGION1,DEMPUBSURETH,2025,1.32
REGION1,DEMPUBSURETH,2026,1.39
REGION1,DEMPUBSURETH,2027,1.45
REGION1,DEMPUBSURETH,2028,1.53
REGION1,DEMPUBSURETH,2029,1.6
REGION1,DEMPUBSURETH,2030,1.68
REGION1,DEMPWRBIO,2029,0.0198
REGION1,DEMPWRBIO,2030,3.4825
REGION1,DEMPWRGEO,2020,5.0524
REGION1,DEMPWRGEO,2021,9.3284
REGION1,DEMPWRGEO,2022,9.3243
REGION1,DEMPWRGEO,2023,9.3123
REGION1,DEMPWRGEO,2024,9.3083
REGION1,DEMPWRGEO,2025,9.2963
REGION1,DEMPWRGEO,2026,9.2922
REGION1,DEMPWRGEO,2027,9.2803
REGION1,DEMPWRGEO,2028,9.2762
REGION1,DEMPWRGEO,2029,9.2642
REGION1,DEMPWRGEO,2030,9.2602
REGION1,DEMPWRHYD,2015,29.4928
REGION1,DEMPWRHYD,2016,32.163
REGION1,DEMPWRHYD,2017,35.7326
REGION1,DEMPWRHYD,2018,40.4778
REGION1,DEMPWRHYD,2019,47.3351
REGION1,DEMPWRHYD,2020,47.4518
REGION1,DEMPWRHYD,2021,47.4466
REGION1,DEMPWRHYD,2022,58.7164
REGION1,DEMPWRHYD,2023,69.9939
REGION1,DEMPWRHYD,2024,81.2636
REGION1,DEMPWRHYD,2025,92.5411
REGION1,DEMPWRHYD,2026,103.8109
REGION1,DEMPWRHYD,2027,105.1596
REGION1,DEMPWRHYD,2028,105.1467
REGION1,DEMPWRHYD,2029,105.1415
REGION1,DEMPWRHYD,2030,105.1286
REGION1,DEMPWRSOL,2021,7.0963
REGION1,DEMPWRSOL,2022,4.1751
REGION1,DEMPWRSOL,2023,7.0892
REGION1,DEMPWRSOL,2024,7.0821
REGION1,DEMPWRSOL,2025,7.0821
REGION1,DEMPWRSOL,2026,7.075
REGION1,DEMPWRSOL,2027,4.467
REGION1,DEMPWRSOL,2028,7.0679
REGION1,DEMPWRSOL,2029,7.0679
REGION1,DEMPWRSOL,2030,7.0607
REGION1,DEMPWRWND,2015,3.105
REGION1,DEMPWRWND,2016,3.1023
REGION1,DEMPWRWND,2017,3.1012
REGION1,DEMPWRWND,2018,2.5055
REGION1,DEMPWRWND,2019,0.5922
REGION1,DEMPWRWND,2020,3.0948
REGION1,DEMPWRWND,2021,3.0938
REGION1,DEMPWRWND,2022,3.091
REGION1,DEMPWRWND,2023,3.09
REGION1,DEMPWRWND,2024,3.0873
REGION1,DEMPWRWND,2025,3.0863
REGION1,DEMPWRWND,2026,3.0836
REGION1,DEMPWRWND,2027,3.0825
REGION1,DEMPWRWND,2028,2.3181
REGION1,DEMPWRWND,2029,2.317
REGION1,DEMPWRWND,2030,1.5691
REGION1,DEMRESBIO,2015,1569.63
REGION1,DEMRESBIO,2016,1569.63
REGION1,DEMRESBIO,2017,1630.39
REGION1,DEMRESBIO,2018,1690.58
REGION1,DEMRESBIO,2019,1750.26
REGION1,DEMRESBIO,2020,1809.48
REGION1,DEMRESBIO,2021,1919.68
REGION1,DEMRESBIO,2022,2026.58
REGION1,DEMRESBIO,2023,2130.69
REGION1,DEMRESBIO,2024,2232.4
REGION1,DEMRESBIO,2025,2332.04
REGION1,DEMRESBIO,2026,2429.87
REGION1,DEMRESBIO,2027,2526.1
REGION1,DEMRESBIO,2028,2620.91
REGION1,DEMRESBIO,2029,2714.46
REGION1,DEMRESBIO,2030,2806.87
REGION1,DEMRESELC002,2015,11.35
REGION1,DEMRESELC002,2016,11.98
REGION1,DEMRESELC002,2017,12.8
REGION1,DEMRESELC002,2018,13.62
REGION1,DEMRESELC002,2019,14.45
REGION1,DEMRESELC002,2020,15.28
REGION1,DEMRESELC002,2021,17.23
REGION1,DEMRESELC002,2022,19.22
REGION1,DEMRESELC002,2023,21.24
REGION1,DEMRESELC002,2024,23.28
REGION1,DEMRESELC002,2025,25.35
REGION1,DEMRESELC002,2026,27.43
REGION1,DEMRESELC002,2027,29.54
REGION1,DEMRESELC002,2028,31.67
REGION1,DEMRESELC002,2029,33.82
REGION1,DEMRESELC002,2030,35.98
REGION1,DEMRESKER,2015,11.22
REGION1,DEMRESKER,2016,11.22
REGION1,DEMRESKER,2017,11.65
REGION1,DEMRESKER,2018,12.08
REGION1,DEMRESKER,2019,12.51
REGION1,DEMRESKER,2020,12.93
REGION1,DEMRESKER,2021,13.72
REGION1,DEMRESKER,2022,14.49
REGION1,DEMRESKER,2023,15.23
REGION1,DEMRESKER,2024,15.96
REGION1,DEMRESKER,2025,16.67
REGION1,DEMRESKER,2026,17.37
REGION1,DEMRESKER,2027,18.06
REGION1,DEMRESKER,2028,18.73
REGION1,DEMRESKER,2029,19.4
REGION1,DEMRESKER,2030,20.06
REGION1,DEMRESLPG,2015,0.33
REGION1,DEMRESLPG,2016,0.33
REGION1,DEMRESLPG,2017,0.34
REGION1,DEMRESLPG,2018,0.36
REGION1,DEMRESLPG,2019,0.37
REGION1,DEMRESLPG,2020,0.38
REGION1,DEMRESLPG,2021,0.4
REGION1,DEMRESLPG,2022,0.43
REGION1,DEMRESLPG,2023,0.45
REGION1,DEMRESLPG,2024,0.47
REGION1,DEMRESLPG,2025,0.49
REGION1,DEMRESLPG,2026,0.51
REGION1,DEMRESLPG,2027,0.53
REGION1,DEMRESLPG,2028,0.55
REGION1,DEMRESLPG,2029,0.57
REGION1,DEMRESLPG,2030,0.59
REGION1,DEMTRADSL,2015,52.38
REGION1,DEMTRADSL,2016,52.38
REGION1,DEMTRADSL,2017,54.41
REGION1,DEMTRADSL,2018,56.42
REGION1,DEMTRADSL,2019,58.41
REGION1,DEMTRADSL,2020,60.38
REGION1,DEMTRADSL,2021,64.06
REGION1,DEMTRADSL,2022,67.63
REGION1,DEMTRADSL,2023,71.1
REGION1,DEMTRADSL,2024,74.5
REGION1,DEMTRADSL,2025,77.82
REGION1,DEMTRADSL,2026,81.09
REGION1,DEMTRADSL,2027,84.3
REGION1,DEMTRADSL,2028,87.46
REGION1,DEMTRADSL,2029,90.58
REGION1,DEMTRADSL,2030,93.67
REGION1,DEMTRAGSL,2015,13.94
REGION1,DEMTRAGSL,2016,13.94
REGION1,DEMTRAGSL,2017,14.48
REGION1,DEMTRAGSL,2018,15.01
REGION1,DEMTRAGSL,2019,15.54
REGION1,DEMTRAGSL,2020,16.07
REGION1,DEMTRAGSL,2021,17.05
REGION1,DEMTRAGSL,2022,18.0
REGION1,DEMTRAGSL,2023,18.92
REGION1,DEMTRAGSL,2024,19.83
REGION1,DEMTRAGSL,2025,20.71
REGION1,DEMTRAGSL,2026,21.58
REGION1,DEMTRAGSL,2027,22.43
REGION1,DEMTRAGSL,2028,23.28
REGION1,DEMTRAGSL,2029,24.11
REGION1,DEMTRAGSL,2030,24.93
REGION1,DEMTRAOHC,2015,3.31
REGION1,DEMTRAOHC,2016,3.31
REGION1,DEMTRAOHC,2017,3.44
REGION1,DEMTRAOHC,2018,3.57
REGION1,DEMTRAOHC,2019,3.69
REGION1,DEMTRAOHC,2020,3.82
REGION1,DEMTRAOHC,2021,4.05
REGION1,DEMTRAOHC,2022,4.27
REGION1,DEMTRAOHC,2023,4.49
REGION1,DEMTRAOHC,2024,4.71
REGION1,DEMTRAOHC,2025,4.92
REGION1,DEMTRAOHC,2026,5.12
REGION1,DEMTRAOHC,2027,5.33
REGION1,DEMTRAOHC,2028,5.53
REGION1,DEMTRAOHC,2029,5.72
REGION1,DEMTRAOHC,2030,5.92
REGION1,EXPELC002,2015,2.5
REGION1,EXPELC002,2016,3.5
REGION1,EXPELC002,2017,4.9
REGION1,EXPELC002,2018,6.86
REGION1,EXPELC002,2019,9.604
REGION1,EXPELC002,2020,13.4456
REGION1,EXPELC002,2021,12.8111
REGION1,EXPELC002,2022,17.9355
REGION1,EXPELC002,2023,24.7258
REGION1,EXPELC002,2024,30.5816
REGION1,EXPELC002,2025,36.3646
REGION1,EXPELC002,2026,42.0876
REGION1,EXPELC002,2027,37.0467
REGION1,EXPELC002,2028,31.3944
REGION1,EXPELC002,2029,25.6898
REGION1,EXPELC002,2030,21.2544
REGION1,IMPCOA,2015,12.95
REGION1,IMPCOA,2016,12.95
REGION1,IMPCOA,2017,13.45
REGION1,IMPCOA,2018,13.95
REGION1,IMPCOA,2019,14.44
REGION1,IMPCOA,2020,14.93
REGION1,IMPCOA,2021,15.84
REGION1,IMPCOA,2022,16.72
REGION1,IMPCOA,2023,17.58
REGION1,IMPCOA,2024,18.42
REGION1,IMPCOA,2025,19.24
REGION1,IMPCOA,2026,20.05
REGION1,IMPCOA,2027,20.84
REGION1,IMPCOA,2028,21.62
REGION1,IMPCOA,2029,22.4
REGION1,IMPCOA,2030,23.16
REGION1,IMPDSL,2015,87.354
REGION1,IMPDSL,2016,87.4475
REGION1,IMPDSL,2017,90.9002
REGION1,IMPDSL,2018,94.3132
REGION1,IMPDSL,2019,97.7475
REGION1,IMPDSL,2020,101.1343
REGION1,IMPDSL,2021,107.3447
REGION1,IMPDSL,2022,113.4002
REGION1,IMPDSL,2023,119.3122
REGION1,IMPDSL,2024,125.1224
REGION1,IMPDSL,2025,130.8027
REGION1,IMPDSL,2026,136.4308
REGION1,IMPDSL,2027,141.9603
REGION1,IMPDSL,2028,147.3763
REGION1,IMPDSL,2029,152.7083
REGION1,IMPDSL,2030,157.9764
REGION1,IMPGSL,2015,13.94
REGION1,IMPGSL,2016,13.94
REGION1,IMPGSL,2017,14.48
REGION1,IMPGSL,2018,15.01
REGION1,IMPGSL,2019,15.54
REGION1,IMPGSL,2020,16.07
REGION1,IMPGSL,2021,17.05
REGION1,IMPGSL,2022,18.0
REGION1,IMPGSL,2023,18.92
REGION1,IMPGSL,2024,19.83
REGION1,IMPGSL,2025,20.71
REGION1,IMPGSL,2026,21.58
REGION1,IMPGSL,2027,22.43
REGION1,IMPGSL,2028,23.28
REGION1,IMPGSL,2029,24.11
REGION1,IMPGSL,2030,24.93
REGION1,IMPHFO,2015,3.01
REGION1,IMPHFO,2016,3.01
REGION1,IMPHFO,2017,3.13
REGION1,IMPHFO,2018,3.24
REGION1,IMPHFO,2019,3.36
REGION1,IMPHFO,2020,3.47
REGION1,IMPHFO,2021,3.68
REGION1,IMPHFO,2022,3.89
REGION1,IMPHFO,2023,4.09
REGION1,IMPHFO,2024,4.28
REGION1,IMPHFO,2025,4.47
REGION1,IMPHFO,2026,4.66
REGION1,IMPHFO,2027,4.84
REGION1,IMPHFO,2028,5.03
REGION1,IMPHFO,2029,5.21
REGION1,IMPHFO,2030,5.38
REGION1,IMPKER,2015,11.22
REGION1,IMPKER,2016,11.22
REGION1,IMPKER,2017,11.65
REGION1,IMPKER,2018,12.08
REGION1,IMPKER,2019,12.51
REGION1,IMPKER,2020,12.93
REGION1,IMPKER,2021,13.72
REGION1,IMPKER,2022,14.49
REGION1,IMPKER,2023,15.23
REGION1,IMPKER,2024,15.96
REGION1,IMPKER,2025,16.67
REGION1,IMPKER,2026,17.37
REGION1,IMPKER,2027,18.06
REGION1,IMPKER,2028,18.73
REGION1,IMPKER,2029,19.4
REGION1,IMPKER,2030,20.06
REGION1,IMPLPG,2015,0.33
REGION1,IMPLPG,2016,0.33
REGION1,IMPLPG,2017,0.34
REGION1,IMPLPG,2018,0.36
REGION1,IMPLPG,2019,0.37
REGION1,IMPLPG,2020,0.38
REGION1,IMPLPG,2021,0.4
REGION1,IMPLPG,2022,0.43
REGION1,IMPLPG,2023,0.45
REGION1,IMPLPG,2024,0.47
REGION1,IMPLPG,2025,0.49
REGION1,IMPLPG,2026,0.51
REGION1,IMPLPG,2027,0.53
REGION1,IMPLPG,2028,0.55
REGION1,IMPLPG,2029,0.57
REGION1,IMPLPG,2030,0.59
REGION1,IMPOHC,2015,18.55
REGION1,IMPOHC,2016,18.55
REGION1,IMPOHC,2017,19.27
REGION1,IMPOHC,2018,19.99
REGION1,IMPOHC,2019,20.69
REGION1,IMPOHC,2020,21.39
REGION1,IMPOHC,2021,22.69
REGION1,IMPOHC,2022,23.95
REGION1,IMPOHC,2023,25.17
REGION1,IMPOHC,2024,26.38
REGION1,IMPOHC,2025,27.56
REGION1,IMPOHC,2026,28.71
REGION1,IMPOHC,2027,29.86
REGION1,IMPOHC,2028,30.98
REGION1,IMPOHC,2029,32.07
REGION1,IMPOHC,2030,33.18
REGION1,LNDAGRETHC01,2015,27.37
REGION1,LNDAGRETHC01,2016,27.37
REGION1,LNDAGRETHC01,2017,27.37
REGION1,LNDAGRETHC01,2018,27.37
REGION1,LNDAGRETHC01,2019,27.37
REGION1,LNDAGRETHC01,2020,27.37
REGION1,LNDAGRETHC01,2021,27.37
REGION1,LNDAGRETHC01,2022,27.37
REGION1,LNDAGRETHC01,2023,27.37
REGION1,LNDAGRETHC01,2024,27.37
REGION1,LNDAGRETHC01,2025,27.37
REGION1,LNDAGRETHC01,2026,27.37
REGION1,LNDAGRETHC01,2027,27.37
REGION1,LNDAGRETHC01,2028,27.37
REGION1,LNDAGRETHC01,2029,27.37
REGION1,LNDAGRETHC01,2030,27.37
REGION1,LNDAGRETHC02,2015,191.61
REGION1,LNDAGRETHC02,2016,191.61
REGION1,LNDAGRETHC02,2017,191.61
REGION1,LNDAGRETHC02,2018,191.61
REGION1,LNDAGRETHC02,2019,191.61
REGION1,LNDAGRETHC02,2020,191.61
REGION1,LNDAGRETHC02,2021,191.61
REGION1,LNDAGRETHC02,2022,191.61
REGION1,LNDAGRETHC02,2023,191.61
REGION1,LNDAGRETHC02,2024,191.61
REGION1,LNDAGRETHC02,2025,191.61
REGION1,LNDAGRETHC02,2026,191.61
REGION1,LNDAGRETHC02,2027,191.61
REGION1,LNDAGRETHC02,2028,191.61
REGION1,LNDAGRETHC02,2029,191.61
REGION1,LNDAGRETHC02,2030,191.61
REGION1,LNDAGRETHC03,2015,221.12
REGION1,LNDAGRETHC03,2016,221.12
REGION1,LNDAGRETHC03,2017,221.12
REGION1,LNDAGRETHC03,2018,221.12
REGION1,LNDAGRETHC03,2019,221.12
REGION1,LNDAGRETHC03,2020,221.12
REGION1,LNDAGRETHC03,2021,221.12
REGION1,LNDAGRETHC03,2022,221.12
REGION1,LNDAGRETHC03,2023,221.12
REGION1,LNDAGRETHC03,2024,221.12
REGION1,LNDAGRETHC03,2025,221.12
REGION1,LNDAGRETHC03,2026,221.12
REGION1,LNDAGRETHC03,2027,221.12
REGION1,LNDAGRETHC03,2028,221.12
REGION1,LNDAGRETHC03,2029,221.12
REGION1,LNDAGRETHC03,2030,221.12
REGION1,LNDAGRETHC04,2015,244.3
REGION1,LNDAGRETHC04,2016,244.3
REGION1,LNDAGRETHC04,2017,244.3
REGION1,LNDAGRETHC04,2018,244.3
REGION1,LNDAGRETHC04,2019,244.3
REGION1,LNDAGRETHC04,2020,244.3
REGION1,LNDAGRETHC04,2021,244.3
REGION1,LNDAGRETHC04,2022,244.3
REGION1,LNDAGRETHC04,2023,244.3
REGION1,LNDAGRETHC04,2024,244.3
REGION1,LNDAGRETHC04,2025,244.3
REGION1,LNDAGRETHC04,2026,244.3
REGION1,LNDAGRETHC04,2027,244.3
REGION1,LNDAGRETHC04,2028,244.3
REGION1,LNDAGRETHC04,2029,244.3
REGION1,LNDAGRETHC04,2030,244.3
REGION1,LNDAGRETHC05,2015,96.75
REGION1,LNDAGRETHC05,2016,96.75
REGION1,LNDAGRETHC05,2017,96.75
REGION1,LNDAGRETHC05,2018,96.75
REGION1,LNDAGRETHC05,2019,96.75
REGION1,LNDAGRETHC05,2020,96.75
REGION1,LNDAGRETHC05,2021,96.75
REGION1,LNDAGRETHC05,2022,96.75
REGION1,LNDAGRETHC05,2023,96.75
REGION1,LNDAGRETHC05,2024,96.75
REGION1,LNDAGRETHC05,2025,96.75
REGION1,LNDAGRETHC05,2026,96.75
REGION1,LNDAGRETHC05,2027,96.75
REGION1,LNDAGRETHC05,2028,96.75
REGION1,LNDAGRETHC05,2029,96.75
REGION1,LNDAGRETHC05,2030,96.75
REGION1,LNDAGRETHC06,2015,167.83
REGION1,LNDAGRETHC06,2016,167.83
REGION1,LNDAGRETHC06,2017,167.83
REGION1,LNDAGRETHC06,2018,167.83
REGION1,LNDAGRETHC06,2019,167.83
REGION1,LNDAGRETHC06,2020,167.83
REGION1,LNDAGRETHC06,2021,167.83
REGION1,LNDAGRETHC06,2022,167.83
REGION1,LNDAGRETHC06,2023,167.83
REGION1,LNDAGRETHC06,2024,167.83
REGION1,LNDAGRETHC06,2025,167.83
REGION1,LNDAGRETHC06,2026,167.83
REGION1,LNDAGRETHC06,2027,167.83
REGION1,LNDAGRETHC06,2028,167.83
REGION1,LNDAGRETHC06,2029,167.83
REGION1,LNDAGRETHC06,2030,167.83
REGION1,LNDAGRETHC07,2015,57.48
REGION1,LNDAGRETHC07,2016,57.48
REGION1,LNDAGRETHC07,2017,57.48
REGION1,LNDAGRETHC07,2018,57.48
REGION1,LNDAGRETHC07,2019,57.48
REGION1,LNDAGRETHC07,2020,57.48
REGION1,LNDAGRETHC07,2021,57.48
REGION1,LNDAGRETHC07,2022,57.48
REGION1,LNDAGRETHC07,2023,57.48
REGION1,LNDAGRETHC07,2024,57.48
REGION1,LNDAGRETHC07,2025,57.48
REGION1,LNDAGRETHC07,2026,57.48
REGION1,LNDAGRETHC07,2027,57.48
REGION1,LNDAGRETHC07,2028,57.48
REGION1,LNDAGRETHC07,2029,57.48
REGION1,LNDAGRETHC07,2030,57.48
REGION1,LNDAGRETHC08,2015,138.66
REGION1,LNDAGRETHC08,2016,138.66
REGION1,LNDAGRETHC08,2017,138.66
REGION1,LNDAGRETHC08,2018,138.66
REGION1,LNDAGRETHC08,2019,138.66
REGION1,LNDAGRETHC08,2020,138.66
REGION1,LNDAGRETHC08,2021,138.66
REGION1,LNDAGRETHC08,2022,138.66
REGION1,LNDAGRETHC08,2023,138.66
REGION1,LNDAGRETHC08,2024,138.66
REGION1,LNDAGRETHC08,2025,138.66
REGION1,LNDAGRETHC08,2026,138.66
REGION1,LNDAGRETHC08,2027,138.66
REGION1,LNDAGRETHC08,2028,138.66
REGION1,LNDAGRETHC08,2029,138.66
REGION1,LNDAGRETHC08,2030,138.66
