r,t,y,NewCapacity
REGION1,DEMPWRCOA,2033,99999.0
REGION1,DEMPWRCOA,2034,99999.0
REGION1,DEMPWRCOA,2035,99999.0
REGION1,DEMPWRCOA,2036,99999.0
REGION1,DEMPWRCOA,2037,99999.0
REGION1,DEMPWRCOA,2038,99999.0
REGION1,DEMPWRCOA,2039,99999.0
REGION1,DEMPWRCOA,2040,99999.0
REGION1,DEMPWRDSL,2018,99999.0
REGION1,DEMPWRDSL,2019,99999.0
REGION1,DEMPWRDSL,2020,99999.0
REGION1,DEMPWRDSL,2021,99999.0
REGION1,DEMPWRDSL,2022,99999.0
REGION1,DEMPWRDSL,2023,99999.0
REGION1,DEMPWRDSL,2024,99999.0
REGION1,DEMPWRDSL,2025,99999.0
REGION1,DEMPWRDSL,2026,99999.0
REGION1,DEMPWRDSL,2027,99999.0
REGION1,DEMPWRDSL,2028,99999.0
REGION1,DEMPWRDSL,2029,99999.0
REGION1,DEMPWRDSL,2030,99999.0
REGION1,DEMPWRDSL,2031,99999.0
REGION1,DEMPWRDSL,2032,99999.0
REGION1,DEMPWRDSL,2033,99999.0
REGION1,DEMPWRDSL,2034,99999.0
REGION1,DEMPWRDSL,2035,99999.0
REGION1,DEMPWRDSL,2036,99999.0
REGION1,DEMPWRDSL,2037,99999.0
REGION1,DEMPWRDSL,2038,99999.0
REGION1,DEMPWRDSL,2039,99999.0
REGION1,DEMPWRDSL,2040,99999.0
REGION1,DEMPWRGEO,2018,99999.0
REGION1,DEMPWRGEO,2019,99999.0
REGION1,DEMPWRGEO,2020,99999.0
REGION1,DEMPWRGEO,2021,99999.0
REGION1,DEMPWRGEO,2022,99999.0
REGION1,DEMPWRGEO,2023,99999.0
REGION1,DEMPWRGEO,2024,99999.0
REGION1,DEMPWRGEO,2025,99999.0
REGION1,DEMPWRGEO,2026,99999.0
REGION1,DEMPWRGEO,2027,99999.0
REGION1,DEMPWRGEO,2028,99999.0
REGION1,DEMPWRGEO,2029,99999.0
REGION1,DEMPWRGEO,2030,99999.0
REGION1,DEMPWRGEO,2031,99999.0
REGION1,DEMPWRGEO,2032,99999.0
REGION1,DEMPWRGEO,2033,99999.0
REGION1,DEMPWRGEO,2034,99999.0
REGION1,DEMPWRGEO,2035,99999.0
REGION1,DEMPWRGEO,2036,99999.0
REGION1,DEMPWRGEO,2037,99999.0
REGION1,DEMPWRGEO,2038,99999.0
REGION1,DEMPWRGEO,2039,99999.0
REGION1,DEMPWRGEO,2040,99999.0
REGION1,DEMPWRHYD,2018,99999.0
REGION1,DEMPWRHYD,2019,99999.0
REGION1,DEMPWRHYD,2020,99999.0
REGION1,DEMPWRHYD,2021,99999.0
REGION1,DEMPWRHYD,2022,99999.0
REGION1,DEMPWRHYD,2023,99999.0
REGION1,DEMPWRHYD,2024,99999.0
REGION1,DEMPWRHYD,2025,99999.0
REGION1,DEMPWRHYD,2026,99999.0
REGION1,DEMPWRHYD,2027,99999.0
REGION1,DEMPWRHYD,2028,99999.0
REGION1,DEMPWRHYD,2029,99999.0
REGION1,DEMPWRHYD,2030,99999.0
REGION1,DEMPWRHYD,2031,99999.0
REGION1,DEMPWRHYD,2032,99999.0
REGION1,DEMPWRHYD,2033,99999.0
REGION1,DEMPWRHYD,2034,99999.0
REGION1,DEMPWRHYD,2035,99999.0
REGION1,DEMPWRHYD,2036,99999.0
REGION1,DEMPWRHYD,2037,99999.0
REGION1,DEMPWRHYD,2038,99999.0
REGION1,DEMPWRHYD,2039,99999.0
REGION1,DEMPWRHYD,2040,99999.0
REGION1,DEMPWRNGS,2018,99999.0
REGION1,DEMPWRNGS,2019,99999.0
REGION1,DEMPWRNGS,2020,99999.0
REGION1,DEMPWRNGS,2021,99999.0
REGION1,DEMPWRNGS,2022,99999.0
REGION1,DEMPWRNGS,2023,99999.0
REGION1,DEMPWRNGS,2024,99999.0
REGION1,DEMPWRNGS,2025,99999.0
REGION1,DEMPWRNGS,2026,99999.0
REGION1,DEMPWRNGS,2027,99999.0
REGION1,DEMPWRNGS,2028,99999.0
REGION1,DEMPWRNGS,2029,99999.0
REGION1,DEMPWRNGS,2030,99999.0
REGION1,DEMPWRNGS,2031,99999.0
REGION1,DEMPWRNGS,2032,99999.0
REGION1,DEMPWRNGS,2033,99999.0
REGION1,DEMPWRNGS,2034,99999.0
REGION1,DEMPWRNGS,2035,99999.0
REGION1,DEMPWRNGS,2036,99999.0
REGION1,DEMPWRNGS,2037,99999.0
REGION1,DEMPWRNGS,2038,99999.0
REGION1,DEMPWRNGS,2039,99999.0
REGION1,DEMPWRNGS,2040,99999.0
REGION1,DEMPWRSOL,2018,99999.0
REGION1,DEMPWRSOL,2019,99999.0
REGION1,DEMPWRSOL,2020,99999.0
REGION1,DEMPWRSOL,2021,99999.0
REGION1,DEMPWRSOL,2022,99999.0
REGION1,DEMPWRSOL,2023,99999.0
REGION1,DEMPWRSOL,2024,99999.0
REGION1,DEMPWRSOL,2025,99999.0
REGION1,DEMPWRSOL,2026,99999.0
REGION1,DEMPWRSOL,2027,99999.0
REGION1,DEMPWRSOL,2028,99999.0
REGION1,DEMPWRSOL,2029,99999.0
REGION1,DEMPWRSOL,2030,99999.0
REGION1,DEMPWRSOL,2031,99999.0
REGION1,DEMPWRSOL,2032,99999.0
REGION1,DEMPWRSOL,2033,99999.0
REGION1,DEMPWRSOL,2034,99999.0
REGION1,DEMPWRSOL,2035,99999.0
REGION1,DEMPWRSOL,2036,99999.0
REGION1,DEMPWRSOL,2037,99999.0
REGION1,DEMPWRSOL,2038,99999.0
REGION1,DEMPWRSOL,2039,99999.0
REGION1,DEMPWRSOL,2040,99999.0
REGION1,DEMPWRSURPHL_VI,2018,99999.0
REGION1,DEMPWRSURPHL_VI,2019,99999.0
REGION1,DEMPWRSURPHL_VI,2020,99999.0
REGION1,DEMPWRSURPHL_VI,2021,99999.0
REGION1,DEMPWRSURPHL_VI,2022,99999.0
REGION1,DEMPWRSURPHL_VI,2023,99999.0
REGION1,DEMPWRSURPHL_VI,2024,99999.0
REGION1,DEMPWRSURPHL_VI,2025,99999.0
REGION1,DEMPWRSURPHL_VI,2026,99999.0
REGION1,DEMPWRSURPHL_VI,2027,99999.0
REGION1,DEMPWRSURPHL_VI,2028,99999.0
REGION1,DEMPWRSURPHL_VI,2029,99999.0
REGION1,DEMPWRSURPHL_VI,2030,99999.0
REGION1,DEMPWRSURPHL_VI,2031,99999.0
REGION1,DEMPWRSURPHL_VI,2032,99999.0
REGION1,DEMPWRSURPHL_VI,2033,99999.0
REGION1,DEMPWRSURPHL_VI,2034,99999.0
REGION1,DEMPWRSURPHL_VI,2035,99999.0
REGION1,DEMPWRSURPHL_VI,2036,99999.0
REGION1,DEMPWRSURPHL_VI,2037,99999.0
REGION1,DEMPWRSURPHL_VI,2038,99999.0
REGION1,DEMPWRSURPHL_VI,2039,99999.0
REGION1,DEMPWRSURPHL_VI,2040,99999.0
REGION1,DEMPWRWND,2018,99999.0
REGION1,DEMPWRWND,2019,99999.0
REGION1,DEMPWRWND,2020,99999.0
REGION1,DEMPWRWND,2021,99999.0
REGION1,DEMPWRWND,2022,99999.0
REGION1,DEMPWRWND,2023,99999.0
REGION1,DEMPWRWND,2024,99999.0
REGION1,DEMPWRWND,2025,99999.0
REGION1,DEMPWRWND,2026,99999.0
REGION1,DEMPWRWND,2027,99999.0
REGION1,DEMPWRWND,2028,99999.0
REGION1,DEMPWRWND,2029,99999.0
REGION1,DEMPWRWND,2030,99999.0
REGION1,DEMPWRWND,2031,99999.0
REGION1,DEMPWRWND,2032,99999.0
REGION1,DEMPWRWND,2033,99999.0
REGION1,DEMPWRWND,2034,99999.0
REGION1,DEMPWRWND,2035,99999.0
REGION1,DEMPWRWND,2036,99999.0
REGION1,DEMPWRWND,2037,99999.0
REGION1,DEMPWRWND,2038,99999.0
REGION1,DEMPWRWND,2039,99999.0
REGION1,DEMPWRWND,2040,99999.0
REGION1,DEMRESBIO,2018,99999.0
REGION1,DEMRESBIO,2019,99999.0
REGION1,DEMRESBIO,2020,99999.0
REGION1,DEMRESBIO,2021,99999.0
REGION1,DEMRESBIO,2022,99999.0
REGION1,DEMRESBIO,2023,99999.0
REGION1,DEMRESBIO,2024,99999.0
REGION1,DEMRESBIO,2025,99999.0
REGION1,DEMRESBIO,2026,99999.0
REGION1,DEMRESBIO,2027,99999.0
REGION1,DEMRESBIO,2028,99999.0
REGION1,DEMRESBIO,2029,99999.0
REGION1,DEMRESBIO,2030,99999.0
REGION1,DEMRESBIO,2031,99999.0
REGION1,DEMRESBIO,2032,99999.0
REGION1,DEMRESBIO,2033,99999.0
REGION1,DEMRESBIO,2034,99999.0
REGION1,DEMRESBIO,2035,99999.0
REGION1,DEMRESBIO,2036,99999.0
REGION1,DEMRESBIO,2037,99999.0
REGION1,DEMRESBIO,2038,99999.0
REGION1,DEMRESBIO,2039,99999.0
REGION1,DEMRESBIO,2040,99999.0
REGION1,DEMRESELCP02,2018,99999.0
REGION1,DEMRESELCP02,2019,99999.0
REGION1,DEMRESELCP02,2020,99999.0
REGION1,DEMRESELCP02,2021,99999.0
REGION1,DEMRESELCP02,2022,99999.0
REGION1,DEMRESELCP02,2023,99999.0
REGION1,DEMRESELCP02,2024,99999.0
REGION1,DEMRESELCP02,2025,99999.0
REGION1,DEMRESELCP02,2026,99999.0
REGION1,DEMRESELCP02,2027,99999.0
REGION1,DEMRESELCP02,2028,99999.0
REGION1,DEMRESELCP02,2029,99999.0
REGION1,DEMRESELCP02,2030,99999.0
REGION1,DEMRESELCP02,2031,99999.0
REGION1,DEMRESELCP02,2032,99999.0
REGION1,DEMRESELCP02,2033,99999.0
REGION1,DEMRESELCP02,2034,99999.0
REGION1,DEMRESELCP02,2035,99999.0
REGION1,DEMRESELCP02,2036,99999.0
REGION1,DEMRESELCP02,2037,99999.0
REGION1,DEMRESELCP02,2038,99999.0
REGION1,DEMRESELCP02,2039,99999.0
REGION1,DEMRESELCP02,2040,99999.0
REGION1,DEMRESKER,2018,99999.0
REGION1,DEMRESKER,2019,99999.0
REGION1,DEMRESKER,2020,99999.0
REGION1,DEMRESKER,2021,99999.0
REGION1,DEMRESKER,2022,99999.0
REGION1,DEMRESKER,2023,99999.0
REGION1,DEMRESKER,2024,99999.0
REGION1,DEMRESKER,2025,99999.0
REGION1,DEMRESKER,2026,99999.0
REGION1,DEMRESKER,2027,99999.0
REGION1,DEMRESKER,2028,99999.0
REGION1,DEMRESKER,2029,99999.0
REGION1,DEMRESKER,2030,99999.0
REGION1,DEMRESKER,2031,99999.0
REGION1,DEMRESKER,2032,99999.0
REGION1,DEMRESKER,2033,99999.0
REGION1,DEMRESKER,2034,99999.0
REGION1,DEMRESKER,2035,99999.0
REGION1,DEMRESKER,2036,99999.0
REGION1,DEMRESKER,2037,99999.0
REGION1,DEMRESKER,2038,99999.0
REGION1,DEMRESKER,2039,99999.0
REGION1,DEMRESKER,2040,99999.0
REGION1,DEMRESLPG,2018,99999.0
REGION1,DEMRESLPG,2019,99999.0
REGION1,DEMRESLPG,2020,99999.0
REGION1,DEMRESLPG,2021,99999.0
REGION1,DEMRESLPG,2022,99999.0
REGION1,DEMRESLPG,2023,99999.0
REGION1,DEMRESLPG,2024,99999.0
REGION1,DEMRESLPG,2025,99999.0
REGION1,DEMRESLPG,2026,99999.0
REGION1,DEMRESLPG,2027,99999.0
REGION1,DEMRESLPG,2028,99999.0
REGION1,DEMRESLPG,2029,99999.0
REGION1,DEMRESLPG,2030,99999.0
REGION1,DEMRESLPG,2031,99999.0
REGION1,DEMRESLPG,2032,99999.0
REGION1,DEMRESLPG,2033,99999.0
REGION1,DEMRESLPG,2034,99999.0
REGION1,DEMRESLPG,2035,99999.0
REGION1,DEMRESLPG,2036,99999.0
REGION1,DEMRESLPG,2037,99999.0
REGION1,DEMRESLPG,2038,99999.0
REGION1,DEMRESLPG,2039,99999.0
REGION1,DEMRESLPG,2040,99999.0
REGION1,DEMRESNGS,2018,99999.0
REGION1,DEMRESNGS,2019,99999.0
REGION1,DEMRESNGS,2020,99999.0
REGION1,DEMRESNGS,2021,99999.0
REGION1,DEMRESNGS,2022,99999.0
REGION1,DEMRESNGS,2023,99999.0
REGION1,DEMRESNGS,2024,99999.0
REGION1,DEMRESNGS,2025,99999.0
REGION1,DEMRESNGS,2026,99999.0
REGION1,DEMRESNGS,2027,99999.0
REGION1,DEMRESNGS,2028,99999.0
REGION1,DEMRESNGS,2029,99999.0
REGION1,DEMRESNGS,2030,99999.0
REGION1,DEMRESNGS,2031,99999.0
REGION1,DEMRESNGS,2032,99999.0
REGION1,DEMRESNGS,2033,99999.0
REGION1,DEMRESNGS,2034,99999.0
REGION1,DEMRESNGS,2035,99999.0
REGION1,DEMRESNGS,2036,99999.0
REGION1,DEMRESNGS,2037,99999.0
REGION1,DEMRESNGS,2038,99999.0
REGION1,DEMRESNGS,2039,99999.0
REGION1,DEMRESNGS,2040,99999.0
REGION1,DEMTRABGS,2018,99999.0
REGION1,DEMTRABGS,2019,99999.0
REGION1,DEMTRABGS,2020,99999.0
REGION1,DEMTRABGS,2021,99999.0
REGION1,DEMTRABGS,2022,99999.0
REGION1,DEMTRABGS,2023,99999.0
REGION1,DEMTRABGS,2024,99999.0
REGION1,DEMTRABGS,2025,99999.0
REGION1,DEMTRABGS,2026,99999.0
REGION1,DEMTRABGS,2027,99999.0
REGION1,DEMTRABGS,2028,99999.0
REGION1,DEMTRABGS,2029,99999.0
REGION1,DEMTRABGS,2030,99999.0
REGION1,DEMTRABGS,2031,99999.0
REGION1,DEMTRABGS,2032,99999.0
REGION1,DEMTRABGS,2033,99999.0
REGION1,DEMTRABGS,2034,99999.0
REGION1,DEMTRABGS,2035,99999.0
REGION1,DEMTRABGS,2036,99999.0
REGION1,DEMTRABGS,2037,99999.0
REGION1,DEMTRABGS,2038,99999.0
REGION1,DEMTRABGS,2039,99999.0
REGION1,DEMTRABGS,2040,99999.0
REGION1,DEMTRABMX,2018,99999.0
REGION1,DEMTRABMX,2019,99999.0
REGION1,DEMTRABMX,2020,99999.0
REGION1,DEMTRABMX,2021,99999.0
REGION1,DEMTRABMX,2022,99999.0
REGION1,DEMTRABMX,2023,99999.0
REGION1,DEMTRABMX,2024,99999.0
REGION1,DEMTRABMX,2025,99999.0
REGION1,DEMTRABMX,2026,99999.0
REGION1,DEMTRABMX,2027,99999.0
REGION1,DEMTRABMX,2028,99999.0
REGION1,DEMTRABMX,2029,99999.0
REGION1,DEMTRABMX,2030,99999.0
REGION1,DEMTRABMX,2031,99999.0
REGION1,DEMTRABMX,2032,99999.0
REGION1,DEMTRABMX,2033,99999.0
REGION1,DEMTRABMX,2034,99999.0
REGION1,DEMTRABMX,2035,99999.0
REGION1,DEMTRABMX,2036,99999.0
REGION1,DEMTRABMX,2037,99999.0
REGION1,DEMTRABMX,2038,99999.0
REGION1,DEMTRABMX,2039,99999.0
REGION1,DEMTRABMX,2040,99999.0
REGION1,DEMTRADSL,2018,99999.0
REGION1,DEMTRADSL,2019,99999.0
REGION1,DEMTRADSL,2020,99999.0
REGION1,DEMTRADSL,2021,99999.0
REGION1,DEMTRADSL,2022,99999.0
REGION1,DEMTRADSL,2023,99999.0
REGION1,DEMTRADSL,2024,99999.0
REGION1,DEMTRADSL,2025,99999.0
REGION1,DEMTRADSL,2026,99999.0
REGION1,DEMTRADSL,2027,99999.0
REGION1,DEMTRADSL,2028,99999.0
REGION1,DEMTRADSL,2029,99999.0
REGION1,DEMTRADSL,2030,99999.0
REGION1,DEMTRADSL,2031,99999.0
REGION1,DEMTRADSL,2032,99999.0
REGION1,DEMTRADSL,2033,99999.0
REGION1,DEMTRADSL,2034,99999.0
REGION1,DEMTRADSL,2035,99999.0
REGION1,DEMTRADSL,2036,99999.0
REGION1,DEMTRADSL,2037,99999.0
REGION1,DEMTRADSL,2038,99999.0
REGION1,DEMTRADSL,2039,99999.0
REGION1,DEMTRADSL,2040,99999.0
REGION1,DEMTRAELCP02,2018,99999.0
REGION1,DEMTRAELCP02,2019,99999.0
REGION1,DEMTRAELCP02,2020,99999.0
REGION1,DEMTRAELCP02,2021,99999.0
REGION1,DEMTRAELCP02,2022,99999.0
REGION1,DEMTRAELCP02,2023,99999.0
REGION1,DEMTRAELCP02,2024,99999.0
REGION1,DEMTRAELCP02,2025,99999.0
REGION1,DEMTRAELCP02,2026,99999.0
REGION1,DEMTRAELCP02,2027,99999.0
REGION1,DEMTRAELCP02,2028,99999.0
REGION1,DEMTRAELCP02,2029,99999.0
REGION1,DEMTRAELCP02,2030,99999.0
REGION1,DEMTRAELCP02,2031,99999.0
REGION1,DEMTRAELCP02,2032,99999.0
REGION1,DEMTRAELCP02,2033,99999.0
REGION1,DEMTRAELCP02,2034,99999.0
REGION1,DEMTRAELCP02,2035,99999.0
REGION1,DEMTRAELCP02,2036,99999.0
REGION1,DEMTRAELCP02,2037,99999.0
REGION1,DEMTRAELCP02,2038,99999.0
REGION1,DEMTRAELCP02,2039,99999.0
REGION1,DEMTRAELCP02,2040,99999.0
REGION1,DEMTRAGSL,2018,99999.0
REGION1,DEMTRAGSL,2019,99999.0
REGION1,DEMTRAGSL,2020,99999.0
REGION1,DEMTRAGSL,2021,99999.0
REGION1,DEMTRAGSL,2022,99999.0
REGION1,DEMTRAGSL,2023,99999.0
REGION1,DEMTRAGSL,2024,99999.0
REGION1,DEMTRAGSL,2025,99999.0
REGION1,DEMTRAGSL,2026,99999.0
REGION1,DEMTRAGSL,2027,99999.0
REGION1,DEMTRAGSL,2028,99999.0
REGION1,DEMTRAGSL,2029,99999.0
REGION1,DEMTRAGSL,2030,99999.0
REGION1,DEMTRAGSL,2031,99999.0
REGION1,DEMTRAGSL,2032,99999.0
REGION1,DEMTRAGSL,2033,99999.0
REGION1,DEMTRAGSL,2034,99999.0
REGION1,DEMTRAGSL,2035,99999.0
REGION1,DEMTRAGSL,2036,99999.0
REGION1,DEMTRAGSL,2037,99999.0
REGION1,DEMTRAGSL,2038,99999.0
REGION1,DEMTRAGSL,2039,99999.0
REGION1,DEMTRAGSL,2040,99999.0
REGION1,DEMTRAHFO,2018,99999.0
REGION1,DEMTRAHFO,2019,99999.0
REGION1,DEMTRAHFO,2020,99999.0
REGION1,DEMTRAHFO,2021,99999.0
REGION1,DEMTRAHFO,2022,99999.0
REGION1,DEMTRAHFO,2023,99999.0
REGION1,DEMTRAHFO,2024,99999.0
REGION1,DEMTRAHFO,2025,99999.0
REGION1,DEMTRAHFO,2026,99999.0
REGION1,DEMTRAHFO,2027,99999.0
REGION1,DEMTRAHFO,2028,99999.0
REGION1,DEMTRAHFO,2029,99999.0
REGION1,DEMTRAHFO,2030,99999.0
REGION1,DEMTRAHFO,2031,99999.0
REGION1,DEMTRAHFO,2032,99999.0
REGION1,DEMTRAHFO,2033,99999.0
REGION1,DEMTRAHFO,2034,99999.0
REGION1,DEMTRAHFO,2035,99999.0
REGION1,DEMTRAHFO,2036,99999.0
REGION1,DEMTRAHFO,2037,99999.0
REGION1,DEMTRAHFO,2038,99999.0
REGION1,DEMTRAHFO,2039,99999.0
REGION1,DEMTRAHFO,2040,99999.0
REGION1,DEMTRAKER,2018,99999.0
REGION1,DEMTRAKER,2019,99999.0
REGION1,DEMTRAKER,2020,99999.0
REGION1,DEMTRAKER,2021,99999.0
REGION1,DEMTRAKER,2022,99999.0
REGION1,DEMTRAKER,2023,99999.0
REGION1,DEMTRAKER,2024,99999.0
REGION1,DEMTRAKER,2025,99999.0
REGION1,DEMTRAKER,2026,99999.0
REGION1,DEMTRAKER,2027,99999.0
REGION1,DEMTRAKER,2028,99999.0
REGION1,DEMTRAKER,2029,99999.0
REGION1,DEMTRAKER,2030,99999.0
REGION1,DEMTRAKER,2031,99999.0
REGION1,DEMTRAKER,2032,99999.0
REGION1,DEMTRAKER,2033,99999.0
REGION1,DEMTRAKER,2034,99999.0
REGION1,DEMTRAKER,2035,99999.0
REGION1,DEMTRAKER,2036,99999.0
REGION1,DEMTRAKER,2037,99999.0
REGION1,DEMTRAKER,2038,99999.0
REGION1,DEMTRAKER,2039,99999.0
REGION1,DEMTRAKER,2040,99999.0
REGION1,DEMTRANGS,2018,99999.0
REGION1,DEMTRANGS,2019,99999.0
REGION1,DEMTRANGS,2020,99999.0
REGION1,DEMTRANGS,2021,99999.0
REGION1,DEMTRANGS,2022,99999.0
REGION1,DEMTRANGS,2023,99999.0
REGION1,DEMTRANGS,2024,99999.0
REGION1,DEMTRANGS,2025,99999.0
REGION1,DEMTRANGS,2026,99999.0
REGION1,DEMTRANGS,2027,99999.0
REGION1,DEMTRANGS,2028,99999.0
REGION1,DEMTRANGS,2029,99999.0
REGION1,DEMTRANGS,2030,99999.0
REGION1,DEMTRANGS,2031,99999.0
REGION1,DEMTRANGS,2032,99999.0
REGION1,DEMTRANGS,2033,99999.0
REGION1,DEMTRANGS,2034,99999.0
REGION1,DEMTRANGS,2035,99999.0
REGION1,DEMTRANGS,2036,99999.0
REGION1,DEMTRANGS,2037,99999.0
REGION1,DEMTRANGS,2038,99999.0
REGION1,DEMTRANGS,2039,99999.0
REGION1,DEMTRANGS,2040,99999.0
REGION1,EXPBIO,2018,99999.0
REGION1,EXPBIO,2019,99999.0
REGION1,EXPBIO,2020,99999.0
REGION1,EXPBIO,2021,99999.0
REGION1,EXPBIO,2022,99999.0
REGION1,EXPBIO,2023,99999.0
REGION1,EXPBIO,2024,99999.0
REGION1,EXPBIO,2025,99999.0
REGION1,EXPBIO,2026,99999.0
REGION1,EXPBIO,2027,99999.0
REGION1,EXPBIO,2028,99999.0
REGION1,EXPBIO,2029,99999.0
REGION1,EXPBIO,2030,99999.0
REGION1,EXPBIO,2031,99999.0
REGION1,EXPBIO,2032,99999.0
REGION1,EXPBIO,2033,99999.0
REGION1,EXPBIO,2034,99999.0
REGION1,EXPBIO,2035,99999.0
REGION1,EXPBIO,2036,99999.0
REGION1,EXPBIO,2037,99999.0
REGION1,EXPBIO,2038,99999.0
REGION1,EXPBIO,2039,99999.0
REGION1,EXPBIO,2040,99999.0
REGION1,EXPCOA,2018,99999.0
REGION1,EXPCOA,2019,99999.0
REGION1,EXPCOA,2020,99999.0
REGION1,EXPCOA,2021,99999.0
REGION1,EXPCOA,2022,99999.0
REGION1,EXPCOA,2023,99999.0
REGION1,EXPCOA,2024,99999.0
REGION1,EXPCOA,2025,99999.0
REGION1,EXPCOA,2026,99999.0
REGION1,EXPCOA,2027,99999.0
REGION1,EXPCOA,2028,99999.0
REGION1,EXPCOA,2029,99999.0
REGION1,EXPCOA,2030,99999.0
REGION1,EXPCOA,2031,99999.0
REGION1,EXPCOA,2032,99999.0
REGION1,EXPCOA,2033,99999.0
REGION1,EXPCOA,2034,99999.0
REGION1,EXPCOA,2035,99999.0
REGION1,EXPCOA,2036,99999.0
REGION1,EXPCOA,2037,99999.0
REGION1,EXPCOA,2038,99999.0
REGION1,EXPCOA,2039,99999.0
REGION1,EXPCOA,2040,99999.0
REGION1,EXPCRU,2018,99999.0
REGION1,EXPCRU,2019,99999.0
REGION1,EXPCRU,2020,99999.0
REGION1,EXPCRU,2021,99999.0
REGION1,EXPCRU,2022,99999.0
REGION1,EXPCRU,2023,99999.0
REGION1,EXPCRU,2024,99999.0
REGION1,EXPCRU,2025,99999.0
REGION1,EXPCRU,2026,99999.0
REGION1,EXPCRU,2027,99999.0
REGION1,EXPCRU,2028,99999.0
REGION1,EXPCRU,2029,99999.0
REGION1,EXPCRU,2030,99999.0
REGION1,EXPCRU,2031,99999.0
REGION1,EXPCRU,2032,99999.0
REGION1,EXPCRU,2033,99999.0
REGION1,EXPCRU,2034,99999.0
REGION1,EXPCRU,2035,99999.0
REGION1,EXPCRU,2036,99999.0
REGION1,EXPCRU,2037,99999.0
REGION1,EXPCRU,2038,99999.0
REGION1,EXPCRU,2039,99999.0
REGION1,EXPCRU,2040,99999.0
REGION1,EXPGSL,2018,99999.0
REGION1,EXPGSL,2019,99999.0
REGION1,EXPGSL,2020,99999.0
REGION1,EXPGSL,2021,99999.0
REGION1,EXPGSL,2022,99999.0
REGION1,EXPGSL,2023,99999.0
REGION1,EXPGSL,2024,99999.0
REGION1,EXPGSL,2025,99999.0
REGION1,EXPGSL,2026,99999.0
REGION1,EXPGSL,2027,99999.0
REGION1,EXPGSL,2028,99999.0
REGION1,EXPGSL,2029,99999.0
REGION1,EXPGSL,2030,99999.0
REGION1,EXPGSL,2031,99999.0
REGION1,EXPGSL,2032,99999.0
REGION1,EXPGSL,2033,99999.0
REGION1,EXPGSL,2034,99999.0
REGION1,EXPGSL,2035,99999.0
REGION1,EXPGSL,2036,99999.0
REGION1,EXPGSL,2037,99999.0
REGION1,EXPGSL,2038,99999.0
REGION1,EXPGSL,2039,99999.0
REGION1,EXPGSL,2040,99999.0
REGION1,EXPHFO,2018,99999.0
REGION1,EXPHFO,2019,99999.0
REGION1,EXPHFO,2020,99999.0
REGION1,EXPHFO,2021,99999.0
REGION1,EXPHFO,2022,99999.0
REGION1,EXPHFO,2023,99999.0
REGION1,EXPHFO,2024,99999.0
REGION1,EXPHFO,2025,99999.0
REGION1,EXPHFO,2026,99999.0
REGION1,EXPHFO,2027,99999.0
REGION1,EXPHFO,2028,99999.0
REGION1,EXPHFO,2029,99999.0
REGION1,EXPHFO,2030,99999.0
REGION1,EXPHFO,2031,99999.0
REGION1,EXPHFO,2032,99999.0
REGION1,EXPHFO,2033,99999.0
REGION1,EXPHFO,2034,99999.0
REGION1,EXPHFO,2035,99999.0
REGION1,EXPHFO,2036,99999.0
REGION1,EXPHFO,2037,99999.0
REGION1,EXPHFO,2038,99999.0
REGION1,EXPHFO,2039,99999.0
REGION1,EXPHFO,2040,99999.0
REGION1,EXPKER,2018,99999.0
REGION1,EXPKER,2019,99999.0
REGION1,EXPKER,2020,99999.0
REGION1,EXPKER,2021,99999.0
REGION1,EXPKER,2022,99999.0
REGION1,EXPKER,2023,99999.0
REGION1,EXPKER,2024,99999.0
REGION1,EXPKER,2025,99999.0
REGION1,EXPKER,2026,99999.0
REGION1,EXPKER,2027,99999.0
REGION1,EXPKER,2028,99999.0
REGION1,EXPKER,2029,99999.0
REGION1,EXPKER,2030,99999.0
REGION1,EXPKER,2031,99999.0
REGION1,EXPKER,2032,99999.0
REGION1,EXPKER,2033,99999.0
REGION1,EXPKER,2034,99999.0
REGION1,EXPKER,2035,99999.0
REGION1,EXPKER,2036,99999.0
REGION1,EXPKER,2037,99999.0
REGION1,EXPKER,2038,99999.0
REGION1,EXPKER,2039,99999.0
REGION1,EXPKER,2040,99999.0
REGION1,EXPNGS,2018,99999.0
REGION1,EXPNGS,2019,99999.0
REGION1,EXPNGS,2020,99999.0
REGION1,EXPNGS,2021,99999.0
REGION1,EXPNGS,2022,99999.0
REGION1,EXPNGS,2023,99999.0
REGION1,EXPNGS,2024,99999.0
REGION1,EXPNGS,2025,99999.0
REGION1,EXPNGS,2026,99999.0
REGION1,EXPNGS,2027,99999.0
REGION1,EXPNGS,2028,99999.0
REGION1,EXPNGS,2029,99999.0
REGION1,EXPNGS,2030,99999.0
REGION1,EXPNGS,2031,99999.0
REGION1,EXPNGS,2032,99999.0
REGION1,EXPNGS,2033,99999.0
REGION1,EXPNGS,2034,99999.0
REGION1,EXPNGS,2035,99999.0
REGION1,EXPNGS,2036,99999.0
REGION1,EXPNGS,2037,99999.0
REGION1,EXPNGS,2038,99999.0
REGION1,EXPNGS,2039,99999.0
REGION1,EXPNGS,2040,99999.0
REGION1,IMPCOA,2018,99999.0
REGION1,IMPCOA,2019,99999.0
REGION1,IMPCOA,2020,99999.0
REGION1,IMPCOA,2021,99999.0
REGION1,IMPCOA,2022,99999.0
REGION1,IMPCOA,2023,99999.0
REGION1,IMPCOA,2024,99999.0
