r,t,y,TotalTechnologyAnnualActivity
REGION1,DEMPWRGEO,2039,0.38
REGION1,DEMPWRGEO,2040,0.38
REGION1,DEMPWRSOL,2020,0.195
REGION1,DEMPWRSOL,2021,0.565
REGION1,DEMPWRSOL,2022,0.185
REGION1,DEMPWRSOL,2023,0.37
REGION1,DEMPWRSOL,2024,0.185
REGION1,DEMPWRSOL,2025,0.185
REGION1,DEMPWRSOL,2026,0.37
REGION1,DEMPWRSOL,2027,0.37
REGION1,DEMPWRSOL,2028,0.37
REGION1,DEMPWRSOL,2029,0.37
REGION1,DEMPWRSOL,2030,0.37
REGION1,DEMPWRSOL,2031,0.37
REGION1,DEMPWRSOL,2032,0.185
REGION1,DEMPWRSOL,2033,0.185
REGION1,DEMPWRSOL,2034,0.37
REGION1,DEMPWRSOL,2035,0.185
REGION1,DEMPWRSOL,2036,0.565
REGION1,DEMPWRSOL,2037,0.185
REGION1,DEMPWRSOL,2038,0.3733
REGION1,DEMPWRSOL,2039,0.37
REGION1,DEMPWRSOL,2040,0.37
REGION1,DEMPWRSURPHL_VI,2018,2.4567
REGION1,DEMPWRSURPHL_VI,2019,0.0046
REGION1,DEMPWRSURPHL_VI,2020,0.0038
REGION1,DEMPWRSURPHL_VI,2021,0.0015
REGION1,DEMPWRSURPHL_VI,2022,0.0031
REGION1,DEMPWRSURPHL_VI,2023,0.0031
REGION1,DEMPWRSURPHL_VI,2024,0.0023
REGION1,DEMPWRSURPHL_VI,2025,0.0031
REGION1,DEMPWRSURPHL_VI,2026,0.0031
REGION1,DEMPWRSURPHL_VI,2027,0.0023
REGION1,DEMPWRSURPHL_VI,2028,0.0031
REGION1,DEMPWRSURPHL_VI,2029,0.0031
REGION1,DEMPWRSURPHL_VI,2030,0.0016
REGION1,DEMPWRSURPHL_VI,2031,0.0031
REGION1,DEMPWRSURPHL_VI,2032,0.0038
REGION1,DEMPWRSURPHL_VI,2033,0.0031
REGION1,DEMPWRSURPHL_VI,2034,0.0023
REGION1,DEMPWRSURPHL_VI,2035,5.2805
REGION1,DEMPWRSURPHL_VI,2036,0.0008
REGION1,DEMPWRSURPHL_VI,2037,0.0031
REGION1,DEMPWRSURPHL_VI,2038,0.0015
REGION1,DEMPWRSURPHL_VI,2039,0.0016
REGION1,DEMPWRSURPHL_VI,2040,0.0016
REGION1,DEMPWRWND,2021,0.185
REGION1,DEMPWRWND,2022,0.185
REGION1,DEMPWRWND,2024,0.37
REGION1,DEMPWRWND,2025,0.185
REGION1,DEMPWRWND,2027,0.185
REGION1,DEMPWRWND,2030,0.37
REGION1,DEMPWRWND,2033,0.185
REGION1,DEMPWRWND,2034,0.1883
REGION1,DEMPWRWND,2035,0.185
REGION1,DEMPWRWND,2036,0.37
REGION1,DEMPWRWND,2037,0.185
REGION1,DEMPWRWND,2038,0.37
REGION1,DEMPWRWND,2039,0.37
REGION1,DEMPWRWND,2040,0.37
REGION1,DEMTRABGS,2018,1.0
REGION1,DEMTRABGS,2019,1.0
REGION1,DEMTRABGS,2020,1.0
REGION1,DEMTRABGS,2021,1.0
REGION1,DEMTRABGS,2022,1.0
REGION1,DEMTRABGS,2023,1.0
REGION1,DEMTRABGS,2024,1.0
REGION1,DEMTRABGS,2025,1.0
REGION1,DEMTRABGS,2026,1.0
REGION1,DEMTRABGS,2027,1.0
REGION1,DEMTRABGS,2028,1.0
REGION1,DEMTRABGS,2029,1.0
REGION1,DEMTRABGS,2030,1.0
REGION1,DEMTRABGS,2031,1.0
REGION1,DEMTRABGS,2032,1.0
REGION1,DEMTRABGS,2033,1.0
REGION1,DEMTRABGS,2034,1.0
REGION1,DEMTRABGS,2035,1.0
REGION1,DEMTRABGS,2036,1.0
REGION1,DEMTRABGS,2037,1.0
REGION1,DEMTRABGS,2038,1.0
REGION1,DEMTRABGS,2039,1.0
REGION1,DEMTRABGS,2040,1.0
REGION1,DEMTRABMX,2018,1.0
REGION1,DEMTRABMX,2019,1.0
REGION1,DEMTRABMX,2020,1.0
REGION1,DEMTRABMX,2021,1.0
REGION1,DEMTRABMX,2022,1.0
REGION1,DEMTRABMX,2023,1.0
REGION1,DEMTRABMX,2024,1.0
REGION1,DEMTRABMX,2025,1.0
REGION1,DEMTRABMX,2026,1.0
REGION1,DEMTRABMX,2027,1.0
REGION1,DEMTRABMX,2028,1.0
REGION1,DEMTRABMX,2029,1.0
REGION1,DEMTRABMX,2030,1.0
REGION1,DEMTRABMX,2031,1.0
REGION1,DEMTRABMX,2032,1.0
REGION1,DEMTRABMX,2033,1.0
REGION1,DEMTRABMX,2034,1.0
REGION1,DEMTRABMX,2035,1.0
REGION1,DEMTRABMX,2036,1.0
REGION1,DEMTRABMX,2037,1.0
REGION1,DEMTRABMX,2038,1.0
REGION1,DEMTRABMX,2039,1.0
REGION1,DEMTRABMX,2040,1.0
REGION1,IMPDSL,2018,2.9
REGION1,IMPDSL,2019,2.9
REGION1,IMPDSL,2020,2.9
REGION1,IMPDSL,2021,2.9
REGION1,IMPDSL,2022,2.9
REGION1,IMPDSL,2023,2.9
REGION1,IMPDSL,2024,2.9
REGION1,IMPDSL,2025,2.9
REGION1,IMPDSL,2026,2.9
REGION1,IMPDSL,2027,2.9
REGION1,IMPDSL,2028,2.9
REGION1,IMPDSL,2029,2.9
REGION1,IMPDSL,2030,2.9
REGION1,IMPDSL,2031,2.9
REGION1,IMPDSL,2032,2.9
REGION1,IMPDSL,2033,2.9
REGION1,IMPDSL,2034,2.9
REGION1,IMPDSL,2035,2.9
REGION1,IMPDSL,2036,2.9
REGION1,IMPDSL,2037,2.9
REGION1,IMPDSL,2038,2.9
REGION1,IMPDSL,2039,2.9
REGION1,IMPDSL,2040,2.9
REGION1,IMPGSL,2018,0.9
REGION1,IMPGSL,2019,0.9
REGION1,IMPGSL,2020,0.9
REGION1,IMPGSL,2021,0.9
REGION1,IMPGSL,2022,0.9
REGION1,IMPGSL,2023,0.9
REGION1,IMPGSL,2024,0.9
REGION1,IMPGSL,2025,0.9
REGION1,IMPGSL,2026,0.9
REGION1,IMPGSL,2027,0.9
REGION1,IMPGSL,2028,0.9
REGION1,IMPGSL,2029,0.9
REGION1,IMPGSL,2030,0.9
REGION1,IMPGSL,2031,0.9
REGION1,IMPGSL,2032,0.9
REGION1,IMPGSL,2033,0.9
REGION1,IMPGSL,2034,0.9
REGION1,IMPGSL,2035,0.9
REGION1,IMPGSL,2036,0.9
REGION1,IMPGSL,2037,0.9
REGION1,IMPGSL,2038,0.9
REGION1,IMPGSL,2039,0.9
REGION1,IMPGSL,2040,0.9
REGION1,LNDAGRPHL_VIC01,2018,8.8711
REGION1,LNDAGRPHL_VIC01,2019,8.8711
REGION1,LNDAGRPHL_VIC01,2020,8.8711
REGION1,LNDAGRPHL_VIC01,2021,8.8711
REGION1,LNDAGRPHL_VIC01,2022,8.8712
REGION1,LNDAGRPHL_VIC01,2023,8.8712
REGION1,LNDAGRPHL_VIC01,2024,8.8711
REGION1,LNDAGRPHL_VIC01,2025,8.8712
REGION1,LNDAGRPHL_VIC01,2026,8.8711
REGION1,LNDAGRPHL_VIC01,2027,8.8711
REGION1,LNDAGRPHL_VIC01,2028,8.8712
REGION1,LNDAGRPHL_VIC01,2029,8.8711
REGION1,LNDAGRPHL_VIC01,2030,8.8711
REGION1,LNDAGRPHL_VIC01,2031,8.8711
REGION1,LNDAGRPHL_VIC01,2032,8.8711
REGION1,LNDAGRPHL_VIC01,2033,8.8711
REGION1,LNDAGRPHL_VIC01,2034,8.8711
REGION1,LNDAGRPHL_VIC01,2035,8.8711
REGION1,LNDAGRPHL_VIC01,2036,8.8711
REGION1,LNDAGRPHL_VIC01,2037,8.8711
REGION1,LNDAGRPHL_VIC01,2038,8.8711
REGION1,LNDAGRPHL_VIC01,2039,8.8711
REGION1,LNDAGRPHL_VIC01,2040,8.8711
REGION1,LNDCONHRPHL_VI,2018,3.125
REGION1,LNDCONHRPHL_VI,2019,3.125
REGION1,LNDCONHRPHL_VI,2020,3.125
REGION1,LNDCONHRPHL_VI,2021,3.125
REGION1,LNDCONHRPHL_VI,2022,3.125
REGION1,LNDCONHRPHL_VI,2023,3.125
REGION1,LNDCONHRPHL_VI,2024,3.125
REGION1,LNDCONHRPHL_VI,2025,3.125
REGION1,LNDCONHRPHL_VI,2026,3.125
REGION1,LNDCONHRPHL_VI,2027,3.125
REGION1,LNDCONHRPHL_VI,2028,3.125
REGION1,LNDCONHRPHL_VI,2029,3.125
REGION1,LNDCONHRPHL_VI,2030,3.125
REGION1,LNDCONHRPHL_VI,2031,3.125
REGION1,LNDCONHRPHL_VI,2032,3.125
REGION1,LNDCONHRPHL_VI,2033,3.125
REGION1,LNDCONHRPHL_VI,2034,3.125
REGION1,LNDCONHRPHL_VI,2035,3.125
REGION1,LNDCONHRPHL_VI,2036,3.125
REGION1,LNDCONHRPHL_VI,2037,3.125
REGION1,LNDCONHRPHL_VI,2038,3.125
REGION1,LNDCONHRPHL_VI,2039,3.125
REGION1,LNDCONHRPHL_VI,2040,3.125
REGION1,LNDMAIHRPHL_VI,2018,1.8868
REGION1,LNDMAIHRPHL_VI,2019,1.8868
REGION1,LNDMAIHRPHL_VI,2020,1.8868
REGION1,LNDMAIHRPHL_VI,2021,1.8868
REGION1,LNDMAIHRPHL_VI,2022,1.8868
REGION1,LNDMAIHRPHL_VI,2023,1.8868
REGION1,LNDMAIHRPHL_VI,2024,1.8868
REGION1,LNDMAIHRPHL_VI,2025,1.8868
REGION1,LNDMAIHRPHL_VI,2026,1.8868
REGION1,LNDMAIHRPHL_VI,2027,1.8868
REGION1,LNDMAIHRPHL_VI,2028,1.8868
REGION1,LNDMAIHRPHL_VI,2029,1.8868
REGION1,LNDMAIHRPHL_VI,2030,1.8868
REGION1,LNDMAIHRPHL_VI,2031,1.8868
REGION1,LNDMAIHRPHL_VI,2032,1.8868
REGION1,LNDMAIHRPHL_VI,2033,1.8868
REGION1,LNDMAIHRPHL_VI,2034,1.8868
REGION1,LNDMAIHRPHL_VI,2035,1.8868
REGION1,LNDMAIHRPHL_VI,2036,1.8868
REGION1,LNDMAIHRPHL_VI,2037,1.8868
REGION1,LNDMAIHRPHL_VI,2038,1.8868
REGION1,LNDMAIHRPHL_VI,2039,1.8868
REGION1,LNDMAIHRPHL_VI,2040,1.8868
REGION1,LNDRCDHRPHL_VI,2018,2.1739
REGION1,LNDRCDHRPHL_VI,2019,2.1739
REGION1,LNDRCDHRPHL_VI,2020,2.1739
REGION1,LNDRCDHRPHL_VI,2021,2.1739
REGION1,LNDRCDHRPHL_VI,2022,2.1739
REGION1,LNDRCDHRPHL_VI,2023,2.1739
REGION1,LNDRCDHRPHL_VI,2024,2.1739
REGION1,LNDRCDHRPHL_VI,2025,2.1739
REGION1,LNDRCDHRPHL_VI,2026,2.1739
REGION1,LNDRCDHRPHL_VI,2027,2.1739
REGION1,LNDRCDHRPHL_VI,2028,2.1739
REGION1,LNDRCDHRPHL_VI,2029,2.1739
REGION1,LNDRCDHRPHL_VI,2030,2.1739
REGION1,LNDRCDHRPHL_VI,2031,2.1739
REGION1,LNDRCDHRPHL_VI,2032,2.1739
REGION1,LNDRCDHRPHL_VI,2033,2.1739
REGION1,LNDRCDHRPHL_VI,2034,2.1739
REGION1,LNDRCDHRPHL_VI,2035,2.1739
REGION1,LNDRCDHRPHL_VI,2036,2.1739
REGION1,LNDRCDHRPHL_VI,2037,2.1739
REGION1,LNDRCDHRPHL_VI,2038,2.1739
REGION1,LNDRCDHRPHL_VI,2039,2.1739
REGION1,LNDRCDHRPHL_VI,2040,2.1739
REGION1,LNDSGCHIPHL_VI,2018,1.6854
REGION1,LNDSGCHIPHL_VI,2019,1.6854
REGION1,LNDSGCHIPHL_VI,2020,1.6854
REGION1,LNDSGCHIPHL_VI,2021,1.6854
REGION1,LNDSGCHIPHL_VI,2022,1.6846
REGION1,LNDSGCHIPHL_VI,2023,1.6846
REGION1,LNDSGCHIPHL_VI,2024,1.6854
REGION1,LNDSGCHIPHL_VI,2025,1.6846
REGION1,LNDSGCHIPHL_VI,2026,1.6854
REGION1,LNDSGCHIPHL_VI,2027,1.6854
REGION1,LNDSGCHIPHL_VI,2028,1.6846
REGION1,LNDSGCHIPHL_VI,2029,1.6854
REGION1,LNDSGCHIPHL_VI,2030,1.6854
REGION1,LNDSGCHIPHL_VI,2031,1.6854
REGION1,LNDSGCHIPHL_VI,2032,1.6854
REGION1,LNDSGCHIPHL_VI,2033,1.6854
REGION1,LNDSGCHIPHL_VI,2034,1.6854
REGION1,LNDSGCHIPHL_VI,2035,1.6854
REGION1,LNDSGCHIPHL_VI,2036,1.6854
REGION1,LNDSGCHIPHL_VI,2037,1.6854
REGION1,LNDSGCHIPHL_VI,2038,1.6854
REGION1,LNDSGCHIPHL_VI,2039,1.6854
REGION1,LNDSGCHIPHL_VI,2040,1.6854
REGION1,LNDSGCHRPHL_VI,2022,0.001
REGION1,LNDSGCHRPHL_VI,2023,0.001
REGION1,LNDSGCHRPHL_VI,2025,0.001
REGION1,LNDSGCHRPHL_VI,2028,0.001
REGION1,MINLNDPHL_VI,2018,8.8711
REGION1,MINLNDPHL_VI,2019,8.8711
REGION1,MINLNDPHL_VI,2020,8.8711
REGION1,MINLNDPHL_VI,2021,8.8711
REGION1,MINLNDPHL_VI,2022,8.8712
REGION1,MINLNDPHL_VI,2023,8.8712
REGION1,MINLNDPHL_VI,2024,8.8711
REGION1,MINLNDPHL_VI,2025,8.8712
REGION1,MINLNDPHL_VI,2026,8.8711
REGION1,MINLNDPHL_VI,2027,8.8711
REGION1,MINLNDPHL_VI,2028,8.8712
REGION1,MINLNDPHL_VI,2029,8.8711
REGION1,MINLNDPHL_VI,2030,8.8711
REGION1,MINLNDPHL_VI,2031,8.8711
REGION1,MINLNDPHL_VI,2032,8.8711
REGION1,MINLNDPHL_VI,2033,8.8711
REGION1,MINLNDPHL_VI,2034,8.8711
REGION1,MINLNDPHL_VI,2035,8.8711
REGION1,MINLNDPHL_VI,2036,8.8711
REGION1,MINLNDPHL_VI,2037,8.8711
REGION1,MINLNDPHL_VI,2038,8.8711
REGION1,MINLNDPHL_VI,2039,8.8711
REGION1,MINLNDPHL_VI,2040,8.8711
REGION1,MINPRCPHL_VI,2018,16.8551
REGION1,MINPRCPHL_VI,2019,16.8551
REGION1,MINPRCPHL_VI,2020,16.8551
REGION1,MINPRCPHL_VI,2021,16.8551
REGION1,MINPRCPHL_VI,2022,16.8554
REGION1,MINPRCPHL_VI,2023,16.8554
REGION1,MINPRCPHL_VI,2024,16.8551
REGION1,MINPRCPHL_VI,2025,16.8554
REGION1,MINPRCPHL_VI,2026,16.8551
REGION1,MINPRCPHL_VI,2027,16.8551
REGION1,MINPRCPHL_VI,2028,16.8554
REGION1,MINPRCPHL_VI,2029,16.8551
REGION1,MINPRCPHL_VI,2030,16.8551
REGION1,MINPRCPHL_VI,2031,16.8551
REGION1,MINPRCPHL_VI,2032,16.8551
REGION1,MINPRCPHL_VI,2033,16.8551
REGION1,MINPRCPHL_VI,2034,16.8551
REGION1,MINPRCPHL_VI,2035,16.8551
REGION1,MINPRCPHL_VI,2036,16.8551
REGION1,MINPRCPHL_VI,2037,16.8551
REGION1,MINPRCPHL_VI,2038,16.8551
REGION1,MINPRCPHL_VI,2039,16.8551
REGION1,MINPRCPHL_VI,2040,16.8551
REGION1,PWRGEOP01,2018,1.12
REGION1,PWRGEOP01,2019,1.12
REGION1,PWRGEOP01,2020,0.925
REGION1,PWRGEOP01,2021,0.37
REGION1,PWRGEOP01,2022,0.75
REGION1,PWRGEOP01,2023,0.75
REGION1,PWRGEOP01,2024,0.565
REGION1,PWRGEOP01,2025,0.75
REGION1,PWRGEOP01,2026,0.75
REGION1,PWRGEOP01,2027,0.565
REGION1,PWRGEOP01,2028,0.75
REGION1,PWRGEOP01,2029,0.75
REGION1,PWRGEOP01,2030,0.38
REGION1,PWRGEOP01,2031,0.75
REGION1,PWRGEOP01,2032,0.935
REGION1,PWRGEOP01,2033,0.75
REGION1,PWRGEOP01,2034,0.5617
REGION1,PWRGEOP01,2035,0.75
REGION1,PWRGEOP01,2036,0.185
REGION1,PWRGEOP01,2037,0.75
REGION1,PWRGEOP01,2038,0.3767
REGION1,PWRGEOP01,2039,0.38
REGION1,PWRGEOP01,2040,0.38
REGION1,PWRSOLP01,2020,0.195
REGION1,PWRSOLP01,2021,0.565
REGION1,PWRSOLP01,2022,0.185
REGION1,PWRSOLP01,2023,0.37
REGION1,PWRSOLP01,2024,0.185
REGION1,PWRSOLP01,2025,0.185
REGION1,PWRSOLP01,2026,0.37
REGION1,PWRSOLP01,2027,0.37
REGION1,PWRSOLP01,2028,0.37
REGION1,PWRSOLP01,2029,0.37
REGION1,PWRSOLP01,2030,0.37
REGION1,PWRSOLP01,2031,0.37
REGION1,PWRSOLP01,2032,0.185
REGION1,PWRSOLP01,2033,0.185
REGION1,PWRSOLP01,2034,0.37
REGION1,PWRSOLP01,2035,0.185
REGION1,PWRSOLP01,2036,0.565
REGION1,PWRSOLP01,2037,0.185
REGION1,PWRSOLP01,2038,0.3733
REGION1,PWRSOLP01,2039,0.37
REGION1,PWRSOLP01,2040,0.37
REGION1,PWRTRNP01,2018,1.009
REGION1,PWRTRNP01,2019,1.009
REGION1,PWRTRNP01,2020,1.009
REGION1,PWRTRNP01,2021,1.009
REGION1,PWRTRNP01,2022,1.009
REGION1,PWRTRNP01,2023,1.009
REGION1,PWRTRNP01,2024,1.009
REGION1,PWRTRNP01,2025,1.009
REGION1,PWRTRNP01,2026,1.009
REGION1,PWRTRNP01,2027,1.009
REGION1,PWRTRNP01,2028,1.009
REGION1,PWRTRNP01,2029,1.009
REGION1,PWRTRNP01,2030,1.009
REGION1,PWRTRNP01,2031,1.009
REGION1,PWRTRNP01,2032,1.009
REGION1,PWRTRNP01,2033,1.009
REGION1,PWRTRNP01,2034,1.009
REGION1,PWRTRNP01,2035,1.009
REGION1,PWRTRNP01,2036,1.009
REGION1,PWRTRNP01,2037,1.009
REGION1,PWRTRNP01,2038,1.009
REGION1,PWRTRNP01,2039,1.009
REGION1,PWRTRNP01,2040,1.009
REGION1,PWRWNDP01,2021,0.185
REGION1,PWRWNDP01,2022,0.185
REGION1,PWRWNDP01,2024,0.37
REGION1,PWRWNDP01,2025,0.185
REGION1,PWRWNDP01,2027,0.185
REGION1,PWRWNDP01,2030,0.37
REGION1,PWRWNDP01,2033,0.185
REGION1,PWRWNDP01,2034,0.1883
REGION1,PWRWNDP01,2035,0.185
REGION1,PWRWNDP01,2036,0.37
REGION1,PWRWNDP01,2037,0.185
REGION1,PWRWNDP01,2038,0.37
REGION1,PWRWNDP01,2039,0.37
REGION1,PWRWNDP01,2040,0.37
REGION1,RNWGEO,2018,1.12
REGION1,RNWGEO,2019,1.12
REGION1,RNWGEO,2020,0.925
REGION1,RNWGEO,2021,0.37
REGION1,RNWGEO,2022,0.75
REGION1,RNWGEO,2023,0.75
REGION1,RNWGEO,2024,0.565
REGION1,RNWGEO,2025,0.75
REGION1,RNWGEO,2026,0.75
REGION1,RNWGEO,2027,0.565
REGION1,RNWGEO,2028,0.75
REGION1,RNWGEO,2029,0.75
REGION1,RNWGEO,2030,0.38
REGION1,RNWGEO,2031,0.75
REGION1,RNWGEO,2032,0.935
REGION1,RNWGEO,2033,0.75
REGION1,RNWGEO,2034,0.5617
REGION1,RNWGEO,2035,0.75
REGION1,RNWGEO,2036,0.185
REGION1,RNWGEO,2037,0.75
REGION1,RNWGEO,2038,0.3767
REGION1,RNWGEO,2039,0.38
REGION1,RNWGEO,2040,0.38
REGION1,RNWSOL,2020,0.195
REGION1,RNWSOL,2021,0.565
REGION1,RNWSOL,2022,0.185
REGION1,RNWSOL,2023,0.37
REGION1,RNWSOL,2024,0.185
REGION1,RNWSOL,2025,0.185
REGION1,RNWSOL,2026,0.37
REGION1,RNWSOL,2027,0.37
REGION1,RNWSOL,2028,0.37
REGION1,RNWSOL,2029,0.37
REGION1,RNWSOL,2030,0.37
REGION1,RNWSOL,2031,0.37
REGION1,RNWSOL,2032,0.185
REGION1,RNWSOL,2033,0.185
REGION1,RNWSOL,2034,0.37
REGION1,RNWSOL,2035,0.185
REGION1,RNWSOL,2036,0.565
REGION1,RNWSOL,2037,0.185
REGION1,RNWSOL,2038,0.3733
REGION1,RNWSOL,2039,0.37
REGION1,RNWSOL,2040,0.37
REGION1,RNWWND,2021,0.185
REGION1,RNWWND,2022,0.185
REGION1,RNWWND,2024,0.37
REGION1,RNWWND,2025,0.185
REGION1,RNWWND,2027,0.185
REGION1,RNWWND,2030,0.37
REGION1,RNWWND,2033,0.185
REGION1,RNWWND,2034,0.1883
REGION1,RNWWND,2035,0.185
REGION1,RNWWND,2036,0.37
REGION1,RNWWND,2037,0.185
REGION1,RNWWND,2038,0.37
REGION1,RNWWND,2039,0.37
REGION1,RNWWND,2040,0.37
REGION1,UPSCON001,2018,0.5
REGION1,UPSCON001,2019,0.5
REGION1,UPSCON001,2020,0.5
REGION1,UPSCON001,2021,0.5
REGION1,UPSCON001,2022,0.5
REGION1,UPSCON001,2023,0.5
REGION1,UPSCON001,2024,0.5
REGION1,UPSCON001,2025,0.5
REGION1,UPSCON001,2026,0.5
REGION1,UPSCON001,2027,0.5
REGION1,UPSCON001,2028,0.5
REGION1,UPSCON001,2029,0.5
REGION1,UPSCON001,2030,0.5
REGION1,UPSCON001,2031,0.5
REGION1,UPSCON001,2032,0.5
REGION1,UPSCON001,2033,0.5
REGION1,UPSCON001,2034,0.5
REGION1,UPSCON001,2035,0.5
REGION1,UPSCON001,2036,0.5
REGION1,UPSCON001,2037,0.5
REGION1,UPSCON001,2038,0.5
REGION1,UPSCON001,2039,0.5
REGION1,UPSCON001,2040,0.5
REGION1,UPSMIX001,2018,1.0
REGION1,UPSMIX001,2019,1.0
REGION1,UPSMIX001,2020,1.0
REGION1,UPSMIX001,2021,1.0
REGION1,UPSMIX001,2022,1.0
REGION1,UPSMIX001,2023,1.0
REGION1,UPSMIX001,2024,1.0
REGION1,UPSMIX001,2025,1.0
REGION1,UPSMIX001,2026,1.0
REGION1,UPSMIX001,2027,1.0
REGION1,UPSMIX001,2028,1.0
REGION1,UPSMIX001,2029,1.0
REGION1,UPSMIX001,2030,1.0
REGION1,UPSMIX001,2031,1.0
REGION1,UPSMIX001,2032,1.0
REGION1,UPSMIX001,2033,1.0
REGION1,UPSMIX001,2034,1.0
