r,t,y,CapitalInvestment
REGION1,LNDCP01LRSOC,2030,0.2515
REGION1,LNDCP01LRSOE,2027,0.0435
REGION1,LNDCP01LRSOE,2028,0.0924
REGION1,LNDCP01LRSOE,2029,0.1156
REGION1,LNDCP01LRSOE,2030,0.1353
REGION1,LNDCP02HRNOC,2017,48.8798
REGION1,LNDCP02HRNOC,2018,35.3173
REGION1,LNDCP02HRNOC,2019,22.3138
REGION1,LNDCP02HRNOC,2020,46.5165
REGION1,LNDCP02HRNOC,2021,40.7079
REGION1,LNDCP02HRNOC,2022,42.4024
REGION1,LNDCP02HRNOC,2023,37.6459
REGION1,LNDCP02HRNOC,2024,35.3254
REGION1,LNDCP02HRNOC,2025,37.7213
REGION1,LNDCP02HRNOC,2026,34.5932
REGION1,LNDCP02HRNOC,2027,33.8457
REGION1,LNDCP02HRNOC,2028,34.0226
REGION1,LNDCP02HRNOC,2029,26.7969
REGION1,LNDCP02HRNOC,2030,29.5005
REGION1,LNDCP02IIMRD,2026,0.0284
REGION1,LNDCP02IIMRD,2027,0.1191
REGION1,LNDCP02IIMRD,2028,0.1752
REGION1,LNDCP02IIMRD,2029,0.2229
REGION1,LNDCP02IIMRD,2030,0.2635
REGION1,LNDCP02IINOC,2026,0.0535
REGION1,LNDCP02IINOC,2027,0.1258
REGION1,LNDCP02IINOC,2028,0.1873
REGION1,LNDCP02IINOC,2029,0.2395
REGION1,LNDCP02IINOC,2030,0.2839
REGION1,LNDCP02IINOE,2027,0.1208
REGION1,LNDCP02IINOE,2028,0.1752
REGION1,LNDCP02IINOE,2029,0.2214
REGION1,LNDCP02IINOE,2030,0.2606
REGION1,LNDCP02IINOW,2026,0.0365
REGION1,LNDCP02IINOW,2027,0.1534
REGION1,LNDCP02IINOW,2028,0.2257
REGION1,LNDCP02IINOW,2029,0.2871
REGION1,LNDCP02IINOW,2030,0.3394
REGION1,LNDCP02IIRRD,2026,0.0156
REGION1,LNDCP02IIRRD,2027,0.0655
REGION1,LNDCP02IIRRD,2028,0.0964
REGION1,LNDCP02IIRRD,2029,0.1226
REGION1,LNDCP02IIRRD,2030,0.145
REGION1,LNDCP02IISOC,2026,0.0947
REGION1,LNDCP02IISOC,2027,0.2226
REGION1,LNDCP02IISOC,2028,0.3313
REGION1,LNDCP02IISOC,2029,0.4236
REGION1,LNDCP02IISOC,2030,0.5022
REGION1,LNDCP02IISOE,2026,0.0528
REGION1,LNDCP02IISOE,2027,0.1241
REGION1,LNDCP02IISOE,2028,0.1847
REGION1,LNDCP02IISOE,2029,0.2362
REGION1,LNDCP02IISOE,2030,0.28
REGION1,LNDCP02IRMRD,2026,0.0268
REGION1,LNDCP02IRMRD,2027,0.1127
REGION1,LNDCP02IRMRD,2028,0.1658
REGION1,LNDCP02IRMRD,2029,0.211
REGION1,LNDCP02IRMRD,2030,0.2494
REGION1,LNDCP02IRNOC,2016,1.8586
REGION1,LNDCP02IRNOC,2030,0.076
REGION1,LNDCP02IRNOE,2027,0.1144
REGION1,LNDCP02IRNOE,2028,0.1658
REGION1,LNDCP02IRNOE,2029,0.2095
REGION1,LNDCP02IRNOE,2030,0.2467
REGION1,LNDCP02IRNOW,2026,0.0346
REGION1,LNDCP02IRNOW,2027,0.1452
REGION1,LNDCP02IRNOW,2028,0.2136
REGION1,LNDCP02IRNOW,2029,0.2718
REGION1,LNDCP02IRNOW,2030,0.3213
REGION1,LNDCP02IRRRD,2026,0.0257
REGION1,LNDCP02IRRRD,2027,0.0604
REGION1,LNDCP02IRRRD,2028,0.0899
REGION1,LNDCP02IRRRD,2029,0.1149
REGION1,LNDCP02IRRRD,2030,0.1362
REGION1,LNDCP02IRSOC,2016,50.5997
REGION1,LNDCP02IRSOE,2026,0.05
REGION1,LNDCP02IRSOE,2027,0.1175
REGION1,LNDCP02IRSOE,2028,0.1749
REGION1,LNDCP02IRSOE,2029,0.2236
REGION1,LNDCP02IRSOE,2030,0.2651
REGION1,LNDCP02LRMRD,2030,0.1185
REGION1,LNDCP02LRNOC,2029,0.1307
REGION1,LNDCP02LRNOC,2030,0.1467
REGION1,LNDCP02LRNOE,2030,0.1501
REGION1,LNDCP02LRNOW,2029,0.1022
REGION1,LNDCP02LRNOW,2030,0.182
REGION1,LNDCP02LRRRD,2029,0.0437
REGION1,LNDCP02LRRRD,2030,0.0778
REGION1,LNDCP02LRSOC,2030,0.2942
REGION1,LNDCP02LRSOE,2030,0.164
REGION1,LNDCP03HRRRD,2020,35.9097
REGION1,LNDCP03HRRRD,2021,54.1728
REGION1,LNDCP03HRRRD,2022,61.3906
REGION1,LNDCP03HRRRD,2023,57.7765
REGION1,LNDCP03HRRRD,2024,55.8137
REGION1,LNDCP03HRRRD,2025,51.5486
REGION1,LNDCP03HRRRD,2026,48.1077
REGION1,LNDCP03HRRRD,2027,46.1539
REGION1,LNDCP03HRRRD,2028,48.8421
REGION1,LNDCP03HRRRD,2029,47.5662
REGION1,LNDCP03HRRRD,2030,37.9697
REGION1,LNDCP03IIMRD,2027,0.1261
REGION1,LNDCP03IIMRD,2028,0.1829
REGION1,LNDCP03IIMRD,2029,0.2311
REGION1,LNDCP03IIMRD,2030,0.2721
REGION1,LNDCP03IINOC,2027,0.1369
REGION1,LNDCP03IINOC,2028,0.1985
REGION1,LNDCP03IINOC,2029,0.2509
REGION1,LNDCP03IINOC,2030,0.2954
REGION1,LNDCP03IINOE,2026,0.0494
REGION1,LNDCP03IINOE,2027,0.1161
REGION1,LNDCP03IINOE,2028,0.1728
REGION1,LNDCP03IINOE,2029,0.221
REGION1,LNDCP03IINOE,2030,0.262
REGION1,LNDCP03IINOW,2027,0.1625
REGION1,LNDCP03IINOW,2028,0.2356
REGION1,LNDCP03IINOW,2029,0.2977
REGION1,LNDCP03IINOW,2030,0.3505
REGION1,LNDCP03IIRRD,2026,0.0278
REGION1,LNDCP03IIRRD,2027,0.0652
REGION1,LNDCP03IIRRD,2028,0.0971
REGION1,LNDCP03IIRRD,2029,0.1242
REGION1,LNDCP03IIRRD,2030,0.1472
REGION1,LNDCP03IISOC,2027,0.2422
REGION1,LNDCP03IISOC,2028,0.3511
REGION1,LNDCP03IISOC,2029,0.4438
REGION1,LNDCP03IISOC,2030,0.5225
REGION1,LNDCP03IISOE,2026,0.0311
REGION1,LNDCP03IISOE,2027,0.1304
REGION1,LNDCP03IISOE,2028,0.1918
REGION1,LNDCP03IISOE,2029,0.2441
REGION1,LNDCP03IISOE,2030,0.2885
REGION1,LNDCP03IRMRD,2027,0.2817
REGION1,LNDCP03IRMRD,2028,0.4084
REGION1,LNDCP03IRMRD,2029,0.5161
REGION1,LNDCP03IRMRD,2030,0.6077
REGION1,LNDCP03IRNOC,2027,0.3057
REGION1,LNDCP03IRNOC,2028,0.4433
REGION1,LNDCP03IRNOC,2029,0.5603
REGION1,LNDCP03IRNOC,2030,0.6597
REGION1,LNDCP03IRNOE,2026,0.1104
REGION1,LNDCP03IRNOE,2027,0.2593
REGION1,LNDCP03IRNOE,2028,0.386
REGION1,LNDCP03IRNOE,2029,0.4936
REGION1,LNDCP03IRNOE,2030,0.5851
REGION1,LNDCP03IRNOW,2027,0.3628
REGION1,LNDCP03IRNOW,2028,0.5261
REGION1,LNDCP03IRNOW,2029,0.6648
REGION1,LNDCP03IRNOW,2030,0.7828
REGION1,LNDCP03IRRRD,2016,81.2366
REGION1,LNDCP03IRRRD,2017,39.5601
REGION1,LNDCP03IRRRD,2018,35.2856
REGION1,LNDCP03IRRRD,2019,32.9086
REGION1,LNDCP03IRRRD,2020,18.5106
REGION1,LNDCP03IRRRD,2021,5.4209
REGION1,LNDCP03IRSOC,2027,0.5408
REGION1,LNDCP03IRSOC,2028,0.7842
REGION1,LNDCP03IRSOC,2029,0.991
REGION1,LNDCP03IRSOC,2030,1.1668
REGION1,LNDCP03IRSOE,2026,0.0694
REGION1,LNDCP03IRSOE,2027,0.2911
REGION1,LNDCP03IRSOE,2028,0.4284
REGION1,LNDCP03IRSOE,2029,0.5451
REGION1,LNDCP03IRSOE,2030,0.6442
REGION1,LNDCP03LRMRD,2029,0.2905
REGION1,LNDCP03LRMRD,2030,0.3261
REGION1,LNDCP03LRNOC,2028,0.118
REGION1,LNDCP03LRNOC,2029,0.2976
REGION1,LNDCP03LRNOC,2030,0.3389
REGION1,LNDCP03LRNOE,2028,0.204
REGION1,LNDCP03LRNOE,2029,0.2539
REGION1,LNDCP03LRNOE,2030,0.2934
REGION1,LNDCP03LRNOW,2029,0.2722
REGION1,LNDCP03LRNOW,2030,0.4353
REGION1,LNDCP03LRRRD,2028,0.1162
REGION1,LNDCP03LRRRD,2029,0.1424
REGION1,LNDCP03LRRRD,2030,0.1646
REGION1,LNDCP03LRSOC,2029,0.4338
REGION1,LNDCP03LRSOC,2030,0.6447
REGION1,LNDCP03LRSOE,2028,0.1163
REGION1,LNDCP03LRSOE,2029,0.2935
REGION1,LNDCP03LRSOE,2030,0.3343
REGION1,LNDCP04IINOC,2026,0.1983
REGION1,LNDCP04IINOC,2027,0.466
REGION1,LNDCP04IINOC,2028,0.6936
REGION1,LNDCP04IINOC,2029,0.887
REGION1,LNDCP04IINOC,2030,1.0514
REGION1,LNDCP04IINOE,2026,0.179
REGION1,LNDCP04IINOE,2027,0.4205
REGION1,LNDCP04IINOE,2028,0.6259
REGION1,LNDCP04IINOE,2029,0.8005
REGION1,LNDCP04IINOE,2030,0.9488
REGION1,LNDCP04IINOW,2026,0.2353
REGION1,LNDCP04IINOW,2027,0.553
REGION1,LNDCP04IINOW,2028,0.8231
REGION1,LNDCP04IINOW,2029,1.0526
REGION1,LNDCP04IINOW,2030,1.2477
REGION1,LNDCP04IIRRD,2026,0.1005
REGION1,LNDCP04IIRRD,2027,0.2362
REGION1,LNDCP04IIRRD,2028,0.3516
REGION1,LNDCP04IIRRD,2029,0.4496
REGION1,LNDCP04IIRRD,2030,0.5329
REGION1,LNDCP04IISOC,2026,0.3508
REGION1,LNDCP04IISOC,2027,0.8243
REGION1,LNDCP04IISOC,2028,1.2269
REGION1,LNDCP04IISOC,2029,1.569
REGION1,LNDCP04IISOC,2030,1.8598
REGION1,LNDCP04IISOE,2026,0.1956
REGION1,LNDCP04IISOE,2027,0.4597
REGION1,LNDCP04IISOE,2028,0.6841
REGION1,LNDCP04IISOE,2029,0.8749
REGION1,LNDCP04IISOE,2030,1.037
REGION1,LNDCP04IRNOC,2026,0.3067
REGION1,LNDCP04IRNOC,2027,0.7207
REGION1,LNDCP04IRNOC,2028,1.0725
REGION1,LNDCP04IRNOC,2029,1.3717
REGION1,LNDCP04IRNOC,2030,1.6259
REGION1,LNDCP04IRNOE,2016,293.6262
REGION1,LNDCP04IRNOE,2017,64.9601
REGION1,LNDCP04IRNOE,2018,63.9374
REGION1,LNDCP04IRNOE,2019,59.068
REGION1,LNDCP04IRNOE,2020,65.833
REGION1,LNDCP04IRNOE,2021,62.437
REGION1,LNDCP04IRNOE,2022,63.5715
REGION1,LNDCP04IRNOE,2023,65.0841
REGION1,LNDCP04IRNOE,2024,65.3614
REGION1,LNDCP04IRNOE,2025,55.0842
REGION1,LNDCP04IRNOE,2026,38.2834
REGION1,LNDCP04IRNOE,2027,39.4598
REGION1,LNDCP04IRNOE,2028,31.0172
REGION1,LNDCP04IRNOE,2029,36.0801
REGION1,LNDCP04IRNOE,2030,23.9219
REGION1,LNDCP04IRNOW,2017,64.6512
REGION1,LNDCP04IRNOW,2018,64.1809
REGION1,LNDCP04IRNOW,2019,68.2577
REGION1,LNDCP04IRNOW,2020,86.8077
REGION1,LNDCP04IRNOW,2021,86.9332
REGION1,LNDCP04IRNOW,2022,83.3235
REGION1,LNDCP04IRNOW,2023,79.5924
REGION1,LNDCP04IRNOW,2024,78.0117
REGION1,LNDCP04IRNOW,2025,85.5953
REGION1,LNDCP04IRNOW,2026,96.5456
REGION1,LNDCP04IRNOW,2027,90.2444
REGION1,LNDCP04IRNOW,2028,92.8747
REGION1,LNDCP04IRNOW,2029,88.7636
REGION1,LNDCP04IRNOW,2030,78.0512
REGION1,LNDCP04IRRRD,2026,0.1554
REGION1,LNDCP04IRRRD,2027,0.3653
REGION1,LNDCP04IRRRD,2028,0.5436
REGION1,LNDCP04IRRRD,2029,0.6952
REGION1,LNDCP04IRRRD,2030,0.8241
REGION1,LNDCP04IRSOC,2026,0.5424
REGION1,LNDCP04IRSOC,2027,1.2747
REGION1,LNDCP04IRSOC,2028,1.8972
REGION1,LNDCP04IRSOC,2029,2.4262
REGION1,LNDCP04IRSOC,2030,2.8759
REGION1,LNDCP04IRSOE,2026,0.1739
REGION1,LNDCP04IRSOE,2027,0.7301
REGION1,LNDCP04IRSOE,2028,1.0742
REGION1,LNDCP04IRSOE,2029,1.3668
REGION1,LNDCP04IRSOE,2030,1.6155
REGION1,LNDCP04LRNOC,2027,0.2531
REGION1,LNDCP04LRNOC,2028,0.537
REGION1,LNDCP04LRNOC,2029,0.6721
REGION1,LNDCP04LRNOC,2030,0.7869
REGION1,LNDCP04LRNOE,2027,0.2284
REGION1,LNDCP04LRNOE,2028,0.4846
REGION1,LNDCP04LRNOE,2029,0.6065
REGION1,LNDCP04LRNOE,2030,0.7101
REGION1,LNDCP04LRNOW,2027,0.3003
REGION1,LNDCP04LRNOW,2028,0.6373
REGION1,LNDCP04LRNOW,2029,0.7975
REGION1,LNDCP04LRNOW,2030,0.9338
REGION1,LNDCP04LRRRD,2028,0.2914
REGION1,LNDCP04LRRRD,2029,0.357
REGION1,LNDCP04LRRRD,2030,0.4127
REGION1,LNDCP04LRSOC,2028,1.0171
REGION1,LNDCP04LRSOC,2029,1.2459
REGION1,LNDCP04LRSOC,2030,1.4404
REGION1,LNDCP04LRSOE,2027,0.2496
REGION1,LNDCP04LRSOE,2028,0.5297
REGION1,LNDCP04LRSOE,2029,0.6629
REGION1,LNDCP04LRSOE,2030,0.7761
REGION1,LNDCP05HIMRD,2017,114.1566
REGION1,LNDCP05HIMRD,2018,151.6766
REGION1,LNDCP05HIMRD,2019,108.5708
REGION1,LNDCP05HIMRD,2020,136.5863
REGION1,LNDCP05HIMRD,2021,136.2219
REGION1,LNDCP05HIMRD,2022,122.57
REGION1,LNDCP05HIMRD,2023,117.9282
REGION1,LNDCP05HIMRD,2024,125.7677
REGION1,LNDCP05HIMRD,2025,111.5925
REGION1,LNDCP05HIMRD,2026,97.9994
REGION1,LNDCP05HIMRD,2027,98.2018
REGION1,LNDCP05HIMRD,2028,96.8746
REGION1,LNDCP05HIMRD,2029,85.3865
REGION1,LNDCP05HIMRD,2030,82.882
REGION1,LNDCP05HINOC,2020,76.2992
REGION1,LNDCP05HINOC,2021,87.3915
REGION1,LNDCP05HINOC,2022,75.9752
REGION1,LNDCP05HINOC,2023,56.3918
REGION1,LNDCP05HINOC,2024,56.4955
REGION1,LNDCP05HINOC,2025,55.034
REGION1,LNDCP05HINOC,2026,53.4398
REGION1,LNDCP05HINOC,2027,52.3388
REGION1,LNDCP05HINOC,2028,59.1451
REGION1,LNDCP05HINOC,2029,62.5488
REGION1,LNDCP05HINOC,2030,53.3399
REGION1,LNDCP05HIRRD,2029,2.5677
REGION1,LNDCP05HIRRD,2030,4.9801
REGION1,LNDCP05HISOC,2017,340.5662
REGION1,LNDCP05HISOC,2018,303.2245
REGION1,LNDCP05HISOC,2019,285.9076
REGION1,LNDCP05HISOC,2020,317.7077
REGION1,LNDCP05HISOC,2021,301.3904
REGION1,LNDCP05HISOC,2022,305.8132
REGION1,LNDCP05HISOC,2023,302.1492
REGION1,LNDCP05HISOC,2024,279.678
REGION1,LNDCP05HISOC,2025,272.1979
REGION1,LNDCP05HISOC,2026,255.9428
REGION1,LNDCP05HISOC,2027,238.724
REGION1,LNDCP05HISOC,2028,226.5033
REGION1,LNDCP05HISOC,2029,241.8413
REGION1,LNDCP05HISOC,2030,181.7333
REGION1,LNDCP05HISOE,2024,18.0015
REGION1,LNDCP05HISOE,2025,51.8671
REGION1,LNDCP05HISOE,2026,73.9202
REGION1,LNDCP05HISOE,2027,104.2685
REGION1,LNDCP05HISOE,2028,101.1513
REGION1,LNDCP05HISOE,2029,93.8897
REGION1,LNDCP05HISOE,2030,90.6751
REGION1,LNDCP05HRNOC,2022,2.748
REGION1,LNDCP05HRNOC,2023,26.9227
REGION1,LNDCP05HRNOC,2024,28.3294
REGION1,LNDCP05HRNOC,2025,22.1541
REGION1,LNDCP05HRNOC,2026,20.6709
REGION1,LNDCP05HRNOC,2027,13.6574
REGION1,LNDCP05HRNOE,2025,8.306
REGION1,LNDCP05HRNOE,2026,18.5983
REGION1,LNDCP05HRNOE,2027,19.4163
REGION1,LNDCP05HRNOE,2028,32.2456
REGION1,LNDCP05HRNOE,2029,21.2932
REGION1,LNDCP05HRNOE,2030,31.4165
REGION1,LNDCP05HRRRD,2018,1.9521
REGION1,LNDCP05HRRRD,2022,2.5179
REGION1,LNDCP05HRRRD,2023,6.8278
REGION1,LNDCP05HRRRD,2024,5.9936
REGION1,LNDCP05HRRRD,2025,8.3975
REGION1,LNDCP05HRRRD,2026,8.0835
REGION1,LNDCP05HRRRD,2027,6.5105
REGION1,LNDCP05IIMRD,2026,1.3001
REGION1,LNDCP05IIMRD,2027,3.0552
REGION1,LNDCP05IIMRD,2028,4.5471
REGION1,LNDCP05IIMRD,2029,5.8152
REGION1,LNDCP05IIMRD,2030,6.893
REGION1,LNDCP05IINOC,2026,1.4113
REGION1,LNDCP05IINOC,2027,3.3164
REGION1,LNDCP05IINOC,2028,4.9359
REGION1,LNDCP05IINOC,2029,6.3124
REGION1,LNDCP05IINOC,2030,7.4824
REGION1,LNDCP05IINOE,2026,1.2735
REGION1,LNDCP05IINOE,2027,2.9928
REGION1,LNDCP05IINOE,2028,4.4541
REGION1,LNDCP05IINOE,2029,5.6963
REGION1,LNDCP05IINOE,2030,6.7521
REGION1,LNDCP05IINOW,2026,1.6747
REGION1,LNDCP05IINOW,2027,3.9354
REGION1,LNDCP05IINOW,2028,5.8571
REGION1,LNDCP05IINOW,2029,7.4905
REGION1,LNDCP05IINOW,2030,8.8789
REGION1,LNDCP05IIRRD,2026,0.7153
REGION1,LNDCP05IIRRD,2027,1.6809
REGION1,LNDCP05IIRRD,2028,2.5017
REGION1,LNDCP05IIRRD,2029,3.1994
REGION1,LNDCP05IIRRD,2030,3.7924
REGION1,LNDCP05IISOC,2026,2.4963
REGION1,LNDCP05IISOC,2027,5.8662
REGION1,LNDCP05IISOC,2028,8.7307
REGION1,LNDCP05IISOC,2029,11.1655
REGION1,LNDCP05IISOC,2030,13.2351
REGION1,LNDCP05IISOE,2026,1.3919
REGION1,LNDCP05IISOE,2027,3.271
REGION1,LNDCP05IISOE,2028,4.8682
REGION1,LNDCP05IISOE,2029,6.2259
REGION1,LNDCP05IISOE,2030,7.3799
REGION1,LNDCP05IRMRD,2016,201.2595
REGION1,LNDCP05IRNOC,2016,77.8619
REGION1,LNDCP05IRNOC,2017,45.2217
REGION1,LNDCP05IRNOC,2018,53.6326
REGION1,LNDCP05IRNOC,2019,59.3262
REGION1,LNDCP05IRNOC,2020,2.8238
REGION1,LNDCP05IRNOE,2026,0.1306
REGION1,LNDCP05IRNOE,2027,0.3069
REGION1,LNDCP05IRNOE,2028,0.4567
REGION1,LNDCP05IRNOE,2029,0.5841
REGION1,LNDCP05IRNOE,2030,0.6924
REGION1,LNDCP05IRNOW,2026,0.1717
REGION1,LNDCP05IRNOW,2027,0.4036
REGION1,LNDCP05IRNOW,2028,0.6006
REGION1,LNDCP05IRNOW,2029,0.7681
REGION1,LNDCP05IRNOW,2030,0.9105
REGION1,LNDCP05IRRRD,2016,10.0676
REGION1,LNDCP05IRSOC,2026,0.256
REGION1,LNDCP05IRSOC,2027,0.6015
REGION1,LNDCP05IRSOC,2028,0.8953
REGION1,LNDCP05IRSOC,2029,1.145
REGION1,LNDCP05IRSOC,2030,1.3572
REGION1,LNDCP05IRSOE,2019,46.4119
REGION1,LNDCP05IRSOE,2020,70.1195
REGION1,LNDCP05IRSOE,2021,67.2836
REGION1,LNDCP05IRSOE,2022,70.046
REGION1,LNDCP05IRSOE,2023,65.2623
REGION1,LNDCP05IRSOE,2024,54.7315
REGION1,LNDCP05IRSOE,2025,36.3669
REGION1,LNDCP05IRSOE,2026,21.0099
REGION1,LNDCP05LRMRD,2027,0.11
REGION1,LNDCP05LRMRD,2028,0.2335
REGION1,LNDCP05LRMRD,2029,0.2922
REGION1,LNDCP05LRMRD,2030,0.3421
REGION1,LNDCP05LRNOC,2028,0.2713
REGION1,LNDCP05LRNOC,2029,0.3324
REGION1,LNDCP05LRNOC,2030,0.3843
REGION1,LNDCP05LRNOE,2029,0.3353
REGION1,LNDCP05LRNOE,2030,0.3782
REGION1,LNDCP05LRNOW,2029,0.4409
REGION1,LNDCP05LRNOW,2030,0.4973
REGION1,LNDCP05LRRRD,2028,0.0707
REGION1,LNDCP05LRRRD,2029,0.1785
REGION1,LNDCP05LRRRD,2030,0.2033
REGION1,LNDCP05LRSOC,2028,0.2469
REGION1,LNDCP05LRSOC,2029,0.6229
REGION1,LNDCP05LRSOC,2030,0.7095
REGION1,LNDCP05LRSOE,2027,0.1178
REGION1,LNDCP05LRSOE,2028,0.25
REGION1,LNDCP05LRSOE,2029,0.3128
REGION1,LNDCP05LRSOE,2030,0.3663
REGION1,LNDCP06HRNOE,2027,17.4911
REGION1,LNDCP06HRNOE,2028,17.7363
REGION1,LNDCP06HRNOE,2029,16.8062
REGION1,LNDCP06HRNOE,2030,14.5485
REGION1,LNDCP06IIMRD,2027,0.0503
REGION1,LNDCP06IIMRD,2028,0.0729
REGION1,LNDCP06IIMRD,2029,0.0921
REGION1,LNDCP06IIMRD,2030,0.1084
REGION1,LNDCP06IINOC,2026,0.0218
REGION1,LNDCP06IINOC,2027,0.0513
REGION1,LNDCP06IINOC,2028,0.0763
REGION1,LNDCP06IINOC,2029,0.0976
REGION1,LNDCP06IINOC,2030,0.1157
REGION1,LNDCP06IINOE,2026,0.0197
REGION1,LNDCP06IINOE,2027,0.0463
REGION1,LNDCP06IINOE,2028,0.0689
REGION1,LNDCP06IINOE,2029,0.0881
REGION1,LNDCP06IINOE,2030,0.1044
REGION1,LNDCP06IINOW,2026,0.0259
REGION1,LNDCP06IINOW,2027,0.0609
REGION1,LNDCP06IINOW,2028,0.0906
REGION1,LNDCP06IINOW,2029,0.1158
REGION1,LNDCP06IINOW,2030,0.1373
REGION1,LNDCP06IIRRD,2026,0.0111
REGION1,LNDCP06IIRRD,2027,0.026
REGION1,LNDCP06IIRRD,2028,0.0387
REGION1,LNDCP06IIRRD,2029,0.0495
REGION1,LNDCP06IIRRD,2030,0.0586
REGION1,LNDCP06IISOC,2026,0.0386
REGION1,LNDCP06IISOC,2027,0.0907
REGION1,LNDCP06IISOC,2028,0.135
REGION1,LNDCP06IISOC,2029,0.1727
REGION1,LNDCP06IISOC,2030,0.2047
REGION1,LNDCP06IISOE,2026,0.0215
