r,t,y,NewCapacity
REGION1,LNDCP02HRNOC,2027,0.4513
REGION1,LNDCP02HRNOC,2028,0.4536
REGION1,LNDCP02HRNOC,2029,0.3573
REGION1,LNDCP02HRNOC,2030,0.3933
REGION1,LNDCP02IIMRD,2026,0.0006
REGION1,LNDCP02IIMRD,2027,0.0026
REGION1,LNDCP02IIMRD,2028,0.0039
REGION1,LNDCP02IIMRD,2029,0.005
REGION1,LNDCP02IIMRD,2030,0.0059
REGION1,LNDCP02IINOC,2026,0.0012
REGION1,LNDCP02IINOC,2027,0.0028
REGION1,LNDCP02IINOC,2028,0.0042
REGION1,LNDCP02IINOC,2029,0.0053
REGION1,LNDCP02IINOC,2030,0.0063
REGION1,LNDCP02IINOE,2027,0.0027
REGION1,LNDCP02IINOE,2028,0.0039
REGION1,LNDCP02IINOE,2029,0.0049
REGION1,LNDCP02IINOE,2030,0.0058
REGION1,LNDCP02IINOW,2026,0.0008
REGION1,LNDCP02IINOW,2027,0.0034
REGION1,LNDCP02IINOW,2028,0.005
REGION1,LNDCP02IINOW,2029,0.0064
REGION1,LNDCP02IINOW,2030,0.0075
REGION1,LNDCP02IIRRD,2026,0.0003
REGION1,LNDCP02IIRRD,2027,0.0015
REGION1,LNDCP02IIRRD,2028,0.0021
REGION1,LNDCP02IIRRD,2029,0.0027
REGION1,LNDCP02IIRRD,2030,0.0032
REGION1,LNDCP02IISOC,2026,0.0021
REGION1,LNDCP02IISOC,2027,0.0049
REGION1,LNDCP02IISOC,2028,0.0074
REGION1,LNDCP02IISOC,2029,0.0094
REGION1,LNDCP02IISOC,2030,0.0112
REGION1,LNDCP02IISOE,2026,0.0012
REGION1,LNDCP02IISOE,2027,0.0028
REGION1,LNDCP02IISOE,2028,0.0041
REGION1,LNDCP02IISOE,2029,0.0052
REGION1,LNDCP02IISOE,2030,0.0062
REGION1,LNDCP02IRMRD,2026,0.0007
REGION1,LNDCP02IRMRD,2027,0.0028
REGION1,LNDCP02IRMRD,2028,0.0041
REGION1,LNDCP02IRMRD,2029,0.0053
REGION1,LNDCP02IRMRD,2030,0.0062
REGION1,LNDCP02IRNOC,2016,0.0465
REGION1,LNDCP02IRNOC,2030,0.0019
REGION1,LNDCP02IRNOE,2027,0.0029
REGION1,LNDCP02IRNOE,2028,0.0041
REGION1,LNDCP02IRNOE,2029,0.0052
REGION1,LNDCP02IRNOE,2030,0.0062
REGION1,LNDCP02IRNOW,2026,0.0009
REGION1,LNDCP02IRNOW,2027,0.0036
REGION1,LNDCP02IRNOW,2028,0.0053
REGION1,LNDCP02IRNOW,2029,0.0068
REGION1,LNDCP02IRNOW,2030,0.008
REGION1,LNDCP02IRRRD,2026,0.0006
REGION1,LNDCP02IRRRD,2027,0.0015
REGION1,LNDCP02IRRRD,2028,0.0022
REGION1,LNDCP02IRRRD,2029,0.0029
REGION1,LNDCP02IRRRD,2030,0.0034
REGION1,LNDCP02IRSOC,2016,1.265
REGION1,LNDCP02IRSOE,2026,0.0012
REGION1,LNDCP02IRSOE,2027,0.0029
REGION1,LNDCP02IRSOE,2028,0.0044
REGION1,LNDCP02IRSOE,2029,0.0056
REGION1,LNDCP02IRSOE,2030,0.0066
REGION1,LNDCP02LRMRD,2030,0.0047
REGION1,LNDCP02LRNOC,2029,0.0052
REGION1,LNDCP02LRNOC,2030,0.0059
REGION1,LNDCP02LRNOE,2030,0.006
REGION1,LNDCP02LRNOW,2029,0.0041
REGION1,LNDCP02LRNOW,2030,0.0073
REGION1,LNDCP02LRRRD,2029,0.0017
REGION1,LNDCP02LRRRD,2030,0.0031
REGION1,LNDCP02LRSOC,2030,0.0118
REGION1,LNDCP02LRSOE,2030,0.0066
REGION1,LNDCP03HRRRD,2020,0.4788
REGION1,LNDCP03HRRRD,2021,0.7223
REGION1,LNDCP03HRRRD,2022,0.8185
REGION1,LNDCP03HRRRD,2023,0.7704
REGION1,LNDCP03HRRRD,2024,0.7442
REGION1,LNDCP03HRRRD,2025,0.6873
REGION1,LNDCP03HRRRD,2026,0.6414
REGION1,LNDCP03HRRRD,2027,0.6154
REGION1,LNDCP03HRRRD,2028,0.6512
REGION1,LNDCP03HRRRD,2029,0.6342
REGION1,LNDCP03HRRRD,2030,0.5063
REGION1,LNDCP03IIMRD,2027,0.0028
REGION1,LNDCP03IIMRD,2028,0.0041
REGION1,LNDCP03IIMRD,2029,0.0051
REGION1,LNDCP03IIMRD,2030,0.006
REGION1,LNDCP03IINOC,2027,0.003
REGION1,LNDCP03IINOC,2028,0.0044
REGION1,LNDCP03IINOC,2029,0.0056
REGION1,LNDCP03IINOC,2030,0.0066
REGION1,LNDCP03IINOE,2026,0.0011
REGION1,LNDCP03IINOE,2027,0.0026
REGION1,LNDCP03IINOE,2028,0.0038
REGION1,LNDCP03IINOE,2029,0.0049
REGION1,LNDCP03IINOE,2030,0.0058
REGION1,LNDCP03IINOW,2027,0.0036
REGION1,LNDCP03IINOW,2028,0.0052
REGION1,LNDCP03IINOW,2029,0.0066
REGION1,LNDCP03IINOW,2030,0.0078
REGION1,LNDCP03IIRRD,2026,0.0006
REGION1,LNDCP03IIRRD,2027,0.0014
REGION1,LNDCP03IIRRD,2028,0.0022
REGION1,LNDCP03IIRRD,2029,0.0028
REGION1,LNDCP03IIRRD,2030,0.0033
REGION1,LNDCP03IISOC,2027,0.0054
REGION1,LNDCP03IISOC,2028,0.0078
REGION1,LNDCP03IISOC,2029,0.0099
REGION1,LNDCP03IISOC,2030,0.0116
REGION1,LNDCP03IISOE,2026,0.0007
REGION1,LNDCP03IISOE,2027,0.0029
REGION1,LNDCP03IISOE,2028,0.0043
REGION1,LNDCP03IISOE,2029,0.0054
REGION1,LNDCP03IISOE,2030,0.0064
REGION1,LNDCP03IRMRD,2027,0.007
REGION1,LNDCP03IRMRD,2028,0.0102
REGION1,LNDCP03IRMRD,2029,0.0129
REGION1,LNDCP03IRMRD,2030,0.0152
REGION1,LNDCP03IRNOC,2027,0.0076
REGION1,LNDCP03IRNOC,2028,0.0111
REGION1,LNDCP03IRNOC,2029,0.014
REGION1,LNDCP03IRNOC,2030,0.0165
REGION1,LNDCP03IRNOE,2026,0.0028
REGION1,LNDCP03IRNOE,2027,0.0065
REGION1,LNDCP03IRNOE,2028,0.0096
REGION1,LNDCP03IRNOE,2029,0.0123
REGION1,LNDCP03IRNOE,2030,0.0146
REGION1,LNDCP03IRNOW,2027,0.0091
REGION1,LNDCP03IRNOW,2028,0.0132
REGION1,LNDCP03IRNOW,2029,0.0166
REGION1,LNDCP03IRNOW,2030,0.0196
REGION1,LNDCP03IRRRD,2016,2.0309
REGION1,LNDCP03IRRRD,2017,0.989
REGION1,LNDCP03IRRRD,2018,0.8821
REGION1,LNDCP03IRRRD,2019,0.8227
REGION1,LNDCP03IRRRD,2020,0.4628
REGION1,LNDCP03IRRRD,2021,0.1355
REGION1,LNDCP03IRSOC,2027,0.0135
REGION1,LNDCP03IRSOC,2028,0.0196
REGION1,LNDCP03IRSOC,2029,0.0248
REGION1,LNDCP03IRSOC,2030,0.0292
REGION1,LNDCP03IRSOE,2026,0.0017
REGION1,LNDCP03IRSOE,2027,0.0073
REGION1,LNDCP03IRSOE,2028,0.0107
REGION1,LNDCP03IRSOE,2029,0.0136
REGION1,LNDCP03IRSOE,2030,0.0161
REGION1,LNDCP03LRMRD,2029,0.0116
REGION1,LNDCP03LRMRD,2030,0.013
REGION1,LNDCP03LRNOC,2028,0.0047
REGION1,LNDCP03LRNOC,2029,0.0119
REGION1,LNDCP03LRNOC,2030,0.0136
REGION1,LNDCP03LRNOE,2028,0.0082
REGION1,LNDCP03LRNOE,2029,0.0102
REGION1,LNDCP03LRNOE,2030,0.0117
REGION1,LNDCP03LRNOW,2029,0.0109
REGION1,LNDCP03LRNOW,2030,0.0174
REGION1,LNDCP03LRRRD,2028,0.0046
REGION1,LNDCP03LRRRD,2029,0.0057
REGION1,LNDCP03LRRRD,2030,0.0066
REGION1,LNDCP03LRSOC,2029,0.0174
REGION1,LNDCP03LRSOC,2030,0.0258
REGION1,LNDCP03LRSOE,2028,0.0047
REGION1,LNDCP03LRSOE,2029,0.0117
REGION1,LNDCP03LRSOE,2030,0.0134
REGION1,LNDCP04IINOC,2026,0.0044
REGION1,LNDCP04IINOC,2027,0.0104
REGION1,LNDCP04IINOC,2028,0.0154
REGION1,LNDCP04IINOC,2029,0.0197
REGION1,LNDCP04IINOC,2030,0.0234
REGION1,LNDCP04IINOE,2026,0.004
REGION1,LNDCP04IINOE,2027,0.0093
REGION1,LNDCP04IINOE,2028,0.0139
REGION1,LNDCP04IINOE,2029,0.0178
REGION1,LNDCP04IINOE,2030,0.0211
REGION1,LNDCP04IINOW,2026,0.0052
REGION1,LNDCP04IINOW,2027,0.0123
REGION1,LNDCP04IINOW,2028,0.0183
REGION1,LNDCP04IINOW,2029,0.0234
REGION1,LNDCP04IINOW,2030,0.0277
REGION1,LNDCP04IIRRD,2026,0.0022
REGION1,LNDCP04IIRRD,2027,0.0052
REGION1,LNDCP04IIRRD,2028,0.0078
REGION1,LNDCP04IIRRD,2029,0.01
REGION1,LNDCP04IIRRD,2030,0.0118
REGION1,LNDCP04IISOC,2026,0.0078
REGION1,LNDCP04IISOC,2027,0.0183
REGION1,LNDCP04IISOC,2028,0.0273
REGION1,LNDCP04IISOC,2029,0.0349
REGION1,LNDCP04IISOC,2030,0.0413
REGION1,LNDCP04IISOE,2026,0.0043
REGION1,LNDCP04IISOE,2027,0.0102
REGION1,LNDCP04IISOE,2028,0.0152
REGION1,LNDCP04IISOE,2029,0.0194
REGION1,LNDCP04IISOE,2030,0.023
REGION1,LNDCP04IRNOC,2026,0.0077
REGION1,LNDCP04IRNOC,2027,0.018
REGION1,LNDCP04IRNOC,2028,0.0268
REGION1,LNDCP04IRNOC,2029,0.0343
REGION1,LNDCP04IRNOC,2030,0.0406
REGION1,LNDCP04IRNOE,2016,7.3407
REGION1,LNDCP04IRNOE,2017,1.624
REGION1,LNDCP04IRNOE,2018,1.5984
REGION1,LNDCP04IRNOE,2019,1.4767
REGION1,LNDCP04IRNOE,2020,1.6458
REGION1,LNDCP04IRNOE,2021,1.5609
REGION1,LNDCP04IRNOE,2022,1.5893
REGION1,LNDCP04IRNOE,2023,1.6271
REGION1,LNDCP04IRNOE,2024,1.634
REGION1,LNDCP04IRNOE,2025,1.3771
REGION1,LNDCP04IRNOE,2026,0.9571
REGION1,LNDCP04IRNOE,2027,0.9865
REGION1,LNDCP04IRNOE,2028,0.7754
REGION1,LNDCP04IRNOE,2029,0.902
REGION1,LNDCP04IRNOE,2030,0.598
REGION1,LNDCP04IRNOW,2017,1.6163
REGION1,LNDCP04IRNOW,2018,1.6045
REGION1,LNDCP04IRNOW,2019,1.7064
REGION1,LNDCP04IRNOW,2020,2.1702
REGION1,LNDCP04IRNOW,2021,2.1733
REGION1,LNDCP04IRNOW,2022,2.0831
REGION1,LNDCP04IRNOW,2023,1.9898
REGION1,LNDCP04IRNOW,2024,1.9503
REGION1,LNDCP04IRNOW,2025,2.1399
REGION1,LNDCP04IRNOW,2026,2.4136
REGION1,LNDCP04IRNOW,2027,2.2561
REGION1,LNDCP04IRNOW,2028,2.3219
REGION1,LNDCP04IRNOW,2029,2.2191
REGION1,LNDCP04IRNOW,2030,1.9513
REGION1,LNDCP04IRRRD,2026,0.0039
REGION1,LNDCP04IRRRD,2027,0.0091
REGION1,LNDCP04IRRRD,2028,0.0136
REGION1,LNDCP04IRRRD,2029,0.0174
REGION1,LNDCP04IRRRD,2030,0.0206
REGION1,LNDCP04IRSOC,2026,0.0136
REGION1,LNDCP04IRSOC,2027,0.0319
REGION1,LNDCP04IRSOC,2028,0.0474
REGION1,LNDCP04IRSOC,2029,0.0607
REGION1,LNDCP04IRSOC,2030,0.0719
REGION1,LNDCP04IRSOE,2026,0.0043
REGION1,LNDCP04IRSOE,2027,0.0183
REGION1,LNDCP04IRSOE,2028,0.0269
REGION1,LNDCP04IRSOE,2029,0.0342
REGION1,LNDCP04IRSOE,2030,0.0404
REGION1,LNDCP04LRNOC,2027,0.0101
REGION1,LNDCP04LRNOC,2028,0.0215
REGION1,LNDCP04LRNOC,2029,0.0269
REGION1,LNDCP04LRNOC,2030,0.0315
REGION1,LNDCP04LRNOE,2027,0.0091
REGION1,LNDCP04LRNOE,2028,0.0194
REGION1,LNDCP04LRNOE,2029,0.0243
REGION1,LNDCP04LRNOE,2030,0.0284
REGION1,LNDCP04LRNOW,2027,0.012
REGION1,LNDCP04LRNOW,2028,0.0255
REGION1,LNDCP04LRNOW,2029,0.0319
REGION1,LNDCP04LRNOW,2030,0.0374
REGION1,LNDCP04LRRRD,2028,0.0117
REGION1,LNDCP04LRRRD,2029,0.0143
REGION1,LNDCP04LRRRD,2030,0.0165
REGION1,LNDCP04LRSOC,2028,0.0407
REGION1,LNDCP04LRSOC,2029,0.0498
REGION1,LNDCP04LRSOC,2030,0.0576
REGION1,LNDCP04LRSOE,2027,0.01
REGION1,LNDCP04LRSOE,2028,0.0212
REGION1,LNDCP04LRSOE,2029,0.0265
REGION1,LNDCP04LRSOE,2030,0.031
REGION1,LNDCP05HIMRD,2017,1.427
REGION1,LNDCP05HIMRD,2018,1.896
REGION1,LNDCP05HIMRD,2019,1.3571
REGION1,LNDCP05HIMRD,2020,1.7073
REGION1,LNDCP05HIMRD,2021,1.7028
REGION1,LNDCP05HIMRD,2022,1.5321
REGION1,LNDCP05HIMRD,2023,1.4741
REGION1,LNDCP05HIMRD,2024,1.5721
REGION1,LNDCP05HIMRD,2025,1.3949
REGION1,LNDCP05HIMRD,2026,1.225
REGION1,LNDCP05HIMRD,2027,1.2275
REGION1,LNDCP05HIMRD,2028,1.2109
REGION1,LNDCP05HIMRD,2029,1.0673
REGION1,LNDCP05HIMRD,2030,1.036
REGION1,LNDCP05HINOC,2020,0.9537
REGION1,LNDCP05HINOC,2021,1.0924
REGION1,LNDCP05HINOC,2022,0.9497
REGION1,LNDCP05HINOC,2023,0.7049
REGION1,LNDCP05HINOC,2024,0.7062
REGION1,LNDCP05HINOC,2025,0.6879
REGION1,LNDCP05HINOC,2026,0.668
REGION1,LNDCP05HINOC,2027,0.6542
REGION1,LNDCP05HINOC,2028,0.7393
REGION1,LNDCP05HINOC,2029,0.7819
REGION1,LNDCP05HINOC,2030,0.6667
REGION1,LNDCP05HIRRD,2029,0.0321
REGION1,LNDCP05HIRRD,2030,0.0623
REGION1,LNDCP05HISOC,2017,4.2571
REGION1,LNDCP05HISOC,2018,3.7903
REGION1,LNDCP05HISOC,2019,3.5738
REGION1,LNDCP05HISOC,2020,3.9713
REGION1,LNDCP05HISOC,2021,3.7674
REGION1,LNDCP05HISOC,2022,3.8227
REGION1,LNDCP05HISOC,2023,3.7769
REGION1,LNDCP05HISOC,2024,3.496
REGION1,LNDCP05HISOC,2025,3.4025
REGION1,LNDCP05HISOC,2026,3.1993
REGION1,LNDCP05HISOC,2027,2.984
REGION1,LNDCP05HISOC,2028,2.8313
REGION1,LNDCP05HISOC,2029,3.023
REGION1,LNDCP05HISOC,2030,2.2717
REGION1,LNDCP05HISOE,2024,0.225
REGION1,LNDCP05HISOE,2025,0.6483
REGION1,LNDCP05HISOE,2026,0.924
REGION1,LNDCP05HISOE,2027,1.3034
REGION1,LNDCP05HISOE,2028,1.2644
REGION1,LNDCP05HISOE,2029,1.1736
REGION1,LNDCP05HISOE,2030,1.1334
REGION1,LNDCP05HRNOC,2022,0.0366
REGION1,LNDCP05HRNOC,2023,0.359
REGION1,LNDCP05HRNOC,2024,0.3777
REGION1,LNDCP05HRNOC,2025,0.2954
REGION1,LNDCP05HRNOC,2026,0.2756
REGION1,LNDCP05HRNOC,2027,0.1821
REGION1,LNDCP05HRNOE,2025,0.1107
REGION1,LNDCP05HRNOE,2026,0.248
REGION1,LNDCP05HRNOE,2027,0.2589
REGION1,LNDCP05HRNOE,2028,0.4299
REGION1,LNDCP05HRNOE,2029,0.2839
REGION1,LNDCP05HRNOE,2030,0.4189
REGION1,LNDCP05HRRRD,2018,0.026
REGION1,LNDCP05HRRRD,2022,0.0336
REGION1,LNDCP05HRRRD,2023,0.091
REGION1,LNDCP05HRRRD,2024,0.0799
REGION1,LNDCP05HRRRD,2025,0.112
REGION1,LNDCP05HRRRD,2026,0.1078
REGION1,LNDCP05HRRRD,2027,0.0868
REGION1,LNDCP05IIMRD,2026,0.0289
REGION1,LNDCP05IIMRD,2027,0.0679
REGION1,LNDCP05IIMRD,2028,0.101
REGION1,LNDCP05IIMRD,2029,0.1292
REGION1,LNDCP05IIMRD,2030,0.1532
REGION1,LNDCP05IINOC,2026,0.0314
REGION1,LNDCP05IINOC,2027,0.0737
REGION1,LNDCP05IINOC,2028,0.1097
REGION1,LNDCP05IINOC,2029,0.1403
REGION1,LNDCP05IINOC,2030,0.1663
REGION1,LNDCP05IINOE,2026,0.0283
REGION1,LNDCP05IINOE,2027,0.0665
REGION1,LNDCP05IINOE,2028,0.099
REGION1,LNDCP05IINOE,2029,0.1266
REGION1,LNDCP05IINOE,2030,0.15
REGION1,LNDCP05IINOW,2026,0.0372
REGION1,LNDCP05IINOW,2027,0.0875
REGION1,LNDCP05IINOW,2028,0.1302
REGION1,LNDCP05IINOW,2029,0.1665
REGION1,LNDCP05IINOW,2030,0.1973
REGION1,LNDCP05IIRRD,2026,0.0159
REGION1,LNDCP05IIRRD,2027,0.0374
REGION1,LNDCP05IIRRD,2028,0.0556
REGION1,LNDCP05IIRRD,2029,0.0711
REGION1,LNDCP05IIRRD,2030,0.0843
REGION1,LNDCP05IISOC,2026,0.0555
REGION1,LNDCP05IISOC,2027,0.1304
REGION1,LNDCP05IISOC,2028,0.194
REGION1,LNDCP05IISOC,2029,0.2481
REGION1,LNDCP05IISOC,2030,0.2941
REGION1,LNDCP05IISOE,2026,0.0309
REGION1,LNDCP05IISOE,2027,0.0727
REGION1,LNDCP05IISOE,2028,0.1082
REGION1,LNDCP05IISOE,2029,0.1384
REGION1,LNDCP05IISOE,2030,0.164
REGION1,LNDCP05IRMRD,2016,5.0315
REGION1,LNDCP05IRNOC,2016,1.9465
REGION1,LNDCP05IRNOC,2017,1.1305
REGION1,LNDCP05IRNOC,2018,1.3408
REGION1,LNDCP05IRNOC,2019,1.4832
REGION1,LNDCP05IRNOC,2020,0.0706
REGION1,LNDCP05IRNOE,2026,0.0033
REGION1,LNDCP05IRNOE,2027,0.0077
REGION1,LNDCP05IRNOE,2028,0.0114
REGION1,LNDCP05IRNOE,2029,0.0146
REGION1,LNDCP05IRNOE,2030,0.0173
REGION1,LNDCP05IRNOW,2026,0.0043
REGION1,LNDCP05IRNOW,2027,0.0101
REGION1,LNDCP05IRNOW,2028,0.015
REGION1,LNDCP05IRNOW,2029,0.0192
REGION1,LNDCP05IRNOW,2030,0.0228
REGION1,LNDCP05IRRRD,2016,0.2517
REGION1,LNDCP05IRSOC,2026,0.0064
REGION1,LNDCP05IRSOC,2027,0.015
REGION1,LNDCP05IRSOC,2028,0.0224
REGION1,LNDCP05IRSOC,2029,0.0286
REGION1,LNDCP05IRSOC,2030,0.0339
REGION1,LNDCP05IRSOE,2019,1.1603
REGION1,LNDCP05IRSOE,2020,1.753
REGION1,LNDCP05IRSOE,2021,1.6821
REGION1,LNDCP05IRSOE,2022,1.7512
REGION1,LNDCP05IRSOE,2023,1.6316
REGION1,LNDCP05IRSOE,2024,1.3683
REGION1,LNDCP05IRSOE,2025,0.9092
REGION1,LNDCP05IRSOE,2026,0.5252
REGION1,LNDCP05LRMRD,2027,0.0044
REGION1,LNDCP05LRMRD,2028,0.0093
REGION1,LNDCP05LRMRD,2029,0.0117
REGION1,LNDCP05LRMRD,2030,0.0137
REGION1,LNDCP05LRNOC,2028,0.0109
REGION1,LNDCP05LRNOC,2029,0.0133
REGION1,LNDCP05LRNOC,2030,0.0154
REGION1,LNDCP05LRNOE,2029,0.0134
REGION1,LNDCP05LRNOE,2030,0.0151
REGION1,LNDCP05LRNOW,2029,0.0176
REGION1,LNDCP05LRNOW,2030,0.0199
REGION1,LNDCP05LRRRD,2028,0.0028
REGION1,LNDCP05LRRRD,2029,0.0071
REGION1,LNDCP05LRRRD,2030,0.0081
REGION1,LNDCP05LRSOC,2028,0.0099
REGION1,LNDCP05LRSOC,2029,0.0249
REGION1,LNDCP05LRSOC,2030,0.0284
REGION1,LNDCP05LRSOE,2027,0.0047
REGION1,LNDCP05LRSOE,2028,0.01
REGION1,LNDCP05LRSOE,2029,0.0125
REGION1,LNDCP05LRSOE,2030,0.0147
REGION1,LNDCP06HRNOE,2027,0.2332
REGION1,LNDCP06HRNOE,2028,0.2365
REGION1,LNDCP06HRNOE,2029,0.2241
REGION1,LNDCP06HRNOE,2030,0.194
REGION1,LNDCP06IIMRD,2027,0.0011
REGION1,LNDCP06IIMRD,2028,0.0016
REGION1,LNDCP06IIMRD,2029,0.002
REGION1,LNDCP06IIMRD,2030,0.0024
REGION1,LNDCP06IINOC,2026,0.0005
REGION1,LNDCP06IINOC,2027,0.0011
REGION1,LNDCP06IINOC,2028,0.0017
REGION1,LNDCP06IINOC,2029,0.0022
REGION1,LNDCP06IINOC,2030,0.0026
REGION1,LNDCP06IINOE,2026,0.0004
REGION1,LNDCP06IINOE,2027,0.001
REGION1,LNDCP06IINOE,2028,0.0015
REGION1,LNDCP06IINOE,2029,0.002
REGION1,LNDCP06IINOE,2030,0.0023
REGION1,LNDCP06IINOW,2026,0.0006
REGION1,LNDCP06IINOW,2027,0.0014
REGION1,LNDCP06IINOW,2028,0.002
REGION1,LNDCP06IINOW,2029,0.0026
REGION1,LNDCP06IINOW,2030,0.0031
REGION1,LNDCP06IIRRD,2026,0.0002
REGION1,LNDCP06IIRRD,2027,0.0006
REGION1,LNDCP06IIRRD,2028,0.0009
REGION1,LNDCP06IIRRD,2029,0.0011
REGION1,LNDCP06IIRRD,2030,0.0013
REGION1,LNDCP06IISOC,2026,0.0009
REGION1,LNDCP06IISOC,2027,0.002
REGION1,LNDCP06IISOC,2028,0.003
REGION1,LNDCP06IISOC,2029,0.0038
REGION1,LNDCP06IISOC,2030,0.0045
REGION1,LNDCP06IISOE,2026,0.0005
REGION1,LNDCP06IISOE,2027,0.0011
