r,l,f,y,Demand
REGION1,SEA1BAS,AGRELCS02,2023,0.7745
REGION1,SEA1BAS,AGRELCS02,2024,0.8291
REGION1,SEA1BAS,AGRELCS02,2025,0.8837
REGION1,SEA1BAS,AGRELCS02,2026,0.9383
REGION1,SEA1BAS,AGRELCS02,2027,0.9929
REGION1,SEA1BAS,AGRELCS02,2028,1.0474
REGION1,SEA1BAS,AGRELCS02,2029,1.102
REGION1,SEA1BAS,AGRELCS02,2030,1.1497
REGION1,SEA1BAS,COMELCC02,2016,0.4967
REGION1,SEA1BAS,COMELCC02,2017,0.5168
REGION1,SEA1BAS,COMELCC02,2018,0.5364
REGION1,SEA1BAS,COMELCC02,2019,0.5556
REGION1,SEA1BAS,COMELCC02,2020,0.5839
REGION1,SEA1BAS,COMELCC02,2021,0.611
REGION1,SEA1BAS,COMELCC02,2022,0.6372
REGION1,SEA1BAS,COMELCC02,2023,0.6625
REGION1,SEA1BAS,COMELCC02,2024,0.6869
REGION1,SEA1BAS,COMELCC02,2025,0.7107
REGION1,SEA1BAS,COMELCC02,2026,0.7339
REGION1,SEA1BAS,COMELCC02,2027,0.7565
REGION1,SEA1BAS,COMELCC02,2028,0.7786
REGION1,SEA1BAS,COMELCC02,2029,0.8002
REGION1,SEA1BAS,COMELCC02,2030,0.8177
REGION1,SEA1BAS,COMELCN02,2016,2.1947
REGION1,SEA1BAS,COMELCN02,2017,2.2837
REGION1,SEA1BAS,COMELCN02,2018,2.3704
REGION1,SEA1BAS,COMELCN02,2019,2.4552
REGION1,SEA1BAS,COMELCN02,2020,2.5802
REGION1,SEA1BAS,COMELCN02,2021,2.7001
REGION1,SEA1BAS,COMELCN02,2022,2.8157
REGION1,SEA1BAS,COMELCN02,2023,2.9274
REGION1,SEA1BAS,COMELCN02,2024,3.0356
REGION1,SEA1BAS,COMELCN02,2025,3.1407
REGION1,SEA1BAS,COMELCN02,2026,3.2431
REGION1,SEA1BAS,COMELCN02,2027,3.343
REGION1,SEA1BAS,COMELCN02,2028,3.4405
REGION1,SEA1BAS,COMELCN02,2029,3.5359
REGION1,SEA1BAS,COMELCN02,2030,3.6134
REGION1,SEA1BAS,COMELCS02,2016,2.6847
REGION1,SEA1BAS,COMELCS02,2017,2.7935
REGION1,SEA1BAS,COMELCS02,2018,2.8996
REGION1,SEA1BAS,COMELCS02,2019,3.0033
REGION1,SEA1BAS,COMELCS02,2020,3.1562
REGION1,SEA1BAS,COMELCS02,2021,3.3029
REGION1,SEA1BAS,COMELCS02,2022,3.4443
REGION1,SEA1BAS,COMELCS02,2023,3.5809
REGION1,SEA1BAS,COMELCS02,2024,3.7133
REGION1,SEA1BAS,COMELCS02,2025,3.8419
REGION1,SEA1BAS,COMELCS02,2026,3.9671
REGION1,SEA1BAS,COMELCS02,2027,4.0892
REGION1,SEA1BAS,COMELCS02,2028,4.2086
REGION1,SEA1BAS,COMELCS02,2029,4.3253
REGION1,SEA1BAS,COMELCS02,2030,4.42
REGION1,SEA1BAS,INDELCC02,2016,2.7932
REGION1,SEA1BAS,INDELCC02,2017,2.9974
REGION1,SEA1BAS,INDELCC02,2018,3.2016
REGION1,SEA1BAS,INDELCC02,2019,3.4057
REGION1,SEA1BAS,INDELCC02,2020,3.7405
REGION1,SEA1BAS,INDELCC02,2021,4.0752
REGION1,SEA1BAS,INDELCC02,2022,4.4099
REGION1,SEA1BAS,INDELCC02,2023,4.7445
REGION1,SEA1BAS,INDELCC02,2024,5.079
REGION1,SEA1BAS,INDELCC02,2025,5.4134
REGION1,SEA1BAS,INDELCC02,2026,5.7478
REGION1,SEA1BAS,INDELCC02,2027,6.0821
REGION1,SEA1BAS,INDELCC02,2028,6.4164
REGION1,SEA1BAS,INDELCC02,2029,6.7507
REGION1,SEA1BAS,INDELCC02,2030,7.0431
REGION1,SEA1BAS,INDELCN02,2016,12.343
REGION1,SEA1BAS,INDELCN02,2017,13.2454
REGION1,SEA1BAS,INDELCN02,2018,14.1475
REGION1,SEA1BAS,INDELCN02,2019,15.0493
REGION1,SEA1BAS,INDELCN02,2020,16.5289
REGION1,SEA1BAS,INDELCN02,2021,18.0081
REGION1,SEA1BAS,INDELCN02,2022,19.487
REGION1,SEA1BAS,INDELCN02,2023,20.9654
REGION1,SEA1BAS,INDELCN02,2024,22.4436
REGION1,SEA1BAS,INDELCN02,2025,23.9215
REGION1,SEA1BAS,INDELCN02,2026,25.3992
REGION1,SEA1BAS,INDELCN02,2027,26.8765
REGION1,SEA1BAS,INDELCN02,2028,28.3537
REGION1,SEA1BAS,INDELCN02,2029,29.8306
REGION1,SEA1BAS,INDELCN02,2030,31.1227
REGION1,SEA1BAS,INDELCS02,2016,15.0984
REGION1,SEA1BAS,INDELCS02,2017,16.2023
REGION1,SEA1BAS,INDELCS02,2018,17.3058
REGION1,SEA1BAS,INDELCS02,2019,18.409
REGION1,SEA1BAS,INDELCS02,2020,20.2189
REGION1,SEA1BAS,INDELCS02,2021,22.0283
REGION1,SEA1BAS,INDELCS02,2022,23.8373
REGION1,SEA1BAS,INDELCS02,2023,25.6458
REGION1,SEA1BAS,INDELCS02,2024,27.454
REGION1,SEA1BAS,INDELCS02,2025,29.2618
REGION1,SEA1BAS,INDELCS02,2026,31.0693
REGION1,SEA1BAS,INDELCS02,2027,32.8765
REGION1,SEA1BAS,INDELCS02,2028,34.6834
REGION1,SEA1BAS,INDELCS02,2029,36.4901
REGION1,SEA1BAS,INDELCS02,2030,38.0706
REGION1,SEA1BAS,RESELCC02,2016,1.8259
REGION1,SEA1BAS,RESELCC02,2017,1.9594
REGION1,SEA1BAS,RESELCC02,2018,2.0928
REGION1,SEA1BAS,RESELCC02,2019,2.2262
REGION1,SEA1BAS,RESELCC02,2020,2.4451
REGION1,SEA1BAS,RESELCC02,2021,2.6639
REGION1,SEA1BAS,RESELCC02,2022,2.8827
REGION1,SEA1BAS,RESELCC02,2023,3.1014
REGION1,SEA1BAS,RESELCC02,2024,3.3201
REGION1,SEA1BAS,RESELCC02,2025,3.5387
REGION1,SEA1BAS,RESELCC02,2026,3.7573
REGION1,SEA1BAS,RESELCC02,2027,3.9758
REGION1,SEA1BAS,RESELCC02,2028,4.1943
REGION1,SEA1BAS,RESELCC02,2029,4.4128
REGION1,SEA1BAS,RESELCC02,2030,4.604
REGION1,SEA1BAS,RESELCN02,2016,8.0684
REGION1,SEA1BAS,RESELCN02,2017,8.6584
REGION1,SEA1BAS,RESELCN02,2018,9.2481
REGION1,SEA1BAS,RESELCN02,2019,9.8375
REGION1,SEA1BAS,RESELCN02,2020,10.8048
REGION1,SEA1BAS,RESELCN02,2021,11.7717
REGION1,SEA1BAS,RESELCN02,2022,12.7384
REGION1,SEA1BAS,RESELCN02,2023,13.7048
REGION1,SEA1BAS,RESELCN02,2024,14.6711
REGION1,SEA1BAS,RESELCN02,2025,15.6372
REGION1,SEA1BAS,RESELCN02,2026,16.6031
REGION1,SEA1BAS,RESELCN02,2027,17.5689
REGION1,SEA1BAS,RESELCN02,2028,18.5344
REGION1,SEA1BAS,RESELCN02,2029,19.4999
REGION1,SEA1BAS,RESELCN02,2030,20.3445
REGION1,SEA1BAS,RESELCS02,2016,9.8697
REGION1,SEA1BAS,RESELCS02,2017,10.5913
REGION1,SEA1BAS,RESELCS02,2018,11.3126
REGION1,SEA1BAS,RESELCS02,2019,12.0337
REGION1,SEA1BAS,RESELCS02,2020,13.2168
REGION1,SEA1BAS,RESELCS02,2021,14.3996
REGION1,SEA1BAS,RESELCS02,2022,15.5821
REGION1,SEA1BAS,RESELCS02,2023,16.7643
REGION1,SEA1BAS,RESELCS02,2024,17.9463
REGION1,SEA1BAS,RESELCS02,2025,19.1281
REGION1,SEA1BAS,RESELCS02,2026,20.3096
REGION1,SEA1BAS,RESELCS02,2027,21.491
REGION1,SEA1BAS,RESELCS02,2028,22.6721
REGION1,SEA1BAS,RESELCS02,2029,23.8531
REGION1,SEA1BAS,RESELCS02,2030,24.8863
REGION1,SEA1INT,AGRELCC02,2016,0.218
REGION1,SEA1INT,AGRELCC02,2017,0.2339
REGION1,SEA1INT,AGRELCC02,2018,0.2498
REGION1,SEA1INT,AGRELCC02,2019,0.2657
REGION1,SEA1INT,AGRELCC02,2020,0.2919
REGION1,SEA1INT,AGRELCC02,2021,0.318
REGION1,SEA1INT,AGRELCC02,2022,0.3441
REGION1,SEA1INT,AGRELCC02,2023,0.3702
REGION1,SEA1INT,AGRELCC02,2024,0.3963
REGION1,SEA1INT,AGRELCC02,2025,0.4224
REGION1,SEA1INT,AGRELCC02,2026,0.4485
REGION1,SEA1INT,AGRELCC02,2027,0.4746
REGION1,SEA1INT,AGRELCC02,2028,0.5007
REGION1,SEA1INT,AGRELCC02,2029,0.5268
REGION1,SEA1INT,AGRELCC02,2030,0.5496
REGION1,SEA1INT,AGRELCN02,2016,0.9631
REGION1,SEA1INT,AGRELCN02,2017,1.0336
REGION1,SEA1INT,AGRELCN02,2018,1.1039
REGION1,SEA1INT,AGRELCN02,2019,1.1743
REGION1,SEA1INT,AGRELCN02,2020,1.2898
REGION1,SEA1INT,AGRELCN02,2021,1.4052
REGION1,SEA1INT,AGRELCN02,2022,1.5206
REGION1,SEA1INT,AGRELCN02,2023,1.636
REGION1,SEA1INT,AGRELCN02,2024,1.7513
REGION1,SEA1INT,AGRELCN02,2025,1.8666
REGION1,SEA1INT,AGRELCN02,2026,1.9819
REGION1,SEA1INT,AGRELCN02,2027,2.0972
REGION1,SEA1INT,AGRELCN02,2028,2.2124
REGION1,SEA1INT,AGRELCN02,2029,2.3277
REGION1,SEA1INT,AGRELCN02,2030,2.4285
REGION1,SEA1INT,AGRELCS02,2016,1.1781
REGION1,SEA1INT,AGRELCS02,2017,1.2643
REGION1,SEA1INT,AGRELCS02,2018,1.3504
REGION1,SEA1INT,AGRELCS02,2019,1.4364
REGION1,SEA1INT,AGRELCS02,2020,1.5777
REGION1,SEA1INT,AGRELCS02,2021,1.7189
REGION1,SEA1INT,AGRELCS02,2022,1.86
REGION1,SEA1INT,AGRELCS02,2023,2.0012
REGION1,SEA1INT,AGRELCS02,2024,2.1423
REGION1,SEA1INT,AGRELCS02,2025,2.2833
REGION1,SEA1INT,AGRELCS02,2026,2.4243
REGION1,SEA1INT,AGRELCS02,2027,2.5654
REGION1,SEA1INT,AGRELCS02,2028,2.7064
REGION1,SEA1INT,AGRELCS02,2029,2.8473
REGION1,SEA1INT,AGRELCS02,2030,2.9707
REGION1,SEA1INT,COMELCC02,2016,1.2833
REGION1,SEA1INT,COMELCC02,2017,1.3353
REGION1,SEA1INT,COMELCC02,2018,1.386
REGION1,SEA1INT,COMELCC02,2019,1.4356
REGION1,SEA1INT,COMELCC02,2020,1.5087
REGION1,SEA1INT,COMELCC02,2021,1.5788
REGION1,SEA1INT,COMELCC02,2022,1.6463
REGION1,SEA1INT,COMELCC02,2023,1.7116
REGION1,SEA1INT,COMELCC02,2024,1.7749
REGION1,SEA1INT,COMELCC02,2025,1.8364
REGION1,SEA1INT,COMELCC02,2026,1.8963
REGION1,SEA1INT,COMELCC02,2027,1.9546
REGION1,SEA1INT,COMELCC02,2028,2.0117
REGION1,SEA1INT,COMELCC02,2029,2.0675
REGION1,SEA1INT,COMELCC02,2030,2.1127
REGION1,SEA1INT,COMELCN02,2016,5.6707
REGION1,SEA1INT,COMELCN02,2017,5.9005
REGION1,SEA1INT,COMELCN02,2018,6.1246
REGION1,SEA1INT,COMELCN02,2019,6.3437
REGION1,SEA1INT,COMELCN02,2020,6.6666
REGION1,SEA1INT,COMELCN02,2021,6.9765
REGION1,SEA1INT,COMELCN02,2022,7.275
REGION1,SEA1INT,COMELCN02,2023,7.5636
REGION1,SEA1INT,COMELCN02,2024,7.8432
REGION1,SEA1INT,COMELCN02,2025,8.1149
REGION1,SEA1INT,COMELCN02,2026,8.3794
REGION1,SEA1INT,COMELCN02,2027,8.6374
REGION1,SEA1INT,COMELCN02,2028,8.8894
REGION1,SEA1INT,COMELCN02,2029,9.1359
REGION1,SEA1INT,COMELCN02,2030,9.3361
REGION1,SEA1INT,COMELCS02,2016,6.9366
REGION1,SEA1INT,COMELCS02,2017,7.2177
REGION1,SEA1INT,COMELCS02,2018,7.4918
REGION1,SEA1INT,COMELCS02,2019,7.7599
REGION1,SEA1INT,COMELCS02,2020,8.1549
REGION1,SEA1INT,COMELCS02,2021,8.5339
REGION1,SEA1INT,COMELCS02,2022,8.8991
REGION1,SEA1INT,COMELCS02,2023,9.2521
REGION1,SEA1INT,COMELCS02,2024,9.5942
REGION1,SEA1INT,COMELCS02,2025,9.9265
REGION1,SEA1INT,COMELCS02,2026,10.25
REGION1,SEA1INT,COMELCS02,2027,10.5656
REGION1,SEA1INT,COMELCS02,2028,10.8739
REGION1,SEA1INT,COMELCS02,2029,11.1755
REGION1,SEA1INT,COMELCS02,2030,11.4202
REGION1,SEA1INT,INDELCC02,2016,7.217
REGION1,SEA1INT,INDELCC02,2017,7.7446
REGION1,SEA1INT,INDELCC02,2018,8.2721
REGION1,SEA1INT,INDELCC02,2019,8.7994
REGION1,SEA1INT,INDELCC02,2020,9.6645
REGION1,SEA1INT,INDELCC02,2021,10.5294
REGION1,SEA1INT,INDELCC02,2022,11.3941
REGION1,SEA1INT,INDELCC02,2023,12.2586
REGION1,SEA1INT,INDELCC02,2024,13.1229
REGION1,SEA1INT,INDELCC02,2025,13.987
REGION1,SEA1INT,INDELCC02,2026,14.851
REGION1,SEA1INT,INDELCC02,2027,15.7148
REGION1,SEA1INT,INDELCC02,2028,16.5785
REGION1,SEA1INT,INDELCC02,2029,17.4421
REGION1,SEA1INT,INDELCC02,2030,18.1976
REGION1,SEA1INT,INDELCN02,2016,31.8912
REGION1,SEA1INT,INDELCN02,2017,34.2229
REGION1,SEA1INT,INDELCN02,2018,36.5537
REGION1,SEA1INT,INDELCN02,2019,38.8838
REGION1,SEA1INT,INDELCN02,2020,42.7067
REGION1,SEA1INT,INDELCN02,2021,46.5286
REGION1,SEA1INT,INDELCN02,2022,50.3496
REGION1,SEA1INT,INDELCN02,2023,54.1696
REGION1,SEA1INT,INDELCN02,2024,57.9889
REGION1,SEA1INT,INDELCN02,2025,61.8074
REGION1,SEA1INT,INDELCN02,2026,65.6252
REGION1,SEA1INT,INDELCN02,2027,69.4424
REGION1,SEA1INT,INDELCN02,2028,73.259
REGION1,SEA1INT,INDELCN02,2029,77.0751
REGION1,SEA1INT,INDELCN02,2030,80.4135
REGION1,SEA1INT,INDELCS02,2016,39.0107
REGION1,SEA1INT,INDELCS02,2017,41.8629
REGION1,SEA1INT,INDELCS02,2018,44.714
REGION1,SEA1INT,INDELCS02,2019,47.5643
REGION1,SEA1INT,INDELCS02,2020,52.2407
REGION1,SEA1INT,INDELCS02,2021,56.9158
REGION1,SEA1INT,INDELCS02,2022,61.5897
REGION1,SEA1INT,INDELCS02,2023,66.2625
REGION1,SEA1INT,INDELCS02,2024,70.9344
REGION1,SEA1INT,INDELCS02,2025,75.6054
REGION1,SEA1INT,INDELCS02,2026,80.2755
REGION1,SEA1INT,INDELCS02,2027,84.9449
REGION1,SEA1INT,INDELCS02,2028,89.6135
REGION1,SEA1INT,INDELCS02,2029,94.2815
REGION1,SEA1INT,INDELCS02,2030,98.3651
REGION1,SEA1INT,RESELCC02,2016,4.7176
REGION1,SEA1INT,RESELCC02,2017,5.0626
REGION1,SEA1INT,RESELCC02,2018,5.4074
REGION1,SEA1INT,RESELCC02,2019,5.7521
REGION1,SEA1INT,RESELCC02,2020,6.3176
REGION1,SEA1INT,RESELCC02,2021,6.883
REGION1,SEA1INT,RESELCC02,2022,7.4482
REGION1,SEA1INT,RESELCC02,2023,8.0133
REGION1,SEA1INT,RESELCC02,2024,8.5783
REGION1,SEA1INT,RESELCC02,2025,9.1431
REGION1,SEA1INT,RESELCC02,2026,9.7079
REGION1,SEA1INT,RESELCC02,2027,10.2726
REGION1,SEA1INT,RESELCC02,2028,10.8371
REGION1,SEA1INT,RESELCC02,2029,11.4017
REGION1,SEA1INT,RESELCC02,2030,11.8955
REGION1,SEA1INT,RESELCN02,2016,20.8469
REGION1,SEA1INT,RESELCN02,2017,22.3711
REGION1,SEA1INT,RESELCN02,2018,23.8947
REGION1,SEA1INT,RESELCN02,2019,25.4178
REGION1,SEA1INT,RESELCN02,2020,27.9169
REGION1,SEA1INT,RESELCN02,2021,30.4152
REGION1,SEA1INT,RESELCN02,2022,32.9129
REGION1,SEA1INT,RESELCN02,2023,35.41
REGION1,SEA1INT,RESELCN02,2024,37.9066
REGION1,SEA1INT,RESELCN02,2025,40.4027
REGION1,SEA1INT,RESELCN02,2026,42.8984
REGION1,SEA1INT,RESELCN02,2027,45.3936
REGION1,SEA1INT,RESELCN02,2028,47.8885
REGION1,SEA1INT,RESELCN02,2029,50.383
REGION1,SEA1INT,RESELCN02,2030,52.5653
REGION1,SEA1INT,RESELCS02,2016,25.5008
REGION1,SEA1INT,RESELCS02,2017,27.3652
REGION1,SEA1INT,RESELCS02,2018,29.229
REGION1,SEA1INT,RESELCS02,2019,31.0922
REGION1,SEA1INT,RESELCS02,2020,34.1491
REGION1,SEA1INT,RESELCS02,2021,37.2051
REGION1,SEA1INT,RESELCS02,2022,40.2604
REGION1,SEA1INT,RESELCS02,2023,43.315
REGION1,SEA1INT,RESELCS02,2024,46.3689
REGION1,SEA1INT,RESELCS02,2025,49.4223
REGION1,SEA1INT,RESELCS02,2026,52.4751
REGION1,SEA1INT,RESELCS02,2027,55.5274
REGION1,SEA1INT,RESELCS02,2028,58.5792
REGION1,SEA1INT,RESELCS02,2029,61.6306
REGION1,SEA1INT,RESELCS02,2030,64.3001
REGION1,SEA1PEK,AGRELCC02,2016,0.042
REGION1,SEA1PEK,AGRELCC02,2017,0.045
REGION1,SEA1PEK,AGRELCC02,2018,0.0481
REGION1,SEA1PEK,AGRELCC02,2019,0.0512
REGION1,SEA1PEK,AGRELCC02,2020,0.0562
REGION1,SEA1PEK,AGRELCC02,2021,0.0612
REGION1,SEA1PEK,AGRELCC02,2022,0.0663
REGION1,SEA1PEK,AGRELCC02,2023,0.0713
REGION1,SEA1PEK,AGRELCC02,2024,0.0763
REGION1,SEA1PEK,AGRELCC02,2025,0.0813
REGION1,SEA1PEK,AGRELCC02,2026,0.0864
REGION1,SEA1PEK,AGRELCC02,2027,0.0914
REGION1,SEA1PEK,AGRELCC02,2028,0.0964
REGION1,SEA1PEK,AGRELCC02,2029,0.1014
REGION1,SEA1PEK,AGRELCC02,2030,0.1058
REGION1,SEA1PEK,AGRELCN02,2016,0.1854
REGION1,SEA1PEK,AGRELCN02,2017,0.199
REGION1,SEA1PEK,AGRELCN02,2018,0.2125
REGION1,SEA1PEK,AGRELCN02,2019,0.2261
REGION1,SEA1PEK,AGRELCN02,2020,0.2483
REGION1,SEA1PEK,AGRELCN02,2021,0.2705
REGION1,SEA1PEK,AGRELCN02,2022,0.2928
REGION1,SEA1PEK,AGRELCN02,2023,0.315
REGION1,SEA1PEK,AGRELCN02,2024,0.3372
REGION1,SEA1PEK,AGRELCN02,2025,0.3594
REGION1,SEA1PEK,AGRELCN02,2026,0.3816
REGION1,SEA1PEK,AGRELCN02,2027,0.4038
REGION1,SEA1PEK,AGRELCN02,2028,0.426
REGION1,SEA1PEK,AGRELCN02,2029,0.4482
REGION1,SEA1PEK,AGRELCN02,2030,0.4676
REGION1,SEA1PEK,AGRELCS02,2016,0.2268
REGION1,SEA1PEK,AGRELCS02,2017,0.2434
REGION1,SEA1PEK,AGRELCS02,2018,0.26
REGION1,SEA1PEK,AGRELCS02,2019,0.2766
REGION1,SEA1PEK,AGRELCS02,2020,0.3038
REGION1,SEA1PEK,AGRELCS02,2021,0.3309
REGION1,SEA1PEK,AGRELCS02,2022,0.3581
REGION1,SEA1PEK,AGRELCS02,2023,0.3853
REGION1,SEA1PEK,AGRELCS02,2024,0.4125
REGION1,SEA1PEK,AGRELCS02,2025,0.4396
REGION1,SEA1PEK,AGRELCS02,2026,0.4668
REGION1,SEA1PEK,AGRELCS02,2027,0.4939
REGION1,SEA1PEK,AGRELCS02,2028,0.5211
REGION1,SEA1PEK,AGRELCS02,2029,0.5482
REGION1,SEA1PEK,AGRELCS02,2030,0.572
REGION1,SEA1PEK,COMELCC02,2016,0.2471
REGION1,SEA1PEK,COMELCC02,2017,0.2571
REGION1,SEA1PEK,COMELCC02,2018,0.2668
REGION1,SEA1PEK,COMELCC02,2019,0.2764
REGION1,SEA1PEK,COMELCC02,2020,0.2905
REGION1,SEA1PEK,COMELCC02,2021,0.304
REGION1,SEA1PEK,COMELCC02,2022,0.317
REGION1,SEA1PEK,COMELCC02,2023,0.3295
REGION1,SEA1PEK,COMELCC02,2024,0.3417
REGION1,SEA1PEK,COMELCC02,2025,0.3536
REGION1,SEA1PEK,COMELCC02,2026,0.3651
REGION1,SEA1PEK,COMELCC02,2027,0.3763
REGION1,SEA1PEK,COMELCC02,2028,0.3873
REGION1,SEA1PEK,COMELCC02,2029,0.3981
REGION1,SEA1PEK,COMELCC02,2030,0.4068
REGION1,SEA1PEK,COMELCN02,2016,1.0918
REGION1,SEA1PEK,COMELCN02,2017,1.136
REGION1,SEA1PEK,COMELCN02,2018,1.1792
REGION1,SEA1PEK,COMELCN02,2019,1.2214
REGION1,SEA1PEK,COMELCN02,2020,1.2836
REGION1,SEA1PEK,COMELCN02,2021,1.3432
REGION1,SEA1PEK,COMELCN02,2022,1.4007
REGION1,SEA1PEK,COMELCN02,2023,1.4563
REGION1,SEA1PEK,COMELCN02,2024,1.5101
REGION1,SEA1PEK,COMELCN02,2025,1.5624
REGION1,SEA1PEK,COMELCN02,2026,1.6133
REGION1,SEA1PEK,COMELCN02,2027,1.663
REGION1,SEA1PEK,COMELCN02,2028,1.7115
REGION1,SEA1PEK,COMELCN02,2029,1.759
REGION1,SEA1PEK,COMELCN02,2030,1.7975
REGION1,SEA1PEK,COMELCS02,2016,1.3355
REGION1,SEA1PEK,COMELCS02,2017,1.3896
REGION1,SEA1PEK,COMELCS02,2018,1.4424
REGION1,SEA1PEK,COMELCS02,2019,1.494
REGION1,SEA1PEK,COMELCS02,2020,1.5701
REGION1,SEA1PEK,COMELCS02,2021,1.6431
REGION1,SEA1PEK,COMELCS02,2022,1.7134
REGION1,SEA1PEK,COMELCS02,2023,1.7813
REGION1,SEA1PEK,COMELCS02,2024,1.8472
REGION1,SEA1PEK,COMELCS02,2025,1.9112
REGION1,SEA1PEK,COMELCS02,2026,1.9735
REGION1,SEA1PEK,COMELCS02,2027,2.0342
REGION1,SEA1PEK,COMELCS02,2028,2.0936
REGION1,SEA1PEK,COMELCS02,2029,2.1517
REGION1,SEA1PEK,COMELCS02,2030,2.1988
REGION1,SEA1PEK,INDELCC02,2016,1.3895
REGION1,SEA1PEK,INDELCC02,2017,1.4911
REGION1,SEA1PEK,INDELCC02,2018,1.5927
REGION1,SEA1PEK,INDELCC02,2019,1.6942
REGION1,SEA1PEK,INDELCC02,2020,1.8608
REGION1,SEA1PEK,INDELCC02,2021,2.0273
REGION1,SEA1PEK,INDELCC02,2022,2.1938
REGION1,SEA1PEK,INDELCC02,2023,2.3602
REGION1,SEA1PEK,INDELCC02,2024,2.5266
REGION1,SEA1PEK,INDELCC02,2025,2.693
REGION1,SEA1PEK,INDELCC02,2026,2.8593
REGION1,SEA1PEK,INDELCC02,2027,3.0256
REGION1,SEA1PEK,INDELCC02,2028,3.1919
REGION1,SEA1PEK,INDELCC02,2029,3.3582
REGION1,SEA1PEK,INDELCC02,2030,3.5037
REGION1,SEA1PEK,INDELCN02,2016,6.1402
REGION1,SEA1PEK,INDELCN02,2017,6.5891
REGION1,SEA1PEK,INDELCN02,2018,7.0379
REGION1,SEA1PEK,INDELCN02,2019,7.4865
REGION1,SEA1PEK,INDELCN02,2020,8.2225
REGION1,SEA1PEK,INDELCN02,2021,8.9584
REGION1,SEA1PEK,INDELCN02,2022,9.694
REGION1,SEA1PEK,INDELCN02,2023,10.4295
REGION1,SEA1PEK,INDELCN02,2024,11.1649
REGION1,SEA1PEK,INDELCN02,2025,11.9
REGION1,SEA1PEK,INDELCN02,2026,12.6351
REGION1,SEA1PEK,INDELCN02,2027,13.3701
REGION1,SEA1PEK,INDELCN02,2028,14.1049
REGION1,SEA1PEK,INDELCN02,2029,14.8396
REGION1,SEA1PEK,INDELCN02,2030,15.4824
REGION1,SEA1PEK,INDELCS02,2016,7.5109
REGION1,SEA1PEK,INDELCS02,2017,8.06
REGION1,SEA1PEK,INDELCS02,2018,8.609
REGION1,SEA1PEK,INDELCS02,2019,9.1578
REGION1,SEA1PEK,INDELCS02,2020,10.0581
REGION1,SEA1PEK,INDELCS02,2021,10.9582
REGION1,SEA1PEK,INDELCS02,2022,11.8581
REGION1,SEA1PEK,INDELCS02,2023,12.7578
REGION1,SEA1PEK,INDELCS02,2024,13.6573
REGION1,SEA1PEK,INDELCS02,2025,14.5566
REGION1,SEA1PEK,INDELCS02,2026,15.4558
REGION1,SEA1PEK,INDELCS02,2027,16.3548
REGION1,SEA1PEK,INDELCS02,2028,17.2537
REGION1,SEA1PEK,INDELCS02,2029,18.1524
REGION1,SEA1PEK,INDELCS02,2030,18.9387
REGION1,SEA1PEK,RESELCC02,2016,0.9083
REGION1,SEA1PEK,RESELCC02,2017,0.9747
REGION1,SEA1PEK,RESELCC02,2018,1.0411
REGION1,SEA1PEK,RESELCC02,2019,1.1075
REGION1,SEA1PEK,RESELCC02,2020,1.2164
REGION1,SEA1PEK,RESELCC02,2021,1.3252
REGION1,SEA1PEK,RESELCC02,2022,1.434
