r,t,y,AnnualVariableOperatingCost
REGION1,LNDCP01HRMRD,2029,0.0
REGION1,LNDCP01HRMRD,2030,0.0
REGION1,LNDCP01HRNOC,2016,0.0002
REGION1,LNDCP01HRNOC,2017,0.0001
REGION1,LNDCP01HRNOC,2018,0.0006
REGION1,LNDCP01HRNOC,2019,0.001
REGION1,LNDCP01HRNOC,2020,0.0014
REGION1,LNDCP01HRNOC,2021,0.0019
REGION1,LNDCP01HRNOC,2022,0.0024
REGION1,LNDCP01HRNOC,2023,0.0029
REGION1,LNDCP01HRNOC,2024,0.0033
REGION1,LNDCP01HRNOC,2025,0.0038
REGION1,LNDCP01HRNOC,2026,0.0042
REGION1,LNDCP01HRNOC,2027,0.0046
REGION1,LNDCP01HRNOC,2028,0.005
REGION1,LNDCP01HRNOC,2029,0.0054
REGION1,LNDCP01HRNOC,2030,0.0058
REGION1,LNDCP01HRNOE,2016,0.0001
REGION1,LNDCP01HRNOE,2017,0.0001
REGION1,LNDCP01HRNOE,2018,0.0001
REGION1,LNDCP01HRNOE,2019,0.0001
REGION1,LNDCP01HRNOE,2020,0.0001
REGION1,LNDCP01HRNOE,2021,0.0001
REGION1,LNDCP01HRNOE,2022,0.0001
REGION1,LNDCP01HRNOE,2023,0.0001
REGION1,LNDCP01HRNOE,2024,0.0001
REGION1,LNDCP01HRNOE,2025,0.0001
REGION1,LNDCP01HRNOE,2026,0.0
REGION1,LNDCP01HRNOE,2027,0.0
REGION1,LNDCP01HRNOE,2028,0.0
REGION1,LNDCP01HRNOE,2029,0.0
REGION1,LNDCP01HRNOE,2030,0.0
REGION1,LNDCP01HRNOW,2016,0.0002
REGION1,LNDCP01HRNOW,2017,0.0002
REGION1,LNDCP01HRNOW,2018,0.0002
REGION1,LNDCP01HRNOW,2019,0.0001
REGION1,LNDCP01HRNOW,2020,0.0001
REGION1,LNDCP01HRNOW,2021,0.0001
REGION1,LNDCP01HRNOW,2022,0.0001
REGION1,LNDCP01HRNOW,2023,0.0001
REGION1,LNDCP01HRNOW,2024,0.0001
REGION1,LNDCP01HRNOW,2025,0.0001
REGION1,LNDCP01HRNOW,2026,0.0001
REGION1,LNDCP01HRNOW,2027,0.0
REGION1,LNDCP01HRNOW,2028,0.0
REGION1,LNDCP01HRNOW,2029,0.0
REGION1,LNDCP01HRNOW,2030,0.0
REGION1,LNDCP01HRRRD,2016,0.0001
REGION1,LNDCP01HRRRD,2017,0.0001
REGION1,LNDCP01HRRRD,2018,0.0001
REGION1,LNDCP01HRRRD,2019,0.0001
REGION1,LNDCP01HRRRD,2020,0.0001
REGION1,LNDCP01HRRRD,2021,0.0001
REGION1,LNDCP01HRRRD,2022,0.0
REGION1,LNDCP01HRRRD,2023,0.0
REGION1,LNDCP01HRRRD,2024,0.0
REGION1,LNDCP01HRRRD,2025,0.0
REGION1,LNDCP01HRRRD,2026,0.0
REGION1,LNDCP01HRRRD,2027,0.0
REGION1,LNDCP01HRRRD,2028,0.0
REGION1,LNDCP01HRRRD,2029,0.0
REGION1,LNDCP01HRRRD,2030,0.0
REGION1,LNDCP01HRSOC,2016,0.0003
REGION1,LNDCP01HRSOC,2017,0.0002
REGION1,LNDCP01HRSOC,2018,0.0002
REGION1,LNDCP01HRSOC,2019,0.0002
REGION1,LNDCP01HRSOC,2020,0.0002
REGION1,LNDCP01HRSOC,2021,0.0002
REGION1,LNDCP01HRSOC,2022,0.0002
REGION1,LNDCP01HRSOC,2023,0.0001
REGION1,LNDCP01HRSOC,2024,0.0001
REGION1,LNDCP01HRSOC,2025,0.0001
REGION1,LNDCP01HRSOC,2026,0.0001
REGION1,LNDCP01HRSOC,2027,0.0001
REGION1,LNDCP01HRSOC,2028,0.0001
REGION1,LNDCP01HRSOC,2029,0.0
REGION1,LNDCP01HRSOC,2030,0.0
REGION1,LNDCP01HRSOE,2016,0.0001
REGION1,LNDCP01HRSOE,2017,0.0001
REGION1,LNDCP01HRSOE,2018,0.0001
REGION1,LNDCP01HRSOE,2019,0.0001
REGION1,LNDCP01HRSOE,2020,0.0001
REGION1,LNDCP01HRSOE,2021,0.0001
REGION1,LNDCP01HRSOE,2022,0.0001
REGION1,LNDCP01HRSOE,2023,0.0001
REGION1,LNDCP01HRSOE,2024,0.0001
REGION1,LNDCP01HRSOE,2025,0.0001
REGION1,LNDCP01HRSOE,2026,0.0
REGION1,LNDCP01HRSOE,2027,0.0
REGION1,LNDCP01HRSOE,2028,0.0
REGION1,LNDCP01HRSOE,2029,0.0
REGION1,LNDCP01HRSOE,2030,0.0
REGION1,LNDCP01IIMRD,2016,0.0001
REGION1,LNDCP01IIMRD,2017,0.0001
REGION1,LNDCP01IIMRD,2018,0.0001
REGION1,LNDCP01IIMRD,2019,0.0001
REGION1,LNDCP01IIMRD,2020,0.0001
REGION1,LNDCP01IIMRD,2021,0.0001
REGION1,LNDCP01IIMRD,2022,0.0001
REGION1,LNDCP01IIMRD,2023,0.0001
REGION1,LNDCP01IIMRD,2024,0.0
REGION1,LNDCP01IIMRD,2025,0.0
REGION1,LNDCP01IIMRD,2026,0.0
REGION1,LNDCP01IIMRD,2027,0.0
REGION1,LNDCP01IIMRD,2028,0.0
REGION1,LNDCP01IIMRD,2029,0.0
REGION1,LNDCP01IIMRD,2030,0.0
REGION1,LNDCP01IINOC,2016,0.0001
REGION1,LNDCP01IINOC,2017,0.0001
REGION1,LNDCP01IINOC,2018,0.0001
REGION1,LNDCP01IINOC,2019,0.0001
REGION1,LNDCP01IINOC,2020,0.0001
REGION1,LNDCP01IINOC,2021,0.0001
REGION1,LNDCP01IINOC,2022,0.0001
REGION1,LNDCP01IINOC,2023,0.0001
REGION1,LNDCP01IINOC,2024,0.0001
REGION1,LNDCP01IINOC,2025,0.0
REGION1,LNDCP01IINOC,2026,0.0
REGION1,LNDCP01IINOC,2027,0.0
REGION1,LNDCP01IINOC,2028,0.0
REGION1,LNDCP01IINOC,2029,0.0
REGION1,LNDCP01IINOC,2030,0.0
REGION1,LNDCP01IINOE,2016,0.0001
REGION1,LNDCP01IINOE,2017,0.0001
REGION1,LNDCP01IINOE,2018,0.0001
REGION1,LNDCP01IINOE,2019,0.0001
REGION1,LNDCP01IINOE,2020,0.0001
REGION1,LNDCP01IINOE,2021,0.0001
REGION1,LNDCP01IINOE,2022,0.0001
REGION1,LNDCP01IINOE,2023,0.0001
REGION1,LNDCP01IINOE,2024,0.0
REGION1,LNDCP01IINOE,2025,0.0
REGION1,LNDCP01IINOE,2026,0.0
REGION1,LNDCP01IINOE,2027,0.0
REGION1,LNDCP01IINOE,2028,0.0
REGION1,LNDCP01IINOE,2029,0.0
REGION1,LNDCP01IINOE,2030,0.0
REGION1,LNDCP01IINOW,2016,0.0001
REGION1,LNDCP01IINOW,2017,0.0001
REGION1,LNDCP01IINOW,2018,0.0001
REGION1,LNDCP01IINOW,2019,0.0001
REGION1,LNDCP01IINOW,2020,0.0001
REGION1,LNDCP01IINOW,2021,0.0001
REGION1,LNDCP01IINOW,2022,0.0001
REGION1,LNDCP01IINOW,2023,0.0001
REGION1,LNDCP01IINOW,2024,0.0001
REGION1,LNDCP01IINOW,2025,0.0001
REGION1,LNDCP01IINOW,2026,0.0
REGION1,LNDCP01IINOW,2027,0.0
REGION1,LNDCP01IINOW,2028,0.0
REGION1,LNDCP01IINOW,2029,0.0
REGION1,LNDCP01IINOW,2030,0.0
REGION1,LNDCP01IIRRD,2016,0.0001
REGION1,LNDCP01IIRRD,2017,0.0001
REGION1,LNDCP01IIRRD,2018,0.0001
REGION1,LNDCP01IIRRD,2019,0.0
REGION1,LNDCP01IIRRD,2020,0.0
REGION1,LNDCP01IIRRD,2021,0.0
REGION1,LNDCP01IIRRD,2022,0.0
REGION1,LNDCP01IIRRD,2023,0.0
REGION1,LNDCP01IIRRD,2024,0.0
REGION1,LNDCP01IIRRD,2025,0.0
REGION1,LNDCP01IIRRD,2026,0.0
REGION1,LNDCP01IIRRD,2027,0.0
REGION1,LNDCP01IIRRD,2028,0.0
REGION1,LNDCP01IIRRD,2029,0.0
REGION1,LNDCP01IIRRD,2030,0.0
REGION1,LNDCP01IISOC,2016,0.0002
REGION1,LNDCP01IISOC,2017,0.0002
REGION1,LNDCP01IISOC,2018,0.0002
REGION1,LNDCP01IISOC,2019,0.0002
REGION1,LNDCP01IISOC,2020,0.0001
REGION1,LNDCP01IISOC,2021,0.0001
REGION1,LNDCP01IISOC,2022,0.0001
REGION1,LNDCP01IISOC,2023,0.0001
REGION1,LNDCP01IISOC,2024,0.0001
REGION1,LNDCP01IISOC,2025,0.0001
REGION1,LNDCP01IISOC,2026,0.0001
REGION1,LNDCP01IISOC,2027,0.0001
REGION1,LNDCP01IISOC,2028,0.0001
REGION1,LNDCP01IISOC,2029,0.0
REGION1,LNDCP01IISOC,2030,0.0
REGION1,LNDCP01IISOE,2016,0.0001
REGION1,LNDCP01IISOE,2017,0.0001
REGION1,LNDCP01IISOE,2018,0.0001
REGION1,LNDCP01IISOE,2019,0.0001
REGION1,LNDCP01IISOE,2020,0.0001
REGION1,LNDCP01IISOE,2021,0.0001
REGION1,LNDCP01IISOE,2022,0.0001
REGION1,LNDCP01IISOE,2023,0.0001
REGION1,LNDCP01IISOE,2024,0.0001
REGION1,LNDCP01IISOE,2025,0.0
REGION1,LNDCP01IISOE,2026,0.0
REGION1,LNDCP01IISOE,2027,0.0
REGION1,LNDCP01IISOE,2028,0.0
REGION1,LNDCP01IISOE,2029,0.0
REGION1,LNDCP01IISOE,2030,0.0
REGION1,LNDCP01IRMRD,2016,0.0002
REGION1,LNDCP01IRMRD,2017,0.0002
REGION1,LNDCP01IRMRD,2018,0.0002
REGION1,LNDCP01IRMRD,2019,0.0001
REGION1,LNDCP01IRMRD,2020,0.0001
REGION1,LNDCP01IRMRD,2021,0.0001
REGION1,LNDCP01IRMRD,2022,0.0001
REGION1,LNDCP01IRMRD,2023,0.0001
REGION1,LNDCP01IRMRD,2024,0.0001
REGION1,LNDCP01IRMRD,2025,0.0001
REGION1,LNDCP01IRMRD,2026,0.0001
REGION1,LNDCP01IRMRD,2027,0.0001
REGION1,LNDCP01IRMRD,2028,0.0
REGION1,LNDCP01IRMRD,2029,0.0
REGION1,LNDCP01IRMRD,2030,0.0
REGION1,LNDCP01IRNOC,2016,0.0002
REGION1,LNDCP01IRNOC,2017,0.0007
REGION1,LNDCP01IRNOC,2018,0.0007
REGION1,LNDCP01IRNOC,2019,0.0007
REGION1,LNDCP01IRNOC,2020,0.0007
REGION1,LNDCP01IRNOC,2021,0.0007
REGION1,LNDCP01IRNOC,2022,0.0006
REGION1,LNDCP01IRNOC,2023,0.0006
REGION1,LNDCP01IRNOC,2024,0.0006
REGION1,LNDCP01IRNOC,2025,0.0006
REGION1,LNDCP01IRNOC,2026,0.0006
REGION1,LNDCP01IRNOC,2027,0.0006
REGION1,LNDCP01IRNOC,2028,0.0006
REGION1,LNDCP01IRNOC,2029,0.0006
REGION1,LNDCP01IRNOC,2030,0.0005
REGION1,LNDCP01IRNOE,2016,0.0002
REGION1,LNDCP01IRNOE,2017,0.0002
REGION1,LNDCP01IRNOE,2018,0.0002
REGION1,LNDCP01IRNOE,2019,0.0001
REGION1,LNDCP01IRNOE,2020,0.0001
REGION1,LNDCP01IRNOE,2021,0.0001
REGION1,LNDCP01IRNOE,2022,0.0001
REGION1,LNDCP01IRNOE,2023,0.0001
REGION1,LNDCP01IRNOE,2024,0.0001
REGION1,LNDCP01IRNOE,2025,0.0001
REGION1,LNDCP01IRNOE,2026,0.0001
REGION1,LNDCP01IRNOE,2027,0.0001
REGION1,LNDCP01IRNOE,2028,0.0
REGION1,LNDCP01IRNOE,2029,0.0
REGION1,LNDCP01IRNOE,2030,0.0
REGION1,LNDCP01IRNOW,2016,0.0002
REGION1,LNDCP01IRNOW,2017,0.0002
REGION1,LNDCP01IRNOW,2018,0.0002
REGION1,LNDCP01IRNOW,2019,0.0002
REGION1,LNDCP01IRNOW,2020,0.0002
REGION1,LNDCP01IRNOW,2021,0.0002
REGION1,LNDCP01IRNOW,2022,0.0001
REGION1,LNDCP01IRNOW,2023,0.0001
REGION1,LNDCP01IRNOW,2024,0.0001
REGION1,LNDCP01IRNOW,2025,0.0001
REGION1,LNDCP01IRNOW,2026,0.0001
REGION1,LNDCP01IRNOW,2027,0.0001
REGION1,LNDCP01IRNOW,2028,0.0001
REGION1,LNDCP01IRNOW,2029,0.0
REGION1,LNDCP01IRNOW,2030,0.0
REGION1,LNDCP01IRRRD,2016,0.0001
REGION1,LNDCP01IRRRD,2017,0.0001
REGION1,LNDCP01IRRRD,2018,0.0001
REGION1,LNDCP01IRRRD,2019,0.0001
REGION1,LNDCP01IRRRD,2020,0.0001
REGION1,LNDCP01IRRRD,2021,0.0001
REGION1,LNDCP01IRRRD,2022,0.0001
REGION1,LNDCP01IRRRD,2023,0.0001
REGION1,LNDCP01IRRRD,2024,0.0
REGION1,LNDCP01IRRRD,2025,0.0
REGION1,LNDCP01IRRRD,2026,0.0
REGION1,LNDCP01IRRRD,2027,0.0
REGION1,LNDCP01IRRRD,2028,0.0
REGION1,LNDCP01IRRRD,2029,0.0
REGION1,LNDCP01IRRRD,2030,0.0
REGION1,LNDCP01IRSOC,2016,0.0016
REGION1,LNDCP01IRSOC,2017,0.0016
REGION1,LNDCP01IRSOC,2018,0.0016
REGION1,LNDCP01IRSOC,2019,0.0016
REGION1,LNDCP01IRSOC,2020,0.0016
REGION1,LNDCP01IRSOC,2021,0.0015
REGION1,LNDCP01IRSOC,2022,0.0015
REGION1,LNDCP01IRSOC,2023,0.0015
REGION1,LNDCP01IRSOC,2024,0.0015
REGION1,LNDCP01IRSOC,2025,0.0014
REGION1,LNDCP01IRSOC,2026,0.0014
REGION1,LNDCP01IRSOC,2027,0.0014
REGION1,LNDCP01IRSOC,2028,0.0014
REGION1,LNDCP01IRSOC,2029,0.0013
REGION1,LNDCP01IRSOC,2030,0.0013
REGION1,LNDCP01IRSOE,2016,0.0002
REGION1,LNDCP01IRSOE,2017,0.0002
REGION1,LNDCP01IRSOE,2018,0.0002
REGION1,LNDCP01IRSOE,2019,0.0002
REGION1,LNDCP01IRSOE,2020,0.0001
REGION1,LNDCP01IRSOE,2021,0.0001
REGION1,LNDCP01IRSOE,2022,0.0001
REGION1,LNDCP01IRSOE,2023,0.0001
REGION1,LNDCP01IRSOE,2024,0.0001
REGION1,LNDCP01IRSOE,2025,0.0001
REGION1,LNDCP01IRSOE,2026,0.0001
REGION1,LNDCP01IRSOE,2027,0.0001
REGION1,LNDCP01IRSOE,2028,0.0
REGION1,LNDCP01IRSOE,2029,0.0
REGION1,LNDCP01IRSOE,2030,0.0
REGION1,LNDCP01LRMRD,2016,0.0001
REGION1,LNDCP01LRMRD,2017,0.0001
REGION1,LNDCP01LRMRD,2018,0.0001
REGION1,LNDCP01LRMRD,2019,0.0001
REGION1,LNDCP01LRMRD,2020,0.0001
REGION1,LNDCP01LRMRD,2021,0.0001
REGION1,LNDCP01LRMRD,2022,0.0001
REGION1,LNDCP01LRMRD,2023,0.0001
REGION1,LNDCP01LRMRD,2024,0.0001
REGION1,LNDCP01LRMRD,2025,0.0001
REGION1,LNDCP01LRMRD,2026,0.0
REGION1,LNDCP01LRMRD,2027,0.0
REGION1,LNDCP01LRMRD,2028,0.0
REGION1,LNDCP01LRMRD,2029,0.0
REGION1,LNDCP01LRMRD,2030,0.0
REGION1,LNDCP01LRNOC,2016,0.0002
REGION1,LNDCP01LRNOC,2017,0.0001
REGION1,LNDCP01LRNOC,2018,0.0001
REGION1,LNDCP01LRNOC,2019,0.0001
REGION1,LNDCP01LRNOC,2020,0.0001
REGION1,LNDCP01LRNOC,2021,0.0001
REGION1,LNDCP01LRNOC,2022,0.0001
REGION1,LNDCP01LRNOC,2023,0.0001
REGION1,LNDCP01LRNOC,2024,0.0001
REGION1,LNDCP01LRNOC,2025,0.0001
REGION1,LNDCP01LRNOC,2026,0.0
REGION1,LNDCP01LRNOC,2027,0.0
REGION1,LNDCP01LRNOC,2028,0.0
REGION1,LNDCP01LRNOC,2029,0.0
REGION1,LNDCP01LRNOC,2030,0.0
REGION1,LNDCP01LRNOE,2017,0.0001
REGION1,LNDCP01LRNOE,2018,0.0001
REGION1,LNDCP01LRNOE,2019,0.0001
REGION1,LNDCP01LRNOE,2020,0.0001
REGION1,LNDCP01LRNOE,2021,0.0001
REGION1,LNDCP01LRNOE,2022,0.0001
REGION1,LNDCP01LRNOE,2023,0.0001
REGION1,LNDCP01LRNOE,2024,0.0
REGION1,LNDCP01LRNOE,2025,0.0
REGION1,LNDCP01LRNOE,2026,0.0
REGION1,LNDCP01LRNOE,2027,0.0
REGION1,LNDCP01LRNOE,2028,0.0
REGION1,LNDCP01LRNOE,2029,0.0
REGION1,LNDCP01LRNOE,2030,0.0
REGION1,LNDCP01LRNOW,2017,0.0002
REGION1,LNDCP01LRNOW,2018,0.0002
REGION1,LNDCP01LRNOW,2019,0.0001
REGION1,LNDCP01LRNOW,2020,0.0001
REGION1,LNDCP01LRNOW,2021,0.0001
REGION1,LNDCP01LRNOW,2022,0.0001
REGION1,LNDCP01LRNOW,2023,0.0001
REGION1,LNDCP01LRNOW,2024,0.0001
REGION1,LNDCP01LRNOW,2025,0.0001
REGION1,LNDCP01LRNOW,2026,0.0
REGION1,LNDCP01LRNOW,2027,0.0
REGION1,LNDCP01LRNOW,2028,0.0
REGION1,LNDCP01LRNOW,2029,0.0
REGION1,LNDCP01LRNOW,2030,0.0
REGION1,LNDCP01LRRRD,2016,0.0001
REGION1,LNDCP01LRRRD,2017,0.0001
REGION1,LNDCP01LRRRD,2018,0.0001
REGION1,LNDCP01LRRRD,2019,0.0001
REGION1,LNDCP01LRRRD,2020,0.0001
REGION1,LNDCP01LRRRD,2021,0.0001
REGION1,LNDCP01LRRRD,2022,0.0
REGION1,LNDCP01LRRRD,2023,0.0
REGION1,LNDCP01LRRRD,2024,0.0
REGION1,LNDCP01LRRRD,2025,0.0
REGION1,LNDCP01LRRRD,2026,0.0
REGION1,LNDCP01LRRRD,2027,0.0
REGION1,LNDCP01LRRRD,2028,0.0
REGION1,LNDCP01LRRRD,2029,0.0
REGION1,LNDCP01LRRRD,2030,0.0
REGION1,LNDCP01LRSOC,2016,0.0003
REGION1,LNDCP01LRSOC,2017,0.0002
REGION1,LNDCP01LRSOC,2018,0.0002
REGION1,LNDCP01LRSOC,2019,0.0002
REGION1,LNDCP01LRSOC,2020,0.0002
REGION1,LNDCP01LRSOC,2021,0.0002
REGION1,LNDCP01LRSOC,2022,0.0002
REGION1,LNDCP01LRSOC,2023,0.0001
REGION1,LNDCP01LRSOC,2024,0.0001
REGION1,LNDCP01LRSOC,2025,0.0001
REGION1,LNDCP01LRSOC,2026,0.0001
REGION1,LNDCP01LRSOC,2027,0.0001
REGION1,LNDCP01LRSOC,2028,0.0001
REGION1,LNDCP01LRSOC,2029,0.0001
REGION1,LNDCP01LRSOC,2030,0.0
REGION1,LNDCP01LRSOE,2016,0.0001
REGION1,LNDCP01LRSOE,2017,0.0001
REGION1,LNDCP01LRSOE,2018,0.0001
REGION1,LNDCP01LRSOE,2019,0.0001
REGION1,LNDCP01LRSOE,2020,0.0001
REGION1,LNDCP01LRSOE,2021,0.0001
REGION1,LNDCP01LRSOE,2022,0.0001
REGION1,LNDCP01LRSOE,2023,0.0001
REGION1,LNDCP01LRSOE,2024,0.0001
REGION1,LNDCP01LRSOE,2025,0.0001
REGION1,LNDCP01LRSOE,2026,0.0
REGION1,LNDCP01LRSOE,2027,0.0
REGION1,LNDCP01LRSOE,2028,0.0
REGION1,LNDCP01LRSOE,2029,0.0
REGION1,LNDCP01LRSOE,2030,0.0
REGION1,LNDCP02HIMRD,2016,0.0002
REGION1,LNDCP02HIMRD,2017,0.0002
REGION1,LNDCP02HIMRD,2018,0.0001
REGION1,LNDCP02HIMRD,2019,0.0001
REGION1,LNDCP02HIMRD,2020,0.0001
REGION1,LNDCP02HIMRD,2021,0.0001
REGION1,LNDCP02HIMRD,2022,0.0001
REGION1,LNDCP02HIMRD,2023,0.0001
REGION1,LNDCP02HIMRD,2024,0.0001
REGION1,LNDCP02HIMRD,2025,0.0001
REGION1,LNDCP02HIMRD,2026,0.0001
REGION1,LNDCP02HIMRD,2027,0.0
REGION1,LNDCP02HIMRD,2028,0.0
REGION1,LNDCP02HIMRD,2029,0.0
REGION1,LNDCP02HIMRD,2030,0.0
REGION1,LNDCP02HINOC,2016,0.0002
REGION1,LNDCP02HINOC,2017,0.0002
REGION1,LNDCP02HINOC,2018,0.0002
REGION1,LNDCP02HINOC,2019,0.0001
REGION1,LNDCP02HINOC,2020,0.0001
REGION1,LNDCP02HINOC,2021,0.0001
REGION1,LNDCP02HINOC,2022,0.0001
REGION1,LNDCP02HINOC,2023,0.0001
REGION1,LNDCP02HINOC,2024,0.0001
REGION1,LNDCP02HINOC,2025,0.0001
REGION1,LNDCP02HINOC,2026,0.0001
REGION1,LNDCP02HINOC,2027,0.0
REGION1,LNDCP02HINOC,2028,0.0
REGION1,LNDCP02HINOC,2029,0.0
REGION1,LNDCP02HINOC,2030,0.0
REGION1,LNDCP02HINOE,2016,0.0002
REGION1,LNDCP02HINOE,2017,0.0002
REGION1,LNDCP02HINOE,2018,0.0001
REGION1,LNDCP02HINOE,2019,0.0001
REGION1,LNDCP02HINOE,2020,0.0001
REGION1,LNDCP02HINOE,2021,0.0001
REGION1,LNDCP02HINOE,2022,0.0001
REGION1,LNDCP02HINOE,2023,0.0001
REGION1,LNDCP02HINOE,2024,0.0001
REGION1,LNDCP02HINOE,2025,0.0001
REGION1,LNDCP02HINOE,2026,0.0001
REGION1,LNDCP02HINOE,2027,0.0
REGION1,LNDCP02HINOE,2028,0.0
REGION1,LNDCP02HINOE,2029,0.0
REGION1,LNDCP02HINOE,2030,0.0
REGION1,LNDCP02HINOW,2016,0.0002
REGION1,LNDCP02HINOW,2017,0.0002
REGION1,LNDCP02HINOW,2018,0.0002
REGION1,LNDCP02HINOW,2019,0.0002
REGION1,LNDCP02HINOW,2020,0.0002
REGION1,LNDCP02HINOW,2021,0.0001
REGION1,LNDCP02HINOW,2022,0.0001
REGION1,LNDCP02HINOW,2023,0.0001
REGION1,LNDCP02HINOW,2024,0.0001
REGION1,LNDCP02HINOW,2025,0.0001
REGION1,LNDCP02HINOW,2026,0.0001
REGION1,LNDCP02HINOW,2027,0.0001
REGION1,LNDCP02HINOW,2028,0.0
REGION1,LNDCP02HINOW,2029,0.0
REGION1,LNDCP02HINOW,2030,0.0
REGION1,LNDCP02HIRRD,2016,0.0001
REGION1,LNDCP02HIRRD,2017,0.0001
REGION1,LNDCP02HIRRD,2018,0.0001
REGION1,LNDCP02HIRRD,2019,0.0001
REGION1,LNDCP02HIRRD,2020,0.0001
REGION1,LNDCP02HIRRD,2021,0.0001
REGION1,LNDCP02HIRRD,2022,0.0001
REGION1,LNDCP02HIRRD,2023,0.0
REGION1,LNDCP02HIRRD,2024,0.0
REGION1,LNDCP02HIRRD,2025,0.0
REGION1,LNDCP02HIRRD,2026,0.0
REGION1,LNDCP02HIRRD,2027,0.0
REGION1,LNDCP02HIRRD,2028,0.0
REGION1,LNDCP02HIRRD,2029,0.0
REGION1,LNDCP02HIRRD,2030,0.0
REGION1,LNDCP02HISOC,2016,0.0003
REGION1,LNDCP02HISOC,2017,0.0003
REGION1,LNDCP02HISOC,2018,0.0003
REGION1,LNDCP02HISOC,2019,0.0003
REGION1,LNDCP02HISOC,2020,0.0002
REGION1,LNDCP02HISOC,2021,0.0002
REGION1,LNDCP02HISOC,2022,0.0002
REGION1,LNDCP02HISOC,2023,0.0002
REGION1,LNDCP02HISOC,2024,0.0001
REGION1,LNDCP02HISOC,2025,0.0001
REGION1,LNDCP02HISOC,2026,0.0001
REGION1,LNDCP02HISOC,2027,0.0001
REGION1,LNDCP02HISOC,2028,0.0001
REGION1,LNDCP02HISOC,2029,0.0
REGION1,LNDCP02HISOC,2030,0.0
REGION1,LNDCP02HISOE,2016,0.0002
REGION1,LNDCP02HISOE,2017,0.0002
REGION1,LNDCP02HISOE,2018,0.0002
REGION1,LNDCP02HISOE,2019,0.0001
REGION1,LNDCP02HISOE,2020,0.0001
REGION1,LNDCP02HISOE,2021,0.0001
REGION1,LNDCP02HISOE,2022,0.0001
REGION1,LNDCP02HISOE,2023,0.0001
REGION1,LNDCP02HISOE,2024,0.0001
REGION1,LNDCP02HISOE,2025,0.0001
REGION1,LNDCP02HISOE,2026,0.0001
REGION1,LNDCP02HISOE,2027,0.0
REGION1,LNDCP02HISOE,2028,0.0
REGION1,LNDCP02HISOE,2029,0.0
REGION1,LNDCP02HISOE,2030,0.0
REGION1,LNDCP02HRMRD,2016,0.0001
REGION1,LNDCP02HRMRD,2017,0.0001
REGION1,LNDCP02HRMRD,2018,0.0001
REGION1,LNDCP02HRMRD,2019,0.0001
REGION1,LNDCP02HRMRD,2020,0.0001
REGION1,LNDCP02HRMRD,2021,0.0001
REGION1,LNDCP02HRMRD,2022,0.0001
REGION1,LNDCP02HRMRD,2023,0.0001
REGION1,LNDCP02HRMRD,2024,0.0001
REGION1,LNDCP02HRMRD,2025,0.0001
REGION1,LNDCP02HRMRD,2026,0.0
REGION1,LNDCP02HRMRD,2027,0.0
REGION1,LNDCP02HRMRD,2028,0.0
REGION1,LNDCP02HRMRD,2029,0.0
REGION1,LNDCP02HRMRD,2030,0.0
REGION1,LNDCP02HRNOC,2016,0.0001
REGION1,LNDCP02HRNOC,2017,0.0008
REGION1,LNDCP02HRNOC,2018,0.0012
REGION1,LNDCP02HRNOC,2019,0.0015
REGION1,LNDCP02HRNOC,2020,0.0021
REGION1,LNDCP02HRNOC,2021,0.0027
REGION1,LNDCP02HRNOC,2022,0.0032
REGION1,LNDCP02HRNOC,2023,0.0037
REGION1,LNDCP02HRNOC,2024,0.0042
REGION1,LNDCP02HRNOC,2025,0.0047
REGION1,LNDCP02HRNOC,2026,0.0051
REGION1,LNDCP02HRNOC,2027,0.0056
REGION1,LNDCP02HRNOC,2028,0.006
REGION1,LNDCP02HRNOC,2029,0.0064
REGION1,LNDCP02HRNOC,2030,0.0068
REGION1,LNDCP02HRNOE,2016,0.0001
REGION1,LNDCP02HRNOE,2017,0.0001
REGION1,LNDCP02HRNOE,2018,0.0001
REGION1,LNDCP02HRNOE,2019,0.0001
REGION1,LNDCP02HRNOE,2020,0.0001
REGION1,LNDCP02HRNOE,2021,0.0001
REGION1,LNDCP02HRNOE,2022,0.0001
REGION1,LNDCP02HRNOE,2023,0.0001
REGION1,LNDCP02HRNOE,2024,0.0001
REGION1,LNDCP02HRNOE,2025,0.0001
REGION1,LNDCP02HRNOE,2026,0.0
REGION1,LNDCP02HRNOE,2027,0.0
REGION1,LNDCP02HRNOE,2028,0.0
REGION1,LNDCP02HRNOE,2029,0.0
REGION1,LNDCP02HRNOE,2030,0.0
REGION1,LNDCP02HRNOW,2016,0.0002
REGION1,LNDCP02HRNOW,2017,0.0002
REGION1,LNDCP02HRNOW,2018,0.0001
REGION1,LNDCP02HRNOW,2019,0.0001
REGION1,LNDCP02HRNOW,2020,0.0001
REGION1,LNDCP02HRNOW,2021,0.0001
REGION1,LNDCP02HRNOW,2022,0.0001
REGION1,LNDCP02HRNOW,2023,0.0001
REGION1,LNDCP02HRNOW,2024,0.0001
REGION1,LNDCP02HRNOW,2025,0.0001
REGION1,LNDCP02HRNOW,2026,0.0001
REGION1,LNDCP02HRNOW,2027,0.0
REGION1,LNDCP02HRNOW,2028,0.0
REGION1,LNDCP02HRNOW,2029,0.0
REGION1,LNDCP02HRNOW,2030,0.0
REGION1,LNDCP02HRRRD,2016,0.0001
REGION1,LNDCP02HRRRD,2017,0.0001
