r,t,l,y,RateOfTotalActivity
REGION1,DEMINDELCS02,SEA1BAS,2017,130.5693
REGION1,DEMINDELCS02,SEA1BAS,2018,139.4619
REGION1,DEMINDELCS02,SEA1BAS,2019,148.3517
REGION1,DEMINDELCS02,SEA1BAS,2020,162.9372
REGION1,DEMINDELCS02,SEA1BAS,2021,177.5188
REGION1,DEMINDELCS02,SEA1BAS,2022,192.0966
REGION1,DEMINDELCS02,SEA1BAS,2023,206.6711
REGION1,DEMINDELCS02,SEA1BAS,2024,221.2425
REGION1,DEMINDELCS02,SEA1BAS,2025,235.8111
REGION1,DEMINDELCS02,SEA1BAS,2026,250.3772
REGION1,DEMINDELCS02,SEA1BAS,2027,264.9408
REGION1,DEMINDELCS02,SEA1BAS,2028,279.5021
REGION1,DEMINDELCS02,SEA1BAS,2029,294.0614
REGION1,DEMINDELCS02,SEA1BAS,2030,306.7982
REGION1,DEMINDELCS02,SEA1INT,2016,157.1174
REGION1,DEMINDELCS02,SEA1INT,2017,168.6049
REGION1,DEMINDELCS02,SEA1INT,2018,180.088
REGION1,DEMINDELCS02,SEA1INT,2019,191.5674
REGION1,DEMINDELCS02,SEA1INT,2020,210.4018
REGION1,DEMINDELCS02,SEA1INT,2021,229.231
REGION1,DEMINDELCS02,SEA1INT,2022,248.0554
REGION1,DEMINDELCS02,SEA1INT,2023,266.8756
REGION1,DEMINDELCS02,SEA1INT,2024,285.6917
REGION1,DEMINDELCS02,SEA1INT,2025,304.5042
REGION1,DEMINDELCS02,SEA1INT,2026,323.3135
REGION1,DEMINDELCS02,SEA1INT,2027,342.1196
REGION1,DEMINDELCS02,SEA1INT,2028,360.9227
REGION1,DEMINDELCS02,SEA1INT,2029,379.7231
REGION1,DEMINDELCS02,SEA1INT,2030,396.1704
REGION1,DEMINDELCS02,SEA1PEK,2016,181.7739
REGION1,DEMINDELCS02,SEA1PEK,2017,195.0641
REGION1,DEMINDELCS02,SEA1PEK,2018,208.3493
REGION1,DEMINDELCS02,SEA1PEK,2019,221.6301
REGION1,DEMINDELCS02,SEA1PEK,2020,243.4202
REGION1,DEMINDELCS02,SEA1PEK,2021,265.2043
REGION1,DEMINDELCS02,SEA1PEK,2022,286.9829
REGION1,DEMINDELCS02,SEA1PEK,2023,308.7564
REGION1,DEMINDELCS02,SEA1PEK,2024,330.5254
REGION1,DEMINDELCS02,SEA1PEK,2025,352.2902
REGION1,DEMINDELCS02,SEA1PEK,2026,374.0512
REGION1,DEMINDELCS02,SEA1PEK,2027,395.8085
REGION1,DEMINDELCS02,SEA1PEK,2028,417.5624
REGION1,DEMINDELCS02,SEA1PEK,2029,439.3132
REGION1,DEMINDELCS02,SEA1PEK,2030,458.3415
REGION1,DEMINDELCS02,SEA2BAS,2016,129.6606
REGION1,DEMINDELCS02,SEA2BAS,2017,139.1406
REGION1,DEMINDELCS02,SEA2BAS,2018,148.617
REGION1,DEMINDELCS02,SEA2BAS,2019,158.0904
REGION1,DEMINDELCS02,SEA2BAS,2020,173.6334
REGION1,DEMINDELCS02,SEA2BAS,2021,189.1722
REGION1,DEMINDELCS02,SEA2BAS,2022,204.707
REGION1,DEMINDELCS02,SEA2BAS,2023,220.2382
REGION1,DEMINDELCS02,SEA2BAS,2024,235.7662
REGION1,DEMINDELCS02,SEA2BAS,2025,251.2912
REGION1,DEMINDELCS02,SEA2BAS,2026,266.8134
REGION1,DEMINDELCS02,SEA2BAS,2027,282.3331
REGION1,DEMINDELCS02,SEA2BAS,2028,297.8503
REGION1,DEMINDELCS02,SEA2BAS,2029,313.3653
REGION1,DEMINDELCS02,SEA2BAS,2030,326.9383
REGION1,DEMINDELCS02,SEA2INT,2016,164.511
REGION1,DEMINDELCS02,SEA2INT,2017,176.539
REGION1,DEMINDELCS02,SEA2INT,2018,188.5625
REGION1,DEMINDELCS02,SEA2INT,2019,200.5821
REGION1,DEMINDELCS02,SEA2INT,2020,220.3028
REGION1,DEMINDELCS02,SEA2INT,2021,240.0181
REGION1,DEMINDELCS02,SEA2INT,2022,259.7283
REGION1,DEMINDELCS02,SEA2INT,2023,279.4341
REGION1,DEMINDELCS02,SEA2INT,2024,299.1357
REGION1,DEMINDELCS02,SEA2INT,2025,318.8335
REGION1,DEMINDELCS02,SEA2INT,2026,338.5278
REGION1,DEMINDELCS02,SEA2INT,2027,358.2189
REGION1,DEMINDELCS02,SEA2INT,2028,377.9068
REGION1,DEMINDELCS02,SEA2INT,2029,397.592
REGION1,DEMINDELCS02,SEA2INT,2030,414.8132
REGION1,DEMINDELCS02,SEA2PEK,2016,187.4164
REGION1,DEMINDELCS02,SEA2PEK,2017,201.1192
REGION1,DEMINDELCS02,SEA2PEK,2018,214.8168
REGION1,DEMINDELCS02,SEA2PEK,2019,228.5099
REGION1,DEMINDELCS02,SEA2PEK,2020,250.9763
REGION1,DEMINDELCS02,SEA2PEK,2021,273.4367
REGION1,DEMINDELCS02,SEA2PEK,2022,295.8913
REGION1,DEMINDELCS02,SEA2PEK,2023,318.3407
REGION1,DEMINDELCS02,SEA2PEK,2024,340.7854
REGION1,DEMINDELCS02,SEA2PEK,2025,363.2258
REGION1,DEMINDELCS02,SEA2PEK,2026,385.6624
REGION1,DEMINDELCS02,SEA2PEK,2027,408.0951
REGION1,DEMINDELCS02,SEA2PEK,2028,430.5242
REGION1,DEMINDELCS02,SEA2PEK,2029,452.9502
REGION1,DEMINDELCS02,SEA2PEK,2030,472.5692
REGION1,DEMINDHFO,SEA1BAS,2016,7.9173
REGION1,DEMINDHFO,SEA1BAS,2017,15.8346
REGION1,DEMINDHFO,SEA1BAS,2018,15.8346
REGION1,DEMINDHFO,SEA1BAS,2019,100.6372
REGION1,DEMINDHFO,SEA1BAS,2021,141.127
REGION1,DEMINDHFO,SEA1BAS,2022,15.8346
REGION1,DEMINDHFO,SEA1BAS,2023,15.8346
REGION1,DEMINDHFO,SEA1BAS,2025,15.8346
REGION1,DEMINDHFO,SEA1BAS,2029,15.8346
REGION1,DEMINDHFO,SEA1BAS,2030,15.8346
REGION1,DEMINDHFO,SEA1INT,2017,58.2629
REGION1,DEMINDHFO,SEA1INT,2018,15.8346
REGION1,DEMINDHFO,SEA1INT,2019,15.8346
REGION1,DEMINDHFO,SEA1INT,2020,15.8346
REGION1,DEMINDHFO,SEA1INT,2021,15.8346
REGION1,DEMINDHFO,SEA1INT,2022,15.8346
REGION1,DEMINDHFO,SEA1INT,2023,15.8346
REGION1,DEMINDHFO,SEA1INT,2024,15.8346
REGION1,DEMINDHFO,SEA1INT,2025,15.8346
REGION1,DEMINDHFO,SEA1INT,2026,15.8346
REGION1,DEMINDHFO,SEA1INT,2027,15.8346
REGION1,DEMINDHFO,SEA1INT,2028,15.8346
REGION1,DEMINDHFO,SEA1PEK,2018,267.9566
REGION1,DEMINDHFO,SEA1PEK,2027,15.8346
REGION1,DEMINDHFO,SEA1PEK,2028,15.8346
REGION1,DEMINDHFO,SEA2BAS,2016,7.9173
REGION1,DEMINDHFO,SEA2BAS,2018,3.3059
REGION1,DEMINDHFO,SEA2BAS,2019,12.7869
REGION1,DEMINDHFO,SEA2BAS,2020,15.8346
REGION1,DEMINDHFO,SEA2BAS,2024,15.8346
REGION1,DEMINDHFO,SEA2BAS,2025,15.8346
REGION1,DEMINDHFO,SEA2BAS,2026,15.8346
REGION1,DEMINDHFO,SEA2BAS,2027,141.3556
REGION1,DEMINDHFO,SEA2BAS,2029,15.8346
REGION1,DEMINDHFO,SEA2BAS,2030,15.8346
REGION1,DEMINDHFO,SEA2INT,2016,36.7701
REGION1,DEMINDHFO,SEA2INT,2020,39.1864
REGION1,DEMINDHFO,SEA2INT,2021,2.5438
REGION1,DEMINDHFO,SEA2INT,2022,51.9498
REGION1,DEMINDHFO,SEA2INT,2023,9.2214
REGION1,DEMINDHFO,SEA2INT,2024,60.0431
REGION1,DEMINDHFO,SEA2INT,2025,59.6682
REGION1,DEMINDHFO,SEA2INT,2026,70.4629
REGION1,DEMINDHFO,SEA2INT,2027,8.4188
REGION1,DEMINDHFO,SEA2INT,2028,15.8346
REGION1,DEMINDHFO,SEA2INT,2029,14.4386
REGION1,DEMINDHFO,SEA2INT,2030,15.8346
REGION1,DEMINDHFO,SEA2PEK,2023,288.0318
REGION1,DEMINDHFO,SEA2PEK,2027,15.8346
REGION1,DEMINDHFO,SEA2PEK,2028,427.1867
REGION1,DEMINDHFO,SEA2PEK,2029,464.0484
REGION1,DEMINDHFO,SEA2PEK,2030,483.035
REGION1,DEMINDKER,SEA1BAS,2025,11.1129
REGION1,DEMINDKER,SEA1INT,2020,4.5632
REGION1,DEMINDKER,SEA2BAS,2018,5.9178
REGION1,DEMINDKER,SEA2BAS,2019,6.1281
REGION1,DEMINDKER,SEA2BAS,2022,7.0263
REGION1,DEMINDKER,SEA2BAS,2027,8.3452
REGION1,DEMINDKER,SEA2BAS,2028,8.5896
REGION1,DEMINDKER,SEA2BAS,2029,8.8227
REGION1,DEMINDKER,SEA2INT,2016,2.74
REGION1,DEMINDKER,SEA2INT,2021,3.3681
REGION1,DEMINDKER,SEA2INT,2023,3.6523
REGION1,DEMINDKER,SEA2INT,2024,3.7888
REGION1,DEMINDKER,SEA2INT,2030,4.5079
REGION1,DEMINDKER,SEA2PEK,2017,17.1277
REGION1,DEMINDKER,SEA2PEK,2026,24.3169
REGION1,DEMINDLPG,SEA1BAS,2019,119.3972
REGION1,DEMINDLPG,SEA1BAS,2023,115.3796
REGION1,DEMINDLPG,SEA1BAS,2026,115.3796
REGION1,DEMINDLPG,SEA1INT,2016,53.3409
REGION1,DEMINDLPG,SEA1INT,2017,55.5036
REGION1,DEMINDLPG,SEA1INT,2018,40.5435
REGION1,DEMINDLPG,SEA1INT,2028,83.6159
REGION1,DEMINDLPG,SEA1INT,2030,16.8477
REGION1,DEMINDLPG,SEA1PEK,2025,115.3796
REGION1,DEMINDLPG,SEA2BAS,2018,24.0888
REGION1,DEMINDLPG,SEA2BAS,2020,88.5112
REGION1,DEMINDLPG,SEA2BAS,2021,43.9762
REGION1,DEMINDLPG,SEA2BAS,2023,19.0299
REGION1,DEMINDLPG,SEA2BAS,2029,121.295
REGION1,DEMINDLPG,SEA2INT,2021,24.3247
REGION1,DEMINDLPG,SEA2INT,2022,48.2932
REGION1,DEMINDLPG,SEA2INT,2024,52.0649
REGION1,DEMINDLPG,SEA2INT,2025,40.3192
REGION1,DEMINDLPG,SEA2INT,2027,52.1698
REGION1,DEMINDLPG,SEA2INT,2030,50.0864
REGION1,DEMINDLPG,SEA2PEK,2026,89.6951
REGION1,DEMINDLPG,SEA2PEK,2027,31.0471
REGION1,DEMINDNGS,SEA1INT,2016,299.5892
REGION1,DEMINDNGS,SEA1PEK,2019,2194.9419
REGION1,DEMINDNGS,SEA2INT,2020,283.1254
REGION1,DEMINDNGS,SEA2PEK,2017,1363.1148
REGION1,DEMINDNGS,SEA2PEK,2018,1455.9426
REGION1,DEMINDNGS,SEA2PEK,2021,1853.2445
REGION1,DEMINDNGS,SEA2PEK,2022,2005.4303
REGION1,DEMINDNGS,SEA2PEK,2023,2157.582
REGION1,DEMINDNGS,SEA2PEK,2024,2309.7165
REGION1,DEMINDNGS,SEA2PEK,2025,2461.7999
REGION1,DEMINDNGS,SEA2PEK,2026,2613.8661
REGION1,DEMINDNGS,SEA2PEK,2027,2765.9153
REGION1,DEMINDNGS,SEA2PEK,2028,2917.9303
REGION1,DEMINDNGS,SEA2PEK,2029,3069.9283
REGION1,DEMINDNGS,SEA2PEK,2030,3202.8859
REGION1,DEMOTHOHC,SEA1BAS,2019,1463.8327
REGION1,DEMOTHOHC,SEA1PEK,2022,5692.4008
REGION1,DEMOTHOHC,SEA1PEK,2027,7850.9923
REGION1,DEMOTHOHC,SEA1PEK,2028,8282.5024
REGION1,DEMOTHOHC,SEA1PEK,2030,9091.3601
REGION1,DEMOTHOHC,SEA2BAS,2017,908.8398
REGION1,DEMOTHOHC,SEA2BAS,2024,1539.975
REGION1,DEMOTHOHC,SEA2INT,2020,567.0523
REGION1,DEMOTHOHC,SEA2INT,2023,719.2565
REGION1,DEMOTHOHC,SEA2INT,2025,820.6691
REGION1,DEMOTHOHC,SEA2PEK,2016,2544.0745
REGION1,DEMOTHOHC,SEA2PEK,2018,2916.0178
REGION1,DEMOTHOHC,SEA2PEK,2021,3711.7486
REGION1,DEMOTHOHC,SEA2PEK,2026,5235.1605
REGION1,DEMOTHOHC,SEA2PEK,2029,6148.5656
REGION1,DEMPWRBIO,SEA1BAS,2016,0.803
REGION1,DEMPWRBIO,SEA1BAS,2017,3.9343
REGION1,DEMPWRBIO,SEA1BAS,2018,1.5918
REGION1,DEMPWRBIO,SEA1BAS,2019,8.1994
REGION1,DEMPWRBIO,SEA1BAS,2020,8.1994
REGION1,DEMPWRBIO,SEA1BAS,2021,5.206
REGION1,DEMPWRBIO,SEA1BAS,2022,2.0274
REGION1,DEMPWRBIO,SEA1BAS,2023,7.7637
REGION1,DEMPWRBIO,SEA1BAS,2024,7.7637
REGION1,DEMPWRBIO,SEA1BAS,2025,8.1994
REGION1,DEMPWRBIO,SEA1BAS,2026,1.5918
REGION1,DEMPWRBIO,SEA1BAS,2027,8.1994
REGION1,DEMPWRBIO,SEA1BAS,2028,7.6587
REGION1,DEMPWRBIO,SEA1BAS,2029,7.6587
REGION1,DEMPWRBIO,SEA1BAS,2030,7.6587
REGION1,DEMPWRBIO,SEA1INT,2016,1.8922
REGION1,DEMPWRBIO,SEA1INT,2017,2.8277
REGION1,DEMPWRBIO,SEA1INT,2018,8.1994
REGION1,DEMPWRBIO,SEA1INT,2019,8.1994
REGION1,DEMPWRBIO,SEA1INT,2020,8.1994
REGION1,DEMPWRBIO,SEA1INT,2021,8.1994
REGION1,DEMPWRBIO,SEA1INT,2022,8.1994
REGION1,DEMPWRBIO,SEA1INT,2023,8.1994
REGION1,DEMPWRBIO,SEA1INT,2024,5.1148
REGION1,DEMPWRBIO,SEA1INT,2025,5.1148
REGION1,DEMPWRBIO,SEA1INT,2026,8.1994
REGION1,DEMPWRBIO,SEA1INT,2027,4.897
REGION1,DEMPWRBIO,SEA1INT,2028,7.6587
REGION1,DEMPWRBIO,SEA1INT,2029,4.5741
REGION1,DEMPWRBIO,SEA1INT,2030,7.6587
REGION1,DEMPWRBIO,SEA1PEK,2016,1.8922
REGION1,DEMPWRBIO,SEA1PEK,2017,4.37
REGION1,DEMPWRBIO,SEA1PEK,2018,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2019,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2020,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2021,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2022,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2023,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2024,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2025,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2026,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2027,8.1994
REGION1,DEMPWRBIO,SEA1PEK,2028,7.6587
REGION1,DEMPWRBIO,SEA1PEK,2029,7.6587
REGION1,DEMPWRBIO,SEA1PEK,2030,7.6587
REGION1,DEMPWRBIO,SEA2BAS,2016,1.5848
REGION1,DEMPWRBIO,SEA2BAS,2017,4.37
REGION1,DEMPWRBIO,SEA2BAS,2018,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2019,3.8456
REGION1,DEMPWRBIO,SEA2BAS,2020,3.5382
REGION1,DEMPWRBIO,SEA2BAS,2021,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2022,8.072
REGION1,DEMPWRBIO,SEA2BAS,2023,3.8456
REGION1,DEMPWRBIO,SEA2BAS,2024,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2025,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2026,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2027,8.1994
REGION1,DEMPWRBIO,SEA2BAS,2028,7.6587
REGION1,DEMPWRBIO,SEA2BAS,2029,7.6587
REGION1,DEMPWRBIO,SEA2BAS,2030,7.6587
REGION1,DEMPWRBIO,SEA2INT,2016,1.8922
REGION1,DEMPWRBIO,SEA2INT,2017,4.37
REGION1,DEMPWRBIO,SEA2INT,2018,8.1994
REGION1,DEMPWRBIO,SEA2INT,2019,8.0457
REGION1,DEMPWRBIO,SEA2INT,2020,8.1994
REGION1,DEMPWRBIO,SEA2INT,2021,8.1994
REGION1,DEMPWRBIO,SEA2INT,2022,8.1994
REGION1,DEMPWRBIO,SEA2INT,2023,8.1994
REGION1,DEMPWRBIO,SEA2INT,2024,8.1994
REGION1,DEMPWRBIO,SEA2INT,2025,8.0457
REGION1,DEMPWRBIO,SEA2INT,2026,8.1994
REGION1,DEMPWRBIO,SEA2INT,2027,8.1994
REGION1,DEMPWRBIO,SEA2INT,2028,5.4819
REGION1,DEMPWRBIO,SEA2INT,2029,7.6587
REGION1,DEMPWRBIO,SEA2INT,2030,5.4819
REGION1,DEMPWRBIO,SEA2PEK,2016,1.8922
REGION1,DEMPWRBIO,SEA2PEK,2017,4.37
REGION1,DEMPWRBIO,SEA2PEK,2018,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2019,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2020,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2021,0.5406
REGION1,DEMPWRBIO,SEA2PEK,2022,7.6587
REGION1,DEMPWRBIO,SEA2PEK,2023,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2024,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2025,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2026,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2027,8.1994
REGION1,DEMPWRBIO,SEA2PEK,2028,7.6587
REGION1,DEMPWRBIO,SEA2PEK,2029,7.6587
REGION1,DEMPWRBIO,SEA2PEK,2030,7.6587
REGION1,DEMPWRCOA,SEA1BAS,2016,408.7836
REGION1,DEMPWRCOA,SEA1BAS,2017,215.4566
REGION1,DEMPWRCOA,SEA1BAS,2018,805.6558
REGION1,DEMPWRCOA,SEA1BAS,2019,764.0879
REGION1,DEMPWRCOA,SEA1BAS,2020,751.9195
REGION1,DEMPWRCOA,SEA1BAS,2021,888.1967
REGION1,DEMPWRCOA,SEA1BAS,2022,658.529
REGION1,DEMPWRCOA,SEA1BAS,2023,1265.7931
REGION1,DEMPWRCOA,SEA1BAS,2024,710.4349
REGION1,DEMPWRCOA,SEA1BAS,2025,933.9054
REGION1,DEMPWRCOA,SEA1BAS,2026,783.2916
REGION1,DEMPWRCOA,SEA1BAS,2027,1540.918
REGION1,DEMPWRCOA,SEA1BAS,2028,773.3371
REGION1,DEMPWRCOA,SEA1BAS,2029,1753.6232
REGION1,DEMPWRCOA,SEA1BAS,2030,1008.7862
REGION1,DEMPWRCOA,SEA1INT,2016,457.4852
REGION1,DEMPWRCOA,SEA1INT,2017,645.6204
REGION1,DEMPWRCOA,SEA1INT,2018,636.7869
REGION1,DEMPWRCOA,SEA1INT,2019,800.2702
REGION1,DEMPWRCOA,SEA1INT,2020,784.5455
REGION1,DEMPWRCOA,SEA1INT,2021,1001.2571
REGION1,DEMPWRCOA,SEA1INT,2022,1149.4793
REGION1,DEMPWRCOA,SEA1INT,2023,1389.6578
REGION1,DEMPWRCOA,SEA1INT,2024,1788.8022
REGION1,DEMPWRCOA,SEA1INT,2025,1603.048
REGION1,DEMPWRCOA,SEA1INT,2026,1709.8162
REGION1,DEMPWRCOA,SEA1INT,2027,1580.8512
REGION1,DEMPWRCOA,SEA1INT,2028,1233.8952
REGION1,DEMPWRCOA,SEA1INT,2029,1341.2893
REGION1,DEMPWRCOA,SEA1INT,2030,1469.3385
REGION1,DEMPWRCOA,SEA1PEK,2016,758.1517
REGION1,DEMPWRCOA,SEA1PEK,2017,892.7199
REGION1,DEMPWRCOA,SEA1PEK,2018,1001.9395
REGION1,DEMPWRCOA,SEA1PEK,2019,1006.1469
REGION1,DEMPWRCOA,SEA1PEK,2020,1113.3187
REGION1,DEMPWRCOA,SEA1PEK,2021,1359.4557
REGION1,DEMPWRCOA,SEA1PEK,2022,1605.1196
REGION1,DEMPWRCOA,SEA1PEK,2023,1949.6295
REGION1,DEMPWRCOA,SEA1PEK,2024,1949.6295
REGION1,DEMPWRCOA,SEA1PEK,2025,1822.5531
REGION1,DEMPWRCOA,SEA1PEK,2026,1814.9718
REGION1,DEMPWRCOA,SEA1PEK,2027,1807.399
REGION1,DEMPWRCOA,SEA1PEK,2028,1806.7402
REGION1,DEMPWRCOA,SEA1PEK,2029,1806.0479
REGION1,DEMPWRCOA,SEA1PEK,2030,1949.6295
REGION1,DEMPWRCOA,SEA2BAS,2016,146.4917
REGION1,DEMPWRCOA,SEA2BAS,2017,879.064
REGION1,DEMPWRCOA,SEA2BAS,2018,545.4164
REGION1,DEMPWRCOA,SEA2BAS,2019,434.8727
REGION1,DEMPWRCOA,SEA2BAS,2020,801.5125
REGION1,DEMPWRCOA,SEA2BAS,2021,911.0631
REGION1,DEMPWRCOA,SEA2BAS,2022,766.1205
REGION1,DEMPWRCOA,SEA2BAS,2023,1266.7696
REGION1,DEMPWRCOA,SEA2BAS,2024,1071.676
REGION1,DEMPWRCOA,SEA2BAS,2025,701.5487
REGION1,DEMPWRCOA,SEA2BAS,2026,1051.3189
REGION1,DEMPWRCOA,SEA2BAS,2027,600.1277
REGION1,DEMPWRCOA,SEA2BAS,2028,854.0367
REGION1,DEMPWRCOA,SEA2BAS,2029,691.8045
REGION1,DEMPWRCOA,SEA2BAS,2030,669.1585
REGION1,DEMPWRCOA,SEA2INT,2016,770.2784
REGION1,DEMPWRCOA,SEA2INT,2017,672.575
REGION1,DEMPWRCOA,SEA2INT,2018,752.1789
REGION1,DEMPWRCOA,SEA2INT,2019,800.2702
REGION1,DEMPWRCOA,SEA2INT,2020,841.0139
REGION1,DEMPWRCOA,SEA2INT,2021,1089.7339
REGION1,DEMPWRCOA,SEA2INT,2022,1668.3924
REGION1,DEMPWRCOA,SEA2INT,2023,1511.7804
REGION1,DEMPWRCOA,SEA2INT,2024,1464.5872
REGION1,DEMPWRCOA,SEA2INT,2025,1657.9905
REGION1,DEMPWRCOA,SEA2INT,2026,1402.9974
REGION1,DEMPWRCOA,SEA2INT,2027,1394.5634
REGION1,DEMPWRCOA,SEA2INT,2028,1724.6159
REGION1,DEMPWRCOA,SEA2INT,2029,1358.6183
REGION1,DEMPWRCOA,SEA2INT,2030,1575.894
REGION1,DEMPWRCOA,SEA2PEK,2016,996.3048
REGION1,DEMPWRCOA,SEA2PEK,2017,964.6764
REGION1,DEMPWRCOA,SEA2PEK,2018,1241.137
REGION1,DEMPWRCOA,SEA2PEK,2019,1087.4951
REGION1,DEMPWRCOA,SEA2PEK,2020,1202.3241
REGION1,DEMPWRCOA,SEA2PEK,2021,1542.0142
REGION1,DEMPWRCOA,SEA2PEK,2022,1723.2613
REGION1,DEMPWRCOA,SEA2PEK,2023,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2024,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2025,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2026,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2027,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2028,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2029,1949.6295
REGION1,DEMPWRCOA,SEA2PEK,2030,1949.6295
REGION1,DEMPWRDSL,SEA2PEK,2029,8.9393
REGION1,DEMPWRDSL,SEA2PEK,2030,36.5154
REGION1,DEMPWRHYD,SEA1BAS,2016,245.9274
REGION1,DEMPWRHYD,SEA1BAS,2017,260.6072
REGION1,DEMPWRHYD,SEA1BAS,2018,229.4033
REGION1,DEMPWRHYD,SEA1BAS,2019,94.0153
REGION1,DEMPWRHYD,SEA1BAS,2020,76.7128
REGION1,DEMPWRHYD,SEA1BAS,2021,282.0501
REGION1,DEMPWRHYD,SEA1BAS,2022,282.0501
REGION1,DEMPWRHYD,SEA1BAS,2023,99.631
REGION1,DEMPWRHYD,SEA1BAS,2024,282.0501
REGION1,DEMPWRHYD,SEA1BAS,2025,282.0501
REGION1,DEMPWRHYD,SEA1BAS,2026,257.429
REGION1,DEMPWRHYD,SEA1BAS,2027,77.3429
REGION1,DEMPWRHYD,SEA1BAS,2028,280.3472
REGION1,DEMPWRHYD,SEA1BAS,2029,99.3004
REGION1,DEMPWRHYD,SEA1BAS,2030,258.3896
REGION1,DEMPWRHYD,SEA1INT,2016,254.5618
REGION1,DEMPWRHYD,SEA1INT,2017,260.6072
REGION1,DEMPWRHYD,SEA1INT,2018,267.646
REGION1,DEMPWRHYD,SEA1INT,2019,274.3301
REGION1,DEMPWRHYD,SEA1INT,2020,282.0501
REGION1,DEMPWRHYD,SEA1INT,2021,259.6222
REGION1,DEMPWRHYD,SEA1INT,2022,282.0501
REGION1,DEMPWRHYD,SEA1INT,2023,271.0762
REGION1,DEMPWRHYD,SEA1INT,2024,259.6222
REGION1,DEMPWRHYD,SEA1INT,2025,270.5961
REGION1,DEMPWRHYD,SEA1INT,2026,178.89
REGION1,DEMPWRHYD,SEA1INT,2027,268.8931
REGION1,DEMPWRHYD,SEA1INT,2028,257.9192
REGION1,DEMPWRHYD,SEA1INT,2029,268.8931
REGION1,DEMPWRHYD,SEA1INT,2030,268.8931
REGION1,DEMPWRHYD,SEA1PEK,2016,254.5618
REGION1,DEMPWRHYD,SEA1PEK,2017,260.6072
REGION1,DEMPWRHYD,SEA1PEK,2018,267.646
REGION1,DEMPWRHYD,SEA1PEK,2019,274.3301
REGION1,DEMPWRHYD,SEA1PEK,2020,282.0501
REGION1,DEMPWRHYD,SEA1PEK,2021,282.0501
REGION1,DEMPWRHYD,SEA1PEK,2022,282.0501
REGION1,DEMPWRHYD,SEA1PEK,2023,282.0501
REGION1,DEMPWRHYD,SEA1PEK,2024,237.8404
REGION1,DEMPWRHYD,SEA1PEK,2025,282.0501
REGION1,DEMPWRHYD,SEA1PEK,2026,280.3472
REGION1,DEMPWRHYD,SEA1PEK,2027,280.3472
REGION1,DEMPWRHYD,SEA1PEK,2028,280.3472
REGION1,DEMPWRHYD,SEA1PEK,2029,280.3472
REGION1,DEMPWRHYD,SEA1PEK,2030,280.3472
REGION1,DEMPWRHYD,SEA2BAS,2016,254.5618
REGION1,DEMPWRHYD,SEA2BAS,2017,112.4592
REGION1,DEMPWRHYD,SEA2BAS,2018,163.2692
REGION1,DEMPWRHYD,SEA2BAS,2019,245.5782
REGION1,DEMPWRHYD,SEA2BAS,2020,266.5609
REGION1,DEMPWRHYD,SEA2BAS,2021,153.3685
REGION1,DEMPWRHYD,SEA2BAS,2022,266.5609
REGION1,DEMPWRHYD,SEA2BAS,2023,265.8832
REGION1,DEMPWRHYD,SEA2BAS,2024,163.753
REGION1,DEMPWRHYD,SEA2BAS,2025,282.0501
REGION1,DEMPWRHYD,SEA2BAS,2026,280.3472
REGION1,DEMPWRHYD,SEA2BAS,2027,280.3472
REGION1,DEMPWRHYD,SEA2BAS,2028,280.3472
REGION1,DEMPWRHYD,SEA2BAS,2029,280.3472
REGION1,DEMPWRHYD,SEA2BAS,2030,280.3472
REGION1,DEMPWRHYD,SEA2INT,2016,185.2534
REGION1,DEMPWRHYD,SEA2INT,2017,260.6072
REGION1,DEMPWRHYD,SEA2INT,2018,267.646
REGION1,DEMPWRHYD,SEA2INT,2019,274.3301
REGION1,DEMPWRHYD,SEA2INT,2020,282.0501
REGION1,DEMPWRHYD,SEA2INT,2021,282.0501
REGION1,DEMPWRHYD,SEA2INT,2022,209.6279
REGION1,DEMPWRHYD,SEA2INT,2023,282.0501
