r,t,y,DiscountedSalvageValue
Region1,DEMPUBWATR30,2027,0.0
Region1,DEMPUBWATR30,2028,0.0
Region1,DEMPUBWATR30,2029,0.0
Region1,DEMPUBWATR30,2030,0.0
Region1,DEMPUBWATR31,2014,0.0
Region1,DEMPUBWATR31,2015,0.0
Region1,DEMPUBWATR31,2016,0.0
Region1,DEMPUBWATR31,2017,0.0
Region1,DEMPUBWATR31,2018,0.0
Region1,DEMPUBWATR31,2019,0.0
Region1,DEMPUBWATR31,2020,0.0
Region1,DEMPUBWATR31,2021,0.0
Region1,DEMPUBWATR31,2022,0.0
Region1,DEMPUBWATR31,2023,0.0
Region1,DEMPUBWATR31,2024,0.0
Region1,DEMPUBWATR31,2025,0.0
Region1,DEMPUBWATR31,2026,0.0
Region1,DEMPUBWATR31,2027,0.0
Region1,DEMPUBWATR31,2028,0.0
Region1,DEMPUBWATR31,2029,0.0
Region1,DEMPUBWATR31,2030,0.0
Region1,DEMPUBWATR32,2014,0.0
Region1,DEMPUBWATR32,2015,0.0
Region1,DEMPUBWATR32,2016,0.0
Region1,DEMPUBWATR32,2017,0.0
Region1,DEMPUBWATR32,2018,0.0
Region1,DEMPUBWATR32,2019,0.0
Region1,DEMPUBWATR32,2020,0.0
Region1,DEMPUBWATR32,2021,0.0
Region1,DEMPUBWATR32,2022,0.0
Region1,DEMPUBWATR32,2023,0.0
Region1,DEMPUBWATR32,2024,0.0
Region1,DEMPUBWATR32,2025,0.0
Region1,DEMPUBWATR32,2026,0.0
Region1,DEMPUBWATR32,2027,0.0
Region1,DEMPUBWATR32,2028,0.0
Region1,DEMPUBWATR32,2029,0.0
Region1,DEMPUBWATR32,2030,0.0
Region1,DEMPUBWATR33,2014,0.0
Region1,DEMPUBWATR33,2015,0.0
Region1,DEMPUBWATR33,2016,0.0
Region1,DEMPUBWATR33,2017,0.0
Region1,DEMPUBWATR33,2018,0.0
Region1,DEMPUBWATR33,2019,0.0
Region1,DEMPUBWATR33,2020,0.0
Region1,DEMPUBWATR33,2021,0.0
Region1,DEMPUBWATR33,2022,0.0
Region1,DEMPUBWATR33,2023,0.0
Region1,DEMPUBWATR33,2024,0.0
Region1,DEMPUBWATR33,2025,0.0
Region1,DEMPUBWATR33,2026,0.0
Region1,DEMPUBWATR33,2027,0.0
Region1,DEMPUBWATR33,2028,0.0
Region1,DEMPUBWATR33,2029,0.0
Region1,DEMPUBWATR33,2030,0.0
Region1,DEMPUBWATR34,2014,0.0
Region1,DEMPUBWATR35,2014,0.0
Region1,DEMPWRBIO,2014,0.0043
Region1,DEMPWRDSL,2014,0.005
Region1,DEMPWRGEO,2018,0.0017
Region1,DEMPWRGEO,2020,0.0184
Region1,DEMPWRGEO,2023,0.0167
Region1,DEMPWRHYD,2014,0.0163
Region1,DEMPWRHYD,2015,0.0007
Region1,DEMPWRHYD,2018,0.0032
Region1,DEMPWRHYD,2019,0.0014
Region1,DEMPWRHYD,2020,0.0147
Region1,DEMPWRHYD,2021,0.0058
Region1,DEMPWRHYD,2022,0.0023
Region1,DEMPWRHYD,2023,0.0002
Region1,DEMPWRHYD,2024,0.0025
Region1,DEMPWRHYD,2025,0.0042
Region1,DEMPWRHYD,2029,0.0077
Region1,DEMPWRHYD,2030,0.0006
Region1,DEMPWRNGS,2014,0.1532
Region1,DEMPWRNGS,2015,0.0108
Region1,DEMPWRNGS,2016,0.0101
Region1,DEMPWRNGS,2030,0.036
Region1,DEMPWRSOL,2017,0.0014
Region1,DEMPWRSOL,2018,0.0001
Region1,DEMPWRSOL,2019,0.0003
Region1,DEMPWRSOL,2021,0.0004
Region1,DEMPWRSOL,2023,0.0017
Region1,DEMPWRSOL,2024,0.0035
Region1,DEMPWRSOL,2027,0.0001
Region1,DEMPWRSOL,2028,0.0027
Region1,DEMPWRWND,2014,0.0
Region1,DEMPWRWND,2016,0.0011
Region1,DEMPWRWND,2024,0.0005
Region1,DEMPWRWND,2027,0.0001
Region1,DEMPWRWND,2028,0.0034
Region1,DEMPWRWND,2029,0.0006
Region1,DEMRESBIO,2014,0.0196
Region1,DEMRESBIO,2021,0.0002
Region1,DEMRESBIO,2022,0.0003
Region1,DEMRESBIO,2023,0.0003
Region1,DEMRESBIO,2024,0.0003
Region1,DEMRESBIO,2025,0.0003
Region1,DEMRESBIO,2026,0.0002
Region1,DEMRESBIO,2027,0.0002
Region1,DEMRESBIO,2028,0.0
Region1,DEMRESBIO,2029,0.0
Region1,DEMRESBIO,2030,0.0
Region1,DEMRESELC,2014,135.7531
Region1,DEMRESELC,2015,10.8696
Region1,DEMRESELC,2016,11.5399
Region1,DEMRESELC,2017,9.2023
Region1,DEMRESELC,2018,9.2792
Region1,DEMRESELC,2019,9.7295
Region1,DEMRESELC,2020,15.754
Region1,DEMRESELC,2021,10.6975
Region1,DEMRESELC,2022,11.1727
Region1,DEMRESELC,2023,11.6522
Region1,DEMRESELC,2024,12.137
Region1,DEMRESELC,2025,12.6282
Region1,DEMRESELC,2026,11.5164
Region1,DEMRESELC,2027,11.9054
Region1,DEMRESELC,2028,11.6492
Region1,DEMRESELC,2029,12.0093
Region1,DEMRESELC,2030,12.3731
Region1,DEMRESLPG,2014,0.0252
Region1,DEMRESLPG,2015,0.0003
Region1,DEMRESLPG,2016,0.0001
Region1,DEMRESLPG,2017,0.0001
Region1,DEMRESLPG,2018,0.0006
Region1,DEMRESLPG,2019,0.0006
Region1,DEMRESLPG,2020,0.0006
Region1,DEMRESLPG,2021,0.0006
Region1,DEMRESLPG,2022,0.0007
Region1,DEMRESLPG,2023,0.0007
Region1,DEMRESLPG,2024,0.0007
Region1,DEMRESLPG,2025,0.0007
Region1,DEMRESLPG,2026,0.0006
Region1,DEMRESLPG,2027,0.0006
Region1,DEMRESLPG,2028,0.0005
Region1,DEMRESLPG,2029,0.0005
Region1,DEMRESLPG,2030,0.0005
Region1,DEMRESNGS,2014,0.0047
Region1,DEMRESNGS,2015,0.0002
Region1,DEMRESNGS,2016,0.0007
Region1,DEMRESNGS,2017,0.0013
Region1,DEMRESNGS,2018,0.0004
Region1,DEMRESNGS,2019,0.0001
Region1,DEMRESNGS,2021,0.0013
Region1,DEMRESNGS,2022,0.0005
Region1,DEMRESNGS,2023,0.0001
Region1,DEMRESNGS,2025,0.0006
Region1,DEMRESNGS,2026,0.0005
Region1,DEMRESNGS,2027,0.0028
Region1,DEMRESNGS,2030,0.0002
Region1,DEMTRADSL,2014,0.0523
Region1,DEMTRADSL,2015,0.0012
Region1,DEMTRADSL,2016,0.0011
Region1,DEMTRADSL,2017,0.0013
Region1,DEMTRADSL,2018,0.0013
Region1,DEMTRADSL,2019,0.0013
Region1,DEMTRADSL,2020,0.001
Region1,DEMTRADSL,2021,0.0012
Region1,DEMTRADSL,2022,0.0012
Region1,DEMTRADSL,2023,0.0012
Region1,DEMTRADSL,2024,0.0012
Region1,DEMTRADSL,2025,0.0012
Region1,DEMTRADSL,2026,0.001
Region1,DEMTRADSL,2027,0.0011
Region1,DEMTRADSL,2028,0.0011
Region1,DEMTRADSL,2029,0.0011
Region1,DEMTRADSL,2030,0.0011
Region1,DEMTRAGSL,2014,0.0662
Region1,DEMTRAGSL,2015,0.002
Region1,DEMTRAGSL,2016,0.0018
Region1,DEMTRAGSL,2017,0.0017
Region1,DEMTRAGSL,2018,0.0017
Region1,DEMTRAJFL,2014,0.0102
Region1,DEMTRAJFL,2015,0.0002
Region1,DEMTRAJFL,2016,0.0002
Region1,DEMTRAJFL,2017,0.0002
Region1,DEMTRAJFL,2018,0.0002
Region1,DEMTRAJFL,2019,0.0002
Region1,DEMTRAJFL,2020,0.0001
Region1,DEMTRAJFL,2021,0.0001
Region1,DEMTRAJFL,2022,0.0001
Region1,DEMTRAJFL,2023,0.0001
Region1,DEMTRAJFL,2024,0.0001
Region1,DEMTRAJFL,2025,0.0001
Region1,DEMTRAJFL,2026,0.0001
Region1,DEMTRAJFL,2027,0.0001
Region1,DEMTRAJFL,2028,0.0001
Region1,DEMTRAJFL,2029,0.0001
Region1,DEMTRAJFL,2030,0.0001
Region1,DEMTRANGS,2014,0.027
Region1,DEMTRANGS,2015,0.0012
Region1,DEMTRANGS,2016,0.0039
Region1,DEMTRANGS,2017,0.0007
Region1,DEMTRANGS,2018,0.001
Region1,DEMTRANGS,2019,0.0002
Region1,DEMTRANGS,2020,0.0027
Region1,DEMTRANGS,2021,0.0016
Region1,DEMTRANGS,2023,0.0018
Region1,DEMTRANGS,2026,0.0035
Region1,DEMTRANGS,2027,0.0026
Region1,EXPHFO,2014,0.0505
Region1,EXPLPG,2014,0.0793
Region1,EXPNGSARG,2014,2906.0393
Region1,EXPNGSARG,2015,151.5903
Region1,EXPNGSARG,2016,198.8723
Region1,EXPNGSARG,2017,198.8574
Region1,EXPNGSARG,2018,199.1198
Region1,EXPNGSARG,2019,199.224
Region1,EXPNGSARG,2020,199.317
Region1,EXPNGSARG,2021,199.4001
Region1,EXPNGSARG,2022,199.4743
Region1,EXPNGSARG,2023,199.3945
Region1,EXPNGSARG,2024,199.5997
Region1,EXPNGSARG,2025,199.6525
Region1,EXPNGSARG,2026,199.6996
Region1,EXPNGSBRA,2014,6417.7942
Region1,EXPOHC,2014,0.0115
Region1,IMPDSL,2014,0.0028
Region1,IMPDSL,2015,0.0013
Region1,IMPDSL,2016,0.0011
Region1,IMPDSL,2017,0.0013
Region1,IMPDSL,2018,0.0013
Region1,IMPDSL,2019,0.0013
Region1,IMPDSL,2020,0.0009
Region1,IMPDSL,2021,0.0009
Region1,IMPDSL,2022,0.0009
Region1,IMPDSL,2023,0.0009
Region1,IMPDSL,2024,0.001
Region1,IMPDSL,2025,0.001
Region1,IMPDSL,2026,0.0008
Region1,IMPDSL,2027,0.0008
Region1,IMPDSL,2028,0.0008
Region1,IMPDSL,2029,0.0008
Region1,IMPDSL,2030,0.0008
Region1,IMPGSL,2014,0.0029
Region1,IMPGSL,2015,0.002
Region1,IMPGSL,2016,0.0018
Region1,IMPGSL,2017,0.0017
Region1,IMPGSL,2018,0.0016
Region1,IMPGSL,2019,0.0007
Region1,IMPGSL,2022,0.0005
Region1,IMPGSL,2023,0.0011
Region1,IMPGSL,2024,0.0011
Region1,IMPGSL,2025,0.001
Region1,IMPGSL,2026,0.0009
Region1,IMPGSL,2027,0.0008
Region1,IMPGSL,2028,0.0008
Region1,IMPGSL,2029,0.0008
Region1,IMPGSL,2030,0.0007
Region1,LNDAGROTHM1,2019,0.0797
Region1,LNDAGROTHM1,2020,0.0991
Region1,LNDAGROTHM1,2021,0.0034
Region1,LNDAGROTHM1,2024,0.8931
Region1,LNDAGROTHM1,2025,0.994
Region1,LNDAGROTHM1,2026,1.054
Region1,LNDAGROTHM1,2027,1.1077
Region1,LNDAGROTHM1,2028,1.4921
Region1,LNDAGROTHM1,2029,2.6931
Region1,LNDAGROTHM2,2017,0.2182
Region1,LNDAGROTHM2,2018,0.413
Region1,LNDAGROTHM2,2019,0.5807
Region1,LNDAGROTHM2,2020,0.736
Region1,LNDAGROTHM2,2021,0.8776
Region1,LNDAGROTHM2,2022,1.1304
Region1,LNDAGROTHM2,2023,1.3942
Region1,LNDAGROTHM2,2024,0.4727
Region1,LNDAGROTHM2,2025,0.6337
Region1,LNDAGROTHM2,2026,0.672
Region1,LNDAGROTHM2,2027,0.7062
Region1,LNDAGROTHM2,2028,0.5894
Region1,LNDAGROTHM2,2029,50.203
Region1,LNDAGROTHM2,2030,3.8472
Region1,LNDAGROTHM3,2029,0.2826
Region1,LNDBARM1,2029,0.0
Region1,LNDBARM2,2029,0.0
Region1,LNDBARM3,2025,0.0001
Region1,LNDCDAM3HI,2017,0.02
Region1,LNDCDAM3HI,2018,0.0379
Region1,LNDCDAM3HI,2019,0.1207
Region1,LNDCDAM3HI,2020,0.2423
Region1,LNDCDAM3HI,2021,0.2956
Region1,LNDCDAM3HI,2022,0.1071
Region1,LNDCDAM3HI,2023,0.119
Region1,LNDCDAM3HI,2024,0.1309
Region1,LNDCDAM3HI,2025,0.1415
Region1,LNDCDAM3HI,2026,0.1539
Region1,LNDCDAM3HI,2027,0.1646
Region1,LNDCDAM3HI,2028,0.1747
Region1,LNDCDAM3HI,2029,6.6799
Region1,LNDCDAM3HI,2030,0.1906
Region1,LNDFORM1,2028,0.0
Region1,LNDFORM1,2029,0.0001
Region1,LNDFORM2,2023,0.006
Region1,LNDFORM2,2024,0.072
Region1,LNDFORM2,2025,0.0772
Region1,LNDFORM2,2026,0.0818
Region1,LNDFORM2,2027,0.086
Region1,LNDFORM2,2028,0.0897
Region1,LNDFORM2,2029,0.0931
Region1,LNDFORM3,2025,0.0723
Region1,LNDFORM3,2026,0.359
Region1,LNDFORM3,2027,0.3772
Region1,LNDFORM3,2028,0.3935
Region1,LNDFORM3,2029,0.4085
Region1,LNDGRSM1,2017,0.0038
Region1,LNDGRSM1,2018,0.0124
Region1,LNDGRSM1,2019,0.0138
Region1,LNDGRSM1,2020,0.0175
Region1,LNDGRSM1,2021,0.021
Region1,LNDGRSM1,2022,0.0239
Region1,LNDGRSM1,2023,0.0266
Region1,LNDGRSM1,2024,0.0269
Region1,LNDGRSM1,2025,0.0288
Region1,LNDGRSM1,2026,0.0305
Region1,LNDGRSM1,2027,0.032
Region1,LNDGRSM1,2028,0.0327
Region1,LNDGRSM1,2029,0.0526
Region1,LNDGRSM1,2030,0.0485
Region1,LNDGRSM2,2017,0.0111
Region1,LNDGRSM2,2018,0.0277
Region1,LNDGRSM2,2019,0.0354
Region1,LNDGRSM2,2020,0.0447
Region1,LNDGRSM2,2021,0.0531
Region1,LNDGRSM2,2022,0.0602
Region1,LNDGRSM2,2023,0.0688
Region1,LNDGRSM2,2024,0.0748
Region1,LNDGRSM2,2025,0.0799
Region1,LNDGRSM2,2026,0.0847
Region1,LNDGRSM2,2027,0.089
Region1,LNDGRSM2,2028,0.0932
Region1,LNDGRSM2,2029,0.1466
Region1,LNDGRSM2,2030,0.8925
Region1,LNDGRSM3,2017,0.0317
Region1,LNDGRSM3,2018,0.0531
Region1,LNDGRSM3,2019,0.0768
Region1,LNDGRSM3,2020,0.097
Region1,LNDGRSM3,2021,0.1182
Region1,LNDGRSM3,2022,0.1351
Region1,LNDGRSM3,2023,0.1461
Region1,LNDGRSM3,2024,0.159
Region1,LNDGRSM3,2025,0.1728
Region1,LNDGRSM3,2026,0.1808
Region1,LNDGRSM3,2027,0.1925
Region1,LNDGRSM3,2028,0.2006
Region1,LNDGRSM3,2029,0.4208
Region1,LNDGRSM3,2030,4.7813
Region1,LNDMAZM2HR,2018,0.0172
Region1,LNDMAZM2HR,2019,0.0736
Region1,LNDMAZM2HR,2020,0.0944
Region1,LNDMAZM2HR,2021,0.1134
Region1,LNDMAZM2HR,2022,0.1307
Region1,LNDMAZM2HR,2023,0.1467
Region1,LNDMAZM2HR,2024,0.1617
Region1,LNDMAZM2HR,2025,0.1755
Region1,LNDMAZM2HR,2026,0.1929
Region1,LNDMAZM2HR,2027,0.2068
Region1,LNDMAZM2HR,2028,0.2201
Region1,LNDMAZM2HR,2029,9.638
Region1,LNDMAZM2HR,2030,0.2451
Region1,LNDPAPM2HI,2024,0.0233
Region1,LNDPAPM2HI,2025,0.0312
Region1,LNDPAPM2HI,2026,0.0331
Region1,LNDPAPM2HI,2027,0.0348
Region1,LNDPAPM2HI,2028,0.029
Region1,LNDPAPM2HI,2029,7.7525
Region1,LNDPAPM2HI,2030,0.0388
Region1,LNDSORM2HR,2030,0.6969
Region1,LNDSORM3HR,2017,0.0545
Region1,LNDSORM3HR,2018,0.1075
Region1,LNDSORM3HR,2019,0.1592
Region1,LNDSORM3HR,2020,0.2098
Region1,LNDSORM3HR,2021,0.2591
Region1,LNDSORM3HR,2022,0.3072
Region1,LNDSORM3HR,2023,0.3547
Region1,LNDSORM3HR,2024,0.4017
Region1,LNDSORM3HR,2025,0.4482
Region1,LNDSORM3HR,2026,0.4998
Region1,LNDSORM3HR,2027,0.5485
Region1,LNDSORM3HR,2028,0.5974
Region1,LNDSORM3HR,2029,9.0412
Region1,LNDSOYM3HR,2029,91.5504
Region1,LNDSOYM3HR,2030,0.0949
Region1,LNDWATM1,2029,0.0
Region1,LNDWATM2,2029,0.0003
Region1,LNDWATM3,2025,0.0
Region1,MINCRU,2014,0.2081
Region1,MINNGSP1,2014,0.1519
Region1,MINNGSP1,2015,0.0067
Region1,MINNGSP1,2016,0.0212
Region1,MINNGSP1,2017,0.009
Region1,MINNGSP1,2018,0.016
Region1,MINNGSP1,2019,0.0222
Region1,MINNGSP1,2021,0.014
Region1,MINNGSP1,2022,0.0058
Region1,MINNGSP1,2023,0.0244
Region1,MINNGSP1,2024,0.0289
Region1,MINNGSP2,2025,82.2019
Region1,MINNGSP2,2026,27.1203
Region1,MINNGSP3,2026,108.7064
Region1,MINNGSP3,2027,2.8455
Region1,MINNGSP3,2028,2.9628
Region1,MINNGSP3,2029,3.4917
Region1,MINNGSP3,2030,14.3524
Region1,MSOY,2014,6.956
Region1,MSOY,2015,1.2714
Region1,PWRBIO002,2015,5.1146
Region1,PWRBIO002,2019,14.696
Region1,PWRDSL001,2030,0.8399
Region1,PWRGEO001,2017,4.263
Region1,PWRGEO001,2020,48.272
Region1,PWRGEO001,2023,44.7757
Region1,PWRHYD002,2020,73.5559
Region1,PWRHYD002,2022,42.6011
Region1,PWRHYD003,2019,23.2614
Region1,PWRHYD004,2015,29.1491
Region1,PWRHYD004,2018,14.6656
Region1,PWRHYD004,2020,65.097
Region1,PWRHYD004,2021,34.3298
Region1,PWRHYD005,2018,52.5256
Region1,PWRHYD005,2020,156.7921
Region1,PWRNGS001,2014,29.255
Region1,PWRNGS002,2016,15.504
Region1,PWRNGS002,2019,132.9002
Region1,PWRNGS002,2020,23.502
Region1,PWRNGS002,2022,4.2834
Region1,PWRSOL001,2017,22.119
Region1,PWRSOL001,2019,9.5135
Region1,PWRSOL001,2027,5.3452
Region1,PWRSOL001,2028,5.2736
Region1,PWRSOL003,2015,0.3576
Region1,PWRTRN001,2014,34.7795
Region1,PWRTRN001,2015,3.2957
Region1,PWRTRN001,2016,5.7862
Region1,PWRTRN001,2018,4.5131
Region1,PWRTRN001,2019,6.7904
Region1,PWRTRN001,2020,5.7278
Region1,PWRTRN001,2021,3.1721
Region1,PWRTRN001,2022,3.296
Region1,PWRTRN001,2023,4.6711
Region1,PWRTRN001,2024,4.8269
Region1,PWRTRN001,2025,4.3518
Region1,PWRTRN001,2026,5.1264
Region1,PWRTRN001,2027,4.5291
Region1,PWRTRN001,2028,4.5114
Region1,PWRTRN001,2029,6.2016
Region1,PWRTRN001,2030,11.6488
Region1,PWRWND001,2016,3.7331
Region1,PWRWND001,2018,2.0162
Region1,PWRWND001,2026,5.8785
Region1,PWRWND001,2027,5.9329
Region1,PWRWND001,2028,5.9792
Region1,RNWBIO,2014,0.0557
Region1,RNWBIO,2018,0.0
Region1,RNWBIO,2019,0.0003
Region1,RNWBIO,2020,0.0002
Region1,RNWGEO,2018,0.0017
Region1,RNWGEO,2020,0.0183
Region1,RNWGEO,2023,0.0167
Region1,RNWHYD,2014,0.0162
Region1,RNWHYD,2015,0.0007
Region1,RNWHYD,2018,0.0032
Region1,RNWHYD,2019,0.0014
Region1,RNWHYD,2020,0.0146
Region1,RNWHYD,2021,0.0058
Region1,RNWHYD,2022,0.0023
Region1,RNWHYD,2023,0.0002
Region1,RNWHYD,2024,0.0025
Region1,RNWHYD,2025,0.0042
Region1,RNWHYD,2029,0.0077
Region1,RNWHYD,2030,0.0006
Region1,RNWSOL,2017,0.0014
Region1,RNWSOL,2018,0.0001
Region1,RNWSOL,2019,0.0003
Region1,RNWSOL,2021,0.0004
Region1,RNWSOL,2023,0.0017
Region1,RNWSOL,2024,0.0035
Region1,RNWSOL,2027,0.0001
Region1,RNWSOL,2028,0.0027
Region1,RNWWATR01S1,2014,0.0217
Region1,RNWWATR01S1,2015,0.0027
Region1,RNWWATR01S1,2016,0.0042
Region1,RNWWATR01S1,2029,0.0
Region1,RNWWATR01S2,2014,0.0042
Region1,RNWWATR01S2,2015,0.0006
Region1,RNWWATR02S1,2014,0.0104
Region1,RNWWATR02S1,2015,0.0011
Region1,RNWWATR02S1,2016,0.0004
Region1,RNWWATR02S2,2014,0.0025
Region1,RNWWATR02S2,2015,0.001
Region1,RNWWATR03S1,2014,0.0169
Region1,RNWWATR03S1,2016,0.006
Region1,RNWWATR03S2,2014,0.0013
Region1,RNWWATR03S2,2015,0.0008
Region1,RNWWATR04S1,2014,0.0077
Region1,RNWWATR04S1,2016,0.0027
Region1,RNWWATR04S1,2025,0.0
Region1,RNWWATR04S2,2014,0.0006
Region1,RNWWATR04S2,2015,0.0004
Region1,RNWWATR05S1,2014,0.0018
Region1,RNWWATR05S1,2016,0.0006
Region1,RNWWATR05S1,2025,0.0
Region1,RNWWATR05S1,2026,0.0
Region1,RNWWATR05S1,2028,0.0
Region1,RNWWATR05S2,2014,0.0001
Region1,RNWWATR05S2,2015,0.0001
Region1,RNWWATR06S1,2014,0.0208
Region1,RNWWATR06S1,2016,0.0006
Region1,RNWWATR06S2,2014,0.0126
Region1,RNWWATR06S2,2015,0.0022
Region1,RNWWATR07S1,2014,0.0263
Region1,RNWWATR07S1,2016,0.0008
Region1,RNWWATR07S1,2025,0.0
Region1,RNWWATR07S2,2014,0.016
Region1,RNWWATR07S2,2015,0.0028
Region1,RNWWATR08S1,2014,0.0365
Region1,RNWWATR08S1,2015,0.0011
Region1,RNWWATR08S1,2016,0.0016
Region1,RNWWATR08S2,2014,0.0154
Region1,RNWWATR08S2,2015,0.0014
Region1,RNWWATR09S1,2014,0.0109
Region1,RNWWATR09S1,2015,0.0003
Region1,RNWWATR09S1,2016,0.0005
Region1,RNWWATR09S1,2025,0.0003
Region1,RNWWATR09S2,2014,0.0046
Region1,RNWWATR09S2,2015,0.0004
Region1,RNWWATR10S1,2014,0.0193
Region1,RNWWATR10S1,2015,0.0038
Region1,RNWWATR10S1,2016,0.0001
Region1,RNWWATR10S2,2014,0.004
Region1,RNWWATR10S2,2015,0.0024
Region1,RNWWATR11S1,2014,0.0106
Region1,RNWWATR11S1,2015,0.002
Region1,RNWWATR11S2,2014,0.0022
Region1,RNWWATR11S2,2015,0.0013
Region1,RNWWATR12S1,2014,0.1144
Region1,RNWWATR12S1,2015,0.0227
Region1,RNWWATR12S2,2014,0.0237
Region1,RNWWATR12S2,2015,0.0145
Region1,RNWWATR13S1,2014,0.1135
Region1,RNWWATR13S2,2014,0.0479
Region1,RNWWATR14S1,2014,0.0826
Region1,RNWWATR14S2,2014,0.0349
Region1,RNWWATR15S1,2014,0.0629
Region1,RNWWATR15S2,2014,0.0277
Region1,RNWWATR15S2,2015,0.0108
Region1,RNWWATR16S1,2014,0.2011
Region1,RNWWATR16S2,2014,0.0541
Region1,RNWWATR16S2,2015,0.0114
Region1,RNWWATR17S1,2014,0.1799
Region1,RNWWATR17S2,2014,0.0455
Region1,RNWWATR17S2,2015,0.0112
Region1,RNWWATR18S1,2014,0.0002
Region1,RNWWATR18S1,2016,0.0
Region1,RNWWATR18S2,2014,0.0001
Region1,RNWWATR18S2,2015,0.0
Region1,RNWWATR19S1,2014,0.0196
Region1,RNWWATR19S1,2016,0.0034
Region1,RNWWATR19S2,2014,0.0101
Region1,RNWWATR19S2,2015,0.0018
Region1,RNWWATR20S1,2014,0.0199
Region1,RNWWATR20S2,2014,0.009
Region1,RNWWATR20S2,2015,0.0031
Region1,RNWWATR21S1,2014,0.0229
Region1,RNWWATR21S2,2014,0.0104
Region1,RNWWATR21S2,2015,0.0035
Region1,RNWWATR22S1,2014,0.0059
Region1,RNWWATR22S2,2014,0.0022
Region1,RNWWATR22S2,2015,0.0007
Region1,RNWWATR23S1,2014,0.0473
Region1,RNWWATR23S2,2014,0.0204
Region1,RNWWATR23S2,2015,0.0075
Region1,RNWWATR24S1,2014,0.0231
Region1,RNWWATR24S1,2015,0.0014
Region1,RNWWATR24S1,2016,0.0007
Region1,RNWWATR24S2,2014,0.0079
Region1,RNWWATR24S2,2015,0.0008
Region1,RNWWATR25S1,2014,0.0082
Region1,RNWWATR25S1,2016,0.0001
Region1,RNWWATR25S2,2014,0.0029
Region1,RNWWATR25S2,2015,0.0004
Region1,RNWWATR26S1,2014,0.0545
Region1,RNWWATR26S1,2015,0.0043
Region1,RNWWATR26S1,2016,0.0005
Region1,RNWWATR26S2,2014,0.0185
Region1,RNWWATR26S2,2015,0.002
Region1,RNWWATR27S1,2014,0.0088
Region1,RNWWATR27S1,2016,0.0001
Region1,RNWWATR27S2,2014,0.0031
Region1,RNWWATR27S2,2015,0.0005
Region1,RNWWATR28S1,2014,0.0046
Region1,RNWWATR28S1,2015,0.0018
Region1,RNWWATR28S1,2016,0.0
Region1,RNWWATR28S2,2014,0.0019
Region1,RNWWATR28S2,2015,0.0005
Region1,RNWWATR29S1,2014,0.0153
Region1,RNWWATR29S1,2015,0.0033
Region1,RNWWATR29S2,2014,0.0027
Region1,RNWWATR29S2,2015,0.0013
Region1,RNWWATR30S1,2014,0.0206
Region1,RNWWATR30S1,2015,0.0005
Region1,RNWWATR30S1,2016,0.0008
Region1,RNWWATR30S2,2014,0.0041
Region1,RNWWATR30S2,2015,0.0016
Region1,RNWWATR31S1,2014,0.027
Region1,RNWWATR31S1,2015,0.0009
Region1,RNWWATR31S1,2016,0.0022
Region1,RNWWATR31S1,2023,0.0
Region1,RNWWATR31S1,2029,0.0
Region1,RNWWATR31S2,2014,0.0059
Region1,RNWWATR31S2,2015,0.0017
Region1,RNWWATR32S1,2014,0.2376
Region1,RNWWATR32S2,2014,0.079
Region1,RNWWATR32S2,2015,0.0087
Region1,RNWWATR33S1,2014,0.0418
Region1,RNWWATR33S2,2014,0.0119
Region1,RNWWATR33S2,2015,0.0016
Region1,RNWWATR34S1,2014,0.0037
Region1,RNWWATR34S2,2014,0.0012
Region1,RNWWATR34S2,2015,0.0002
Region1,RNWWATR35S1,2014,0.0308
Region1,RNWWATR35S2,2014,0.0101
Region1,RNWWATR35S2,2015,0.0019
Region1,RNWWND,2014,0.0
Region1,RNWWND,2016,0.0011
Region1,RNWWND,2024,0.0005
Region1,RNWWND,2027,0.0001
Region1,RNWWND,2028,0.0034
Region1,RNWWND,2029,0.0006
Region1,UPSBIOE002,2019,0.0249
Region1,UPSBIOE002,2020,0.0551
Region1,UPSBIOE002,2021,0.0603
Region1,UPSBIOE002,2022,0.0024
Region1,UPSBIOE002,2023,0.0024
Region1,UPSBIOE002,2024,0.0024
Region1,UPSBIOE002,2025,0.0024
Region1,UPSBIOE002,2026,0.0021
Region1,UPSBIOE002,2027,0.0021
Region1,UPSBIOE002,2028,0.002
Region1,UPSBIOE002,2029,0.0021
Region1,UPSBIOE002,2030,0.0019
Region1,UPSNGS001,2014,0.0205
