r,t,y,SalvageValue
Region1,DEMPUBWATR28,2030,0.0
Region1,DEMPUBWATR29,2014,0.0001
Region1,DEMPUBWATR29,2015,0.0
Region1,DEMPUBWATR29,2016,0.0
Region1,DEMPUBWATR29,2017,0.0
Region1,DEMPUBWATR29,2018,0.0
Region1,DEMPUBWATR29,2019,0.0
Region1,DEMPUBWATR29,2020,0.0
Region1,DEMPUBWATR29,2021,0.0
Region1,DEMPUBWATR29,2022,0.0
Region1,DEMPUBWATR29,2023,0.0
Region1,DEMPUBWATR29,2024,0.0
Region1,DEMPUBWATR29,2025,0.0
Region1,DEMPUBWATR29,2026,0.0
Region1,DEMPUBWATR29,2027,0.0
Region1,DEMPUBWATR29,2028,0.0
Region1,DEMPUBWATR29,2029,0.0
Region1,DEMPUBWATR29,2030,0.0
Region1,DEMPUBWATR30,2014,0.001
Region1,DEMPUBWATR30,2015,0.0
Region1,DEMPUBWATR30,2016,0.0
Region1,DEMPUBWATR30,2017,0.0
Region1,DEMPUBWATR30,2018,0.0
Region1,DEMPUBWATR30,2019,0.0
Region1,DEMPUBWATR30,2020,0.0
Region1,DEMPUBWATR30,2021,0.0
Region1,DEMPUBWATR30,2022,0.0
Region1,DEMPUBWATR30,2023,0.0
Region1,DEMPUBWATR30,2024,0.0
Region1,DEMPUBWATR30,2025,0.0
Region1,DEMPUBWATR30,2026,0.0
Region1,DEMPUBWATR30,2027,0.0
Region1,DEMPUBWATR30,2028,0.0
Region1,DEMPUBWATR30,2029,0.0
Region1,DEMPUBWATR30,2030,0.0
Region1,DEMPUBWATR31,2014,0.0001
Region1,DEMPUBWATR31,2015,0.0
Region1,DEMPUBWATR31,2016,0.0
Region1,DEMPUBWATR31,2017,0.0
Region1,DEMPUBWATR31,2018,0.0
Region1,DEMPUBWATR31,2019,0.0
Region1,DEMPUBWATR31,2020,0.0
Region1,DEMPUBWATR31,2021,0.0
Region1,DEMPUBWATR31,2022,0.0
Region1,DEMPUBWATR31,2023,0.0
Region1,DEMPUBWATR31,2024,0.0
Region1,DEMPUBWATR31,2025,0.0
Region1,DEMPUBWATR31,2026,0.0
Region1,DEMPUBWATR31,2027,0.0
Region1,DEMPUBWATR31,2028,0.0
Region1,DEMPUBWATR31,2029,0.0
Region1,DEMPUBWATR31,2030,0.0
Region1,DEMPUBWATR32,2014,0.0001
Region1,DEMPUBWATR32,2015,0.0
Region1,DEMPUBWATR32,2016,0.0
Region1,DEMPUBWATR32,2017,0.0
Region1,DEMPUBWATR32,2018,0.0
Region1,DEMPUBWATR32,2019,0.0
Region1,DEMPUBWATR32,2020,0.0
Region1,DEMPUBWATR32,2021,0.0
Region1,DEMPUBWATR32,2022,0.0
Region1,DEMPUBWATR32,2023,0.0
Region1,DEMPUBWATR32,2024,0.0
Region1,DEMPUBWATR32,2025,0.0
Region1,DEMPUBWATR32,2026,0.0
Region1,DEMPUBWATR32,2027,0.0
Region1,DEMPUBWATR32,2028,0.0
Region1,DEMPUBWATR32,2029,0.0
Region1,DEMPUBWATR32,2030,0.0
Region1,DEMPUBWATR33,2014,0.0
Region1,DEMPUBWATR33,2015,0.0
Region1,DEMPUBWATR33,2016,0.0
Region1,DEMPUBWATR33,2017,0.0
Region1,DEMPUBWATR33,2018,0.0
Region1,DEMPUBWATR33,2019,0.0
Region1,DEMPUBWATR33,2020,0.0
Region1,DEMPUBWATR33,2021,0.0
Region1,DEMPUBWATR33,2022,0.0
Region1,DEMPUBWATR33,2023,0.0
Region1,DEMPUBWATR33,2024,0.0
Region1,DEMPUBWATR33,2025,0.0
Region1,DEMPUBWATR33,2026,0.0
Region1,DEMPUBWATR33,2027,0.0
Region1,DEMPUBWATR33,2028,0.0
Region1,DEMPUBWATR33,2029,0.0
Region1,DEMPUBWATR33,2030,0.0
Region1,DEMPUBWATR34,2014,0.0
Region1,DEMPUBWATR34,2016,0.0
Region1,DEMPUBWATR34,2018,0.0
Region1,DEMPUBWATR34,2020,0.0
Region1,DEMPUBWATR34,2023,0.0
Region1,DEMPUBWATR34,2025,0.0
Region1,DEMPUBWATR34,2027,0.0
Region1,DEMPUBWATR34,2029,0.0
Region1,DEMPUBWATR35,2014,0.0
Region1,DEMPUBWATR35,2016,0.0
Region1,DEMPUBWATR35,2017,0.0
Region1,DEMPUBWATR35,2018,0.0
Region1,DEMPUBWATR35,2019,0.0
Region1,DEMPUBWATR35,2020,0.0
Region1,DEMPUBWATR35,2021,0.0
Region1,DEMPUBWATR35,2022,0.0
Region1,DEMPUBWATR35,2023,0.0
Region1,DEMPUBWATR35,2024,0.0
Region1,DEMPUBWATR35,2025,0.0
Region1,DEMPUBWATR35,2026,0.0
Region1,DEMPUBWATR35,2027,0.0
Region1,DEMPUBWATR35,2028,0.0
Region1,DEMPUBWATR35,2029,0.0
Region1,DEMPUBWATR35,2030,0.0
Region1,DEMPWRBIO,2014,0.0294
Region1,DEMPWRDSL,2014,0.0344
Region1,DEMPWRGEO,2018,0.0115
Region1,DEMPWRGEO,2020,0.1261
Region1,DEMPWRGEO,2023,0.1147
Region1,DEMPWRHYD,2014,0.1117
Region1,DEMPWRHYD,2015,0.0048
Region1,DEMPWRHYD,2018,0.0219
Region1,DEMPWRHYD,2019,0.0096
Region1,DEMPWRHYD,2020,0.1009
Region1,DEMPWRHYD,2021,0.0399
Region1,DEMPWRHYD,2022,0.0159
Region1,DEMPWRHYD,2023,0.0017
Region1,DEMPWRHYD,2024,0.017
Region1,DEMPWRHYD,2025,0.0289
Region1,DEMPWRHYD,2029,0.0526
Region1,DEMPWRHYD,2030,0.0039
Region1,DEMPWRNGS,2014,1.0516
Region1,DEMPWRNGS,2015,0.0743
Region1,DEMPWRNGS,2016,0.0692
Region1,DEMPWRNGS,2030,0.2472
Region1,DEMPWRSOL,2017,0.0098
Region1,DEMPWRSOL,2018,0.0005
Region1,DEMPWRSOL,2019,0.0018
Region1,DEMPWRSOL,2021,0.0029
Region1,DEMPWRSOL,2023,0.0117
Region1,DEMPWRSOL,2024,0.0239
Region1,DEMPWRSOL,2027,0.0006
Region1,DEMPWRSOL,2028,0.0183
Region1,DEMPWRWND,2014,0.0003
Region1,DEMPWRWND,2016,0.0076
Region1,DEMPWRWND,2024,0.0036
Region1,DEMPWRWND,2027,0.0008
Region1,DEMPWRWND,2028,0.0232
Region1,DEMPWRWND,2029,0.0044
Region1,DEMRESBIO,2014,0.1345
Region1,DEMRESBIO,2021,0.0011
Region1,DEMRESBIO,2022,0.0022
Region1,DEMRESBIO,2023,0.0022
Region1,DEMRESBIO,2024,0.0022
Region1,DEMRESBIO,2025,0.0022
Region1,DEMRESBIO,2026,0.0017
Region1,DEMRESBIO,2027,0.0017
Region1,DEMRESBIO,2028,0.0001
Region1,DEMRESBIO,2029,0.0001
Region1,DEMRESBIO,2030,0.0
Region1,DEMRESELC,2014,932.0864
Region1,DEMRESELC,2015,74.6315
Region1,DEMRESELC,2016,79.2337
Region1,DEMRESELC,2017,63.1835
Region1,DEMRESELC,2018,63.7111
Region1,DEMRESELC,2019,66.8031
Region1,DEMRESELC,2020,108.1673
Region1,DEMRESELC,2021,73.4498
Region1,DEMRESELC,2022,76.7119
Region1,DEMRESELC,2023,80.0044
Region1,DEMRESELC,2024,83.3332
Region1,DEMRESELC,2025,86.7058
Region1,DEMRESELC,2026,79.072
Region1,DEMRESELC,2027,81.743
Region1,DEMRESELC,2028,79.9836
Region1,DEMRESELC,2029,82.4562
Region1,DEMRESELC,2030,84.9544
Region1,DEMRESLPG,2014,0.1732
Region1,DEMRESLPG,2015,0.0021
Region1,DEMRESLPG,2016,0.001
Region1,DEMRESLPG,2017,0.0009
Region1,DEMRESLPG,2018,0.0041
Region1,DEMRESLPG,2019,0.0041
Region1,DEMRESLPG,2020,0.0042
Region1,DEMRESLPG,2021,0.0044
Region1,DEMRESLPG,2022,0.0045
Region1,DEMRESLPG,2023,0.0046
Region1,DEMRESLPG,2024,0.0048
Region1,DEMRESLPG,2025,0.0049
Region1,DEMRESLPG,2026,0.0042
Region1,DEMRESLPG,2027,0.0042
Region1,DEMRESLPG,2028,0.0033
Region1,DEMRESLPG,2029,0.0034
Region1,DEMRESLPG,2030,0.0034
Region1,DEMRESNGS,2014,0.0324
Region1,DEMRESNGS,2015,0.0017
Region1,DEMRESNGS,2016,0.0045
Region1,DEMRESNGS,2017,0.0089
Region1,DEMRESNGS,2018,0.0029
Region1,DEMRESNGS,2019,0.001
Region1,DEMRESNGS,2021,0.0086
Region1,DEMRESNGS,2022,0.0036
Region1,DEMRESNGS,2023,0.001
Region1,DEMRESNGS,2025,0.0038
Region1,DEMRESNGS,2026,0.0037
Region1,DEMRESNGS,2027,0.0189
Region1,DEMRESNGS,2030,0.0012
Region1,DEMTRADSL,2014,0.3588
Region1,DEMTRADSL,2015,0.0085
Region1,DEMTRADSL,2016,0.0077
Region1,DEMTRADSL,2017,0.0092
Region1,DEMTRADSL,2018,0.0092
Region1,DEMTRADSL,2019,0.0092
Region1,DEMTRADSL,2020,0.0069
Region1,DEMTRADSL,2021,0.0079
Region1,DEMTRADSL,2022,0.008
Region1,DEMTRADSL,2023,0.0081
Region1,DEMTRADSL,2024,0.0082
Region1,DEMTRADSL,2025,0.0083
Region1,DEMTRADSL,2026,0.0072
Region1,DEMTRADSL,2027,0.0073
Region1,DEMTRADSL,2028,0.0073
Region1,DEMTRADSL,2029,0.0074
Region1,DEMTRADSL,2030,0.0075
Region1,DEMTRAGSL,2014,0.4544
Region1,DEMTRAGSL,2015,0.0136
Region1,DEMTRAGSL,2016,0.0124
Region1,DEMTRAGSL,2017,0.0119
Region1,DEMTRAGSL,2018,0.0113
Region1,DEMTRAJFL,2014,0.07
Region1,DEMTRAJFL,2015,0.0013
Region1,DEMTRAJFL,2016,0.0012
Region1,DEMTRAJFL,2017,0.0012
Region1,DEMTRAJFL,2018,0.0011
Region1,DEMTRAJFL,2019,0.0011
Region1,DEMTRAJFL,2020,0.001
Region1,DEMTRAJFL,2021,0.0009
Region1,DEMTRAJFL,2022,0.0009
Region1,DEMTRAJFL,2023,0.0008
Region1,DEMTRAJFL,2024,0.0008
Region1,DEMTRAJFL,2025,0.0008
Region1,DEMTRAJFL,2026,0.0008
Region1,DEMTRAJFL,2027,0.0008
Region1,DEMTRAJFL,2028,0.0008
Region1,DEMTRAJFL,2029,0.0007
Region1,DEMTRAJFL,2030,0.0007
Region1,DEMTRANGS,2014,0.1854
Region1,DEMTRANGS,2015,0.008
Region1,DEMTRANGS,2016,0.0268
Region1,DEMTRANGS,2017,0.0049
Region1,DEMTRANGS,2018,0.0068
Region1,DEMTRANGS,2019,0.0012
Region1,DEMTRANGS,2020,0.0185
Region1,DEMTRANGS,2021,0.011
Region1,DEMTRANGS,2023,0.0121
Region1,DEMTRANGS,2026,0.0242
Region1,DEMTRANGS,2027,0.0179
Region1,EXPHFO,2014,0.3465
Region1,EXPLPG,2014,0.5446
Region1,EXPNGSARG,2014,19952.985
Region1,EXPNGSARG,2015,1040.8254
Region1,EXPNGSARG,2016,1365.4655
Region1,EXPNGSARG,2017,1365.3628
Region1,EXPNGSARG,2018,1367.1645
Region1,EXPNGSARG,2019,1367.8801
Region1,EXPNGSARG,2020,1368.519
Region1,EXPNGSARG,2021,1369.0895
Region1,EXPNGSARG,2022,1369.5988
Region1,EXPNGSARG,2023,1369.0506
Region1,EXPNGSARG,2024,1370.4596
Region1,EXPNGSARG,2025,1370.8221
Region1,EXPNGSARG,2026,1371.1458
Region1,EXPNGSBRA,2014,44064.838
Region1,EXPOHC,2014,0.0792
Region1,IMPDSL,2014,0.0191
Region1,IMPDSL,2015,0.0086
Region1,IMPDSL,2016,0.0078
Region1,IMPDSL,2017,0.0091
Region1,IMPDSL,2018,0.0091
Region1,IMPDSL,2019,0.0091
Region1,IMPDSL,2020,0.0065
Region1,IMPDSL,2021,0.0064
Region1,IMPDSL,2022,0.0064
Region1,IMPDSL,2023,0.0065
Region1,IMPDSL,2024,0.0066
Region1,IMPDSL,2025,0.0066
Region1,IMPDSL,2026,0.0058
Region1,IMPDSL,2027,0.0058
Region1,IMPDSL,2028,0.0058
Region1,IMPDSL,2029,0.0058
Region1,IMPDSL,2030,0.0054
Region1,IMPGSL,2014,0.0198
Region1,IMPGSL,2015,0.0136
Region1,IMPGSL,2016,0.0123
Region1,IMPGSL,2017,0.0118
Region1,IMPGSL,2018,0.0113
Region1,IMPGSL,2019,0.0051
Region1,IMPGSL,2022,0.0035
Region1,IMPGSL,2023,0.0075
Region1,IMPGSL,2024,0.0073
Region1,IMPGSL,2025,0.0069
Region1,IMPGSL,2026,0.0061
Region1,IMPGSL,2027,0.0057
Region1,IMPGSL,2028,0.0055
Region1,IMPGSL,2029,0.0055
Region1,IMPGSL,2030,0.0051
Region1,LNDAGROTHM1,2019,0.5469
Region1,LNDAGROTHM1,2020,0.6806
Region1,LNDAGROTHM1,2021,0.0231
Region1,LNDAGROTHM1,2024,6.1322
Region1,LNDAGROTHM1,2025,6.8247
Region1,LNDAGROTHM1,2026,7.2371
Region1,LNDAGROTHM1,2027,7.6053
Region1,LNDAGROTHM1,2028,10.2451
Region1,LNDAGROTHM1,2029,18.4906
Region1,LNDAGROTHM2,2017,1.4982
Region1,LNDAGROTHM2,2018,2.8359
Region1,LNDAGROTHM2,2019,3.9871
Region1,LNDAGROTHM2,2020,5.0531
Region1,LNDAGROTHM2,2021,6.0257
Region1,LNDAGROTHM2,2022,7.7613
Region1,LNDAGROTHM2,2023,9.5724
Region1,LNDAGROTHM2,2024,3.2454
Region1,LNDAGROTHM2,2025,4.3512
Region1,LNDAGROTHM2,2026,4.6142
Region1,LNDAGROTHM2,2027,4.8489
Region1,LNDAGROTHM2,2028,4.0468
Region1,LNDAGROTHM2,2029,344.6959
Region1,LNDAGROTHM2,2030,26.4148
Region1,LNDAGROTHM3,2029,1.9405
Region1,LNDBARM1,2029,0.0001
Region1,LNDBARM2,2029,0.0
Region1,LNDBARM3,2025,0.0004
Region1,LNDCDAM3HI,2017,0.1375
Region1,LNDCDAM3HI,2018,0.26
Region1,LNDCDAM3HI,2019,0.8287
Region1,LNDCDAM3HI,2020,1.6636
Region1,LNDCDAM3HI,2021,2.0297
Region1,LNDCDAM3HI,2022,0.7351
Region1,LNDCDAM3HI,2023,0.8171
Region1,LNDCDAM3HI,2024,0.8986
Region1,LNDCDAM3HI,2025,0.9717
Region1,LNDCDAM3HI,2026,1.0569
Region1,LNDCDAM3HI,2027,1.13
Region1,LNDCDAM3HI,2028,1.1995
Region1,LNDCDAM3HI,2029,45.8642
Region1,LNDCDAM3HI,2030,1.309
Region1,LNDFORM1,2028,0.0003
Region1,LNDFORM1,2029,0.0007
Region1,LNDFORM2,2023,0.0411
Region1,LNDFORM2,2024,0.4941
Region1,LNDFORM2,2025,0.5299
Region1,LNDFORM2,2026,0.562
Region1,LNDFORM2,2027,0.5905
Region1,LNDFORM2,2028,0.6161
Region1,LNDFORM2,2029,0.6394
Region1,LNDFORM3,2025,0.4963
Region1,LNDFORM3,2026,2.4646
Region1,LNDFORM3,2027,2.59
Region1,LNDFORM3,2028,2.7019
Region1,LNDFORM3,2029,2.8045
Region1,LNDGRSM1,2017,0.0262
Region1,LNDGRSM1,2018,0.0854
Region1,LNDGRSM1,2019,0.0947
Region1,LNDGRSM1,2020,0.1199
Region1,LNDGRSM1,2021,0.144
Region1,LNDGRSM1,2022,0.1643
Region1,LNDGRSM1,2023,0.1823
Region1,LNDGRSM1,2024,0.1847
Region1,LNDGRSM1,2025,0.1975
Region1,LNDGRSM1,2026,0.2094
Region1,LNDGRSM1,2027,0.22
Region1,LNDGRSM1,2028,0.2244
Region1,LNDGRSM1,2029,0.3611
Region1,LNDGRSM1,2030,0.3329
Region1,LNDGRSM2,2017,0.0765
Region1,LNDGRSM2,2018,0.1905
Region1,LNDGRSM2,2019,0.2429
Region1,LNDGRSM2,2020,0.3071
Region1,LNDGRSM2,2021,0.3644
Region1,LNDGRSM2,2022,0.4136
Region1,LNDGRSM2,2023,0.4724
Region1,LNDGRSM2,2024,0.5134
Region1,LNDGRSM2,2025,0.5487
Region1,LNDGRSM2,2026,0.5818
Region1,LNDGRSM2,2027,0.6113
Region1,LNDGRSM2,2028,0.6401
Region1,LNDGRSM2,2029,1.0066
Region1,LNDGRSM2,2030,6.1282
Region1,LNDGRSM3,2017,0.2179
Region1,LNDGRSM3,2018,0.3648
Region1,LNDGRSM3,2019,0.5276
Region1,LNDGRSM3,2020,0.6663
Region1,LNDGRSM3,2021,0.8118
Region1,LNDGRSM3,2022,0.9276
Region1,LNDGRSM3,2023,1.003
Region1,LNDGRSM3,2024,1.0917
Region1,LNDGRSM3,2025,1.1868
Region1,LNDGRSM3,2026,1.2413
Region1,LNDGRSM3,2027,1.3214
Region1,LNDGRSM3,2028,1.3774
Region1,LNDGRSM3,2029,2.8891
Region1,LNDGRSM3,2030,32.8285
Region1,LNDMAZM2HR,2018,0.118
Region1,LNDMAZM2HR,2019,0.5052
Region1,LNDMAZM2HR,2020,0.6481
Region1,LNDMAZM2HR,2021,0.7788
Region1,LNDMAZM2HR,2022,0.8973
Region1,LNDMAZM2HR,2023,1.0074
Region1,LNDMAZM2HR,2024,1.1104
Region1,LNDMAZM2HR,2025,1.2052
Region1,LNDMAZM2HR,2026,1.3248
Region1,LNDMAZM2HR,2027,1.4202
Region1,LNDMAZM2HR,2028,1.5114
Region1,LNDMAZM2HR,2029,66.1751
Region1,LNDMAZM2HR,2030,1.683
Region1,LNDPAPM2HI,2024,0.1599
Region1,LNDPAPM2HI,2025,0.2143
Region1,LNDPAPM2HI,2026,0.2273
Region1,LNDPAPM2HI,2027,0.2388
Region1,LNDPAPM2HI,2028,0.1993
Region1,LNDPAPM2HI,2029,53.2289
Region1,LNDPAPM2HI,2030,0.2666
Region1,LNDSORM2HR,2030,4.7853
Region1,LNDSORM3HR,2017,0.3743
Region1,LNDSORM3HR,2018,0.7382
Region1,LNDSORM3HR,2019,1.0933
Region1,LNDSORM3HR,2020,1.4403
Region1,LNDSORM3HR,2021,1.779
Region1,LNDSORM3HR,2022,2.1093
Region1,LNDSORM3HR,2023,2.4352
Region1,LNDSORM3HR,2024,2.7581
Region1,LNDSORM3HR,2025,3.0772
Region1,LNDSORM3HR,2026,3.432
Region1,LNDSORM3HR,2027,3.7658
Region1,LNDSORM3HR,2028,4.102
Region1,LNDSORM3HR,2029,62.0772
Region1,LNDSOYM3HR,2029,628.5886
Region1,LNDSOYM3HR,2030,0.6519
Region1,LNDWATM1,2029,0.0
Region1,LNDWATM2,2029,0.0019
Region1,LNDWATM3,2025,0.0003
Region1,MINCRU,2014,1.4288
Region1,MINNGSP1,2014,1.0429
Region1,MINNGSP1,2015,0.0462
Region1,MINNGSP1,2016,0.1454
Region1,MINNGSP1,2017,0.0621
Region1,MINNGSP1,2018,0.11
Region1,MINNGSP1,2019,0.1522
Region1,MINNGSP1,2021,0.0958
Region1,MINNGSP1,2022,0.04
Region1,MINNGSP1,2023,0.1677
Region1,MINNGSP1,2024,0.1982
Region1,MINNGSP2,2025,564.4017
Region1,MINNGSP2,2026,186.2088
Region1,MINNGSP3,2026,746.3823
Region1,MINNGSP3,2027,19.5375
Region1,MINNGSP3,2028,20.3425
Region1,MINNGSP3,2029,23.9743
Region1,MINNGSP3,2030,98.5444
Region1,MSOY,2014,47.7604
Region1,MSOY,2015,8.7293
Region1,PWRBIO002,2015,35.1171
Region1,PWRBIO002,2019,100.9034
Region1,PWRDSL001,2030,5.7671
Region1,PWRGEO001,2017,29.2702
Region1,PWRGEO001,2020,331.4375
Region1,PWRGEO001,2023,307.4317
Region1,PWRHYD002,2020,505.0379
Region1,PWRHYD002,2022,292.5007
Region1,PWRHYD003,2019,159.7135
Region1,PWRHYD004,2015,200.1389
Region1,PWRHYD004,2018,100.6945
Region1,PWRHYD004,2020,446.9586
Region1,PWRHYD004,2021,235.7096
Region1,PWRHYD005,2018,360.6431
Region1,PWRHYD005,2020,1076.5407
Region1,PWRNGS001,2014,200.8663
Region1,PWRNGS002,2016,106.4513
Region1,PWRNGS002,2019,912.4983
Region1,PWRNGS002,2020,161.3654
Region1,PWRNGS002,2022,29.4101
Region1,PWRSOL001,2017,151.87
Region1,PWRSOL001,2019,65.3199
Region1,PWRSOL001,2027,36.7002
Region1,PWRSOL001,2028,36.2088
Region1,PWRSOL003,2015,2.4552
Region1,PWRTRN001,2014,238.7977
Region1,PWRTRN001,2015,22.6286
Region1,PWRTRN001,2016,39.7286
Region1,PWRTRN001,2018,30.9874
Region1,PWRTRN001,2019,46.6229
Region1,PWRTRN001,2020,39.3271
Region1,PWRTRN001,2021,21.7799
Region1,PWRTRN001,2022,22.6307
Region1,PWRTRN001,2023,32.0722
Region1,PWRTRN001,2024,33.142
Region1,PWRTRN001,2025,29.8794
Region1,PWRTRN001,2026,35.1982
Region1,PWRTRN001,2027,31.097
Region1,PWRTRN001,2028,30.9755
Region1,PWRTRN001,2029,42.5805
Region1,PWRTRN001,2030,79.9811
Region1,PWRWND001,2016,25.6314
Region1,PWRWND001,2018,13.8433
Region1,PWRWND001,2026,40.3617
Region1,PWRWND001,2027,40.7357
Region1,PWRWND001,2028,41.0534
Region1,RNWBIO,2014,0.3826
Region1,RNWBIO,2018,0.0
Region1,RNWBIO,2019,0.0023
Region1,RNWBIO,2020,0.0016
Region1,RNWGEO,2018,0.0114
Region1,RNWGEO,2020,0.1258
Region1,RNWGEO,2023,0.1145
Region1,RNWHYD,2014,0.1109
Region1,RNWHYD,2015,0.0047
Region1,RNWHYD,2018,0.0219
Region1,RNWHYD,2019,0.0096
Region1,RNWHYD,2020,0.1006
Region1,RNWHYD,2021,0.0398
Region1,RNWHYD,2022,0.0159
Region1,RNWHYD,2023,0.0017
Region1,RNWHYD,2024,0.0169
Region1,RNWHYD,2025,0.0289
Region1,RNWHYD,2029,0.0525
Region1,RNWHYD,2030,0.0039
Region1,RNWSOL,2017,0.0098
Region1,RNWSOL,2018,0.0005
Region1,RNWSOL,2019,0.0018
Region1,RNWSOL,2021,0.0029
Region1,RNWSOL,2023,0.0117
Region1,RNWSOL,2024,0.0239
Region1,RNWSOL,2027,0.0006
Region1,RNWSOL,2028,0.0183
Region1,RNWWATR01S1,2014,0.1488
Region1,RNWWATR01S1,2015,0.0183
Region1,RNWWATR01S1,2016,0.0291
Region1,RNWWATR01S1,2029,0.0
Region1,RNWWATR01S2,2014,0.0287
Region1,RNWWATR01S2,2015,0.0043
Region1,RNWWATR02S1,2014,0.0713
Region1,RNWWATR02S1,2015,0.0076
Region1,RNWWATR02S1,2016,0.0026
Region1,RNWWATR02S2,2014,0.0172
Region1,RNWWATR02S2,2015,0.0067
Region1,RNWWATR03S1,2014,0.1162
Region1,RNWWATR03S1,2016,0.0415
Region1,RNWWATR03S2,2014,0.0092
Region1,RNWWATR03S2,2015,0.0054
Region1,RNWWATR04S1,2014,0.0532
Region1,RNWWATR04S1,2016,0.0189
Region1,RNWWATR04S1,2025,0.0
Region1,RNWWATR04S2,2014,0.0042
Region1,RNWWATR04S2,2015,0.0025
Region1,RNWWATR05S1,2014,0.012
Region1,RNWWATR05S1,2016,0.0042
Region1,RNWWATR05S1,2025,0.0
Region1,RNWWATR05S1,2026,0.0002
Region1,RNWWATR05S1,2028,0.0
Region1,RNWWATR05S2,2014,0.001
Region1,RNWWATR05S2,2015,0.0005
Region1,RNWWATR06S1,2014,0.143
Region1,RNWWATR06S1,2016,0.0042
Region1,RNWWATR06S2,2014,0.0866
Region1,RNWWATR06S2,2015,0.0153
Region1,RNWWATR07S1,2014,0.1808
Region1,RNWWATR07S1,2016,0.0053
Region1,RNWWATR07S1,2025,0.0
Region1,RNWWATR07S2,2014,0.1095
Region1,RNWWATR07S2,2015,0.0194
Region1,RNWWATR08S1,2014,0.2504
Region1,RNWWATR08S1,2015,0.0078
Region1,RNWWATR08S1,2016,0.0112
Region1,RNWWATR08S2,2014,0.1058
Region1,RNWWATR08S2,2015,0.0097
Region1,RNWWATR09S1,2014,0.075
Region1,RNWWATR09S1,2015,0.0024
Region1,RNWWATR09S1,2016,0.0033
Region1,RNWWATR09S1,2025,0.0022
Region1,RNWWATR09S2,2014,0.0317
Region1,RNWWATR09S2,2015,0.0029
Region1,RNWWATR10S1,2014,0.1322
Region1,RNWWATR10S1,2015,0.0263
Region1,RNWWATR10S1,2016,0.0005
Region1,RNWWATR10S2,2014,0.0274
Region1,RNWWATR10S2,2015,0.0168
Region1,RNWWATR11S1,2014,0.0725
Region1,RNWWATR11S1,2015,0.0139
Region1,RNWWATR11S2,2014,0.015
Region1,RNWWATR11S2,2015,0.0091
Region1,RNWWATR12S1,2014,0.7855
Region1,RNWWATR12S1,2015,0.1557
Region1,RNWWATR12S2,2014,0.1627
Region1,RNWWATR12S2,2015,0.0998
Region1,RNWWATR13S1,2014,0.779
Region1,RNWWATR13S2,2014,0.329
Region1,RNWWATR14S1,2014,0.5674
Region1,RNWWATR14S2,2014,0.2396
Region1,RNWWATR15S1,2014,0.4316
Region1,RNWWATR15S2,2014,0.1903
Region1,RNWWATR15S2,2015,0.0743
Region1,RNWWATR16S1,2014,1.3809
Region1,RNWWATR16S2,2014,0.3714
Region1,RNWWATR16S2,2015,0.0784
Region1,RNWWATR17S1,2014,1.2351
Region1,RNWWATR17S2,2014,0.3122
Region1,RNWWATR17S2,2015,0.0771
Region1,RNWWATR18S1,2014,0.0015
Region1,RNWWATR18S1,2016,0.0003
Region1,RNWWATR18S2,2014,0.0008
Region1,RNWWATR18S2,2015,0.0001
Region1,RNWWATR19S1,2014,0.1343
Region1,RNWWATR19S1,2016,0.0231
Region1,RNWWATR19S2,2014,0.0697
Region1,RNWWATR19S2,2015,0.0125
Region1,RNWWATR20S1,2014,0.1363
Region1,RNWWATR20S2,2014,0.0617
Region1,RNWWATR20S2,2015,0.0211
Region1,RNWWATR21S1,2014,0.1575
Region1,RNWWATR21S2,2014,0.0713
Region1,RNWWATR21S2,2015,0.024
Region1,RNWWATR22S1,2014,0.0403
Region1,RNWWATR22S2,2014,0.0149
Region1,RNWWATR22S2,2015,0.0045
Region1,RNWWATR23S1,2014,0.3249
Region1,RNWWATR23S2,2014,0.1401
Region1,RNWWATR23S2,2015,0.0515
Region1,RNWWATR24S1,2014,0.1587
Region1,RNWWATR24S1,2015,0.0095
Region1,RNWWATR24S1,2016,0.0047
Region1,RNWWATR24S2,2014,0.0539
Region1,RNWWATR24S2,2015,0.0054
Region1,RNWWATR25S1,2014,0.0564
Region1,RNWWATR25S1,2016,0.0007
Region1,RNWWATR25S2,2014,0.02
Region1,RNWWATR25S2,2015,0.003
Region1,RNWWATR26S1,2014,0.3745
Region1,RNWWATR26S1,2015,0.0293
Region1,RNWWATR26S1,2016,0.0033
Region1,RNWWATR26S2,2014,0.1268
Region1,RNWWATR26S2,2015,0.014
Region1,RNWWATR27S1,2014,0.0606
Region1,RNWWATR27S1,2016,0.0007
Region1,RNWWATR27S2,2014,0.0215
Region1,RNWWATR27S2,2015,0.0032
Region1,RNWWATR28S1,2014,0.0318
Region1,RNWWATR28S1,2015,0.0126
Region1,RNWWATR28S1,2016,0.0003
Region1,RNWWATR28S2,2014,0.0131
Region1,RNWWATR28S2,2015,0.0038
Region1,RNWWATR29S1,2014,0.105
Region1,RNWWATR29S1,2015,0.0229
Region1,RNWWATR29S2,2014,0.0188
Region1,RNWWATR29S2,2015,0.0091
Region1,RNWWATR30S1,2014,0.1413
Region1,RNWWATR30S1,2015,0.0033
Region1,RNWWATR30S1,2016,0.0054
Region1,RNWWATR30S2,2014,0.0281
Region1,RNWWATR30S2,2015,0.0111
Region1,RNWWATR31S1,2014,0.1854
Region1,RNWWATR31S1,2015,0.0059
