r,t,y,NewCapacity
Region1,DEMCOMLPG,2022,0.0065
Region1,DEMCOMLPG,2023,0.0062
Region1,DEMCOMLPG,2024,0.0059
Region1,DEMCOMLPG,2025,0.0056
Region1,DEMCOMLPG,2026,0.0077
Region1,DEMCOMLPG,2027,0.0074
Region1,DEMCOMLPG,2028,0.0054
Region1,DEMCOMLPG,2029,0.0049
Region1,DEMCOMLPG,2030,0.0044
Region1,DEMCOMNGS,2014,1.8016
Region1,DEMCOMNGS,2016,0.2229
Region1,DEMCOMNGS,2017,0.051
Region1,DEMCOMNGS,2019,0.3162
Region1,DEMCOMNGS,2020,0.1298
Region1,DEMCOMNGS,2021,0.1107
Region1,DEMCOMNGS,2022,0.1157
Region1,DEMCOMNGS,2025,0.0958
Region1,DEMCOMNGS,2026,0.4004
Region1,DEMCOMNGS,2027,0.1339
Region1,DEMCOMNGS,2030,0.4614
Region1,DEMINDBIO,2014,24.9682
Region1,DEMINDBIO,2016,0.2413
Region1,DEMINDBIO,2017,0.1809
Region1,DEMINDBIO,2018,0.1024
Region1,DEMINDBIO,2019,0.025
Region1,DEMINDDSL,2014,3.6322
Region1,DEMINDDSL,2015,0.0189
Region1,DEMINDDSL,2016,0.0043
Region1,DEMINDELC,2014,0.3556
Region1,DEMINDELC,2015,0.0363
Region1,DEMINDELC,2016,0.1017
Region1,DEMINDELC,2018,0.0209
Region1,DEMINDELC,2019,0.1355
Region1,DEMINDELC,2020,0.0876
Region1,DEMINDELC,2021,0.0377
Region1,DEMINDELC,2022,0.0401
Region1,DEMINDELC,2023,0.0773
Region1,DEMINDELC,2024,0.0806
Region1,DEMINDELC,2025,0.0663
Region1,DEMINDELC,2026,0.0869
Region1,DEMINDELC,2027,0.0695
Region1,DEMINDELC,2028,0.07
Region1,DEMINDELC,2029,0.116
Region1,DEMINDELC,2030,0.2607
Region1,DEMINDLPG,2014,0.4934
Region1,DEMINDLPG,2015,0.0072
Region1,DEMINDLPG,2016,0.0056
Region1,DEMINDLPG,2017,0.004
Region1,DEMINDLPG,2018,0.0025
Region1,DEMINDLPG,2019,0.001
Region1,DEMINDNGS,2014,35.4096
Region1,DEMINDNGS,2015,3.6585
Region1,DEMINDNGS,2016,22.0279
Region1,DEMINDNGS,2017,1.7604
Region1,DEMINDNGS,2018,7.0844
Region1,DEMINDNGS,2019,4.6543
Region1,DEMINDNGS,2020,3.1189
Region1,DEMINDNGS,2021,1.9579
Region1,DEMINDNGS,2022,5.3189
Region1,DEMINDNGS,2023,2.809
Region1,DEMINDNGS,2024,3.2012
Region1,DEMINDNGS,2025,0.2339
Region1,DEMINDNGS,2026,5.3401
Region1,DEMINDNGS,2027,1.5532
Region1,DEMINDNGS,2028,3.6963
Region1,DEMINDNGS,2029,3.4226
Region1,DEMINDNGS,2030,33.6201
Region1,DEMOFFCOMELC,2015,0.1141
Region1,DEMOFFCOMELC,2016,0.0046
Region1,DEMOFFCOMELC,2017,0.0046
Region1,DEMOFFCOMELC,2018,0.0049
Region1,DEMOFFCOMELC,2019,0.0049
Region1,DEMOFFCOMELC,2020,0.0049
Region1,DEMOFFCOMELC,2021,0.0037
Region1,DEMOFFCOMELC,2022,0.0037
Region1,DEMOFFCOMELC,2023,0.0037
Region1,DEMOFFCOMELC,2024,0.0037
Region1,DEMOFFCOMELC,2025,0.0036
Region1,DEMOFFCOMELC,2026,0.0045
Region1,DEMOFFCOMELC,2027,0.0045
Region1,DEMOFFCOMELC,2028,0.0045
Region1,DEMOFFCOMELC,2029,0.0044
Region1,DEMOFFRESELC,2014,1.2614
Region1,DEMPUBWATR01,2014,0.03
Region1,DEMPUBWATR01,2015,0.0005
Region1,DEMPUBWATR01,2016,0.0316
Region1,DEMPUBWATR01,2017,0.0009
Region1,DEMPUBWATR01,2018,0.001
Region1,DEMPUBWATR01,2019,0.0009
Region1,DEMPUBWATR01,2020,0.0009
Region1,DEMPUBWATR01,2021,0.0009
Region1,DEMPUBWATR01,2022,0.001
Region1,DEMPUBWATR01,2023,0.001
Region1,DEMPUBWATR01,2024,0.0009
Region1,DEMPUBWATR01,2025,0.0009
Region1,DEMPUBWATR01,2026,0.001
Region1,DEMPUBWATR01,2027,0.001
Region1,DEMPUBWATR01,2028,0.001
Region1,DEMPUBWATR01,2029,0.001
Region1,DEMPUBWATR01,2030,0.001
Region1,DEMPUBWATR02,2014,0.0771
Region1,DEMPUBWATR02,2015,0.0011
Region1,DEMPUBWATR02,2016,0.0393
Region1,DEMPUBWATR02,2017,0.0022
Region1,DEMPUBWATR02,2018,0.0023
Region1,DEMPUBWATR02,2019,0.0023
Region1,DEMPUBWATR02,2020,0.0023
Region1,DEMPUBWATR02,2021,0.0023
Region1,DEMPUBWATR02,2022,0.0023
Region1,DEMPUBWATR02,2023,0.0023
Region1,DEMPUBWATR02,2024,0.0023
Region1,DEMPUBWATR02,2025,0.0023
Region1,DEMPUBWATR02,2026,0.0024
Region1,DEMPUBWATR02,2027,0.0023
Region1,DEMPUBWATR02,2028,0.0023
Region1,DEMPUBWATR02,2029,0.0023
Region1,DEMPUBWATR02,2030,0.0023
Region1,DEMPUBWATR03,2014,0.0028
Region1,DEMPUBWATR03,2015,0.0007
Region1,DEMPUBWATR03,2016,0.0013
Region1,DEMPUBWATR03,2017,0.0002
Region1,DEMPUBWATR03,2018,0.0001
Region1,DEMPUBWATR03,2019,0.0002
Region1,DEMPUBWATR03,2020,0.0001
Region1,DEMPUBWATR03,2021,0.0001
Region1,DEMPUBWATR03,2022,0.0001
Region1,DEMPUBWATR03,2023,0.0001
Region1,DEMPUBWATR03,2024,0.0001
Region1,DEMPUBWATR03,2025,0.0001
Region1,DEMPUBWATR03,2026,0.0001
Region1,DEMPUBWATR03,2027,0.0002
Region1,DEMPUBWATR03,2028,0.0002
Region1,DEMPUBWATR03,2029,0.0001
Region1,DEMPUBWATR03,2030,0.0001
Region1,DEMPUBWATR04,2014,0.0094
Region1,DEMPUBWATR04,2015,0.0004
Region1,DEMPUBWATR04,2016,0.0005
Region1,DEMPUBWATR04,2017,0.0004
Region1,DEMPUBWATR04,2018,0.0005
Region1,DEMPUBWATR04,2019,0.0004
Region1,DEMPUBWATR04,2020,0.0005
Region1,DEMPUBWATR04,2021,0.0004
Region1,DEMPUBWATR04,2022,0.0005
Region1,DEMPUBWATR04,2023,0.0005
Region1,DEMPUBWATR04,2024,0.0004
Region1,DEMPUBWATR04,2025,0.0005
Region1,DEMPUBWATR04,2026,0.0005
Region1,DEMPUBWATR04,2027,0.0039
Region1,DEMPUBWATR04,2028,0.0006
Region1,DEMPUBWATR04,2029,0.0006
Region1,DEMPUBWATR04,2030,0.0006
Region1,DEMPUBWATR05,2014,0.0
Region1,DEMPUBWATR06,2014,0.0
Region1,DEMPUBWATR07,2014,0.0011
Region1,DEMPUBWATR07,2015,0.0
Region1,DEMPUBWATR07,2016,0.0
Region1,DEMPUBWATR07,2017,0.0
Region1,DEMPUBWATR07,2018,0.0
Region1,DEMPUBWATR07,2019,0.0
Region1,DEMPUBWATR07,2020,0.0
Region1,DEMPUBWATR07,2021,0.0
Region1,DEMPUBWATR07,2022,0.0
Region1,DEMPUBWATR07,2023,0.0
Region1,DEMPUBWATR07,2024,0.0
Region1,DEMPUBWATR07,2025,0.0
Region1,DEMPUBWATR07,2026,0.0
Region1,DEMPUBWATR07,2027,0.0
Region1,DEMPUBWATR07,2028,0.0
Region1,DEMPUBWATR07,2029,0.0
Region1,DEMPUBWATR07,2030,0.0
Region1,DEMPUBWATR08,2014,0.009
Region1,DEMPUBWATR08,2015,0.0003
Region1,DEMPUBWATR08,2016,0.0003
Region1,DEMPUBWATR08,2017,0.0003
Region1,DEMPUBWATR08,2018,0.0003
Region1,DEMPUBWATR08,2019,0.0003
Region1,DEMPUBWATR08,2020,0.0003
Region1,DEMPUBWATR08,2021,0.0003
Region1,DEMPUBWATR08,2022,0.0003
Region1,DEMPUBWATR08,2023,0.0004
Region1,DEMPUBWATR08,2024,0.0003
Region1,DEMPUBWATR08,2025,0.0003
Region1,DEMPUBWATR08,2026,0.0003
Region1,DEMPUBWATR08,2027,0.0003
Region1,DEMPUBWATR08,2028,0.0003
Region1,DEMPUBWATR08,2029,0.0003
Region1,DEMPUBWATR08,2030,0.0003
Region1,DEMPUBWATR09,2014,0.0083
Region1,DEMPUBWATR09,2015,0.0004
Region1,DEMPUBWATR09,2016,0.0093
Region1,DEMPUBWATR09,2017,0.0006
Region1,DEMPUBWATR09,2018,0.0005
Region1,DEMPUBWATR09,2019,0.0005
Region1,DEMPUBWATR09,2020,0.0005
Region1,DEMPUBWATR09,2021,0.0006
Region1,DEMPUBWATR09,2022,0.0006
Region1,DEMPUBWATR09,2023,0.0008
Region1,DEMPUBWATR09,2024,0.0006
Region1,DEMPUBWATR09,2025,0.0006
Region1,DEMPUBWATR09,2026,0.0008
Region1,DEMPUBWATR09,2027,0.0006
Region1,DEMPUBWATR09,2028,0.0006
Region1,DEMPUBWATR09,2029,0.0006
Region1,DEMPUBWATR09,2030,0.0006
Region1,DEMPUBWATR10,2014,0.0044
Region1,DEMPUBWATR10,2015,0.0001
Region1,DEMPUBWATR10,2016,0.0001
Region1,DEMPUBWATR10,2017,0.0001
Region1,DEMPUBWATR10,2018,0.0001
Region1,DEMPUBWATR10,2019,0.0002
Region1,DEMPUBWATR10,2020,0.0001
Region1,DEMPUBWATR10,2021,0.0001
Region1,DEMPUBWATR10,2022,0.0001
Region1,DEMPUBWATR10,2023,0.0002
Region1,DEMPUBWATR10,2024,0.0001
Region1,DEMPUBWATR10,2025,0.0001
Region1,DEMPUBWATR10,2026,0.0001
Region1,DEMPUBWATR10,2027,0.0001
Region1,DEMPUBWATR10,2028,0.0001
Region1,DEMPUBWATR10,2029,0.0001
Region1,DEMPUBWATR10,2030,0.0001
Region1,DEMPUBWATR11,2014,0.0059
Region1,DEMPUBWATR11,2015,0.0002
Region1,DEMPUBWATR11,2016,0.0002
Region1,DEMPUBWATR11,2017,0.0002
Region1,DEMPUBWATR11,2018,0.0002
Region1,DEMPUBWATR11,2019,0.0002
Region1,DEMPUBWATR11,2020,0.0002
Region1,DEMPUBWATR11,2021,0.0002
Region1,DEMPUBWATR11,2022,0.0002
Region1,DEMPUBWATR11,2023,0.0002
Region1,DEMPUBWATR11,2024,0.0002
Region1,DEMPUBWATR11,2025,0.0002
Region1,DEMPUBWATR11,2026,0.0002
Region1,DEMPUBWATR11,2027,0.0002
Region1,DEMPUBWATR11,2028,0.0002
Region1,DEMPUBWATR11,2029,0.0002
Region1,DEMPUBWATR11,2030,0.0002
Region1,DEMPUBWATR12,2014,0.0097
Region1,DEMPUBWATR12,2015,0.0005
Region1,DEMPUBWATR12,2016,0.0004
Region1,DEMPUBWATR12,2017,0.0004
Region1,DEMPUBWATR12,2018,0.0004
Region1,DEMPUBWATR12,2019,0.0004
Region1,DEMPUBWATR12,2020,0.0004
Region1,DEMPUBWATR12,2021,0.0004
Region1,DEMPUBWATR12,2022,0.0004
Region1,DEMPUBWATR12,2023,0.0004
Region1,DEMPUBWATR12,2024,0.0005
Region1,DEMPUBWATR12,2025,0.0004
Region1,DEMPUBWATR12,2026,0.0004
Region1,DEMPUBWATR12,2027,0.0004
Region1,DEMPUBWATR12,2028,0.0005
Region1,DEMPUBWATR12,2029,0.0004
Region1,DEMPUBWATR12,2030,0.0011
Region1,DEMPUBWATR13,2014,0.0046
Region1,DEMPUBWATR13,2015,0.0001
Region1,DEMPUBWATR13,2016,0.0001
Region1,DEMPUBWATR13,2017,0.0001
Region1,DEMPUBWATR13,2018,0.0008
Region1,DEMPUBWATR13,2019,0.0002
Region1,DEMPUBWATR13,2020,0.0002
Region1,DEMPUBWATR13,2021,0.0002
Region1,DEMPUBWATR13,2022,0.0002
Region1,DEMPUBWATR13,2023,0.0002
Region1,DEMPUBWATR13,2024,0.0003
Region1,DEMPUBWATR13,2025,0.0002
Region1,DEMPUBWATR13,2026,0.0002
Region1,DEMPUBWATR13,2027,0.0002
Region1,DEMPUBWATR13,2028,0.0002
Region1,DEMPUBWATR13,2029,0.0002
Region1,DEMPUBWATR13,2030,0.0002
Region1,DEMPUBWATR14,2014,0.2262
Region1,DEMPUBWATR14,2015,0.0076
Region1,DEMPUBWATR14,2016,0.0113
Region1,DEMPUBWATR14,2017,0.0079
Region1,DEMPUBWATR14,2018,0.008
Region1,DEMPUBWATR14,2019,0.0086
Region1,DEMPUBWATR14,2020,0.008
Region1,DEMPUBWATR14,2021,0.0079
Region1,DEMPUBWATR14,2022,0.0083
Region1,DEMPUBWATR14,2023,0.008
Region1,DEMPUBWATR14,2024,0.0086
Region1,DEMPUBWATR14,2025,0.008
Region1,DEMPUBWATR14,2026,0.0081
Region1,DEMPUBWATR14,2027,0.008
Region1,DEMPUBWATR14,2028,0.0081
Region1,DEMPUBWATR14,2029,0.008
Region1,DEMPUBWATR14,2030,0.0082
Region1,DEMPUBWATR15,2014,0.0393
Region1,DEMPUBWATR15,2015,0.0065
Region1,DEMPUBWATR15,2016,0.0027
Region1,DEMPUBWATR15,2017,0.0025
Region1,DEMPUBWATR15,2018,0.0027
Region1,DEMPUBWATR15,2019,0.0026
Region1,DEMPUBWATR15,2020,0.0026
Region1,DEMPUBWATR15,2021,0.0025
Region1,DEMPUBWATR15,2022,0.0025
Region1,DEMPUBWATR15,2023,0.0026
Region1,DEMPUBWATR15,2024,0.0026
Region1,DEMPUBWATR15,2025,0.0026
Region1,DEMPUBWATR15,2026,0.0025
Region1,DEMPUBWATR15,2027,0.0026
Region1,DEMPUBWATR15,2028,0.0033
Region1,DEMPUBWATR15,2029,0.0026
Region1,DEMPUBWATR15,2030,0.0026
Region1,DEMPUBWATR16,2014,0.0047
Region1,DEMPUBWATR16,2015,0.0002
Region1,DEMPUBWATR16,2016,0.0002
Region1,DEMPUBWATR16,2017,0.0001
Region1,DEMPUBWATR16,2018,0.0001
Region1,DEMPUBWATR16,2019,0.0001
Region1,DEMPUBWATR16,2020,0.0007
Region1,DEMPUBWATR16,2021,0.0001
Region1,DEMPUBWATR16,2022,0.0001
Region1,DEMPUBWATR16,2023,0.0001
Region1,DEMPUBWATR16,2024,0.0001
Region1,DEMPUBWATR16,2025,0.0001
Region1,DEMPUBWATR16,2026,0.0001
Region1,DEMPUBWATR16,2027,0.0001
Region1,DEMPUBWATR16,2028,0.0001
Region1,DEMPUBWATR16,2029,0.0001
Region1,DEMPUBWATR16,2030,0.0001
Region1,DEMPUBWATR17,2014,0.0167
Region1,DEMPUBWATR17,2015,0.0004
Region1,DEMPUBWATR17,2016,0.0005
Region1,DEMPUBWATR17,2017,0.0004
Region1,DEMPUBWATR17,2018,0.0004
Region1,DEMPUBWATR17,2019,0.0004
Region1,DEMPUBWATR17,2020,0.0004
Region1,DEMPUBWATR17,2021,0.0004
Region1,DEMPUBWATR17,2022,0.0004
Region1,DEMPUBWATR17,2023,0.0004
Region1,DEMPUBWATR17,2024,0.0004
Region1,DEMPUBWATR17,2025,0.0004
Region1,DEMPUBWATR17,2026,0.0004
Region1,DEMPUBWATR17,2027,0.0004
Region1,DEMPUBWATR17,2028,0.0004
Region1,DEMPUBWATR17,2029,0.0004
Region1,DEMPUBWATR17,2030,0.0004
Region1,DEMPUBWATR18,2014,0.0001
Region1,DEMPUBWATR18,2015,0.0
Region1,DEMPUBWATR18,2016,0.0001
Region1,DEMPUBWATR18,2017,0.0
Region1,DEMPUBWATR18,2018,0.0
Region1,DEMPUBWATR18,2020,0.0
Region1,DEMPUBWATR18,2022,0.0
Region1,DEMPUBWATR18,2024,0.0
Region1,DEMPUBWATR18,2026,0.0
Region1,DEMPUBWATR18,2028,0.0
Region1,DEMPUBWATR18,2029,0.0
Region1,DEMPUBWATR19,2014,0.0776
Region1,DEMPUBWATR19,2016,0.0143
Region1,DEMPUBWATR19,2017,0.0016
Region1,DEMPUBWATR19,2018,0.0016
Region1,DEMPUBWATR19,2019,0.0016
Region1,DEMPUBWATR19,2020,0.0016
Region1,DEMPUBWATR19,2021,0.0016
Region1,DEMPUBWATR19,2022,0.0016
Region1,DEMPUBWATR19,2023,0.0016
Region1,DEMPUBWATR19,2024,0.0016
Region1,DEMPUBWATR19,2025,0.0016
Region1,DEMPUBWATR19,2026,0.0016
Region1,DEMPUBWATR19,2027,0.0016
Region1,DEMPUBWATR19,2028,0.0016
Region1,DEMPUBWATR19,2029,0.0016
Region1,DEMPUBWATR19,2030,0.0016
Region1,DEMPUBWATR20,2014,0.0034
Region1,DEMPUBWATR20,2015,0.0002
Region1,DEMPUBWATR20,2016,0.0001
Region1,DEMPUBWATR20,2017,0.0002
Region1,DEMPUBWATR20,2018,0.0001
Region1,DEMPUBWATR20,2019,0.0001
Region1,DEMPUBWATR20,2020,0.0002
Region1,DEMPUBWATR20,2021,0.0001
Region1,DEMPUBWATR20,2022,0.0001
Region1,DEMPUBWATR20,2023,0.0001
Region1,DEMPUBWATR20,2024,0.0001
Region1,DEMPUBWATR20,2025,0.0001
Region1,DEMPUBWATR20,2026,0.0001
Region1,DEMPUBWATR20,2027,0.0001
Region1,DEMPUBWATR20,2028,0.0001
Region1,DEMPUBWATR20,2029,0.0001
Region1,DEMPUBWATR20,2030,0.0001
Region1,DEMPUBWATR21,2014,0.0227
Region1,DEMPUBWATR21,2015,0.0008
Region1,DEMPUBWATR21,2016,0.0008
Region1,DEMPUBWATR21,2017,0.0008
Region1,DEMPUBWATR21,2018,0.0008
Region1,DEMPUBWATR21,2019,0.0008
Region1,DEMPUBWATR21,2020,0.0008
Region1,DEMPUBWATR21,2021,0.0008
Region1,DEMPUBWATR21,2022,0.0009
Region1,DEMPUBWATR21,2023,0.0009
Region1,DEMPUBWATR21,2024,0.0009
Region1,DEMPUBWATR21,2025,0.0008
Region1,DEMPUBWATR21,2026,0.0008
Region1,DEMPUBWATR21,2027,0.0008
Region1,DEMPUBWATR21,2028,0.0008
Region1,DEMPUBWATR21,2029,0.0008
Region1,DEMPUBWATR21,2030,0.0009
Region1,DEMPUBWATR22,2014,0.0
Region1,DEMPUBWATR22,2016,0.0
Region1,DEMPUBWATR22,2024,0.0
Region1,DEMPUBWATR23,2014,0.0008
Region1,DEMPUBWATR23,2015,0.0
Region1,DEMPUBWATR23,2016,0.0
Region1,DEMPUBWATR23,2017,0.0
Region1,DEMPUBWATR23,2018,0.0
Region1,DEMPUBWATR23,2019,0.0
Region1,DEMPUBWATR23,2020,0.0
Region1,DEMPUBWATR23,2021,0.0
Region1,DEMPUBWATR23,2022,0.0
Region1,DEMPUBWATR23,2023,0.0
Region1,DEMPUBWATR23,2024,0.0
Region1,DEMPUBWATR23,2025,0.0
Region1,DEMPUBWATR23,2026,0.0
Region1,DEMPUBWATR23,2027,0.0
Region1,DEMPUBWATR23,2028,0.0
Region1,DEMPUBWATR23,2029,0.0
Region1,DEMPUBWATR23,2030,0.0
Region1,DEMPUBWATR24,2014,0.0647
