r,t,y,AccumulatedNewCapacity
Region1,DEMAGRWATR17,2029,0.6706
Region1,DEMAGRWATR17,2030,0.6706
Region1,DEMAGRWATR18,2014,0.0025
Region1,DEMAGRWATR18,2015,0.0025
Region1,DEMAGRWATR18,2016,0.0025
Region1,DEMAGRWATR18,2017,0.0025
Region1,DEMAGRWATR18,2018,0.0025
Region1,DEMAGRWATR18,2019,0.0025
Region1,DEMAGRWATR18,2020,0.0025
Region1,DEMAGRWATR18,2021,0.0025
Region1,DEMAGRWATR18,2022,0.0025
Region1,DEMAGRWATR18,2023,0.0029
Region1,DEMAGRWATR18,2024,0.0029
Region1,DEMAGRWATR18,2025,0.0029
Region1,DEMAGRWATR18,2026,0.0029
Region1,DEMAGRWATR18,2027,0.0029
Region1,DEMAGRWATR18,2028,0.0029
Region1,DEMAGRWATR18,2029,0.0025
Region1,DEMAGRWATR18,2030,0.0025
Region1,DEMAGRWATR19,2014,0.2013
Region1,DEMAGRWATR19,2015,0.2013
Region1,DEMAGRWATR19,2016,0.2013
Region1,DEMAGRWATR19,2017,0.2013
Region1,DEMAGRWATR19,2018,0.2013
Region1,DEMAGRWATR19,2019,0.2013
Region1,DEMAGRWATR19,2020,0.2013
Region1,DEMAGRWATR19,2021,0.2013
Region1,DEMAGRWATR19,2022,0.2013
Region1,DEMAGRWATR19,2023,0.2013
Region1,DEMAGRWATR19,2024,0.2013
Region1,DEMAGRWATR19,2025,0.2013
Region1,DEMAGRWATR19,2026,0.2013
Region1,DEMAGRWATR19,2027,0.2013
Region1,DEMAGRWATR19,2028,0.2013
Region1,DEMAGRWATR19,2029,0.1598
Region1,DEMAGRWATR19,2030,0.1598
Region1,DEMAGRWATR20,2014,0.0358
Region1,DEMAGRWATR20,2015,0.0358
Region1,DEMAGRWATR20,2016,0.0358
Region1,DEMAGRWATR20,2017,0.0358
Region1,DEMAGRWATR20,2018,0.0358
Region1,DEMAGRWATR20,2019,0.0358
Region1,DEMAGRWATR20,2020,0.0358
Region1,DEMAGRWATR20,2021,0.0358
Region1,DEMAGRWATR20,2022,0.0358
Region1,DEMAGRWATR20,2023,0.0358
Region1,DEMAGRWATR20,2024,0.0358
Region1,DEMAGRWATR20,2025,0.0358
Region1,DEMAGRWATR20,2026,0.0358
Region1,DEMAGRWATR20,2027,0.0358
Region1,DEMAGRWATR20,2028,0.0358
Region1,DEMAGRWATR20,2029,0.0259
Region1,DEMAGRWATR20,2030,0.0259
Region1,DEMAGRWATR21,2014,0.262
Region1,DEMAGRWATR21,2015,0.262
Region1,DEMAGRWATR21,2016,0.262
Region1,DEMAGRWATR21,2017,0.262
Region1,DEMAGRWATR21,2018,0.262
Region1,DEMAGRWATR21,2019,0.262
Region1,DEMAGRWATR21,2020,0.262
Region1,DEMAGRWATR21,2021,0.262
Region1,DEMAGRWATR21,2022,0.262
Region1,DEMAGRWATR21,2023,0.262
Region1,DEMAGRWATR21,2024,0.262
Region1,DEMAGRWATR21,2025,0.262
Region1,DEMAGRWATR21,2026,0.262
Region1,DEMAGRWATR21,2027,0.262
Region1,DEMAGRWATR21,2028,0.262
Region1,DEMAGRWATR21,2029,0.1007
Region1,DEMAGRWATR21,2030,0.1007
Region1,DEMAGRWATR22,2014,0.0021
Region1,DEMAGRWATR22,2015,0.0066
Region1,DEMAGRWATR22,2016,0.0066
Region1,DEMAGRWATR22,2017,0.0066
Region1,DEMAGRWATR22,2018,0.0066
Region1,DEMAGRWATR22,2019,0.0066
Region1,DEMAGRWATR22,2020,0.0066
Region1,DEMAGRWATR22,2021,0.0066
Region1,DEMAGRWATR22,2022,0.0066
Region1,DEMAGRWATR22,2023,0.0066
Region1,DEMAGRWATR22,2024,0.0066
Region1,DEMAGRWATR22,2025,0.0066
Region1,DEMAGRWATR22,2026,0.0066
Region1,DEMAGRWATR22,2027,0.0066
Region1,DEMAGRWATR22,2028,0.0066
Region1,DEMAGRWATR22,2029,0.0066
Region1,DEMAGRWATR22,2030,0.0066
Region1,DEMAGRWATR23,2014,0.0205
Region1,DEMAGRWATR23,2015,0.0401
Region1,DEMAGRWATR23,2016,0.0401
Region1,DEMAGRWATR23,2017,0.0402
Region1,DEMAGRWATR23,2018,0.0402
Region1,DEMAGRWATR23,2019,0.0402
Region1,DEMAGRWATR23,2020,0.0402
Region1,DEMAGRWATR23,2021,0.0402
Region1,DEMAGRWATR23,2022,0.0402
Region1,DEMAGRWATR23,2023,0.0402
Region1,DEMAGRWATR23,2024,0.0402
Region1,DEMAGRWATR23,2025,0.0402
Region1,DEMAGRWATR23,2026,0.0402
Region1,DEMAGRWATR23,2027,0.0402
Region1,DEMAGRWATR23,2028,0.0402
Region1,DEMAGRWATR23,2029,0.0403
Region1,DEMAGRWATR23,2030,0.0403
Region1,DEMAGRWATR24,2014,0.1303
Region1,DEMAGRWATR24,2015,0.1363
Region1,DEMAGRWATR24,2016,0.1363
Region1,DEMAGRWATR24,2017,0.1363
Region1,DEMAGRWATR24,2018,0.1363
Region1,DEMAGRWATR24,2019,0.1363
Region1,DEMAGRWATR24,2020,0.1363
Region1,DEMAGRWATR24,2021,0.1363
Region1,DEMAGRWATR24,2022,0.1363
Region1,DEMAGRWATR24,2023,0.1363
Region1,DEMAGRWATR24,2024,0.1363
Region1,DEMAGRWATR24,2025,0.1363
Region1,DEMAGRWATR24,2026,0.1363
Region1,DEMAGRWATR24,2027,0.1363
Region1,DEMAGRWATR24,2028,0.1363
Region1,DEMAGRWATR24,2029,0.1363
Region1,DEMAGRWATR24,2030,0.1363
Region1,DEMAGRWATR25,2014,0.038
Region1,DEMAGRWATR25,2015,0.0402
Region1,DEMAGRWATR25,2016,0.0402
Region1,DEMAGRWATR25,2017,0.0402
Region1,DEMAGRWATR25,2018,0.0402
Region1,DEMAGRWATR25,2019,0.0402
Region1,DEMAGRWATR25,2020,0.0402
Region1,DEMAGRWATR25,2021,0.0402
Region1,DEMAGRWATR25,2022,0.0402
Region1,DEMAGRWATR25,2023,0.0402
Region1,DEMAGRWATR25,2024,0.0402
Region1,DEMAGRWATR25,2025,0.0402
Region1,DEMAGRWATR25,2026,0.0402
Region1,DEMAGRWATR25,2027,0.0402
Region1,DEMAGRWATR25,2028,0.0402
Region1,DEMAGRWATR25,2029,0.0402
Region1,DEMAGRWATR25,2030,0.0402
Region1,DEMAGRWATR26,2014,0.0912
Region1,DEMAGRWATR26,2015,0.2901
Region1,DEMAGRWATR26,2016,0.2901
Region1,DEMAGRWATR26,2017,0.2901
Region1,DEMAGRWATR26,2018,0.2901
Region1,DEMAGRWATR26,2019,0.2901
Region1,DEMAGRWATR26,2020,0.2901
Region1,DEMAGRWATR26,2021,0.2901
Region1,DEMAGRWATR26,2022,0.2901
Region1,DEMAGRWATR26,2023,0.2901
Region1,DEMAGRWATR26,2024,0.2901
Region1,DEMAGRWATR26,2025,0.2901
Region1,DEMAGRWATR26,2026,0.2901
Region1,DEMAGRWATR26,2027,0.2901
Region1,DEMAGRWATR26,2028,0.2901
Region1,DEMAGRWATR26,2029,0.2901
Region1,DEMAGRWATR26,2030,0.2901
Region1,DEMAGRWATR27,2014,0.0067
Region1,DEMAGRWATR27,2015,0.0419
Region1,DEMAGRWATR27,2016,0.0419
Region1,DEMAGRWATR27,2017,0.0419
Region1,DEMAGRWATR27,2018,0.0419
Region1,DEMAGRWATR27,2019,0.0419
Region1,DEMAGRWATR27,2020,0.0419
Region1,DEMAGRWATR27,2021,0.0419
Region1,DEMAGRWATR27,2022,0.0419
Region1,DEMAGRWATR27,2023,0.0419
Region1,DEMAGRWATR27,2024,0.0419
Region1,DEMAGRWATR27,2025,0.0419
Region1,DEMAGRWATR27,2026,0.0419
Region1,DEMAGRWATR27,2027,0.0419
Region1,DEMAGRWATR27,2028,0.0419
Region1,DEMAGRWATR27,2029,0.0419
Region1,DEMAGRWATR27,2030,0.0419
Region1,DEMAGRWATR28,2014,0.02
Region1,DEMAGRWATR28,2015,0.1177
Region1,DEMAGRWATR28,2016,0.1177
Region1,DEMAGRWATR28,2017,0.1177
Region1,DEMAGRWATR28,2018,0.1177
Region1,DEMAGRWATR28,2019,0.1224
Region1,DEMAGRWATR28,2020,0.1318
Region1,DEMAGRWATR28,2021,0.1455
Region1,DEMAGRWATR28,2022,0.1509
Region1,DEMAGRWATR28,2023,0.1523
Region1,DEMAGRWATR28,2024,0.1537
Region1,DEMAGRWATR28,2025,0.1537
Region1,DEMAGRWATR28,2026,0.1549
Region1,DEMAGRWATR28,2027,0.1584
Region1,DEMAGRWATR28,2028,0.1618
Region1,DEMAGRWATR28,2029,0.1418
Region1,DEMAGRWATR28,2030,0.0931
Region1,DEMAGRWATR29,2014,0.243
Region1,DEMAGRWATR29,2015,0.243
Region1,DEMAGRWATR29,2016,0.243
Region1,DEMAGRWATR29,2017,0.243
Region1,DEMAGRWATR29,2018,0.243
Region1,DEMAGRWATR29,2019,0.243
Region1,DEMAGRWATR29,2020,0.243
Region1,DEMAGRWATR29,2021,0.243
Region1,DEMAGRWATR29,2022,0.243
Region1,DEMAGRWATR29,2023,0.243
Region1,DEMAGRWATR29,2024,0.243
Region1,DEMAGRWATR29,2025,0.243
Region1,DEMAGRWATR29,2026,0.243
Region1,DEMAGRWATR29,2027,0.243
Region1,DEMAGRWATR29,2028,0.243
Region1,DEMAGRWATR29,2029,0.2152
Region1,DEMAGRWATR29,2030,0.2152
Region1,DEMAGRWATR30,2014,0.2315
Region1,DEMAGRWATR30,2015,0.2496
Region1,DEMAGRWATR30,2016,0.2496
Region1,DEMAGRWATR30,2017,0.2496
Region1,DEMAGRWATR30,2018,0.2496
Region1,DEMAGRWATR30,2019,0.2499
Region1,DEMAGRWATR30,2020,0.2499
Region1,DEMAGRWATR30,2021,0.2499
Region1,DEMAGRWATR30,2022,0.2499
Region1,DEMAGRWATR30,2023,0.2499
Region1,DEMAGRWATR30,2024,0.2499
Region1,DEMAGRWATR30,2025,0.2499
Region1,DEMAGRWATR30,2026,0.2499
Region1,DEMAGRWATR30,2027,0.2499
Region1,DEMAGRWATR30,2028,0.2499
Region1,DEMAGRWATR30,2029,0.2496
Region1,DEMAGRWATR30,2030,0.2496
Region1,DEMAGRWATR31,2014,0.3407
Region1,DEMAGRWATR31,2015,0.5128
Region1,DEMAGRWATR31,2016,0.5216
Region1,DEMAGRWATR31,2017,0.5216
Region1,DEMAGRWATR31,2018,0.5216
Region1,DEMAGRWATR31,2019,0.5216
Region1,DEMAGRWATR31,2020,0.5216
Region1,DEMAGRWATR31,2021,0.5216
Region1,DEMAGRWATR31,2022,0.5216
Region1,DEMAGRWATR31,2023,0.5216
Region1,DEMAGRWATR31,2024,0.5216
Region1,DEMAGRWATR31,2025,0.5216
Region1,DEMAGRWATR31,2026,0.5216
Region1,DEMAGRWATR31,2027,0.5216
Region1,DEMAGRWATR31,2028,0.5216
Region1,DEMAGRWATR31,2029,0.5458
Region1,DEMAGRWATR31,2030,0.5344
Region1,DEMAGRWATR32,2014,0.1321
Region1,DEMAGRWATR32,2015,0.7219
Region1,DEMAGRWATR32,2016,0.7219
Region1,DEMAGRWATR32,2017,0.7219
Region1,DEMAGRWATR32,2018,0.7219
Region1,DEMAGRWATR32,2019,0.7219
Region1,DEMAGRWATR32,2020,0.7219
Region1,DEMAGRWATR32,2021,0.7219
Region1,DEMAGRWATR32,2022,0.7219
Region1,DEMAGRWATR32,2023,0.7219
Region1,DEMAGRWATR32,2024,0.7219
Region1,DEMAGRWATR32,2025,0.7219
Region1,DEMAGRWATR32,2026,0.7219
Region1,DEMAGRWATR32,2027,0.7219
Region1,DEMAGRWATR32,2028,0.7219
Region1,DEMAGRWATR32,2029,0.7219
Region1,DEMAGRWATR32,2030,0.7219
Region1,DEMAGRWATR33,2014,0.0607
Region1,DEMAGRWATR33,2015,0.1357
Region1,DEMAGRWATR33,2016,0.1357
Region1,DEMAGRWATR33,2017,0.1357
Region1,DEMAGRWATR33,2018,0.1357
Region1,DEMAGRWATR33,2019,0.1357
Region1,DEMAGRWATR33,2020,0.1357
Region1,DEMAGRWATR33,2021,0.1357
Region1,DEMAGRWATR33,2022,0.1357
Region1,DEMAGRWATR33,2023,0.1357
Region1,DEMAGRWATR33,2024,0.1357
Region1,DEMAGRWATR33,2025,0.1357
Region1,DEMAGRWATR33,2026,0.1357
Region1,DEMAGRWATR33,2027,0.1357
Region1,DEMAGRWATR33,2028,0.1357
Region1,DEMAGRWATR33,2029,0.1357
Region1,DEMAGRWATR33,2030,0.1357
Region1,DEMAGRWATR34,2014,0.0108
Region1,DEMAGRWATR34,2015,0.0108
Region1,DEMAGRWATR34,2016,0.0108
Region1,DEMAGRWATR34,2017,0.0108
Region1,DEMAGRWATR34,2018,0.0108
Region1,DEMAGRWATR34,2019,0.0108
Region1,DEMAGRWATR34,2020,0.0108
Region1,DEMAGRWATR34,2021,0.0108
Region1,DEMAGRWATR34,2022,0.0108
Region1,DEMAGRWATR34,2023,0.0108
Region1,DEMAGRWATR34,2024,0.0108
Region1,DEMAGRWATR34,2025,0.0108
Region1,DEMAGRWATR34,2026,0.0108
Region1,DEMAGRWATR34,2027,0.0108
Region1,DEMAGRWATR34,2028,0.0108
