r,l,t,m,y,RateOfActivity
Region1,6,DEMAGRWATR01,1,2016,0.1595
Region1,1,DEMAGRWATR01,1,2017,0.246
Region1,2,DEMAGRWATR01,1,2017,0.246
Region1,3,DEMAGRWATR01,1,2017,0.2432
Region1,4,DEMAGRWATR01,1,2017,0.1828
Region1,5,DEMAGRWATR01,1,2017,0.183
Region1,6,DEMAGRWATR01,1,2017,0.183
Region1,1,DEMAGRWATR01,1,2018,0.246
Region1,2,DEMAGRWATR01,1,2018,0.246
Region1,3,DEMAGRWATR01,1,2018,0.246
Region1,4,DEMAGRWATR01,1,2018,0.1851
Region1,5,DEMAGRWATR01,1,2018,0.1851
Region1,6,DEMAGRWATR01,1,2018,0.1595
Region1,1,DEMAGRWATR01,1,2019,0.246
Region1,2,DEMAGRWATR01,1,2019,0.246
Region1,3,DEMAGRWATR01,1,2019,0.246
Region1,4,DEMAGRWATR01,1,2019,0.185
Region1,5,DEMAGRWATR01,1,2019,0.1851
Region1,6,DEMAGRWATR01,1,2019,0.1596
Region1,1,DEMAGRWATR01,1,2020,0.246
Region1,2,DEMAGRWATR01,1,2020,0.246
Region1,3,DEMAGRWATR01,1,2020,0.246
Region1,4,DEMAGRWATR01,1,2020,0.1849
Region1,5,DEMAGRWATR01,1,2020,0.1851
Region1,6,DEMAGRWATR01,1,2020,0.1597
Region1,1,DEMAGRWATR01,1,2021,0.246
Region1,2,DEMAGRWATR01,1,2021,0.246
Region1,3,DEMAGRWATR01,1,2021,0.246
Region1,4,DEMAGRWATR01,1,2021,0.1849
Region1,5,DEMAGRWATR01,1,2021,0.1851
Region1,6,DEMAGRWATR01,1,2021,0.1597
Region1,1,DEMAGRWATR01,1,2022,0.246
Region1,2,DEMAGRWATR01,1,2022,0.246
Region1,3,DEMAGRWATR01,1,2022,0.246
Region1,4,DEMAGRWATR01,1,2022,0.1849
Region1,5,DEMAGRWATR01,1,2022,0.1851
Region1,6,DEMAGRWATR01,1,2022,0.1597
Region1,1,DEMAGRWATR01,1,2023,0.246
Region1,2,DEMAGRWATR01,1,2023,0.246
Region1,3,DEMAGRWATR01,1,2023,0.246
Region1,4,DEMAGRWATR01,1,2023,0.1849
Region1,5,DEMAGRWATR01,1,2023,0.1851
Region1,6,DEMAGRWATR01,1,2023,0.1597
Region1,1,DEMAGRWATR01,1,2024,0.246
Region1,2,DEMAGRWATR01,1,2024,0.2453
Region1,3,DEMAGRWATR01,1,2024,0.246
Region1,4,DEMAGRWATR01,1,2024,0.1849
Region1,5,DEMAGRWATR01,1,2024,0.185
Region1,6,DEMAGRWATR01,1,2024,0.1604
Region1,1,DEMAGRWATR01,1,2025,0.246
Region1,2,DEMAGRWATR01,1,2025,0.246
Region1,3,DEMAGRWATR01,1,2025,0.246
Region1,4,DEMAGRWATR01,1,2025,0.185
Region1,5,DEMAGRWATR01,1,2025,0.1849
Region1,6,DEMAGRWATR01,1,2025,0.1611
Region1,1,DEMAGRWATR01,1,2026,0.2389
Region1,2,DEMAGRWATR01,1,2026,0.246
Region1,3,DEMAGRWATR01,1,2026,0.246
Region1,4,DEMAGRWATR01,1,2026,0.1849
Region1,5,DEMAGRWATR01,1,2026,0.1848
Region1,6,DEMAGRWATR01,1,2026,0.1618
Region1,1,DEMAGRWATR01,1,2027,0.246
Region1,2,DEMAGRWATR01,1,2027,0.246
Region1,3,DEMAGRWATR01,1,2027,0.246
Region1,4,DEMAGRWATR01,1,2027,0.1847
Region1,5,DEMAGRWATR01,1,2027,0.1848
Region1,6,DEMAGRWATR01,1,2027,0.1625
Region1,1,DEMAGRWATR01,1,2028,0.246
Region1,2,DEMAGRWATR01,1,2028,0.246
Region1,3,DEMAGRWATR01,1,2028,0.246
Region1,4,DEMAGRWATR01,1,2028,0.1848
Region1,5,DEMAGRWATR01,1,2028,0.1847
Region1,6,DEMAGRWATR01,1,2028,0.1635
Region1,1,DEMAGRWATR01,1,2029,0.2456
Region1,2,DEMAGRWATR01,1,2029,0.2456
Region1,3,DEMAGRWATR01,1,2029,0.2456
Region1,4,DEMAGRWATR01,1,2029,0.1851
Region1,5,DEMAGRWATR01,1,2029,0.1851
Region1,6,DEMAGRWATR01,1,2029,0.1593
Region1,1,DEMAGRWATR01,1,2030,0.2456
Region1,2,DEMAGRWATR01,1,2030,0.2456
Region1,3,DEMAGRWATR01,1,2030,0.2456
Region1,4,DEMAGRWATR01,1,2030,0.1851
Region1,5,DEMAGRWATR01,1,2030,0.1851
Region1,6,DEMAGRWATR01,1,2030,0.1593
Region1,1,DEMAGRWATR02,1,2014,0.0863
Region1,2,DEMAGRWATR02,1,2014,0.0863
Region1,3,DEMAGRWATR02,1,2014,0.0863
Region1,4,DEMAGRWATR02,1,2014,0.0862
Region1,5,DEMAGRWATR02,1,2014,0.0863
Region1,6,DEMAGRWATR02,1,2014,0.0863
Region1,1,DEMAGRWATR02,1,2015,0.0933
Region1,2,DEMAGRWATR02,1,2015,0.0933
Region1,3,DEMAGRWATR02,1,2015,0.0933
Region1,4,DEMAGRWATR02,1,2015,0.0933
Region1,5,DEMAGRWATR02,1,2015,0.0933
Region1,6,DEMAGRWATR02,1,2015,0.0933
Region1,1,DEMAGRWATR02,1,2016,0.1
Region1,2,DEMAGRWATR02,1,2016,0.1001
Region1,3,DEMAGRWATR02,1,2016,0.1001
Region1,4,DEMAGRWATR02,1,2016,0.1001
Region1,5,DEMAGRWATR02,1,2016,0.1001
Region1,6,DEMAGRWATR02,1,2016,0.1001
Region1,1,DEMAGRWATR02,1,2017,0.1001
Region1,2,DEMAGRWATR02,1,2017,0.0987
Region1,3,DEMAGRWATR02,1,2017,0.0952
Region1,4,DEMAGRWATR02,1,2017,0.1001
Region1,5,DEMAGRWATR02,1,2017,0.1001
Region1,6,DEMAGRWATR02,1,2017,0.1001
Region1,1,DEMAGRWATR02,1,2018,0.0998
Region1,2,DEMAGRWATR02,1,2018,0.0995
Region1,3,DEMAGRWATR02,1,2018,0.0995
Region1,4,DEMAGRWATR02,1,2018,0.1001
Region1,5,DEMAGRWATR02,1,2018,0.1001
Region1,6,DEMAGRWATR02,1,2018,0.1001
Region1,1,DEMAGRWATR02,1,2019,0.1001
Region1,2,DEMAGRWATR02,1,2019,0.1001
Region1,3,DEMAGRWATR02,1,2019,0.0992
Region1,4,DEMAGRWATR02,1,2019,0.1001
Region1,5,DEMAGRWATR02,1,2019,0.1001
Region1,6,DEMAGRWATR02,1,2019,0.1001
Region1,1,DEMAGRWATR02,1,2020,0.0988
Region1,2,DEMAGRWATR02,1,2020,0.1001
Region1,3,DEMAGRWATR02,1,2020,0.0988
Region1,4,DEMAGRWATR02,1,2020,0.1001
Region1,5,DEMAGRWATR02,1,2020,0.1001
Region1,6,DEMAGRWATR02,1,2020,0.1001
Region1,1,DEMAGRWATR02,1,2021,0.1
Region1,2,DEMAGRWATR02,1,2021,0.1001
Region1,3,DEMAGRWATR02,1,2021,0.1001
Region1,4,DEMAGRWATR02,1,2021,0.1001
Region1,5,DEMAGRWATR02,1,2021,0.1001
Region1,6,DEMAGRWATR02,1,2021,0.1001
Region1,1,DEMAGRWATR02,1,2022,0.0988
Region1,2,DEMAGRWATR02,1,2022,0.0988
Region1,3,DEMAGRWATR02,1,2022,0.0993
Region1,4,DEMAGRWATR02,1,2022,0.1001
Region1,5,DEMAGRWATR02,1,2022,0.1001
Region1,6,DEMAGRWATR02,1,2022,0.1001
Region1,1,DEMAGRWATR02,1,2023,0.1001
Region1,2,DEMAGRWATR02,1,2023,0.1
Region1,3,DEMAGRWATR02,1,2023,0.1001
Region1,4,DEMAGRWATR02,1,2023,0.1001
Region1,5,DEMAGRWATR02,1,2023,0.1001
Region1,6,DEMAGRWATR02,1,2023,0.1001
Region1,1,DEMAGRWATR02,1,2024,0.0969
Region1,2,DEMAGRWATR02,1,2024,0.0978
Region1,3,DEMAGRWATR02,1,2024,0.0969
Region1,4,DEMAGRWATR02,1,2024,0.1001
Region1,5,DEMAGRWATR02,1,2024,0.1001
Region1,6,DEMAGRWATR02,1,2024,0.1001
Region1,1,DEMAGRWATR02,1,2025,0.1001
Region1,2,DEMAGRWATR02,1,2025,0.1001
Region1,3,DEMAGRWATR02,1,2025,0.0949
Region1,4,DEMAGRWATR02,1,2025,0.1001
Region1,5,DEMAGRWATR02,1,2025,0.1001
Region1,6,DEMAGRWATR02,1,2025,0.1001
Region1,1,DEMAGRWATR02,1,2026,0.1001
Region1,2,DEMAGRWATR02,1,2026,0.1001
Region1,3,DEMAGRWATR02,1,2026,0.0951
Region1,4,DEMAGRWATR02,1,2026,0.1001
Region1,5,DEMAGRWATR02,1,2026,0.1001
Region1,6,DEMAGRWATR02,1,2026,0.1001
Region1,1,DEMAGRWATR02,1,2027,0.091
Region1,2,DEMAGRWATR02,1,2027,0.1001
Region1,3,DEMAGRWATR02,1,2027,0.091
Region1,4,DEMAGRWATR02,1,2027,0.1001
Region1,5,DEMAGRWATR02,1,2027,0.1001
Region1,6,DEMAGRWATR02,1,2027,0.1001
Region1,1,DEMAGRWATR02,1,2028,0.1001
Region1,2,DEMAGRWATR02,1,2028,0.0885
Region1,3,DEMAGRWATR02,1,2028,0.0951
Region1,4,DEMAGRWATR02,1,2028,0.1001
Region1,5,DEMAGRWATR02,1,2028,0.1001
Region1,6,DEMAGRWATR02,1,2028,0.1001
Region1,1,DEMAGRWATR02,1,2029,0.1001
Region1,2,DEMAGRWATR02,1,2029,0.1001
Region1,3,DEMAGRWATR02,1,2029,0.1
Region1,4,DEMAGRWATR02,1,2029,0.1001
Region1,5,DEMAGRWATR02,1,2029,0.1001
Region1,6,DEMAGRWATR02,1,2029,0.1001
Region1,1,DEMAGRWATR02,1,2030,0.1001
Region1,2,DEMAGRWATR02,1,2030,0.1
Region1,3,DEMAGRWATR02,1,2030,0.1001
Region1,4,DEMAGRWATR02,1,2030,0.1001
Region1,5,DEMAGRWATR02,1,2030,0.1001
Region1,6,DEMAGRWATR02,1,2030,0.1001
Region1,1,DEMAGRWATR03,1,2014,0.0758
Region1,2,DEMAGRWATR03,1,2014,0.0758
Region1,3,DEMAGRWATR03,1,2014,0.0758
Region1,4,DEMAGRWATR03,1,2014,0.0758
Region1,5,DEMAGRWATR03,1,2014,0.0758
Region1,6,DEMAGRWATR03,1,2014,0.0758
Region1,1,DEMAGRWATR03,1,2015,0.0758
Region1,2,DEMAGRWATR03,1,2015,0.0758
Region1,3,DEMAGRWATR03,1,2015,0.0758
Region1,4,DEMAGRWATR03,1,2015,0.0758
Region1,5,DEMAGRWATR03,1,2015,0.0758
Region1,6,DEMAGRWATR03,1,2015,0.0758
Region1,1,DEMAGRWATR03,1,2016,0.0763
Region1,2,DEMAGRWATR03,1,2016,0.0763
Region1,3,DEMAGRWATR03,1,2016,0.0763
Region1,4,DEMAGRWATR03,1,2016,0.0769
Region1,5,DEMAGRWATR03,1,2016,0.0769
Region1,6,DEMAGRWATR03,1,2016,0.0769
Region1,1,DEMAGRWATR03,1,2017,0.0691
Region1,2,DEMAGRWATR03,1,2017,0.0705
Region1,3,DEMAGRWATR03,1,2017,0.0769
Region1,4,DEMAGRWATR03,1,2017,0.0769
Region1,5,DEMAGRWATR03,1,2017,0.0769
Region1,6,DEMAGRWATR03,1,2017,0.0769
Region1,1,DEMAGRWATR03,1,2018,0.0766
Region1,2,DEMAGRWATR03,1,2018,0.0769
Region1,3,DEMAGRWATR03,1,2018,0.0769
Region1,4,DEMAGRWATR03,1,2018,0.0769
Region1,5,DEMAGRWATR03,1,2018,0.0769
Region1,6,DEMAGRWATR03,1,2018,0.0769
Region1,1,DEMAGRWATR03,1,2019,0.076
Region1,2,DEMAGRWATR03,1,2019,0.076
Region1,3,DEMAGRWATR03,1,2019,0.0769
Region1,4,DEMAGRWATR03,1,2019,0.0769
Region1,5,DEMAGRWATR03,1,2019,0.0769
Region1,6,DEMAGRWATR03,1,2019,0.0769
Region1,1,DEMAGRWATR03,1,2020,0.0769
Region1,2,DEMAGRWATR03,1,2020,0.0756
Region1,3,DEMAGRWATR03,1,2020,0.0769
Region1,4,DEMAGRWATR03,1,2020,0.0769
Region1,5,DEMAGRWATR03,1,2020,0.0769
Region1,6,DEMAGRWATR03,1,2020,0.0769
Region1,1,DEMAGRWATR03,1,2021,0.0756
Region1,2,DEMAGRWATR03,1,2021,0.0756
Region1,3,DEMAGRWATR03,1,2021,0.0756
Region1,4,DEMAGRWATR03,1,2021,0.0769
Region1,5,DEMAGRWATR03,1,2021,0.0769
Region1,6,DEMAGRWATR03,1,2021,0.0769
Region1,1,DEMAGRWATR03,1,2022,0.0769
Region1,2,DEMAGRWATR03,1,2022,0.0769
Region1,3,DEMAGRWATR03,1,2022,0.0764
Region1,4,DEMAGRWATR03,1,2022,0.0769
Region1,5,DEMAGRWATR03,1,2022,0.0769
Region1,6,DEMAGRWATR03,1,2022,0.0769
Region1,1,DEMAGRWATR03,1,2023,0.0756
Region1,2,DEMAGRWATR03,1,2023,0.0756
Region1,3,DEMAGRWATR03,1,2023,0.0756
Region1,4,DEMAGRWATR03,1,2023,0.0769
Region1,5,DEMAGRWATR03,1,2023,0.0769
Region1,6,DEMAGRWATR03,1,2023,0.0769
Region1,1,DEMAGRWATR03,1,2024,0.0769
Region1,2,DEMAGRWATR03,1,2024,0.0767
Region1,3,DEMAGRWATR03,1,2024,0.0769
Region1,4,DEMAGRWATR03,1,2024,0.0769
Region1,5,DEMAGRWATR03,1,2024,0.0769
Region1,6,DEMAGRWATR03,1,2024,0.0769
Region1,1,DEMAGRWATR03,1,2025,0.0717
Region1,2,DEMAGRWATR03,1,2025,0.0717
Region1,3,DEMAGRWATR03,1,2025,0.0769
Region1,4,DEMAGRWATR03,1,2025,0.0769
Region1,5,DEMAGRWATR03,1,2025,0.0769
Region1,6,DEMAGRWATR03,1,2025,0.0769
Region1,1,DEMAGRWATR03,1,2026,0.0769
Region1,2,DEMAGRWATR03,1,2026,0.0698
Region1,3,DEMAGRWATR03,1,2026,0.0747
Region1,4,DEMAGRWATR03,1,2026,0.0769
Region1,5,DEMAGRWATR03,1,2026,0.0769
Region1,6,DEMAGRWATR03,1,2026,0.0769
Region1,1,DEMAGRWATR03,1,2027,0.0769
Region1,2,DEMAGRWATR03,1,2027,0.0678
Region1,3,DEMAGRWATR03,1,2027,0.0769
Region1,4,DEMAGRWATR03,1,2027,0.0769
Region1,5,DEMAGRWATR03,1,2027,0.0769
Region1,6,DEMAGRWATR03,1,2027,0.0769
Region1,1,DEMAGRWATR03,1,2028,0.0653
Region1,2,DEMAGRWATR03,1,2028,0.0769
Region1,3,DEMAGRWATR03,1,2028,0.0702
Region1,4,DEMAGRWATR03,1,2028,0.0769
Region1,5,DEMAGRWATR03,1,2028,0.0769
Region1,6,DEMAGRWATR03,1,2028,0.0769
Region1,1,DEMAGRWATR03,1,2029,0.0768
Region1,2,DEMAGRWATR03,1,2029,0.0768
Region1,3,DEMAGRWATR03,1,2029,0.0768
Region1,4,DEMAGRWATR03,1,2029,0.0769
Region1,5,DEMAGRWATR03,1,2029,0.0769
Region1,6,DEMAGRWATR03,1,2029,0.0769
Region1,1,DEMAGRWATR03,1,2030,0.0768
Region1,2,DEMAGRWATR03,1,2030,0.0768
Region1,3,DEMAGRWATR03,1,2030,0.0768
Region1,4,DEMAGRWATR03,1,2030,0.0769
Region1,5,DEMAGRWATR03,1,2030,0.0769
Region1,6,DEMAGRWATR03,1,2030,0.0769
Region1,1,DEMAGRWATR04,1,2014,0.0293
Region1,2,DEMAGRWATR04,1,2014,0.0293
Region1,3,DEMAGRWATR04,1,2014,0.0293
Region1,4,DEMAGRWATR04,1,2014,0.0293
Region1,5,DEMAGRWATR04,1,2014,0.0293
Region1,6,DEMAGRWATR04,1,2014,0.0293
Region1,1,DEMAGRWATR04,1,2015,0.3427
Region1,2,DEMAGRWATR04,1,2015,0.3427
Region1,3,DEMAGRWATR04,1,2015,0.3427
Region1,4,DEMAGRWATR04,1,2015,0.3427
Region1,5,DEMAGRWATR04,1,2015,0.3427
Region1,6,DEMAGRWATR04,1,2015,0.3427
Region1,1,DEMAGRWATR04,1,2016,0.3427
Region1,2,DEMAGRWATR04,1,2016,0.3427
Region1,3,DEMAGRWATR04,1,2016,0.3427
Region1,4,DEMAGRWATR04,1,2016,0.3427
Region1,5,DEMAGRWATR04,1,2016,0.3427
Region1,6,DEMAGRWATR04,1,2016,0.3427
Region1,1,DEMAGRWATR04,1,2017,0.3427
Region1,2,DEMAGRWATR04,1,2017,0.3427
Region1,3,DEMAGRWATR04,1,2017,0.3427
Region1,4,DEMAGRWATR04,1,2017,0.3427
Region1,5,DEMAGRWATR04,1,2017,0.3427
Region1,6,DEMAGRWATR04,1,2017,0.3427
Region1,1,DEMAGRWATR04,1,2018,0.3427
Region1,2,DEMAGRWATR04,1,2018,0.3427
Region1,3,DEMAGRWATR04,1,2018,0.3427
Region1,4,DEMAGRWATR04,1,2018,0.3427
Region1,5,DEMAGRWATR04,1,2018,0.3427
Region1,6,DEMAGRWATR04,1,2018,0.3427
Region1,1,DEMAGRWATR04,1,2019,0.3427
Region1,2,DEMAGRWATR04,1,2019,0.3427
Region1,3,DEMAGRWATR04,1,2019,0.3427
Region1,4,DEMAGRWATR04,1,2019,0.3427
Region1,5,DEMAGRWATR04,1,2019,0.3427
Region1,6,DEMAGRWATR04,1,2019,0.3427
Region1,1,DEMAGRWATR04,1,2020,0.3427
Region1,2,DEMAGRWATR04,1,2020,0.3427
Region1,3,DEMAGRWATR04,1,2020,0.3427
Region1,4,DEMAGRWATR04,1,2020,0.3427
Region1,5,DEMAGRWATR04,1,2020,0.3427
Region1,6,DEMAGRWATR04,1,2020,0.3427
Region1,1,DEMAGRWATR04,1,2021,0.3427
Region1,2,DEMAGRWATR04,1,2021,0.3427
Region1,3,DEMAGRWATR04,1,2021,0.3427
Region1,4,DEMAGRWATR04,1,2021,0.3427
Region1,5,DEMAGRWATR04,1,2021,0.3427
Region1,6,DEMAGRWATR04,1,2021,0.3427
Region1,1,DEMAGRWATR04,1,2022,0.3427
Region1,2,DEMAGRWATR04,1,2022,0.3427
Region1,3,DEMAGRWATR04,1,2022,0.3427
Region1,4,DEMAGRWATR04,1,2022,0.3427
Region1,5,DEMAGRWATR04,1,2022,0.3427
Region1,6,DEMAGRWATR04,1,2022,0.3427
Region1,1,DEMAGRWATR04,1,2023,0.3427
Region1,2,DEMAGRWATR04,1,2023,0.3427
Region1,3,DEMAGRWATR04,1,2023,0.3427
Region1,4,DEMAGRWATR04,1,2023,0.3427
Region1,5,DEMAGRWATR04,1,2023,0.3427
Region1,6,DEMAGRWATR04,1,2023,0.3427
Region1,1,DEMAGRWATR04,1,2024,0.3427
Region1,2,DEMAGRWATR04,1,2024,0.3427
Region1,3,DEMAGRWATR04,1,2024,0.3427
Region1,4,DEMAGRWATR04,1,2024,0.3427
Region1,5,DEMAGRWATR04,1,2024,0.3427
Region1,6,DEMAGRWATR04,1,2024,0.3427
Region1,1,DEMAGRWATR04,1,2025,0.3427
Region1,2,DEMAGRWATR04,1,2025,0.3427
Region1,3,DEMAGRWATR04,1,2025,0.3427
Region1,4,DEMAGRWATR04,1,2025,0.3427
Region1,5,DEMAGRWATR04,1,2025,0.3427
Region1,6,DEMAGRWATR04,1,2025,0.3427
Region1,1,DEMAGRWATR04,1,2026,0.3427
Region1,2,DEMAGRWATR04,1,2026,0.3427
Region1,3,DEMAGRWATR04,1,2026,0.3427
Region1,4,DEMAGRWATR04,1,2026,0.3427
Region1,5,DEMAGRWATR04,1,2026,0.3427
Region1,6,DEMAGRWATR04,1,2026,0.3427
Region1,1,DEMAGRWATR04,1,2027,0.3427
Region1,2,DEMAGRWATR04,1,2027,0.3427
Region1,3,DEMAGRWATR04,1,2027,0.3427
Region1,4,DEMAGRWATR04,1,2027,0.3427
Region1,5,DEMAGRWATR04,1,2027,0.3427
Region1,6,DEMAGRWATR04,1,2027,0.3427
Region1,1,DEMAGRWATR04,1,2028,0.3427
Region1,2,DEMAGRWATR04,1,2028,0.3427
Region1,3,DEMAGRWATR04,1,2028,0.3427
Region1,4,DEMAGRWATR04,1,2028,0.3427
Region1,5,DEMAGRWATR04,1,2028,0.3427
Region1,6,DEMAGRWATR04,1,2028,0.3427
Region1,1,DEMAGRWATR04,1,2029,0.3427
Region1,2,DEMAGRWATR04,1,2029,0.3427
Region1,3,DEMAGRWATR04,1,2029,0.3427
Region1,4,DEMAGRWATR04,1,2029,0.3427
Region1,5,DEMAGRWATR04,1,2029,0.3427
Region1,6,DEMAGRWATR04,1,2029,0.3427
Region1,1,DEMAGRWATR04,1,2030,0.3427
Region1,2,DEMAGRWATR04,1,2030,0.3427
Region1,3,DEMAGRWATR04,1,2030,0.3427
Region1,4,DEMAGRWATR04,1,2030,0.3427
Region1,5,DEMAGRWATR04,1,2030,0.3427
Region1,6,DEMAGRWATR04,1,2030,0.3427
Region1,1,DEMAGRWATR05,1,2014,0.042
Region1,2,DEMAGRWATR05,1,2014,0.042
Region1,3,DEMAGRWATR05,1,2014,0.042
Region1,4,DEMAGRWATR05,1,2014,0.042
Region1,5,DEMAGRWATR05,1,2014,0.042
Region1,6,DEMAGRWATR05,1,2014,0.0378
Region1,1,DEMAGRWATR05,1,2015,0.0556
Region1,2,DEMAGRWATR05,1,2015,0.0556
Region1,3,DEMAGRWATR05,1,2015,0.0556
Region1,4,DEMAGRWATR05,1,2015,0.0556
Region1,5,DEMAGRWATR05,1,2015,0.0556
Region1,6,DEMAGRWATR05,1,2015,0.0556
Region1,1,DEMAGRWATR05,1,2016,0.0556
Region1,2,DEMAGRWATR05,1,2016,0.0556
Region1,3,DEMAGRWATR05,1,2016,0.0556
Region1,4,DEMAGRWATR05,1,2016,0.0556
Region1,5,DEMAGRWATR05,1,2016,0.0556
Region1,6,DEMAGRWATR05,1,2016,0.0556
Region1,1,DEMAGRWATR05,1,2017,0.0556
Region1,2,DEMAGRWATR05,1,2017,0.0556
Region1,3,DEMAGRWATR05,1,2017,0.0556
Region1,4,DEMAGRWATR05,1,2017,0.0556
Region1,5,DEMAGRWATR05,1,2017,0.0556
Region1,6,DEMAGRWATR05,1,2017,0.0556
Region1,1,DEMAGRWATR05,1,2018,0.0556
Region1,2,DEMAGRWATR05,1,2018,0.0556
Region1,3,DEMAGRWATR05,1,2018,0.0556
Region1,4,DEMAGRWATR05,1,2018,0.0556
Region1,5,DEMAGRWATR05,1,2018,0.0556
Region1,6,DEMAGRWATR05,1,2018,0.0556
Region1,1,DEMAGRWATR05,1,2019,0.0556
Region1,2,DEMAGRWATR05,1,2019,0.0556
Region1,3,DEMAGRWATR05,1,2019,0.0556
Region1,4,DEMAGRWATR05,1,2019,0.0556
Region1,5,DEMAGRWATR05,1,2019,0.0556
Region1,6,DEMAGRWATR05,1,2019,0.0556
Region1,1,DEMAGRWATR05,1,2020,0.0556
Region1,2,DEMAGRWATR05,1,2020,0.0556
Region1,3,DEMAGRWATR05,1,2020,0.0556
