r,t,y,CapitalInvestment
EXAMPLE,PWRGAS,2019,9593.4865
EXAMPLE,PWRHYD,2019,11860.335
EXAMPLE,PWRSOL,2019,3901.9929
EXAMPLE,PWRTRN,2019,80374.85
