r,t,y,SalvageValue
EXAMPLE,PWRGAS,2019,4921.2616
EXAMPLE,PWRHYD,2019,19987.102
EXAMPLE,PWRSOL,2020,6.5403
EXAMPLE,PWRSOL,2021,6.6849
EXAMPLE,PWRSOL,2022,7.1034
EXAMPLE,PWRTRN,2019,64140.333
