r,t,y,NewCapacity
REGION1,LNDCP01IIRRD,2029,0.0018
REGION1,LNDCP01IIRRD,2030,0.0021
REGION1,LNDCP01IISOC,2026,0.0014
REGION1,LNDCP01IISOC,2027,0.0032
REGION1,LNDCP01IISOC,2028,0.0048
REGION1,LNDCP01IISOC,2029,0.0061
REGION1,LNDCP01IISOC,2030,0.0072
REGION1,LNDCP01IISOE,2017,0.0247
REGION1,LNDCP01IISOE,2018,0.0272
REGION1,LNDCP01IISOE,2019,0.0302
REGION1,LNDCP01IRMRD,2016,0.5975
REGION1,LNDCP01IRNOC,2017,0.0109
REGION1,LNDCP01IRNOC,2018,0.012
REGION1,LNDCP01IRNOC,2019,0.0133
REGION1,LNDCP01IRNOC,2020,0.0148
REGION1,LNDCP01IRNOC,2021,0.0165
REGION1,LNDCP01IRNOE,2026,0.0003
REGION1,LNDCP01IRNOE,2027,0.0007
REGION1,LNDCP01IRNOE,2028,0.0011
REGION1,LNDCP01IRNOE,2029,0.0013
REGION1,LNDCP01IRNOE,2030,0.0016
REGION1,LNDCP01IRNOW,2026,0.0002
REGION1,LNDCP01IRNOW,2027,0.001
REGION1,LNDCP01IRNOW,2028,0.0014
REGION1,LNDCP01IRNOW,2029,0.0018
REGION1,LNDCP01IRNOW,2030,0.0021
REGION1,LNDCP01IRRRD,2026,0.0002
REGION1,LNDCP01IRRRD,2027,0.0004
REGION1,LNDCP01IRRRD,2028,0.0006
REGION1,LNDCP01IRRRD,2029,0.0008
REGION1,LNDCP01IRRRD,2030,0.0009
REGION1,LNDCP01IRSOC,2019,0.0174
REGION1,LNDCP01IRSOC,2020,0.0192
REGION1,LNDCP01IRSOC,2021,0.0212
REGION1,LNDCP01IRSOC,2022,0.0234
REGION1,LNDCP01IRSOE,2017,0.0107
REGION1,LNDCP01IRSOE,2018,0.0118
REGION1,LNDCP01IRSOE,2019,0.0131
REGION1,LNDCP01LRMRD,2016,0.1229
REGION1,LNDCP01LRNOC,2018,0.0104
REGION1,LNDCP01LRNOC,2030,0.0008
REGION1,LNDCP01LRNOE,2029,0.0017
REGION1,LNDCP01LRNOE,2030,0.0019
REGION1,LNDCP01LRNOW,2030,0.0028
REGION1,LNDCP01LRRRD,2029,0.0009
REGION1,LNDCP01LRRRD,2030,0.001
REGION1,LNDCP01LRSOC,2027,0.001
REGION1,LNDCP01LRSOC,2028,0.0022
REGION1,LNDCP01LRSOC,2029,0.0028
REGION1,LNDCP01LRSOC,2030,0.0032
REGION1,LNDCP01LRSOE,2017,0.0107
REGION1,LNDCP01LRSOE,2018,0.0118
REGION1,LNDCP01LRSOE,2019,0.0131
REGION1,LNDCP02HIMRD,2026,0.0011
REGION1,LNDCP02HIMRD,2027,0.0026
REGION1,LNDCP02HIMRD,2028,0.0038
REGION1,LNDCP02HIMRD,2029,0.0049
REGION1,LNDCP02HIMRD,2030,0.0058
REGION1,LNDCP02HINOC,2017,0.0387
REGION1,LNDCP02HINOC,2018,0.0427
REGION1,LNDCP02HINOC,2019,0.0473
REGION1,LNDCP02HINOC,2020,0.0526
REGION1,LNDCP02HINOC,2021,0.0125
REGION1,LNDCP02HINOE,2026,0.0011
REGION1,LNDCP02HINOE,2027,0.0025
REGION1,LNDCP02HINOE,2028,0.0038
REGION1,LNDCP02HINOE,2029,0.0048
REGION1,LNDCP02HINOE,2030,0.0057
REGION1,LNDCP02HINOW,2026,0.0014
REGION1,LNDCP02HINOW,2027,0.0033
REGION1,LNDCP02HINOW,2028,0.0049
REGION1,LNDCP02HINOW,2029,0.0063
REGION1,LNDCP02HINOW,2030,0.0075
REGION1,LNDCP02HIRRD,2026,0.0006
REGION1,LNDCP02HIRRD,2027,0.0014
REGION1,LNDCP02HIRRD,2028,0.0021
REGION1,LNDCP02HIRRD,2029,0.0027
REGION1,LNDCP02HIRRD,2030,0.0032
REGION1,LNDCP02HISOC,2017,0.0684
REGION1,LNDCP02HISOC,2018,0.0755
REGION1,LNDCP02HISOC,2019,0.0837
REGION1,LNDCP02HISOC,2020,0.0931
REGION1,LNDCP02HISOC,2021,0.1039
REGION1,LNDCP02HISOC,2022,0.1163
REGION1,LNDCP02HISOC,2023,0.1306
REGION1,LNDCP02HISOC,2024,0.0313
REGION1,LNDCP02HISOE,2017,0.0381
REGION1,LNDCP02HISOE,2018,0.0421
REGION1,LNDCP02HISOE,2019,0.0467
REGION1,LNDCP02HISOE,2020,0.0519
REGION1,LNDCP02HISOE,2021,0.0579
REGION1,LNDCP02HISOE,2022,0.0593
REGION1,LNDCP02HISOE,2025,0.0685
REGION1,LNDCP02HISOE,2026,0.077
REGION1,LNDCP02HISOE,2027,0.0868
REGION1,LNDCP02HISOE,2028,0.098
REGION1,LNDCP02HISOE,2029,0.1002
REGION1,LNDCP02HISOE,2030,0.041
REGION1,LNDCP02HRMRD,2026,0.0023
REGION1,LNDCP02HRMRD,2027,0.0055
REGION1,LNDCP02HRMRD,2028,0.0082
REGION1,LNDCP02HRMRD,2029,0.0104
REGION1,LNDCP02HRMRD,2030,0.0124
REGION1,LNDCP02HRNOC,2017,0.0824
REGION1,LNDCP02HRNOC,2018,0.0909
REGION1,LNDCP02HRNOC,2019,0.1008
REGION1,LNDCP02HRNOC,2020,0.1121
REGION1,LNDCP02HRNOC,2021,0.1251
REGION1,LNDCP02HRNOC,2022,0.14
REGION1,LNDCP02HRNOC,2023,0.1572
REGION1,LNDCP02HRNOC,2024,0.177
REGION1,LNDCP02HRNOC,2025,0.1998
REGION1,LNDCP02HRNOC,2026,0.2259
REGION1,LNDCP02HRNOC,2027,0.256
REGION1,LNDCP02HRNOC,2028,0.2906
REGION1,LNDCP02HRNOC,2029,0.3304
REGION1,LNDCP02HRNOC,2030,0.3762
REGION1,LNDCP02HRNOE,2026,0.0023
REGION1,LNDCP02HRNOE,2027,0.0054
REGION1,LNDCP02HRNOE,2028,0.008
REGION1,LNDCP02HRNOE,2029,0.0102
REGION1,LNDCP02HRNOE,2030,0.0121
REGION1,LNDCP02HRNOW,2026,0.003
REGION1,LNDCP02HRNOW,2027,0.0071
REGION1,LNDCP02HRNOW,2028,0.0105
REGION1,LNDCP02HRNOW,2029,0.0135
REGION1,LNDCP02HRNOW,2030,0.0159
REGION1,LNDCP02HRRRD,2017,0.0417
REGION1,LNDCP02HRRRD,2029,0.0008
REGION1,LNDCP02HRRRD,2030,0.0026
REGION1,LNDCP02HRSOC,2017,0.1457
REGION1,LNDCP02HRSOC,2018,0.1608
REGION1,LNDCP02HRSOC,2019,0.1782
REGION1,LNDCP02HRSOC,2020,0.1982
REGION1,LNDCP02HRSOC,2021,0.2212
REGION1,LNDCP02HRSOC,2022,0.2477
REGION1,LNDCP02HRSOC,2023,0.2781
REGION1,LNDCP02HRSOC,2024,0.3131
REGION1,LNDCP02HRSOC,2025,0.2924
REGION1,LNDCP02HRSOC,2026,0.2108
REGION1,LNDCP02HRSOC,2027,0.1504
REGION1,LNDCP02HRSOC,2028,0.0874
REGION1,LNDCP02HRSOE,2017,0.0812
REGION1,LNDCP02HRSOE,2018,0.0897
REGION1,LNDCP02HRSOE,2019,0.0117
REGION1,LNDCP02HRSOE,2020,0.0416
REGION1,LNDCP02HRSOE,2021,0.0753
REGION1,LNDCP02IIMRD,2026,0.0006
REGION1,LNDCP02IIMRD,2027,0.0026
REGION1,LNDCP02IIMRD,2028,0.0039
REGION1,LNDCP02IIMRD,2029,0.005
REGION1,LNDCP02IIMRD,2030,0.0059
REGION1,LNDCP02IINOC,2026,0.0012
REGION1,LNDCP02IINOC,2027,0.0028
REGION1,LNDCP02IINOC,2028,0.0042
REGION1,LNDCP02IINOC,2029,0.0053
REGION1,LNDCP02IINOC,2030,0.0063
REGION1,LNDCP02IINOE,2027,0.0027
REGION1,LNDCP02IINOE,2028,0.0039
REGION1,LNDCP02IINOE,2029,0.0049
REGION1,LNDCP02IINOE,2030,0.0058
REGION1,LNDCP02IINOW,2026,0.0008
REGION1,LNDCP02IINOW,2027,0.0034
REGION1,LNDCP02IINOW,2028,0.005
REGION1,LNDCP02IINOW,2029,0.0064
REGION1,LNDCP02IINOW,2030,0.0075
REGION1,LNDCP02IIRRD,2027,0.0015
REGION1,LNDCP02IIRRD,2028,0.0022
REGION1,LNDCP02IIRRD,2029,0.0028
REGION1,LNDCP02IIRRD,2030,0.0033
REGION1,LNDCP02IISOC,2026,0.0021
REGION1,LNDCP02IISOC,2027,0.0049
REGION1,LNDCP02IISOC,2028,0.0074
REGION1,LNDCP02IISOC,2029,0.0094
REGION1,LNDCP02IISOC,2030,0.0112
REGION1,LNDCP02IISOE,2026,0.0012
REGION1,LNDCP02IISOE,2027,0.0028
REGION1,LNDCP02IISOE,2028,0.0041
REGION1,LNDCP02IISOE,2029,0.0052
REGION1,LNDCP02IISOE,2030,0.0062
REGION1,LNDCP02IRMRD,2027,0.0007
REGION1,LNDCP02IRMRD,2028,0.0011
REGION1,LNDCP02IRMRD,2029,0.0013
REGION1,LNDCP02IRMRD,2030,0.0016
REGION1,LNDCP02IRNOC,2016,0.0826
REGION1,LNDCP02IRNOC,2017,0.0054
REGION1,LNDCP02IRNOE,2027,0.0007
REGION1,LNDCP02IRNOE,2028,0.001
REGION1,LNDCP02IRNOE,2029,0.0013
REGION1,LNDCP02IRNOE,2030,0.0015
REGION1,LNDCP02IRNOW,2026,0.0002
REGION1,LNDCP02IRNOW,2027,0.0009
REGION1,LNDCP02IRNOW,2028,0.0013
REGION1,LNDCP02IRNOW,2029,0.0017
REGION1,LNDCP02IRNOW,2030,0.002
REGION1,LNDCP02IRRRD,2016,0.0003
REGION1,LNDCP02IRRRD,2027,0.0004
REGION1,LNDCP02IRRRD,2028,0.0005
REGION1,LNDCP02IRRRD,2029,0.0007
REGION1,LNDCP02IRRRD,2030,0.0008
REGION1,LNDCP02IRSOC,2026,0.0006
REGION1,LNDCP02IRSOC,2027,0.0013
REGION1,LNDCP02IRSOC,2028,0.002
REGION1,LNDCP02IRSOC,2029,0.0025
REGION1,LNDCP02IRSOC,2030,0.003
REGION1,LNDCP02IRSOE,2026,0.0003
REGION1,LNDCP02IRSOE,2027,0.0007
REGION1,LNDCP02IRSOE,2028,0.0011
REGION1,LNDCP02IRSOE,2029,0.0014
REGION1,LNDCP02IRSOE,2030,0.0017
REGION1,LNDCP02LRMRD,2029,0.0011
REGION1,LNDCP02LRMRD,2030,0.0019
REGION1,LNDCP02LRNOC,2029,0.0017
REGION1,LNDCP02LRNOC,2030,0.002
REGION1,LNDCP02LRRRD,2029,0.0009
REGION1,LNDCP02LRRRD,2030,0.001
REGION1,LNDCP02LRSOC,2028,0.0022
REGION1,LNDCP02LRSOC,2029,0.0028
REGION1,LNDCP02LRSOC,2030,0.0032
REGION1,LNDCP02LRSOE,2029,0.0011
REGION1,LNDCP02LRSOE,2030,0.002
REGION1,LNDCP03HIMRD,2026,0.0006
REGION1,LNDCP03HIMRD,2027,0.0027
REGION1,LNDCP03HIMRD,2028,0.004
REGION1,LNDCP03HIMRD,2029,0.0051
REGION1,LNDCP03HIMRD,2030,0.006
REGION1,LNDCP03HINOC,2026,0.0007
REGION1,LNDCP03HINOC,2027,0.0029
REGION1,LNDCP03HINOC,2028,0.0043
REGION1,LNDCP03HINOC,2029,0.0055
REGION1,LNDCP03HINOC,2030,0.0065
REGION1,LNDCP03HINOE,2021,0.0291
REGION1,LNDCP03HINOE,2022,0.0318
REGION1,LNDCP03HINOE,2023,0.0349
REGION1,LNDCP03HINOE,2024,0.0385
REGION1,LNDCP03HINOE,2025,0.0212
REGION1,LNDCP03HINOW,2026,0.0008
REGION1,LNDCP03HINOW,2027,0.0035
REGION1,LNDCP03HINOW,2028,0.0051
REGION1,LNDCP03HINOW,2029,0.0065
REGION1,LNDCP03HINOW,2030,0.0077
REGION1,LNDCP03HIRRD,2019,0.0182
REGION1,LNDCP03HIRRD,2020,0.02
REGION1,LNDCP03HIRRD,2021,0.0221
REGION1,LNDCP03HIRRD,2022,0.0245
REGION1,LNDCP03HIRRD,2023,0.0272
REGION1,LNDCP03HIRRD,2024,0.0304
REGION1,LNDCP03HIRRD,2025,0.034
REGION1,LNDCP03HIRRD,2026,0.0382
REGION1,LNDCP03HIRRD,2027,0.043
REGION1,LNDCP03HIRRD,2028,0.0485
REGION1,LNDCP03HISOC,2026,0.0022
REGION1,LNDCP03HISOC,2027,0.0051
REGION1,LNDCP03HISOC,2028,0.0075
REGION1,LNDCP03HISOC,2029,0.0096
REGION1,LNDCP03HISOC,2030,0.0114
REGION1,LNDCP03HISOE,2026,0.0012
REGION1,LNDCP03HISOE,2027,0.0028
REGION1,LNDCP03HISOE,2028,0.0042
REGION1,LNDCP03HISOE,2029,0.0054
REGION1,LNDCP03HISOE,2030,0.0064
REGION1,LNDCP03HRMRD,2026,0.0032
REGION1,LNDCP03HRMRD,2027,0.0136
REGION1,LNDCP03HRMRD,2028,0.02
REGION1,LNDCP03HRMRD,2029,0.0255
REGION1,LNDCP03HRMRD,2030,0.0301
REGION1,LNDCP03HRNOC,2026,0.0035
REGION1,LNDCP03HRNOC,2027,0.0148
REGION1,LNDCP03HRNOC,2028,0.0217
REGION1,LNDCP03HRNOC,2029,0.0276
REGION1,LNDCP03HRNOC,2030,0.0327
REGION1,LNDCP03HRNOE,2019,0.0126
REGION1,LNDCP03HRNOE,2020,0.1564
REGION1,LNDCP03HRNOE,2021,0.1716
REGION1,LNDCP03HRNOE,2022,0.189
REGION1,LNDCP03HRNOE,2023,0.2091
REGION1,LNDCP03HRNOE,2024,0.2322
REGION1,LNDCP03HRNOE,2025,0.2587
REGION1,LNDCP03HRNOE,2026,0.2893
REGION1,LNDCP03HRNOE,2027,0.2883
REGION1,LNDCP03HRNOE,2028,0.2795
REGION1,LNDCP03HRNOE,2029,0.2508
REGION1,LNDCP03HRNOE,2030,0.183
REGION1,LNDCP03HRNOW,2026,0.0042
REGION1,LNDCP03HRNOW,2027,0.0175
REGION1,LNDCP03HRNOW,2028,0.0258
REGION1,LNDCP03HRNOW,2029,0.0328
REGION1,LNDCP03HRNOW,2030,0.0388
REGION1,LNDCP03HRRRD,2017,0.1007
REGION1,LNDCP03HRRRD,2018,0.1112
REGION1,LNDCP03HRRRD,2019,0.1232
REGION1,LNDCP03HRRRD,2020,0.137
REGION1,LNDCP03HRRRD,2021,0.153
REGION1,LNDCP03HRRRD,2022,0.1713
REGION1,LNDCP03HRRRD,2023,0.1923
REGION1,LNDCP03HRRRD,2024,0.2165
REGION1,LNDCP03HRRRD,2025,0.2443
REGION1,LNDCP03HRRRD,2026,0.2763
REGION1,LNDCP03HRRRD,2027,0.3131
REGION1,LNDCP03HRRRD,2028,0.3554
REGION1,LNDCP03HRRRD,2029,0.4041
REGION1,LNDCP03HRRRD,2030,0.3484
REGION1,LNDCP03HRSOC,2026,0.0062
REGION1,LNDCP03HRSOC,2027,0.0261
REGION1,LNDCP03HRSOC,2028,0.0384
REGION1,LNDCP03HRSOC,2029,0.0489
REGION1,LNDCP03HRSOC,2030,0.0578
REGION1,LNDCP03HRSOE,2026,0.006
REGION1,LNDCP03HRSOE,2027,0.0142
REGION1,LNDCP03HRSOE,2028,0.0211
REGION1,LNDCP03HRSOE,2029,0.027
REGION1,LNDCP03HRSOE,2030,0.032
REGION1,LNDCP03IIMRD,2027,0.0028
REGION1,LNDCP03IIMRD,2028,0.0041
REGION1,LNDCP03IIMRD,2029,0.0051
REGION1,LNDCP03IIMRD,2030,0.006
REGION1,LNDCP03IINOC,2027,0.003
REGION1,LNDCP03IINOC,2028,0.0044
REGION1,LNDCP03IINOC,2029,0.0056
REGION1,LNDCP03IINOC,2030,0.0066
REGION1,LNDCP03IINOE,2024,0.0073
REGION1,LNDCP03IINOE,2027,0.0016
REGION1,LNDCP03IINOE,2028,0.003
REGION1,LNDCP03IINOE,2029,0.0042
REGION1,LNDCP03IINOE,2030,0.0052
REGION1,LNDCP03IINOW,2026,0.0008
REGION1,LNDCP03IINOW,2027,0.0035
REGION1,LNDCP03IINOW,2028,0.0051
REGION1,LNDCP03IINOW,2029,0.0065
REGION1,LNDCP03IINOW,2030,0.0077
REGION1,LNDCP03IIRRD,2026,0.0006
REGION1,LNDCP03IIRRD,2027,0.0014
REGION1,LNDCP03IIRRD,2028,0.0022
REGION1,LNDCP03IIRRD,2029,0.0028
REGION1,LNDCP03IIRRD,2030,0.0033
REGION1,LNDCP03IISOC,2026,0.0012
REGION1,LNDCP03IISOC,2027,0.0052
REGION1,LNDCP03IISOC,2028,0.0076
REGION1,LNDCP03IISOC,2029,0.0097
REGION1,LNDCP03IISOC,2030,0.0115
REGION1,LNDCP03IISOE,2026,0.0007
REGION1,LNDCP03IISOE,2027,0.0029
REGION1,LNDCP03IISOE,2028,0.0043
REGION1,LNDCP03IISOE,2029,0.0054
REGION1,LNDCP03IISOE,2030,0.0064
REGION1,LNDCP03IRMRD,2027,0.0018
REGION1,LNDCP03IRMRD,2028,0.0026
REGION1,LNDCP03IRMRD,2029,0.0032
REGION1,LNDCP03IRMRD,2030,0.0038
REGION1,LNDCP03IRNOC,2026,0.0004
REGION1,LNDCP03IRNOC,2027,0.0018
REGION1,LNDCP03IRNOC,2028,0.0027
REGION1,LNDCP03IRNOC,2029,0.0035
REGION1,LNDCP03IRNOC,2030,0.0041
REGION1,LNDCP03IRNOE,2020,0.0193
REGION1,LNDCP03IRNOE,2021,0.0212
REGION1,LNDCP03IRNOE,2022,0.0233
REGION1,LNDCP03IRNOE,2023,0.0258
REGION1,LNDCP03IRNOE,2024,0.0286
REGION1,LNDCP03IRNOE,2025,0.0319
REGION1,LNDCP03IRNOE,2026,0.0129
REGION1,LNDCP03IRNOW,2026,0.0005
REGION1,LNDCP03IRNOW,2027,0.0022
REGION1,LNDCP03IRNOW,2028,0.0032
REGION1,LNDCP03IRNOW,2029,0.0041
REGION1,LNDCP03IRNOW,2030,0.0048
REGION1,LNDCP03IRRRD,2016,2.6552
REGION1,LNDCP03IRRRD,2018,0.0909
REGION1,LNDCP03IRRRD,2019,0.4233
REGION1,LNDCP03IRRRD,2020,0.4863
REGION1,LNDCP03IRRRD,2021,0.5586
REGION1,LNDCP03IRRRD,2022,0.6418
REGION1,LNDCP03IRRRD,2023,0.5098
REGION1,LNDCP03IRRRD,2024,0.411
REGION1,LNDCP03IRRRD,2025,0.3748
REGION1,LNDCP03IRRRD,2026,0.2564
REGION1,LNDCP03IRRRD,2027,0.1629
REGION1,LNDCP03IRSOC,2026,0.0008
REGION1,LNDCP03IRSOC,2027,0.0033
REGION1,LNDCP03IRSOC,2028,0.0048
REGION1,LNDCP03IRSOC,2029,0.0061
REGION1,LNDCP03IRSOC,2030,0.0072
REGION1,LNDCP03IRSOE,2026,0.0008
REGION1,LNDCP03IRSOE,2027,0.0018
REGION1,LNDCP03IRSOE,2028,0.0026
REGION1,LNDCP03IRSOE,2029,0.0034
REGION1,LNDCP03IRSOE,2030,0.004
REGION1,LNDCP03LRMRD,2029,0.0039
REGION1,LNDCP03LRMRD,2030,0.0043
REGION1,LNDCP03LRNOC,2028,0.0031
REGION1,LNDCP03LRNOC,2029,0.0037
REGION1,LNDCP03LRNOC,2030,0.0043
REGION1,LNDCP03LRNOE,2026,0.0004
REGION1,LNDCP03LRNOE,2027,0.0017
REGION1,LNDCP03LRNOE,2028,0.0024
REGION1,LNDCP03LRNOE,2029,0.0031
REGION1,LNDCP03LRNOE,2030,0.0037
REGION1,LNDCP03LRNOW,2028,0.0036
REGION1,LNDCP03LRNOW,2029,0.0044
REGION1,LNDCP03LRNOW,2030,0.0051
REGION1,LNDCP03LRRRD,2028,0.0008
REGION1,LNDCP03LRRRD,2029,0.002
REGION1,LNDCP03LRRRD,2030,0.0023
REGION1,LNDCP03LRSOC,2028,0.0054
REGION1,LNDCP03LRSOC,2029,0.0066
REGION1,LNDCP03LRSOC,2030,0.0077
REGION1,LNDCP03LRSOE,2027,0.0019
REGION1,LNDCP03LRSOE,2028,0.0027
REGION1,LNDCP03LRSOE,2029,0.0035
REGION1,LNDCP03LRSOE,2030,0.0041
REGION1,LNDCP04HINOC,2026,0.0044
REGION1,LNDCP04HINOC,2027,0.0104
REGION1,LNDCP04HINOC,2028,0.0154
REGION1,LNDCP04HINOC,2029,0.0197
REGION1,LNDCP04HINOC,2030,0.0234
REGION1,LNDCP04HINOE,2020,0.106
REGION1,LNDCP04HINOE,2029,0.006
REGION1,LNDCP04HINOE,2030,0.011
REGION1,LNDCP04HINOW,2020,0.1464
REGION1,LNDCP04HINOW,2021,0.1605
REGION1,LNDCP04HINOW,2022,0.1768
REGION1,LNDCP04HINOW,2023,0.0007
REGION1,LNDCP04HIRRD,2026,0.0022
REGION1,LNDCP04HIRRD,2027,0.0052
REGION1,LNDCP04HIRRD,2028,0.0078
REGION1,LNDCP04HIRRD,2029,0.01
REGION1,LNDCP04HIRRD,2030,0.0118
REGION1,LNDCP04HISOC,2020,0.0597
REGION1,LNDCP04HISOC,2021,0.0507
REGION1,LNDCP04HISOC,2027,0.0029
REGION1,LNDCP04HISOC,2028,0.0142
REGION1,LNDCP04HISOC,2029,0.0237
REGION1,LNDCP04HISOC,2030,0.0319
REGION1,LNDCP04HISOE,2020,0.0724
REGION1,LNDCP04HISOE,2028,0.0065
REGION1,LNDCP04HISOE,2029,0.0121
REGION1,LNDCP04HISOE,2030,0.0168
REGION1,LNDCP04HRNOC,2026,0.0153
REGION1,LNDCP04HRNOC,2027,0.036
REGION1,LNDCP04HRNOC,2028,0.0536
REGION1,LNDCP04HRNOC,2029,0.0686
REGION1,LNDCP04HRNOC,2030,0.0813
REGION1,LNDCP04HRNOE,2019,0.4082
REGION1,LNDCP04HRNOE,2020,0.4486
REGION1,LNDCP04HRNOE,2021,0.4952
REGION1,LNDCP04HRNOE,2022,0.5487
REGION1,LNDCP04HRNOE,2023,0.6103
REGION1,LNDCP04HRNOE,2024,0.4266
REGION1,LNDCP04HRNOW,2018,0.1249
REGION1,LNDCP04HRNOW,2019,0.5555
REGION1,LNDCP04HRNOW,2020,0.6115
REGION1,LNDCP04HRNOW,2021,0.676
REGION1,LNDCP04HRNOW,2022,0.7501
REGION1,LNDCP04HRNOW,2023,0.8353
REGION1,LNDCP04HRNOW,2024,0.9333
REGION1,LNDCP04HRNOW,2025,1.046
