r,t,y,SalvageValue
REGION1,LNDCP04IRNOE,2024,25.9224
REGION1,LNDCP04IRNOE,2025,32.102
REGION1,LNDCP04IRNOE,2026,39.3049
REGION1,LNDCP04IRNOE,2027,44.3366
REGION1,LNDCP04IRNOE,2028,35.2016
REGION1,LNDCP04IRNOE,2029,32.5879
REGION1,LNDCP04IRNOE,2030,40.9902
REGION1,LNDCP04IRNOW,2017,1.396
REGION1,LNDCP04IRNOW,2018,3.0338
REGION1,LNDCP04IRNOW,2019,4.9545
REGION1,LNDCP04IRNOW,2020,7.2057
REGION1,LNDCP04IRNOW,2021,9.8417
REGION1,LNDCP04IRNOW,2022,12.9252
REGION1,LNDCP04IRNOW,2023,16.528
REGION1,LNDCP04IRNOW,2024,20.7328
REGION1,LNDCP04IRNOW,2025,25.6347
REGION1,LNDCP04IRNOW,2026,31.3432
REGION1,LNDCP04IRNOW,2027,37.9842
REGION1,LNDCP04IRNOW,2028,45.7025
REGION1,LNDCP04IRNOW,2029,54.6648
REGION1,LNDCP04IRNOW,2030,65.0629
REGION1,LNDCP04IRRRD,2017,2.701
REGION1,LNDCP04IRRRD,2018,4.7853
REGION1,LNDCP04IRRRD,2019,1.8742
REGION1,LNDCP04IRRRD,2020,1.2811
REGION1,LNDCP04IRSOC,2019,1.308
REGION1,LNDCP04IRSOC,2020,1.8325
REGION1,LNDCP04IRSOC,2021,2.4188
REGION1,LNDCP04IRSOC,2022,3.0794
REGION1,LNDCP04IRSOE,2026,0.0611
REGION1,LNDCP04IRSOE,2027,0.1517
REGION1,LNDCP04IRSOE,2028,0.2369
REGION1,LNDCP04IRSOE,2029,0.3159
REGION1,LNDCP04IRSOE,2030,0.3883
REGION1,LNDCP04LRNOC,2017,0.1112
REGION1,LNDCP04LRNOC,2018,0.2376
REGION1,LNDCP04LRNOC,2019,0.3822
REGION1,LNDCP04LRNOE,2026,0.014
REGION1,LNDCP04LRNOE,2027,0.0347
REGION1,LNDCP04LRNOE,2028,0.0542
REGION1,LNDCP04LRNOE,2029,0.0722
REGION1,LNDCP04LRNOE,2030,0.0888
REGION1,LNDCP04LRNOW,2021,0.1889
REGION1,LNDCP04LRNOW,2028,0.0306
REGION1,LNDCP04LRNOW,2029,0.0589
REGION1,LNDCP04LRNOW,2030,0.085
REGION1,LNDCP04LRRRD,2028,0.0179
REGION1,LNDCP04LRRRD,2029,0.0471
REGION1,LNDCP04LRRRD,2030,0.0556
REGION1,LNDCP04LRSOC,2020,0.2507
REGION1,LNDCP04LRSOC,2029,0.0899
REGION1,LNDCP04LRSOC,2030,0.1285
REGION1,LNDCP04LRSOE,2019,0.1823
REGION1,LNDCP04LRSOE,2030,0.0471
REGION1,LNDCP05HIMRD,2017,8.978
REGION1,LNDCP05HIMRD,2018,18.9198
REGION1,LNDCP05HIMRD,2019,27.0258
REGION1,LNDCP05HIMRD,2020,42.017
REGION1,LNDCP05HIMRD,2021,55.8463
REGION1,LNDCP05HIMRD,2022,47.0315
REGION1,LNDCP05HIMRD,2023,41.4802
REGION1,LNDCP05HIMRD,2024,56.4451
REGION1,LNDCP05HIMRD,2025,55.8289
REGION1,LNDCP05HIMRD,2026,60.7928
REGION1,LNDCP05HIMRD,2027,59.5009
REGION1,LNDCP05HIMRD,2028,54.7275
REGION1,LNDCP05HIMRD,2029,63.4709
REGION1,LNDCP05HIMRD,2030,50.8702
REGION1,LNDCP05HINOC,2017,3.4389
REGION1,LNDCP05HINOC,2018,18.7315
REGION1,LNDCP05HINOC,2019,29.6359
REGION1,LNDCP05HINOC,2020,41.8733
REGION1,LNDCP05HINOC,2021,55.7113
REGION1,LNDCP05HINOC,2022,71.4533
REGION1,LNDCP05HINOC,2023,89.4443
REGION1,LNDCP05HINOC,2024,97.9326
REGION1,LNDCP05HINOC,2025,96.6384
REGION1,LNDCP05HINOC,2026,97.5036
REGION1,LNDCP05HINOC,2027,93.9663
REGION1,LNDCP05HINOC,2028,85.8211
REGION1,LNDCP05HINOC,2029,74.334
REGION1,LNDCP05HINOC,2030,66.968
REGION1,LNDCP05HINOE,2020,12.8807
REGION1,LNDCP05HINOE,2021,14.6859
REGION1,LNDCP05HINOE,2029,3.1716
REGION1,LNDCP05HINOE,2030,6.0849
REGION1,LNDCP05HINOW,2026,2.4051
REGION1,LNDCP05HINOW,2027,5.9744
REGION1,LNDCP05HINOW,2028,9.3279
REGION1,LNDCP05HINOW,2029,12.4363
REGION1,LNDCP05HINOW,2030,15.288
REGION1,LNDCP05HIRRD,2026,1.0273
REGION1,LNDCP05HIRRD,2027,2.5518
REGION1,LNDCP05HIRRD,2028,3.9842
REGION1,LNDCP05HIRRD,2029,5.3119
REGION1,LNDCP05HIRRD,2030,6.5299
REGION1,LNDCP05HISOC,2018,23.8944
REGION1,LNDCP05HISOC,2019,47.9394
REGION1,LNDCP05HISOC,2020,67.4976
REGION1,LNDCP05HISOC,2021,89.5095
REGION1,LNDCP05HISOC,2022,114.4521
REGION1,LNDCP05HISOC,2023,142.8673
REGION1,LNDCP05HISOC,2024,175.3718
REGION1,LNDCP05HISOC,2025,206.8921
REGION1,LNDCP05HISOC,2026,206.7308
REGION1,LNDCP05HISOC,2027,232.9757
REGION1,LNDCP05HISOC,2028,231.0732
REGION1,LNDCP05HISOC,2029,226.1399
REGION1,LNDCP05HISOC,2030,214.3263
REGION1,LNDCP05HISOE,2017,4.1363
REGION1,LNDCP05HISOE,2018,18.6881
REGION1,LNDCP05HISOE,2019,29.5813
REGION1,LNDCP05HISOE,2020,41.8147
REGION1,LNDCP05HISOE,2021,55.6564
REGION1,LNDCP05HISOE,2022,71.4103
REGION1,LNDCP05HISOE,2023,89.422
REGION1,LNDCP05HISOE,2024,84.6278
REGION1,LNDCP05HISOE,2025,77.0167
REGION1,LNDCP05HISOE,2026,79.6695
REGION1,LNDCP05HISOE,2027,80.4366
REGION1,LNDCP05HISOE,2028,78.675
REGION1,LNDCP05HISOE,2029,77.4039
REGION1,LNDCP05HISOE,2030,82.7415
REGION1,LNDCP05HRMRD,2017,0.7581
REGION1,LNDCP05HRMRD,2027,0.2548
REGION1,LNDCP05HRMRD,2028,0.899
REGION1,LNDCP05HRMRD,2029,1.497
REGION1,LNDCP05HRMRD,2030,2.0459
REGION1,LNDCP05HRNOC,2017,2.108
REGION1,LNDCP05HRNOC,2018,4.4423
REGION1,LNDCP05HRNOC,2019,7.0541
REGION1,LNDCP05HRNOC,2020,10.0009
REGION1,LNDCP05HRNOC,2021,13.3482
REGION1,LNDCP05HRNOC,2022,17.1702
REGION1,LNDCP05HRNOC,2023,6.0745
REGION1,LNDCP05HRNOE,2020,5.7145
REGION1,LNDCP05HRNOE,2021,7.4929
REGION1,LNDCP05HRNOE,2022,9.4015
REGION1,LNDCP05HRNOE,2024,3.7471
REGION1,LNDCP05HRNOE,2025,8.273
REGION1,LNDCP05HRNOE,2026,13.093
REGION1,LNDCP05HRNOE,2028,15.1273
REGION1,LNDCP05HRNOE,2029,19.8735
REGION1,LNDCP05HRNOW,2026,0.5202
REGION1,LNDCP05HRNOW,2027,1.2923
REGION1,LNDCP05HRNOW,2028,2.0176
REGION1,LNDCP05HRNOW,2029,2.69
REGION1,LNDCP05HRNOW,2030,3.3068
REGION1,LNDCP05HRRRD,2026,0.2222
REGION1,LNDCP05HRRRD,2027,0.552
REGION1,LNDCP05HRRRD,2028,0.8618
REGION1,LNDCP05HRRRD,2029,1.149
REGION1,LNDCP05HRRRD,2030,1.4124
REGION1,LNDCP05HRSOC,2026,0.7755
REGION1,LNDCP05HRSOC,2027,1.9263
REGION1,LNDCP05HRSOC,2028,3.0075
REGION1,LNDCP05HRSOC,2029,4.0098
REGION1,LNDCP05HRSOC,2030,4.9292
REGION1,LNDCP05HRSOE,2017,2.0791
REGION1,LNDCP05HRSOE,2018,4.3815
REGION1,LNDCP05HRSOE,2019,6.9574
REGION1,LNDCP05HRSOE,2020,9.8639
REGION1,LNDCP05HRSOE,2021,13.1654
REGION1,LNDCP05HRSOE,2022,16.9349
REGION1,LNDCP05HRSOE,2023,18.4157
REGION1,LNDCP05IIMRD,2026,1.0503
REGION1,LNDCP05IIMRD,2027,2.6089
REGION1,LNDCP05IIMRD,2028,4.0734
REGION1,LNDCP05IIMRD,2029,5.4308
REGION1,LNDCP05IIMRD,2030,6.6761
REGION1,LNDCP05IINOC,2018,0.0882
REGION1,LNDCP05IINOC,2019,6.4236
REGION1,LNDCP05IINOC,2020,6.5137
REGION1,LNDCP05IINOC,2028,0.2648
REGION1,LNDCP05IINOC,2029,2.2116
REGION1,LNDCP05IINOC,2030,3.9998
REGION1,LNDCP05IINOE,2026,1.0288
REGION1,LNDCP05IINOE,2027,2.5556
REGION1,LNDCP05IINOE,2028,3.9901
REGION1,LNDCP05IINOE,2029,5.3198
REGION1,LNDCP05IINOE,2030,6.5396
REGION1,LNDCP05IINOW,2026,1.3529
REGION1,LNDCP05IINOW,2027,3.3606
REGION1,LNDCP05IINOW,2028,5.2469
REGION1,LNDCP05IINOW,2029,6.9954
REGION1,LNDCP05IINOW,2030,8.5995
REGION1,LNDCP05IIRRD,2026,0.5778
REGION1,LNDCP05IIRRD,2027,1.4354
REGION1,LNDCP05IIRRD,2028,2.2411
REGION1,LNDCP05IIRRD,2029,2.9879
REGION1,LNDCP05IIRRD,2030,3.6731
REGION1,LNDCP05IISOC,2020,12.1833
REGION1,LNDCP05IISOC,2021,2.7513
REGION1,LNDCP05IISOC,2027,0.8775
REGION1,LNDCP05IISOC,2028,4.1368
REGION1,LNDCP05IISOC,2029,7.1627
REGION1,LNDCP05IISOC,2030,9.9405
REGION1,LNDCP05IISOE,2019,5.078
REGION1,LNDCP05IISOE,2020,6.0976
REGION1,LNDCP05IISOE,2028,0.9346
REGION1,LNDCP05IISOE,2029,2.7781
REGION1,LNDCP05IISOE,2030,4.4711
REGION1,LNDCP05IRNOC,2018,0.2559
REGION1,LNDCP05IRNOC,2029,0.0287
REGION1,LNDCP05IRNOC,2030,0.0779
REGION1,LNDCP05IRNOE,2026,0.0264
REGION1,LNDCP05IRNOE,2027,0.0655
REGION1,LNDCP05IRNOE,2028,0.1023
REGION1,LNDCP05IRNOE,2029,0.1364
REGION1,LNDCP05IRNOE,2030,0.1676
REGION1,LNDCP05IRNOW,2026,0.0347
REGION1,LNDCP05IRNOW,2027,0.0862
REGION1,LNDCP05IRNOW,2028,0.1345
REGION1,LNDCP05IRNOW,2029,0.1793
REGION1,LNDCP05IRNOW,2030,0.2205
REGION1,LNDCP05IRRRD,2026,0.0148
REGION1,LNDCP05IRRRD,2027,0.0368
REGION1,LNDCP05IRRRD,2028,0.0575
REGION1,LNDCP05IRRRD,2029,0.0766
REGION1,LNDCP05IRRRD,2030,0.0942
REGION1,LNDCP05IRSOC,2026,0.0517
REGION1,LNDCP05IRSOC,2027,0.1284
REGION1,LNDCP05IRSOC,2028,0.2005
REGION1,LNDCP05IRSOC,2029,0.2673
REGION1,LNDCP05IRSOC,2030,0.3286
REGION1,LNDCP05IRSOE,2017,0.1386
REGION1,LNDCP05IRSOE,2018,0.2921
REGION1,LNDCP05IRSOE,2019,0.4638
REGION1,LNDCP05IRSOE,2020,0.6576
REGION1,LNDCP05IRSOE,2021,0.8777
REGION1,LNDCP05LRMRD,2029,0.0428
REGION1,LNDCP05LRMRD,2030,0.0498
REGION1,LNDCP05LRNOC,2028,0.032
REGION1,LNDCP05LRNOC,2029,0.0415
REGION1,LNDCP05LRNOC,2030,0.0497
REGION1,LNDCP05LRNOE,2028,0.0292
REGION1,LNDCP05LRNOE,2029,0.0373
REGION1,LNDCP05LRNOE,2030,0.0448
REGION1,LNDCP05LRNOW,2028,0.0385
REGION1,LNDCP05LRNOW,2029,0.0491
REGION1,LNDCP05LRNOW,2030,0.0589
REGION1,LNDCP05LRRRD,2029,0.0235
REGION1,LNDCP05LRRRD,2030,0.0274
REGION1,LNDCP05LRSOC,2028,0.0565
REGION1,LNDCP05LRSOC,2029,0.0733
REGION1,LNDCP05LRSOC,2030,0.0879
REGION1,LNDCP05LRSOE,2027,0.019
REGION1,LNDCP05LRSOE,2028,0.029
REGION1,LNDCP05LRSOE,2029,0.0382
REGION1,LNDCP05LRSOE,2030,0.0466
REGION1,LNDCP06HIMRD,2026,0.0166
REGION1,LNDCP06HIMRD,2027,0.0737
REGION1,LNDCP06HIMRD,2028,0.1137
REGION1,LNDCP06HIMRD,2029,0.1508
REGION1,LNDCP06HIMRD,2030,0.1849
REGION1,LNDCP06HINOC,2017,0.1507
REGION1,LNDCP06HINOC,2018,0.3176
REGION1,LNDCP06HINOC,2019,0.5043
REGION1,LNDCP06HINOC,2020,0.715
REGION1,LNDCP06HINOC,2021,0.9543
REGION1,LNDCP06HINOC,2022,0.8953
REGION1,LNDCP06HINOE,2019,0.3377
REGION1,LNDCP06HINOE,2020,0.4731
REGION1,LNDCP06HINOE,2021,0.6245
REGION1,LNDCP06HINOE,2022,0.795
REGION1,LNDCP06HINOE,2023,0.9883
REGION1,LNDCP06HINOE,2024,1.2087
REGION1,LNDCP06HINOW,2019,0.4059
REGION1,LNDCP06HINOW,2020,0.6148
REGION1,LNDCP06HINOW,2021,0.8111
REGION1,LNDCP06HINOW,2022,1.0321
REGION1,LNDCP06HINOW,2023,1.2826
REGION1,LNDCP06HINOW,2024,0.5455
REGION1,LNDCP06HIRRD,2026,0.0159
REGION1,LNDCP06HIRRD,2027,0.0395
REGION1,LNDCP06HIRRD,2028,0.0616
REGION1,LNDCP06HIRRD,2029,0.0821
REGION1,LNDCP06HIRRD,2030,0.101
REGION1,LNDCP06HISOC,2018,0.4854
REGION1,LNDCP06HISOC,2019,0.7662
REGION1,LNDCP06HISOC,2020,1.0803
REGION1,LNDCP06HISOC,2021,1.4343
REGION1,LNDCP06HISOC,2022,1.8362
REGION1,LNDCP06HISOC,2023,1.6584
REGION1,LNDCP06HISOE,2020,0.0754
REGION1,LNDCP06HISOE,2026,0.009
REGION1,LNDCP06HISOE,2027,0.0571
REGION1,LNDCP06HISOE,2028,0.1023
REGION1,LNDCP06HISOE,2029,0.1443
REGION1,LNDCP06HISOE,2030,0.1828
REGION1,LNDCP06HRMRD,2027,0.193
REGION1,LNDCP06HRMRD,2028,0.2937
REGION1,LNDCP06HRMRD,2029,0.3869
REGION1,LNDCP06HRMRD,2030,0.4724
REGION1,LNDCP06HRNOC,2020,1.0909
REGION1,LNDCP06HRNOC,2029,0.1375
REGION1,LNDCP06HRNOC,2030,0.2638
REGION1,LNDCP06HRNOE,2017,0.3441
REGION1,LNDCP06HRNOE,2018,0.7251
REGION1,LNDCP06HRNOE,2019,1.1514
REGION1,LNDCP06HRNOE,2020,1.6324
REGION1,LNDCP06HRNOE,2021,2.1788
REGION1,LNDCP06HRNOE,2022,2.8026
REGION1,LNDCP06HRNOE,2023,3.5177
REGION1,LNDCP06HRNOE,2024,4.3398
REGION1,LNDCP06HRNOE,2025,5.2869
REGION1,LNDCP06HRNOE,2026,6.3796
REGION1,LNDCP06HRNOE,2027,7.6416
REGION1,LNDCP06HRNOE,2028,9.0999
REGION1,LNDCP06HRNOE,2029,10.7857
REGION1,LNDCP06HRNOE,2030,8.8278
REGION1,LNDCP06HRNOW,2017,0.4525
REGION1,LNDCP06HRNOW,2018,0.9535
REGION1,LNDCP06HRNOW,2019,1.5141
REGION1,LNDCP06HRNOW,2020,2.1466
REGION1,LNDCP06HRNOW,2021,2.8651
REGION1,LNDCP06HRNOW,2022,3.6854
REGION1,LNDCP06HRNOW,2023,4.6257
REGION1,LNDCP06HRNOW,2024,5.7068
REGION1,LNDCP06HRNOW,2025,6.9522
REGION1,LNDCP06HRNOW,2026,7.009
REGION1,LNDCP06HRNOW,2027,5.6943
REGION1,LNDCP06HRNOW,2028,2.8512
REGION1,LNDCP06HRNOW,2029,3.0439
REGION1,LNDCP06HRNOW,2030,0.2527
REGION1,LNDCP06HRRRD,2017,0.1586
REGION1,LNDCP06HRRRD,2029,0.0697
REGION1,LNDCP06HRRRD,2030,0.1337
REGION1,LNDCP06HRSOC,2026,0.1403
REGION1,LNDCP06HRSOC,2027,0.3484
REGION1,LNDCP06HRSOC,2028,0.544
REGION1,LNDCP06HRSOC,2029,0.7253
REGION1,LNDCP06HRSOC,2030,0.8916
REGION1,LNDCP06HRSOE,2026,0.045
REGION1,LNDCP06HRSOE,2027,0.1996
REGION1,LNDCP06HRSOE,2028,0.308
REGION1,LNDCP06HRSOE,2029,0.4086
REGION1,LNDCP06HRSOE,2030,0.5008
REGION1,LNDCP06IIMRD,2027,0.0429
REGION1,LNDCP06IIMRD,2028,0.0653
REGION1,LNDCP06IIMRD,2029,0.086
REGION1,LNDCP06IIMRD,2030,0.105
REGION1,LNDCP06IINOC,2018,0.1544
REGION1,LNDCP06IINOC,2029,0.0173
REGION1,LNDCP06IINOC,2030,0.047
REGION1,LNDCP06IINOE,2020,0.2298
REGION1,LNDCP06IINOE,2021,0.3013
REGION1,LNDCP06IINOW,2020,0.3022
REGION1,LNDCP06IINOW,2021,0.3962
REGION1,LNDCP06IIRRD,2026,0.0051
REGION1,LNDCP06IIRRD,2027,0.0228
REGION1,LNDCP06IIRRD,2028,0.0352
REGION1,LNDCP06IIRRD,2029,0.0467
REGION1,LNDCP06IIRRD,2030,0.0572
REGION1,LNDCP06IISOC,2020,0.1072
REGION1,LNDCP06IISOC,2027,0.0494
REGION1,LNDCP06IISOC,2028,0.096
REGION1,LNDCP06IISOC,2029,0.1391
REGION1,LNDCP06IISOC,2030,0.1787
REGION1,LNDCP06IISOE,2026,0.0174
REGION1,LNDCP06IISOE,2027,0.0432
REGION1,LNDCP06IISOE,2028,0.0674
REGION1,LNDCP06IISOE,2029,0.0899
REGION1,LNDCP06IISOE,2030,0.1105
REGION1,LNDCP06IRMRD,2028,0.0213
REGION1,LNDCP06IRMRD,2029,0.0276
REGION1,LNDCP06IRMRD,2030,0.0331
REGION1,LNDCP06IRNOC,2018,0.0463
REGION1,LNDCP06IRNOC,2029,0.0052
REGION1,LNDCP06IRNOC,2030,0.0141
REGION1,LNDCP06IRNOE,2017,0.0682
REGION1,LNDCP06IRNOE,2018,0.1477
REGION1,LNDCP06IRNOE,2019,0.2405
REGION1,LNDCP06IRNOE,2020,0.3488
REGION1,LNDCP06IRNOE,2021,0.4753
REGION1,LNDCP06IRNOE,2022,0.6229
REGION1,LNDCP06IRNOE,2023,0.7951
REGION1,LNDCP06IRNOE,2024,0.9957
REGION1,LNDCP06IRNOE,2025,1.2294
REGION1,LNDCP06IRNOE,2026,1.5013
REGION1,LNDCP06IRNOE,2027,1.8174
REGION1,LNDCP06IRNOE,2028,2.1846
REGION1,LNDCP06IRNOE,2029,0.7659
REGION1,LNDCP06IRNOE,2030,2.8182
REGION1,LNDCP06IRNOW,2017,0.0302
REGION1,LNDCP06IRNOW,2018,0.0636
REGION1,LNDCP06IRNOW,2019,0.1009
REGION1,LNDCP06IRNOW,2020,0.1431
REGION1,LNDCP06IRNOW,2021,0.191
REGION1,LNDCP06IRNOW,2022,0.2457
REGION1,LNDCP06IRNOW,2023,0.3084
REGION1,LNDCP06IRNOW,2024,0.3805
REGION1,LNDCP06IRNOW,2025,0.4635
REGION1,LNDCP06IRNOW,2026,0.5593
REGION1,LNDCP06IRNOW,2027,0.6699
REGION1,LNDCP06IRNOW,2028,0.7978
REGION1,LNDCP06IRNOW,2029,0.9455
REGION1,LNDCP06IRNOW,2030,1.1164
REGION1,LNDCP06IRRRD,2026,0.0015
REGION1,LNDCP06IRRRD,2027,0.0068
REGION1,LNDCP06IRRRD,2028,0.0106
REGION1,LNDCP06IRRRD,2029,0.014
REGION1,LNDCP06IRRRD,2030,0.0172
REGION1,LNDCP06IRSOC,2026,0.0054
REGION1,LNDCP06IRSOC,2027,0.0239
REGION1,LNDCP06IRSOC,2028,0.0368
REGION1,LNDCP06IRSOC,2029,0.0489
REGION1,LNDCP06IRSOC,2030,0.0599
REGION1,LNDCP06IRSOE,2027,0.0138
REGION1,LNDCP06IRSOE,2028,0.021
REGION1,LNDCP06IRSOE,2029,0.0276
REGION1,LNDCP06IRSOE,2030,0.0337
REGION1,LNDCP06LRMRD,2029,0.0051
REGION1,LNDCP06LRMRD,2030,0.0094
REGION1,LNDCP06LRNOC,2028,0.0059
REGION1,LNDCP06LRNOC,2029,0.0075
REGION1,LNDCP06LRNOC,2030,0.009
REGION1,LNDCP06LRNOE,2026,0.0012
REGION1,LNDCP06LRNOE,2027,0.003
REGION1,LNDCP06LRNOE,2028,0.0046
REGION1,LNDCP06LRNOE,2029,0.0062
REGION1,LNDCP06LRNOE,2030,0.0076
REGION1,LNDCP06LRNOW,2020,0.0142
REGION1,LNDCP06LRNOW,2021,0.0282
REGION1,LNDCP06LRRRD,2028,0.0015
REGION1,LNDCP06LRRRD,2029,0.004
REGION1,LNDCP06LRRRD,2030,0.0047
REGION1,LNDCP06LRSOC,2028,0.0102
REGION1,LNDCP06LRSOC,2029,0.0133
REGION1,LNDCP06LRSOC,2030,0.0159
REGION1,LNDCP06LRSOE,2029,0.0055
REGION1,LNDCP06LRSOE,2030,0.0101
REGION1,LNDCP07HIMRD,2026,0.0197
REGION1,LNDCP07HIMRD,2027,0.0876
REGION1,LNDCP07HIMRD,2028,0.1351
REGION1,LNDCP07HIMRD,2029,0.1793
REGION1,LNDCP07HIMRD,2030,0.2197
REGION1,LNDCP07HINOC,2026,0.0372
REGION1,LNDCP07HINOC,2027,0.0925
REGION1,LNDCP07HINOC,2028,0.1445
REGION1,LNDCP07HINOC,2029,0.1926
REGION1,LNDCP07HINOC,2030,0.2368
REGION1,LNDCP07HINOE,2026,0.0193
REGION1,LNDCP07HINOE,2027,0.0858
REGION1,LNDCP07HINOE,2028,0.1324
REGION1,LNDCP07HINOE,2029,0.1756
REGION1,LNDCP07HINOE,2030,0.2152
REGION1,LNDCP07HINOW,2026,0.0254
REGION1,LNDCP07HINOW,2027,0.1128
REGION1,LNDCP07HINOW,2028,0.1741
REGION1,LNDCP07HINOW,2029,0.2309
REGION1,LNDCP07HINOW,2030,0.283
REGION1,LNDCP07HIRRD,2026,0.0109
REGION1,LNDCP07HIRRD,2027,0.0482
REGION1,LNDCP07HIRRD,2028,0.0744
REGION1,LNDCP07HIRRD,2029,0.0986
REGION1,LNDCP07HIRRD,2030,0.1209
REGION1,LNDCP07HISOC,2019,13.4777
REGION1,LNDCP07HISOC,2020,24.0462
REGION1,LNDCP07HISOC,2021,29.2699
REGION1,LNDCP07HISOC,2022,32.7577
REGION1,LNDCP07HISOC,2023,33.8605
REGION1,LNDCP07HISOC,2024,9.5268
REGION1,LNDCP07HISOE,2017,7.9135
REGION1,LNDCP07HISOE,2018,8.0523
REGION1,LNDCP07HISOE,2024,27.315
REGION1,LNDCP07HISOE,2025,39.7546
REGION1,LNDCP07HISOE,2026,39.6556
REGION1,LNDCP07HISOE,2027,38.2336
REGION1,LNDCP07HISOE,2028,37.4791
REGION1,LNDCP07HISOE,2029,36.3873
REGION1,LNDCP07HISOE,2030,29.9641
REGION1,LNDCP07HRMRD,2027,0.7325
REGION1,LNDCP07HRMRD,2028,1.1142
REGION1,LNDCP07HRMRD,2029,1.468
REGION1,LNDCP07HRMRD,2030,1.7925
REGION1,LNDCP07HRNOC,2026,0.3009
REGION1,LNDCP07HRNOC,2027,0.7474
REGION1,LNDCP07HRNOC,2028,1.1669
REGION1,LNDCP07HRNOC,2029,1.5558
REGION1,LNDCP07HRNOC,2030,1.9125
REGION1,LNDCP07HRNOE,2026,0.2715
REGION1,LNDCP07HRNOE,2027,0.6744
REGION1,LNDCP07HRNOE,2028,1.053
REGION1,LNDCP07HRNOE,2029,1.4039
REGION1,LNDCP07HRNOE,2030,1.7259
REGION1,LNDCP07HRNOW,2026,0.357
REGION1,LNDCP07HRNOW,2027,0.8869
REGION1,LNDCP07HRNOW,2028,1.3847
REGION1,LNDCP07HRNOW,2029,1.8462
REGION1,LNDCP07HRNOW,2030,2.2695
REGION1,LNDCP07HRRRD,2026,0.0877
REGION1,LNDCP07HRRRD,2027,0.3891
REGION1,LNDCP07HRRRD,2028,0.6006
REGION1,LNDCP07HRRRD,2029,0.7967
REGION1,LNDCP07HRRRD,2030,0.9765
REGION1,LNDCP07HRSOC,2026,0.5322
REGION1,LNDCP07HRSOC,2027,1.322
REGION1,LNDCP07HRSOC,2028,2.0641
REGION1,LNDCP07HRSOC,2029,2.7519
REGION1,LNDCP07HRSOC,2030,3.3829
REGION1,LNDCP07HRSOE,2026,0.2968
REGION1,LNDCP07HRSOE,2027,0.7372
REGION1,LNDCP07HRSOE,2028,1.1509
REGION1,LNDCP07HRSOE,2029,1.5345
REGION1,LNDCP07HRSOE,2030,1.8863
REGION1,LNDCP07IIMRD,2027,0.051
REGION1,LNDCP07IIMRD,2028,0.0776
REGION1,LNDCP07IIMRD,2029,0.1022
REGION1,LNDCP07IIMRD,2030,0.1248
REGION1,LNDCP07IINOC,2026,0.021
REGION1,LNDCP07IINOC,2027,0.052
REGION1,LNDCP07IINOC,2028,0.0813
REGION1,LNDCP07IINOC,2029,0.1083
REGION1,LNDCP07IINOC,2030,0.1332
REGION1,LNDCP07IINOE,2026,0.0109
REGION1,LNDCP07IINOE,2027,0.0482
REGION1,LNDCP07IINOE,2028,0.0745
REGION1,LNDCP07IINOE,2029,0.0988
REGION1,LNDCP07IINOE,2030,0.1211
REGION1,LNDCP07IINOW,2026,0.0143
REGION1,LNDCP07IINOW,2027,0.0634
REGION1,LNDCP07IINOW,2028,0.0979
REGION1,LNDCP07IINOW,2029,0.1299
REGION1,LNDCP07IINOW,2030,0.1592
REGION1,LNDCP07IIRRD,2027,0.0281
REGION1,LNDCP07IIRRD,2028,0.0427
REGION1,LNDCP07IIRRD,2029,0.0562
REGION1,LNDCP07IIRRD,2030,0.0687
REGION1,LNDCP07IISOC,2026,0.0371
REGION1,LNDCP07IISOC,2027,0.0921
REGION1,LNDCP07IISOC,2028,0.1437
REGION1,LNDCP07IISOC,2029,0.1916
REGION1,LNDCP07IISOC,2030,0.2356
REGION1,LNDCP07IISOE,2026,0.0207
REGION1,LNDCP07IISOE,2027,0.0513
REGION1,LNDCP07IISOE,2028,0.0801
REGION1,LNDCP07IISOE,2029,0.1069
REGION1,LNDCP07IISOE,2030,0.1314
REGION1,LNDCP07IRMRD,2029,0.1175
REGION1,LNDCP07IRMRD,2030,0.1368
REGION1,LNDCP07IRNOC,2026,0.0201
REGION1,LNDCP07IRNOC,2027,0.0498
REGION1,LNDCP07IRNOC,2028,0.0778
REGION1,LNDCP07IRNOC,2029,0.1037
REGION1,LNDCP07IRNOC,2030,0.1275
REGION1,LNDCP07IRNOE,2026,0.0181
REGION1,LNDCP07IRNOE,2027,0.045
REGION1,LNDCP07IRNOE,2028,0.0702
REGION1,LNDCP07IRNOE,2029,0.0936
REGION1,LNDCP07IRNOE,2030,0.1151
REGION1,LNDCP07IRNOW,2026,0.0137
REGION1,LNDCP07IRNOW,2027,0.0607
REGION1,LNDCP07IRNOW,2028,0.0937
REGION1,LNDCP07IRNOW,2029,0.1243
REGION1,LNDCP07IRNOW,2030,0.1524
REGION1,LNDCP07IRRRD,2027,0.0269
REGION1,LNDCP07IRRRD,2028,0.0409
REGION1,LNDCP07IRRRD,2029,0.0538
REGION1,LNDCP07IRRRD,2030,0.0657
REGION1,LNDCP07IRSOC,2026,0.0355
REGION1,LNDCP07IRSOC,2027,0.0881
REGION1,LNDCP07IRSOC,2028,0.1376
REGION1,LNDCP07IRSOC,2029,0.1835
REGION1,LNDCP07IRSOC,2030,0.2255
REGION1,LNDCP07IRSOE,2026,0.0198
REGION1,LNDCP07IRSOE,2027,0.0491
REGION1,LNDCP07IRSOE,2028,0.0767
