r,t,y,CapitalInvestment
REGION1,LNDCP03IRIND,2030,124.6864
REGION1,LNDCP03LRIND,2030,26.808
REGION1,LNDCP04HRIND,2016,303.0712
REGION1,LNDCP04HRIND,2017,309.5656
REGION1,LNDCP04HRIND,2018,316.3847
REGION1,LNDCP04HRIND,2019,323.5448
REGION1,LNDCP04HRIND,2020,331.0628
REGION1,LNDCP04HRIND,2021,338.9568
REGION1,LNDCP04HRIND,2022,347.2454
REGION1,LNDCP04HRIND,2023,355.9485
REGION1,LNDCP04HRIND,2024,365.0868
REGION1,LNDCP04HRIND,2025,374.6819
REGION1,LNDCP04HRIND,2026,384.7569
REGION1,LNDCP04HRIND,2027,395.3355
REGION1,LNDCP04HRIND,2028,406.4431
REGION1,LNDCP04HRIND,2029,418.1061
REGION1,LNDCP04HRIND,2030,430.3522
REGION1,LNDCP04IRIND,2016,324.7192
REGION1,LNDCP04IRIND,2017,331.6774
REGION1,LNDCP04IRIND,2018,338.9836
REGION1,LNDCP04IRIND,2019,346.6551
REGION1,LNDCP04IRIND,2020,354.7102
REGION1,LNDCP04IRIND,2021,363.168
REGION1,LNDCP04IRIND,2022,372.0487
REGION1,LNDCP04IRIND,2023,381.3734
REGION1,LNDCP04IRIND,2024,391.1644
REGION1,LNDCP04IRIND,2025,401.4449
REGION1,LNDCP04IRIND,2026,287.2904
REGION1,LNDCP04IRIND,2027,239.5388
REGION1,LNDCP04IRIND,2028,226.4881
REGION1,LNDCP04IRIND,2029,213.741
REGION1,LNDCP04IRIND,2030,200.5254
REGION1,LNDCP04LRIND,2015,150.127
REGION1,LNDCP04LRIND,2025,1.3179
REGION1,LNDCP04LRIND,2026,4.0249
REGION1,LNDCP04LRIND,2027,4.5968
REGION1,LNDCP04LRIND,2028,5.1401
REGION1,LNDCP04LRIND,2029,5.6562
REGION1,LNDCP04LRIND,2030,156.2735
REGION1,LNDCP05IRIND,2016,38.4209
REGION1,LNDCP05IRIND,2017,39.2442
REGION1,LNDCP05IRIND,2018,40.1086
REGION1,LNDCP05IRIND,2019,41.0163
REGION1,LNDCP05IRIND,2020,41.9694
REGION1,LNDCP05IRIND,2021,42.9701
REGION1,LNDCP05IRIND,2022,44.0209
REGION1,LNDCP05IRIND,2023,45.1242
REGION1,LNDCP05IRIND,2024,46.2827
REGION1,LNDCP05IRIND,2025,47.4991
REGION1,LNDCP05IRIND,2026,48.7763
REGION1,LNDCP05IRIND,2027,50.1174
REGION1,LNDCP05IRIND,2028,51.5255
REGION1,LNDCP05IRIND,2029,53.004
REGION1,LNDCP05IRIND,2030,54.5565
REGION1,LNDCP05LRIND,2015,421.6396
REGION1,LNDCP05LRIND,2016,1.8065
REGION1,LNDCP05LRIND,2017,50.7988
REGION1,LNDCP05LRIND,2018,45.0163
REGION1,LNDCP05LRIND,2019,43.8273
REGION1,LNDCP05LRIND,2020,40.9508
REGION1,LNDCP05LRIND,2021,56.6276
REGION1,LNDCP05LRIND,2022,54.9984
REGION1,LNDCP05LRIND,2023,48.8637
REGION1,LNDCP05LRIND,2024,49.3996
REGION1,LNDCP05LRIND,2025,49.0287
REGION1,LNDCP05LRIND,2026,46.2388
REGION1,LNDCP05LRIND,2027,45.2123
REGION1,LNDCP05LRIND,2028,44.3994
REGION1,LNDCP05LRIND,2029,42.411
REGION1,LNDCP05LRIND,2030,458.4453
REGION1,LNDCP06HIIND,2016,375.69
REGION1,LNDCP06HIIND,2017,383.7405
REGION1,LNDCP06HIIND,2018,392.1935
REGION1,LNDCP06HIIND,2019,401.0692
REGION1,LNDCP06HIIND,2020,410.3887
REGION1,LNDCP06HIIND,2021,420.1741
REGION1,LNDCP06HIIND,2022,430.4488
REGION1,LNDCP06HIIND,2023,441.2372
REGION1,LNDCP06HIIND,2024,452.5651
REGION1,LNDCP06HIIND,2025,464.4594
REGION1,LNDCP06HIIND,2026,476.9483
REGION1,LNDCP06HIIND,2027,490.0617
REGION1,LNDCP06HIIND,2028,503.8308
REGION1,LNDCP06HIIND,2029,518.2884
REGION1,LNDCP06HIIND,2030,533.4688
REGION1,LNDCP06HRIND,2016,132.0779
REGION1,LNDCP06HRIND,2017,134.9081
REGION1,LNDCP06HRIND,2018,137.8799
REGION1,LNDCP06HRIND,2019,141.0002
REGION1,LNDCP06HRIND,2020,144.2765
REGION1,LNDCP06HRIND,2021,147.7167
REGION1,LNDCP06HRIND,2022,151.3289
REGION1,LNDCP06HRIND,2023,155.1217
REGION1,LNDCP06HRIND,2024,159.1041
REGION1,LNDCP06HRIND,2025,163.2857
REGION1,LNDCP06HRIND,2026,167.6763
REGION1,LNDCP06HRIND,2027,172.2865
REGION1,LNDCP06HRIND,2028,177.1272
REGION1,LNDCP06HRIND,2029,182.2099
REGION1,LNDCP06HRIND,2030,187.5467
REGION1,LNDCP06IIIND,2016,537.1013
REGION1,LNDCP06IIIND,2017,388.504
REGION1,LNDCP06IIIND,2018,212.8196
REGION1,LNDCP06IIIND,2019,364.2623
REGION1,LNDCP06IIIND,2020,533.6656
REGION1,LNDCP06IIIND,2021,641.2011
REGION1,LNDCP06IIIND,2022,655.2818
REGION1,LNDCP06IIIND,2023,637.7409
REGION1,LNDCP06IIIND,2024,600.3321
REGION1,LNDCP06IIIND,2025,576.334
REGION1,LNDCP06IIIND,2026,585.8812
REGION1,LNDCP06IIIND,2027,515.6865
REGION1,LNDCP06IIIND,2028,483.1372
REGION1,LNDCP06IIIND,2029,473.3867
REGION1,LNDCP06IIIND,2030,477.4686
REGION1,LNDCP06IRIND,2016,70.756
REGION1,LNDCP06IRIND,2017,72.2722
REGION1,LNDCP06IRIND,2018,73.8642
REGION1,LNDCP06IRIND,2019,75.5358
REGION1,LNDCP06IRIND,2020,77.291
REGION1,LNDCP06IRIND,2021,79.134
REGION1,LNDCP06IRIND,2022,81.0691
REGION1,LNDCP06IRIND,2023,83.1009
REGION1,LNDCP06IRIND,2024,85.2344
REGION1,LNDCP06IRIND,2025,87.4745
REGION1,LNDCP06IRIND,2026,89.8266
REGION1,LNDCP06IRIND,2027,92.2963
REGION1,LNDCP06IRIND,2028,94.8895
REGION1,LNDCP06IRIND,2029,97.6124
REGION1,LNDCP06IRIND,2030,100.4714
REGION1,LNDCP06LRIND,2025,14.1512
REGION1,LNDCP06LRIND,2026,14.4544
REGION1,LNDCP06LRIND,2027,14.7425
REGION1,LNDCP06LRIND,2028,15.0162
REGION1,LNDCP06LRIND,2029,15.2762
REGION1,LNDCP06LRIND,2030,15.5232
REGION1,LNDGRSKAN,2015,19.3746
REGION1,LNDGRSKAN,2016,0.0969
REGION1,LNDGRSKAN,2017,0.0974
REGION1,LNDGRSKAN,2018,0.0978
REGION1,LNDGRSKAN,2019,0.0983
REGION1,LNDGRSKAN,2020,0.0988
REGION1,LNDGRSKAN,2021,0.0993
REGION1,LNDGRSKAN,2022,0.0998
REGION1,LNDGRSKAN,2023,0.1003
REGION1,LNDGRSKAN,2024,0.1008
REGION1,LNDGRSKAN,2025,0.1013
REGION1,LNDGRSKAN,2026,0.1018
REGION1,LNDGRSKAN,2027,0.1023
REGION1,LNDGRSKAN,2028,0.1028
REGION1,LNDGRSKAN,2029,0.1034
REGION1,LNDGRSKAN,2030,19.4785
REGION1,LNDGRSMLU,2015,2.687
REGION1,LNDGRSMLU,2016,0.0134
REGION1,LNDGRSMLU,2017,0.0135
REGION1,LNDGRSMLU,2018,0.0136
REGION1,LNDGRSMLU,2019,0.0136
REGION1,LNDGRSMLU,2020,0.0137
REGION1,LNDGRSMLU,2030,0.4057
REGION1,LNDGRSPPA,2015,15.1292
REGION1,LNDGRSPPA,2016,0.0756
REGION1,LNDGRSPPA,2017,0.076
REGION1,LNDGRSPPA,2018,0.0764
REGION1,LNDGRSPPA,2019,0.0768
REGION1,LNDGRSPPA,2020,0.0772
REGION1,LNDGRSPPA,2021,0.0776
REGION1,LNDGRSPPA,2022,0.0779
REGION1,LNDGRSPPA,2023,0.0783
REGION1,LNDGRSPPA,2024,0.0787
REGION1,LNDGRSPPA,2025,0.0791
REGION1,LNDGRSPPA,2026,0.0795
REGION1,LNDGRSPPA,2027,0.0799
REGION1,LNDGRSPPA,2028,0.0803
REGION1,LNDGRSPPA,2029,0.0807
REGION1,LNDGRSPPA,2030,15.2103
REGION1,LNDGRSSLI,2015,1.9899
REGION1,LNDGRSSLI,2016,0.0099
REGION1,LNDGRSSLI,2017,0.01
REGION1,LNDGRSSLI,2018,0.01
REGION1,LNDGRSSLI,2019,0.0101
REGION1,LNDGRSSLI,2020,0.0101
REGION1,LNDGRSSLI,2021,0.0102
REGION1,LNDGRSSLI,2022,0.0103
REGION1,LNDGRSSLI,2023,0.0103
REGION1,LNDGRSSLI,2024,0.0104
REGION1,LNDGRSSLI,2025,0.0104
REGION1,LNDGRSSLI,2026,0.0105
REGION1,LNDGRSSLI,2027,0.0105
REGION1,LNDGRSSLI,2028,0.0106
REGION1,LNDGRSSLI,2029,0.0106
REGION1,LNDGRSSLI,2030,2.0005
REGION1,LNDGRSSMA,2015,17.8522
REGION1,LNDGRSSMA,2016,0.0893
REGION1,LNDGRSSMA,2017,0.0897
REGION1,LNDGRSSMA,2018,0.0902
REGION1,LNDGRSSMA,2019,0.0906
REGION1,LNDGRSSMA,2020,0.0911
REGION1,LNDGRSSMA,2021,0.0915
REGION1,LNDGRSSMA,2022,0.092
REGION1,LNDGRSSMA,2023,0.0924
REGION1,LNDGRSSMA,2024,0.0929
REGION1,LNDGRSSMA,2025,0.0934
REGION1,LNDGRSSMA,2026,0.0938
REGION1,LNDGRSSMA,2027,0.0943
REGION1,LNDGRSSMA,2028,0.0948
REGION1,LNDGRSSMA,2029,0.0952
REGION1,LNDGRSSMA,2030,17.9225
REGION1,PWRCOAJ18,2030,1379.0831
REGION1,PWRCOAJ19,2029,1194.9
REGION1,PWRCOAJ21,2030,3789.54
REGION1,PWRCOAJ23,2029,341.4
REGION1,PWRCOAJ24,2029,3599.0555
REGION1,PWRCOAS08,2029,341.4
REGION1,PWRCOAS09,2030,341.4
REGION1,PWRCOAS10,2029,512.1
REGION1,PWRCOAS11,2015,1707.0
REGION1,PWRCOAS11,2016,1017.8124
REGION1,PWRCOAS11,2017,1371.9876
REGION1,PWRDSLL01,2015,3194.2959
REGION1,PWRDSLL01,2024,307.5794
REGION1,PWRDSLL01,2025,219.9268
REGION1,PWRDSLL01,2026,219.8783
REGION1,PWRDSLL01,2027,219.8334
REGION1,PWRDSLL01,2028,219.7917
REGION1,PWRDSLL01,2029,219.7529
REGION1,PWRDSLL01,2030,219.7168
REGION1,PWRDSLM01,2015,629.5074
REGION1,PWRDSLM01,2024,37.856
REGION1,PWRDSLM01,2025,37.847
REGION1,PWRDSLM01,2026,37.8386
REGION1,PWRDSLM01,2027,37.8309
REGION1,PWRDSLM01,2028,37.8237
REGION1,PWRDSLM01,2029,37.8171
REGION1,PWRDSLM01,2030,37.8108
REGION1,PWRDSLN01,2015,3292.9515
REGION1,PWRDSLN01,2024,13.5522
REGION1,PWRDSLN01,2025,187.5158
REGION1,PWRDSLN01,2026,187.4744
REGION1,PWRDSLN01,2027,187.4361
REGION1,PWRDSLN01,2028,187.4006
REGION1,PWRDSLN01,2029,187.3675
REGION1,PWRDSLN01,2030,187.3367
REGION1,PWRDSLP01,2015,887.9778
REGION1,PWRDSLP01,2024,53.3994
REGION1,PWRDSLP01,2025,53.3866
REGION1,PWRDSLP01,2026,53.3748
REGION1,PWRDSLP01,2027,53.3639
REGION1,PWRDSLP01,2028,53.3538
REGION1,PWRDSLP01,2029,53.3444
REGION1,PWRDSLP01,2030,53.3356
REGION1,PWRNGSJ09,2021,1700.7587
REGION1,PWRNGSJ09,2022,5259.3356
REGION1,PWRNGSJ09,2023,5898.2835
REGION1,PWRNGSJ09,2024,5700.4247
REGION1,PWRNGSJ09,2025,4029.9491
REGION1,PWRNGSJ09,2026,6268.2118
REGION1,PWRNGSJ09,2027,3034.1485
REGION1,PWRNGSJ09,2028,1990.7728
REGION1,PWRNGSK02,2015,1882.0
REGION1,PWRNGSK02,2017,498.6432
REGION1,PWRNGSK02,2018,1882.0
REGION1,PWRNGSS03,2019,2682.8621
REGION1,PWRNGSS03,2020,1020.8685
REGION1,PWRNGSS03,2021,732.9295
REGION1,PWRNGSS03,2022,2084.2986
REGION1,PWRNGSS03,2023,912.7328
REGION1,PWRNGSS03,2024,3320.7778
REGION1,PWRNGSS03,2025,478.2589
REGION1,PWRNGSS03,2026,2637.5841
REGION1,PWRNGSS03,2027,621.2106
REGION1,PWRNGSS03,2028,2280.3867
