r,l,t,m,y,RateOfActivity
REGION1,SEA1PEK,DEMAGRELCK02,1,2021,0.9448
REGION1,SEA2BAS,DEMAGRELCK02,1,2021,0.6376
REGION1,SEA2INT,DEMAGRELCK02,1,2021,0.8149
REGION1,SEA2PEK,DEMAGRELCK02,1,2021,0.9662
REGION1,SEA1BAS,DEMAGRELCK02,1,2022,0.6718
REGION1,SEA1INT,DEMAGRELCK02,1,2022,0.8533
REGION1,SEA1PEK,DEMAGRELCK02,1,2022,1.0094
REGION1,SEA2BAS,DEMAGRELCK02,1,2022,0.6812
REGION1,SEA2INT,DEMAGRELCK02,1,2022,0.8707
REGION1,SEA2PEK,DEMAGRELCK02,1,2022,1.0322
REGION1,SEA1BAS,DEMAGRELCK02,1,2023,0.7147
REGION1,SEA1INT,DEMAGRELCK02,1,2023,0.9079
REGION1,SEA1PEK,DEMAGRELCK02,1,2023,1.074
REGION1,SEA2BAS,DEMAGRELCK02,1,2023,0.7248
REGION1,SEA2INT,DEMAGRELCK02,1,2023,0.9264
REGION1,SEA2PEK,DEMAGRELCK02,1,2023,1.0983
REGION1,SEA1BAS,DEMAGRELCK02,1,2024,0.7577
REGION1,SEA1INT,DEMAGRELCK02,1,2024,0.9625
REGION1,SEA1PEK,DEMAGRELCK02,1,2024,1.1386
REGION1,SEA2BAS,DEMAGRELCK02,1,2024,0.7684
REGION1,SEA2INT,DEMAGRELCK02,1,2024,0.9821
REGION1,SEA2PEK,DEMAGRELCK02,1,2024,1.1643
REGION1,SEA1BAS,DEMAGRELCK02,1,2025,0.8007
REGION1,SEA1INT,DEMAGRELCK02,1,2025,1.0171
REGION1,SEA1PEK,DEMAGRELCK02,1,2025,1.2032
REGION1,SEA2BAS,DEMAGRELCK02,1,2025,0.812
REGION1,SEA2INT,DEMAGRELCK02,1,2025,1.0378
REGION1,SEA2PEK,DEMAGRELCK02,1,2025,1.2304
REGION1,SEA1BAS,DEMAGRELCK02,1,2026,0.8437
REGION1,SEA1INT,DEMAGRELCK02,1,2026,1.0717
REGION1,SEA1PEK,DEMAGRELCK02,1,2026,1.2678
REGION1,SEA2BAS,DEMAGRELCK02,1,2026,0.8556
REGION1,SEA2INT,DEMAGRELCK02,1,2026,1.0935
REGION1,SEA2PEK,DEMAGRELCK02,1,2026,1.2964
REGION1,SEA1BAS,DEMAGRELCK02,1,2027,0.8866
REGION1,SEA1INT,DEMAGRELCK02,1,2027,1.1262
REGION1,SEA1PEK,DEMAGRELCK02,1,2027,1.3323
REGION1,SEA2BAS,DEMAGRELCK02,1,2027,0.8991
REGION1,SEA2INT,DEMAGRELCK02,1,2027,1.1491
REGION1,SEA2PEK,DEMAGRELCK02,1,2027,1.3624
REGION1,SEA1BAS,DEMAGRELCK02,1,2028,0.9296
REGION1,SEA1INT,DEMAGRELCK02,1,2028,1.1808
REGION1,SEA1PEK,DEMAGRELCK02,1,2028,1.3968
REGION1,SEA2BAS,DEMAGRELCK02,1,2028,0.9427
REGION1,SEA2INT,DEMAGRELCK02,1,2028,1.2048
REGION1,SEA2PEK,DEMAGRELCK02,1,2028,1.4284
REGION1,SEA1BAS,DEMAGRELCK02,1,2029,0.9725
REGION1,SEA1INT,DEMAGRELCK02,1,2029,1.2353
REGION1,SEA1PEK,DEMAGRELCK02,1,2029,1.4614
REGION1,SEA2BAS,DEMAGRELCK02,1,2029,0.9862
REGION1,SEA2INT,DEMAGRELCK02,1,2029,1.2604
REGION1,SEA2PEK,DEMAGRELCK02,1,2029,1.4944
REGION1,SEA1BAS,DEMAGRELCK02,1,2030,1.0154
REGION1,SEA1INT,DEMAGRELCK02,1,2030,1.2899
REGION1,SEA1PEK,DEMAGRELCK02,1,2030,1.5259
REGION1,SEA2BAS,DEMAGRELCK02,1,2030,1.0297
REGION1,SEA2INT,DEMAGRELCK02,1,2030,1.3161
REGION1,SEA2PEK,DEMAGRELCK02,1,2030,1.5603
REGION1,SEA1BAS,DEMAGRELCL02,1,2015,0.5817
REGION1,SEA1INT,DEMAGRELCL02,1,2015,0.7389
REGION1,SEA1PEK,DEMAGRELCL02,1,2015,0.8741
REGION1,SEA2BAS,DEMAGRELCL02,1,2015,0.5899
REGION1,SEA2INT,DEMAGRELCL02,1,2015,0.7539
REGION1,SEA2PEK,DEMAGRELCL02,1,2015,0.8939
REGION1,SEA1BAS,DEMAGRELCL02,1,2016,0.5817
REGION1,SEA1INT,DEMAGRELCL02,1,2016,0.7389
REGION1,SEA1PEK,DEMAGRELCL02,1,2016,0.8741
REGION1,SEA2BAS,DEMAGRELCL02,1,2016,0.5899
REGION1,SEA2INT,DEMAGRELCL02,1,2016,0.7539
REGION1,SEA2PEK,DEMAGRELCL02,1,2016,0.8939
REGION1,SEA1BAS,DEMAGRELCL02,1,2017,0.6151
REGION1,SEA1INT,DEMAGRELCL02,1,2017,0.7813
REGION1,SEA1PEK,DEMAGRELCL02,1,2017,0.9242
REGION1,SEA2BAS,DEMAGRELCL02,1,2017,0.6237
REGION1,SEA2INT,DEMAGRELCL02,1,2017,0.7972
REGION1,SEA2PEK,DEMAGRELCL02,1,2017,0.9451
REGION1,SEA1BAS,DEMAGRELCL02,1,2018,0.6484
REGION1,SEA1INT,DEMAGRELCL02,1,2018,0.8236
REGION1,SEA1PEK,DEMAGRELCL02,1,2018,0.9743
REGION1,SEA2BAS,DEMAGRELCL02,1,2018,0.6575
REGION1,SEA2INT,DEMAGRELCL02,1,2018,0.8404
REGION1,SEA2PEK,DEMAGRELCL02,1,2018,0.9963
REGION1,SEA1BAS,DEMAGRELCL02,1,2019,0.6817
REGION1,SEA1INT,DEMAGRELCL02,1,2019,0.866
REGION1,SEA1PEK,DEMAGRELCL02,1,2019,1.0244
REGION1,SEA2BAS,DEMAGRELCL02,1,2019,0.6913
REGION1,SEA2INT,DEMAGRELCL02,1,2019,0.8836
REGION1,SEA2PEK,DEMAGRELCL02,1,2019,1.0476
REGION1,SEA1BAS,DEMAGRELCL02,1,2020,0.715
REGION1,SEA1INT,DEMAGRELCL02,1,2020,0.9083
REGION1,SEA1PEK,DEMAGRELCL02,1,2020,1.0745
REGION1,SEA2BAS,DEMAGRELCL02,1,2020,0.7251
REGION1,SEA2INT,DEMAGRELCL02,1,2020,0.9268
REGION1,SEA2PEK,DEMAGRELCL02,1,2020,1.0988
REGION1,SEA1BAS,DEMAGRELCL02,1,2021,0.7676
REGION1,SEA1INT,DEMAGRELCL02,1,2021,0.975
REGION1,SEA1PEK,DEMAGRELCL02,1,2021,1.1534
REGION1,SEA2BAS,DEMAGRELCL02,1,2021,0.7784
REGION1,SEA2INT,DEMAGRELCL02,1,2021,0.9948
REGION1,SEA2PEK,DEMAGRELCL02,1,2021,1.1795
REGION1,SEA1BAS,DEMAGRELCL02,1,2022,0.8201
REGION1,SEA1INT,DEMAGRELCL02,1,2022,1.0417
REGION1,SEA1PEK,DEMAGRELCL02,1,2022,1.2323
REGION1,SEA2BAS,DEMAGRELCL02,1,2022,0.8316
REGION1,SEA2INT,DEMAGRELCL02,1,2022,1.0629
REGION1,SEA2PEK,DEMAGRELCL02,1,2022,1.2601
REGION1,SEA1BAS,DEMAGRELCL02,1,2023,0.8725
REGION1,SEA1INT,DEMAGRELCL02,1,2023,1.1084
REGION1,SEA1PEK,DEMAGRELCL02,1,2023,1.3112
REGION1,SEA2BAS,DEMAGRELCL02,1,2023,0.8848
REGION1,SEA2INT,DEMAGRELCL02,1,2023,1.1309
REGION1,SEA2PEK,DEMAGRELCL02,1,2023,1.3408
REGION1,SEA1BAS,DEMAGRELCL02,1,2024,0.925
REGION1,SEA1INT,DEMAGRELCL02,1,2024,1.175
REGION1,SEA1PEK,DEMAGRELCL02,1,2024,1.39
REGION1,SEA2BAS,DEMAGRELCL02,1,2024,0.9381
REGION1,SEA2INT,DEMAGRELCL02,1,2024,1.1989
REGION1,SEA2PEK,DEMAGRELCL02,1,2024,1.4214
REGION1,SEA1BAS,DEMAGRELCL02,1,2025,0.9775
REGION1,SEA1INT,DEMAGRELCL02,1,2025,1.2416
REGION1,SEA1PEK,DEMAGRELCL02,1,2025,1.4688
REGION1,SEA2BAS,DEMAGRELCL02,1,2025,0.9913
REGION1,SEA2INT,DEMAGRELCL02,1,2025,1.2669
REGION1,SEA2PEK,DEMAGRELCL02,1,2025,1.502
REGION1,SEA1BAS,DEMAGRELCL02,1,2026,1.0299
REGION1,SEA1INT,DEMAGRELCL02,1,2026,1.3083
REGION1,SEA1PEK,DEMAGRELCL02,1,2026,1.5477
REGION1,SEA2BAS,DEMAGRELCL02,1,2026,1.0444
REGION1,SEA2INT,DEMAGRELCL02,1,2026,1.3349
REGION1,SEA2PEK,DEMAGRELCL02,1,2026,1.5826
REGION1,SEA1BAS,DEMAGRELCL02,1,2027,1.0824
REGION1,SEA1INT,DEMAGRELCL02,1,2027,1.3749
REGION1,SEA1PEK,DEMAGRELCL02,1,2027,1.6264
REGION1,SEA2BAS,DEMAGRELCL02,1,2027,1.0976
REGION1,SEA2INT,DEMAGRELCL02,1,2027,1.4028
REGION1,SEA2PEK,DEMAGRELCL02,1,2027,1.6632
REGION1,SEA1BAS,DEMAGRELCL02,1,2028,1.1348
REGION1,SEA1INT,DEMAGRELCL02,1,2028,1.4415
REGION1,SEA1PEK,DEMAGRELCL02,1,2028,1.7052
REGION1,SEA2BAS,DEMAGRELCL02,1,2028,1.1508
REGION1,SEA2INT,DEMAGRELCL02,1,2028,1.4708
REGION1,SEA2PEK,DEMAGRELCL02,1,2028,1.7437
REGION1,SEA1BAS,DEMAGRELCL02,1,2029,1.1872
REGION1,SEA1INT,DEMAGRELCL02,1,2029,1.5081
REGION1,SEA1PEK,DEMAGRELCL02,1,2029,1.784
REGION1,SEA2BAS,DEMAGRELCL02,1,2029,1.2039
REGION1,SEA2INT,DEMAGRELCL02,1,2029,1.5387
REGION1,SEA2PEK,DEMAGRELCL02,1,2029,1.8243
REGION1,SEA1BAS,DEMAGRELCL02,1,2030,1.2396
REGION1,SEA1INT,DEMAGRELCL02,1,2030,1.5746
REGION1,SEA1PEK,DEMAGRELCL02,1,2030,1.8628
REGION1,SEA2BAS,DEMAGRELCL02,1,2030,1.2571
REGION1,SEA2INT,DEMAGRELCL02,1,2030,1.6066
REGION1,SEA2PEK,DEMAGRELCL02,1,2030,1.9048
REGION1,SEA1BAS,DEMAGRELCM02,1,2015,0.0885
REGION1,SEA1INT,DEMAGRELCM02,1,2015,0.1124
REGION1,SEA1PEK,DEMAGRELCM02,1,2015,0.1329
REGION1,SEA2BAS,DEMAGRELCM02,1,2015,0.0897
REGION1,SEA2INT,DEMAGRELCM02,1,2015,0.1147
REGION1,SEA2PEK,DEMAGRELCM02,1,2015,0.1359
REGION1,SEA1BAS,DEMAGRELCM02,1,2016,0.0885
REGION1,SEA1INT,DEMAGRELCM02,1,2016,0.1124
REGION1,SEA1PEK,DEMAGRELCM02,1,2016,0.1329
REGION1,SEA2BAS,DEMAGRELCM02,1,2016,0.0897
REGION1,SEA2INT,DEMAGRELCM02,1,2016,0.1147
REGION1,SEA2PEK,DEMAGRELCM02,1,2016,0.1359
REGION1,SEA1BAS,DEMAGRELCM02,1,2017,0.0935
REGION1,SEA1INT,DEMAGRELCM02,1,2017,0.1188
REGION1,SEA1PEK,DEMAGRELCM02,1,2017,0.1406
REGION1,SEA2BAS,DEMAGRELCM02,1,2017,0.0949
REGION1,SEA2INT,DEMAGRELCM02,1,2017,0.1212
REGION1,SEA2PEK,DEMAGRELCM02,1,2017,0.1437
REGION1,SEA1BAS,DEMAGRELCM02,1,2018,0.0986
REGION1,SEA1INT,DEMAGRELCM02,1,2018,0.1253
REGION1,SEA1PEK,DEMAGRELCM02,1,2018,0.1482
REGION1,SEA2BAS,DEMAGRELCM02,1,2018,0.1
REGION1,SEA2INT,DEMAGRELCM02,1,2018,0.1278
REGION1,SEA2PEK,DEMAGRELCM02,1,2018,0.1515
REGION1,SEA1BAS,DEMAGRELCM02,1,2019,0.1037
REGION1,SEA1INT,DEMAGRELCM02,1,2019,0.1317
REGION1,SEA1PEK,DEMAGRELCM02,1,2019,0.1558
REGION1,SEA2BAS,DEMAGRELCM02,1,2019,0.1051
REGION1,SEA2INT,DEMAGRELCM02,1,2019,0.1344
REGION1,SEA2PEK,DEMAGRELCM02,1,2019,0.1593
REGION1,SEA1BAS,DEMAGRELCM02,1,2020,0.1087
REGION1,SEA1INT,DEMAGRELCM02,1,2020,0.1381
REGION1,SEA1PEK,DEMAGRELCM02,1,2020,0.1634
REGION1,SEA2BAS,DEMAGRELCM02,1,2020,0.1103
REGION1,SEA2INT,DEMAGRELCM02,1,2020,0.1409
REGION1,SEA2PEK,DEMAGRELCM02,1,2020,0.1671
REGION1,SEA1BAS,DEMAGRELCM02,1,2021,0.1167
REGION1,SEA1INT,DEMAGRELCM02,1,2021,0.1483
REGION1,SEA1PEK,DEMAGRELCM02,1,2021,0.1754
REGION1,SEA2BAS,DEMAGRELCM02,1,2021,0.1184
REGION1,SEA2INT,DEMAGRELCM02,1,2021,0.1513
REGION1,SEA2PEK,DEMAGRELCM02,1,2021,0.1794
REGION1,SEA1BAS,DEMAGRELCM02,1,2022,0.1247
REGION1,SEA1INT,DEMAGRELCM02,1,2022,0.1584
REGION1,SEA1PEK,DEMAGRELCM02,1,2022,0.1874
REGION1,SEA2BAS,DEMAGRELCM02,1,2022,0.1265
REGION1,SEA2INT,DEMAGRELCM02,1,2022,0.1616
REGION1,SEA2PEK,DEMAGRELCM02,1,2022,0.1916
REGION1,SEA1BAS,DEMAGRELCM02,1,2023,0.1327
REGION1,SEA1INT,DEMAGRELCM02,1,2023,0.1686
REGION1,SEA1PEK,DEMAGRELCM02,1,2023,0.1994
REGION1,SEA2BAS,DEMAGRELCM02,1,2023,0.1346
REGION1,SEA2INT,DEMAGRELCM02,1,2023,0.172
REGION1,SEA2PEK,DEMAGRELCM02,1,2023,0.2039
REGION1,SEA1BAS,DEMAGRELCM02,1,2024,0.1407
REGION1,SEA1INT,DEMAGRELCM02,1,2024,0.1787
REGION1,SEA1PEK,DEMAGRELCM02,1,2024,0.2114
REGION1,SEA2BAS,DEMAGRELCM02,1,2024,0.1427
REGION1,SEA2INT,DEMAGRELCM02,1,2024,0.1823
REGION1,SEA2PEK,DEMAGRELCM02,1,2024,0.2162
REGION1,SEA1BAS,DEMAGRELCM02,1,2025,0.1486
REGION1,SEA1INT,DEMAGRELCM02,1,2025,0.1888
REGION1,SEA1PEK,DEMAGRELCM02,1,2025,0.2234
REGION1,SEA2BAS,DEMAGRELCM02,1,2025,0.1507
REGION1,SEA2INT,DEMAGRELCM02,1,2025,0.1927
REGION1,SEA2PEK,DEMAGRELCM02,1,2025,0.2284
REGION1,SEA1BAS,DEMAGRELCM02,1,2026,0.1566
REGION1,SEA1INT,DEMAGRELCM02,1,2026,0.199
REGION1,SEA1PEK,DEMAGRELCM02,1,2026,0.2354
REGION1,SEA2BAS,DEMAGRELCM02,1,2026,0.1588
REGION1,SEA2INT,DEMAGRELCM02,1,2026,0.203
REGION1,SEA2PEK,DEMAGRELCM02,1,2026,0.2407
REGION1,SEA1BAS,DEMAGRELCM02,1,2027,0.1646
REGION1,SEA1INT,DEMAGRELCM02,1,2027,0.2091
REGION1,SEA1PEK,DEMAGRELCM02,1,2027,0.2473
REGION1,SEA2BAS,DEMAGRELCM02,1,2027,0.1669
REGION1,SEA2INT,DEMAGRELCM02,1,2027,0.2133
REGION1,SEA2PEK,DEMAGRELCM02,1,2027,0.2529
REGION1,SEA1BAS,DEMAGRELCM02,1,2028,0.1726
REGION1,SEA1INT,DEMAGRELCM02,1,2028,0.2192
REGION1,SEA1PEK,DEMAGRELCM02,1,2028,0.2593
REGION1,SEA2BAS,DEMAGRELCM02,1,2028,0.175
REGION1,SEA2INT,DEMAGRELCM02,1,2028,0.2237
REGION1,SEA2PEK,DEMAGRELCM02,1,2028,0.2652
REGION1,SEA1BAS,DEMAGRELCM02,1,2029,0.1805
REGION1,SEA1INT,DEMAGRELCM02,1,2029,0.2293
REGION1,SEA1PEK,DEMAGRELCM02,1,2029,0.2713
REGION1,SEA2BAS,DEMAGRELCM02,1,2029,0.1831
REGION1,SEA2INT,DEMAGRELCM02,1,2029,0.234
REGION1,SEA2PEK,DEMAGRELCM02,1,2029,0.2774
REGION1,SEA1BAS,DEMAGRELCM02,1,2030,0.1885
REGION1,SEA1INT,DEMAGRELCM02,1,2030,0.2395
REGION1,SEA1PEK,DEMAGRELCM02,1,2030,0.2833
REGION1,SEA2BAS,DEMAGRELCM02,1,2030,0.1912
REGION1,SEA2INT,DEMAGRELCM02,1,2030,0.2443
REGION1,SEA2PEK,DEMAGRELCM02,1,2030,0.2897
REGION1,SEA1BAS,DEMAGRELCN02,1,2015,0.4383
REGION1,SEA1INT,DEMAGRELCN02,1,2015,0.5567
REGION1,SEA1PEK,DEMAGRELCN02,1,2015,0.6586
REGION1,SEA2BAS,DEMAGRELCN02,1,2015,0.4445
REGION1,SEA2INT,DEMAGRELCN02,1,2015,0.5681
REGION1,SEA2PEK,DEMAGRELCN02,1,2015,0.6735
REGION1,SEA1BAS,DEMAGRELCN02,1,2016,0.4383
