r,t,y,SalvageValue
REGION1,PWRDSLL01,2026,210.2243
REGION1,PWRDSLL01,2027,212.4579
REGION1,PWRDSLL01,2028,214.5059
REGION1,PWRDSLL01,2029,216.3835
REGION1,PWRDSLL01,2030,218.1049
REGION1,PWRDSLM01,2015,477.0882
REGION1,PWRDSLM01,2024,35.3008
REGION1,PWRDSLM01,2025,35.7581
REGION1,PWRDSLM01,2026,36.1773
REGION1,PWRDSLM01,2027,36.5617
REGION1,PWRDSLM01,2028,36.9141
REGION1,PWRDSLM01,2029,37.2372
REGION1,PWRDSLM01,2030,37.5334
REGION1,PWRDSLN01,2015,2495.6472
REGION1,PWRDSLN01,2024,12.6374
REGION1,PWRDSLN01,2025,177.1661
REGION1,PWRDSLN01,2026,179.2431
REGION1,PWRDSLN01,2027,181.1476
REGION1,PWRDSLN01,2028,182.8937
REGION1,PWRDSLN01,2029,184.4946
REGION1,PWRDSLN01,2030,185.9623
REGION1,PWRDSLP01,2015,672.9766
REGION1,PWRDSLP01,2024,49.7951
REGION1,PWRDSLP01,2025,50.44
REGION1,PWRDSLP01,2026,51.0314
REGION1,PWRDSLP01,2027,51.5736
REGION1,PWRDSLP01,2028,52.0707
REGION1,PWRDSLP01,2029,52.5265
REGION1,PWRDSLP01,2030,52.9444
REGION1,PWRNGSJ09,2021,1511.191
REGION1,PWRNGSJ09,2022,4756.9276
REGION1,PWRNGSJ09,2023,5421.0607
REGION1,PWRNGSJ09,2024,5315.6596
REGION1,PWRNGSJ09,2025,3807.5208
REGION1,PWRNGSJ09,2026,5993.0001
REGION1,PWRNGSJ09,2027,2932.3526
REGION1,PWRNGSJ09,2028,1942.8961
REGION1,PWRNGSK02,2015,1426.3216
REGION1,PWRNGSK02,2017,403.4592
REGION1,PWRNGSK02,2018,1565.0823
REGION1,PWRNGSS03,2019,2286.444
REGION1,PWRNGSS03,2020,889.3516
REGION1,PWRNGSS03,2021,651.2367
REGION1,PWRNGSS03,2022,1885.192
REGION1,PWRNGSS03,2023,838.8847
REGION1,PWRNGSS03,2024,3096.6332
REGION1,PWRNGSS03,2025,451.862
REGION1,PWRNGSS03,2026,2521.7785
REGION1,PWRNGSS03,2027,600.3689
REGION1,PWRNGSS03,2028,2225.545
