r,t,f,y,ProductionByTechnologyAnnual
REGION1,DEMAGRDSL,AGRDSL,2015,78.13
REGION1,DEMAGRDSL,AGRDSL,2016,78.13
REGION1,DEMAGRDSL,AGRDSL,2017,82.6
REGION1,DEMAGRDSL,AGRDSL,2018,87.08
REGION1,DEMAGRDSL,AGRDSL,2019,91.56
REGION1,DEMAGRDSL,AGRDSL,2020,96.03
REGION1,DEMAGRDSL,AGRDSL,2021,103.09
REGION1,DEMAGRDSL,AGRDSL,2022,110.14
REGION1,DEMAGRDSL,AGRDSL,2023,117.19
REGION1,DEMAGRDSL,AGRDSL,2024,124.23
REGION1,DEMAGRDSL,AGRDSL,2025,131.28
REGION1,DEMAGRDSL,AGRDSL,2026,138.32
REGION1,DEMAGRDSL,AGRDSL,2027,145.37
REGION1,DEMAGRDSL,AGRDSL,2028,152.41
REGION1,DEMAGRDSL,AGRDSL,2029,159.45
REGION1,DEMAGRDSL,AGRDSL,2030,166.49
REGION1,DEMAGRELCJ02,AGRELCJ02,2015,5.5122
REGION1,DEMAGRELCJ02,AGRELCJ02,2016,5.5122
REGION1,DEMAGRELCJ02,AGRELCJ02,2017,5.8283
REGION1,DEMAGRELCJ02,AGRELCJ02,2018,6.1442
REGION1,DEMAGRELCJ02,AGRELCJ02,2019,6.46
REGION1,DEMAGRELCJ02,AGRELCJ02,2020,6.7758
REGION1,DEMAGRELCJ02,AGRELCJ02,2021,7.2734
REGION1,DEMAGRELCJ02,AGRELCJ02,2022,7.7709
REGION1,DEMAGRELCJ02,AGRELCJ02,2023,8.2683
REGION1,DEMAGRELCJ02,AGRELCJ02,2024,8.7655
REGION1,DEMAGRELCJ02,AGRELCJ02,2025,9.2626
REGION1,DEMAGRELCJ02,AGRELCJ02,2026,9.7595
REGION1,DEMAGRELCJ02,AGRELCJ02,2027,10.2565
REGION1,DEMAGRELCJ02,AGRELCJ02,2028,10.7533
REGION1,DEMAGRELCJ02,AGRELCJ02,2029,11.2499
REGION1,DEMAGRELCJ02,AGRELCJ02,2030,11.7466
REGION1,DEMAGRELCK02,AGRELCK02,2015,0.5823
REGION1,DEMAGRELCK02,AGRELCK02,2016,0.5823
REGION1,DEMAGRELCK02,AGRELCK02,2017,0.6157
REGION1,DEMAGRELCK02,AGRELCK02,2018,0.6491
REGION1,DEMAGRELCK02,AGRELCK02,2019,0.6825
REGION1,DEMAGRELCK02,AGRELCK02,2020,0.7158
REGION1,DEMAGRELCK02,AGRELCK02,2021,0.7684
REGION1,DEMAGRELCK02,AGRELCK02,2022,0.821
REGION1,DEMAGRELCK02,AGRELCK02,2023,0.8735
REGION1,DEMAGRELCK02,AGRELCK02,2024,0.926
REGION1,DEMAGRELCK02,AGRELCK02,2025,0.9786
REGION1,DEMAGRELCK02,AGRELCK02,2026,1.0311
REGION1,DEMAGRELCK02,AGRELCK02,2027,1.0835
REGION1,DEMAGRELCK02,AGRELCK02,2028,1.136
REGION1,DEMAGRELCK02,AGRELCK02,2029,1.1885
REGION1,DEMAGRELCK02,AGRELCK02,2030,1.241
REGION1,DEMAGRELCL02,AGRELCL02,2015,0.7109
REGION1,DEMAGRELCL02,AGRELCL02,2016,0.7109
REGION1,DEMAGRELCL02,AGRELCL02,2017,0.7517
REGION1,DEMAGRELCL02,AGRELCL02,2018,0.7924
REGION1,DEMAGRELCL02,AGRELCL02,2019,0.8332
REGION1,DEMAGRELCL02,AGRELCL02,2020,0.8739
REGION1,DEMAGRELCL02,AGRELCL02,2021,0.9381
REGION1,DEMAGRELCL02,AGRELCL02,2022,1.0022
REGION1,DEMAGRELCL02,AGRELCL02,2023,1.0664
REGION1,DEMAGRELCL02,AGRELCL02,2024,1.1305
REGION1,DEMAGRELCL02,AGRELCL02,2025,1.1946
REGION1,DEMAGRELCL02,AGRELCL02,2026,1.2587
REGION1,DEMAGRELCL02,AGRELCL02,2027,1.3228
REGION1,DEMAGRELCL02,AGRELCL02,2028,1.3869
REGION1,DEMAGRELCL02,AGRELCL02,2029,1.4509
REGION1,DEMAGRELCL02,AGRELCL02,2030,1.5149
REGION1,DEMAGRELCM02,AGRELCM02,2015,0.1081
REGION1,DEMAGRELCM02,AGRELCM02,2016,0.1081
REGION1,DEMAGRELCM02,AGRELCM02,2017,0.1143
REGION1,DEMAGRELCM02,AGRELCM02,2018,0.1205
REGION1,DEMAGRELCM02,AGRELCM02,2019,0.1267
REGION1,DEMAGRELCM02,AGRELCM02,2020,0.1329
REGION1,DEMAGRELCM02,AGRELCM02,2021,0.1427
REGION1,DEMAGRELCM02,AGRELCM02,2022,0.1524
REGION1,DEMAGRELCM02,AGRELCM02,2023,0.1622
REGION1,DEMAGRELCM02,AGRELCM02,2024,0.1719
REGION1,DEMAGRELCM02,AGRELCM02,2025,0.1817
REGION1,DEMAGRELCM02,AGRELCM02,2026,0.1914
REGION1,DEMAGRELCM02,AGRELCM02,2027,0.2012
REGION1,DEMAGRELCM02,AGRELCM02,2028,0.2109
REGION1,DEMAGRELCM02,AGRELCM02,2029,0.2206
REGION1,DEMAGRELCM02,AGRELCM02,2030,0.2304
REGION1,DEMAGRELCN02,AGRELCN02,2015,0.5356
REGION1,DEMAGRELCN02,AGRELCN02,2016,0.5356
REGION1,DEMAGRELCN02,AGRELCN02,2017,0.5664
REGION1,DEMAGRELCN02,AGRELCN02,2018,0.5971
REGION1,DEMAGRELCN02,AGRELCN02,2019,0.6278
REGION1,DEMAGRELCN02,AGRELCN02,2020,0.6585
REGION1,DEMAGRELCN02,AGRELCN02,2021,0.7068
REGION1,DEMAGRELCN02,AGRELCN02,2022,0.7551
REGION1,DEMAGRELCN02,AGRELCN02,2023,0.8034
REGION1,DEMAGRELCN02,AGRELCN02,2024,0.8518
REGION1,DEMAGRELCN02,AGRELCN02,2025,0.9001
REGION1,DEMAGRELCN02,AGRELCN02,2026,0.9484
REGION1,DEMAGRELCN02,AGRELCN02,2027,0.9966
REGION1,DEMAGRELCN02,AGRELCN02,2028,1.0449
REGION1,DEMAGRELCN02,AGRELCN02,2029,1.0932
REGION1,DEMAGRELCN02,AGRELCN02,2030,1.1414
REGION1,DEMAGRELCP02,AGRELCP02,2015,0.1525
REGION1,DEMAGRELCP02,AGRELCP02,2016,0.1525
REGION1,DEMAGRELCP02,AGRELCP02,2017,0.1612
REGION1,DEMAGRELCP02,AGRELCP02,2018,0.17
REGION1,DEMAGRELCP02,AGRELCP02,2019,0.1787
REGION1,DEMAGRELCP02,AGRELCP02,2020,0.1874
REGION1,DEMAGRELCP02,AGRELCP02,2021,0.2013
REGION1,DEMAGRELCP02,AGRELCP02,2022,0.215
REGION1,DEMAGRELCP02,AGRELCP02,2023,0.2288
REGION1,DEMAGRELCP02,AGRELCP02,2024,0.2425
REGION1,DEMAGRELCP02,AGRELCP02,2025,0.2563
REGION1,DEMAGRELCP02,AGRELCP02,2026,0.27
REGION1,DEMAGRELCP02,AGRELCP02,2027,0.2837
REGION1,DEMAGRELCP02,AGRELCP02,2028,0.2975
REGION1,DEMAGRELCP02,AGRELCP02,2029,0.3113
REGION1,DEMAGRELCP02,AGRELCP02,2030,0.325
REGION1,DEMAGRELCS02,AGRELCS02,2015,2.0982
REGION1,DEMAGRELCS02,AGRELCS02,2016,2.0982
REGION1,DEMAGRELCS02,AGRELCS02,2017,2.2185
REGION1,DEMAGRELCS02,AGRELCS02,2018,2.3388
REGION1,DEMAGRELCS02,AGRELCS02,2019,2.459
REGION1,DEMAGRELCS02,AGRELCS02,2020,2.5792
REGION1,DEMAGRELCS02,AGRELCS02,2021,2.7686
REGION1,DEMAGRELCS02,AGRELCS02,2022,2.958
REGION1,DEMAGRELCS02,AGRELCS02,2023,3.1473
REGION1,DEMAGRELCS02,AGRELCS02,2024,3.3365
REGION1,DEMAGRELCS02,AGRELCS02,2025,3.5258
REGION1,DEMAGRELCS02,AGRELCS02,2026,3.7149
REGION1,DEMAGRELCS02,AGRELCS02,2027,3.9041
REGION1,DEMAGRELCS02,AGRELCS02,2028,4.0932
REGION1,DEMAGRELCS02,AGRELCS02,2029,4.2822
REGION1,DEMAGRELCS02,AGRELCS02,2030,4.4713
REGION1,DEMAGRSURJWA,AGRWATJWA,2015,19.0268
REGION1,DEMAGRSURJWA,AGRWATJWA,2016,20.2482
REGION1,DEMAGRSURJWA,AGRWATJWA,2017,20.5971
REGION1,DEMAGRSURJWA,AGRWATJWA,2018,20.0657
REGION1,DEMAGRSURJWA,AGRWATJWA,2019,19.8907
REGION1,DEMAGRSURJWA,AGRWATJWA,2020,18.9114
REGION1,DEMAGRSURJWA,AGRWATJWA,2021,17.8652
REGION1,DEMAGRSURJWA,AGRWATJWA,2022,16.6191
REGION1,DEMAGRSURJWA,AGRWATJWA,2023,15.0222
REGION1,DEMAGRSURJWA,AGRWATJWA,2024,13.6194
REGION1,DEMAGRSURJWA,AGRWATJWA,2025,12.1609
REGION1,DEMAGRSURJWA,AGRWATJWA,2026,10.1896
REGION1,DEMAGRSURJWA,AGRWATJWA,2027,8.8153
REGION1,DEMAGRSURJWA,AGRWATJWA,2028,7.4833
REGION1,DEMAGRSURJWA,AGRWATJWA,2029,5.8376
REGION1,DEMAGRSURJWA,AGRWATJWA,2030,3.681
REGION1,DEMAGRSURKAN,AGRWATKAN,2021,0.0004
REGION1,DEMAGRSURMLU,AGRWATMLU,2019,0.0326
REGION1,DEMAGRSURMLU,AGRWATMLU,2020,0.0263
REGION1,DEMAGRSURMLU,AGRWATMLU,2021,0.2525
REGION1,DEMAGRSURMLU,AGRWATMLU,2022,1.2262
REGION1,DEMAGRSURMLU,AGRWATMLU,2023,2.2715
REGION1,DEMAGRSURMLU,AGRWATMLU,2024,3.2145
REGION1,DEMAGRSURMLU,AGRWATMLU,2025,4.1553
REGION1,DEMAGRSURMLU,AGRWATMLU,2026,5.1528
REGION1,DEMAGRSURMLU,AGRWATMLU,2027,6.0124
REGION1,DEMAGRSURMLU,AGRWATMLU,2028,6.8579
REGION1,DEMAGRSURMLU,AGRWATMLU,2029,7.6554
REGION1,DEMAGRSURMLU,AGRWATMLU,2030,7.9777
REGION1,DEMAGRSURNUA,AGRWATNUA,2015,5.5995
REGION1,DEMAGRSURNUA,AGRWATNUA,2016,5.8794
REGION1,DEMAGRSURNUA,AGRWATNUA,2017,6.1734
REGION1,DEMAGRSURNUA,AGRWATNUA,2018,6.4821
REGION1,DEMAGRSURNUA,AGRWATNUA,2019,6.8062
REGION1,DEMAGRSURNUA,AGRWATNUA,2020,7.1465
REGION1,DEMAGRSURNUA,AGRWATNUA,2021,7.5038
REGION1,DEMAGRSURNUA,AGRWATNUA,2022,7.879
REGION1,DEMAGRSURNUA,AGRWATNUA,2023,8.273
REGION1,DEMAGRSURNUA,AGRWATNUA,2024,8.6866
REGION1,DEMAGRSURNUA,AGRWATNUA,2025,9.1209
REGION1,DEMAGRSURNUA,AGRWATNUA,2026,9.577
REGION1,DEMAGRSURNUA,AGRWATNUA,2027,9.9854
REGION1,DEMAGRSURNUA,AGRWATNUA,2028,10.343
REGION1,DEMAGRSURNUA,AGRWATNUA,2029,10.6714
REGION1,DEMAGRSURNUA,AGRWATNUA,2030,10.9703
REGION1,DEMAGRSURSLI,AGRWATSLI,2015,10.6991
REGION1,DEMAGRSURSLI,AGRWATSLI,2016,10.8665
REGION1,DEMAGRSURSLI,AGRWATSLI,2017,11.0504
REGION1,DEMAGRSURSLI,AGRWATSLI,2018,11.1861
REGION1,DEMAGRSURSLI,AGRWATSLI,2019,11.4496
REGION1,DEMAGRSURSLI,AGRWATSLI,2020,12.726
REGION1,DEMAGRSURSLI,AGRWATSLI,2021,13.7426
REGION1,DEMAGRSURSLI,AGRWATSLI,2022,13.8928
REGION1,DEMAGRSURSLI,AGRWATSLI,2023,14.0395
REGION1,DEMAGRSURSLI,AGRWATSLI,2024,14.1787
REGION1,DEMAGRSURSLI,AGRWATSLI,2025,14.2867
REGION1,DEMAGRSURSLI,AGRWATSLI,2026,14.6048
REGION1,DEMAGRSURSLI,AGRWATSLI,2027,14.6789
REGION1,DEMAGRSURSLI,AGRWATSLI,2028,14.6955
REGION1,DEMAGRSURSLI,AGRWATSLI,2029,14.9163
REGION1,DEMAGRSURSLI,AGRWATSLI,2030,16.1205
REGION1,DEMAGRSURSMA,AGRWATSMA,2019,0.0003
REGION1,DEMAGRSURSMA,AGRWATSMA,2021,0.001
REGION1,DEMAGRSURSMA,AGRWATSMA,2022,0.0008
REGION1,DEMCOMBIO,COMBIO,2015,8.2
REGION1,DEMCOMBIO,COMBIO,2016,8.2
REGION1,DEMCOMBIO,COMBIO,2017,8.67
REGION1,DEMCOMBIO,COMBIO,2018,9.14
REGION1,DEMCOMBIO,COMBIO,2019,9.61
REGION1,DEMCOMBIO,COMBIO,2020,10.08
REGION1,DEMCOMBIO,COMBIO,2021,10.82
REGION1,DEMCOMBIO,COMBIO,2022,11.56
REGION1,DEMCOMBIO,COMBIO,2023,12.3
REGION1,DEMCOMBIO,COMBIO,2024,13.04
REGION1,DEMCOMBIO,COMBIO,2025,13.78
REGION1,DEMCOMBIO,COMBIO,2026,14.51
REGION1,DEMCOMBIO,COMBIO,2027,15.25
REGION1,DEMCOMBIO,COMBIO,2028,15.99
REGION1,DEMCOMBIO,COMBIO,2029,16.73
REGION1,DEMCOMBIO,COMBIO,2030,17.47
REGION1,DEMCOMDSL,COMDSL,2015,22.15
REGION1,DEMCOMDSL,COMDSL,2016,22.15
REGION1,DEMCOMDSL,COMDSL,2017,23.42
REGION1,DEMCOMDSL,COMDSL,2018,24.69
REGION1,DEMCOMDSL,COMDSL,2019,25.96
REGION1,DEMCOMDSL,COMDSL,2020,27.22
REGION1,DEMCOMDSL,COMDSL,2021,29.22
REGION1,DEMCOMDSL,COMDSL,2022,31.22
REGION1,DEMCOMDSL,COMDSL,2023,33.22
REGION1,DEMCOMDSL,COMDSL,2024,35.22
REGION1,DEMCOMDSL,COMDSL,2025,37.22
REGION1,DEMCOMDSL,COMDSL,2026,39.21
REGION1,DEMCOMDSL,COMDSL,2027,41.21
REGION1,DEMCOMDSL,COMDSL,2028,43.21
REGION1,DEMCOMDSL,COMDSL,2029,45.2
REGION1,DEMCOMDSL,COMDSL,2030,47.2
REGION1,DEMCOMELCJ02,COMELCJ02,2015,110.9329
REGION1,DEMCOMELCJ02,COMELCJ02,2016,110.9329
REGION1,DEMCOMELCJ02,COMELCJ02,2017,117.2923
REGION1,DEMCOMELCJ02,COMELCJ02,2018,123.65
REGION1,DEMCOMELCJ02,COMELCJ02,2019,130.006
REGION1,DEMCOMELCJ02,COMELCJ02,2020,136.3607
REGION1,DEMCOMELCJ02,COMELCJ02,2021,146.3756
REGION1,DEMCOMELCJ02,COMELCJ02,2022,156.3875
REGION1,DEMCOMELCJ02,COMELCJ02,2023,166.3965
REGION1,DEMCOMELCJ02,COMELCJ02,2024,176.4029
REGION1,DEMCOMELCJ02,COMELCJ02,2025,186.4069
REGION1,DEMCOMELCJ02,COMELCJ02,2026,196.4087
REGION1,DEMCOMELCJ02,COMELCJ02,2027,206.4085
REGION1,DEMCOMELCJ02,COMELCJ02,2028,216.4064
REGION1,DEMCOMELCJ02,COMELCJ02,2029,226.4025
REGION1,DEMCOMELCJ02,COMELCJ02,2030,236.397
REGION1,DEMCOMELCK02,COMELCK02,2015,11.7195
REGION1,DEMCOMELCK02,COMELCK02,2016,11.7195
REGION1,DEMCOMELCK02,COMELCK02,2017,12.3914
REGION1,DEMCOMELCK02,COMELCK02,2018,13.0631
REGION1,DEMCOMELCK02,COMELCK02,2019,13.7345
REGION1,DEMCOMELCK02,COMELCK02,2020,14.4059
REGION1,DEMCOMELCK02,COMELCK02,2021,15.4639
REGION1,DEMCOMELCK02,COMELCK02,2022,16.5216
REGION1,DEMCOMELCK02,COMELCK02,2023,17.579
REGION1,DEMCOMELCK02,COMELCK02,2024,18.6362
REGION1,DEMCOMELCK02,COMELCK02,2025,19.693
REGION1,DEMCOMELCK02,COMELCK02,2026,20.7497
REGION1,DEMCOMELCK02,COMELCK02,2027,21.8061
REGION1,DEMCOMELCK02,COMELCK02,2028,22.8623
REGION1,DEMCOMELCK02,COMELCK02,2029,23.9184
REGION1,DEMCOMELCK02,COMELCK02,2030,24.9743
REGION1,DEMCOMELCL02,COMELCL02,2015,14.3069
REGION1,DEMCOMELCL02,COMELCL02,2016,14.3069
REGION1,DEMCOMELCL02,COMELCL02,2017,15.1271
REGION1,DEMCOMELCL02,COMELCL02,2018,15.9471
REGION1,DEMCOMELCL02,COMELCL02,2019,16.7668
REGION1,DEMCOMELCL02,COMELCL02,2020,17.5863
REGION1,DEMCOMELCL02,COMELCL02,2021,18.878
REGION1,DEMCOMELCL02,COMELCL02,2022,20.1692
REGION1,DEMCOMELCL02,COMELCL02,2023,21.4601
REGION1,DEMCOMELCL02,COMELCL02,2024,22.7506
REGION1,DEMCOMELCL02,COMELCL02,2025,24.0408
REGION1,DEMCOMELCL02,COMELCL02,2026,25.3307
REGION1,DEMCOMELCL02,COMELCL02,2027,26.6204
REGION1,DEMCOMELCL02,COMELCL02,2028,27.9098
REGION1,DEMCOMELCL02,COMELCL02,2029,29.199
REGION1,DEMCOMELCL02,COMELCL02,2030,30.4879
REGION1,DEMCOMELCM02,COMELCM02,2015,2.1757
REGION1,DEMCOMELCM02,COMELCM02,2016,2.1757
REGION1,DEMCOMELCM02,COMELCM02,2017,2.3005
REGION1,DEMCOMELCM02,COMELCM02,2018,2.4251
REGION1,DEMCOMELCM02,COMELCM02,2019,2.5498
REGION1,DEMCOMELCM02,COMELCM02,2020,2.6744
REGION1,DEMCOMELCM02,COMELCM02,2021,2.8708
REGION1,DEMCOMELCM02,COMELCM02,2022,3.0672
REGION1,DEMCOMELCM02,COMELCM02,2023,3.2635
REGION1,DEMCOMELCM02,COMELCM02,2024,3.4598
REGION1,DEMCOMELCM02,COMELCM02,2025,3.656
REGION1,DEMCOMELCM02,COMELCM02,2026,3.8521
REGION1,DEMCOMELCM02,COMELCM02,2027,4.0483
REGION1,DEMCOMELCM02,COMELCM02,2028,4.2444
REGION1,DEMCOMELCM02,COMELCM02,2029,4.4404
REGION1,DEMCOMELCM02,COMELCM02,2030,4.6364
REGION1,DEMCOMELCN02,COMELCN02,2015,10.7797
REGION1,DEMCOMELCN02,COMELCN02,2016,10.7797
REGION1,DEMCOMELCN02,COMELCN02,2017,11.3977
REGION1,DEMCOMELCN02,COMELCN02,2018,12.0155
REGION1,DEMCOMELCN02,COMELCN02,2019,12.6331
REGION1,DEMCOMELCN02,COMELCN02,2020,13.2506
REGION1,DEMCOMELCN02,COMELCN02,2021,14.2238
REGION1,DEMCOMELCN02,COMELCN02,2022,15.1967
REGION1,DEMCOMELCN02,COMELCN02,2023,16.1693
REGION1,DEMCOMELCN02,COMELCN02,2024,17.1417
REGION1,DEMCOMELCN02,COMELCN02,2025,18.1138
REGION1,DEMCOMELCN02,COMELCN02,2026,19.0857
REGION1,DEMCOMELCN02,COMELCN02,2027,20.0574
REGION1,DEMCOMELCN02,COMELCN02,2028,21.0289
REGION1,DEMCOMELCN02,COMELCN02,2029,22.0003
REGION1,DEMCOMELCN02,COMELCN02,2030,22.9715
REGION1,DEMCOMELCP02,COMELCP02,2015,3.069
REGION1,DEMCOMELCP02,COMELCP02,2016,3.069
REGION1,DEMCOMELCP02,COMELCP02,2017,3.245
REGION1,DEMCOMELCP02,COMELCP02,2018,3.4208
REGION1,DEMCOMELCP02,COMELCP02,2019,3.5967
REGION1,DEMCOMELCP02,COMELCP02,2020,3.7725
REGION1,DEMCOMELCP02,COMELCP02,2021,4.0496
REGION1,DEMCOMELCP02,COMELCP02,2022,4.3266
REGION1,DEMCOMELCP02,COMELCP02,2023,4.6035
REGION1,DEMCOMELCP02,COMELCP02,2024,4.8803
REGION1,DEMCOMELCP02,COMELCP02,2025,5.1571
REGION1,DEMCOMELCP02,COMELCP02,2026,5.4338
REGION1,DEMCOMELCP02,COMELCP02,2027,5.7104
REGION1,DEMCOMELCP02,COMELCP02,2028,5.987
REGION1,DEMCOMELCP02,COMELCP02,2029,6.2636
REGION1,DEMCOMELCP02,COMELCP02,2030,6.5401
REGION1,DEMCOMELCS02,COMELCS02,2015,42.2261
REGION1,DEMCOMELCS02,COMELCS02,2016,42.2261
REGION1,DEMCOMELCS02,COMELCS02,2017,44.6468
REGION1,DEMCOMELCS02,COMELCS02,2018,47.0668
REGION1,DEMCOMELCS02,COMELCS02,2019,49.4862
REGION1,DEMCOMELCS02,COMELCS02,2020,51.905
REGION1,DEMCOMELCS02,COMELCS02,2021,55.7172
REGION1,DEMCOMELCS02,COMELCS02,2022,59.5282
REGION1,DEMCOMELCS02,COMELCS02,2023,63.3381
REGION1,DEMCOMELCS02,COMELCS02,2024,67.147
REGION1,DEMCOMELCS02,COMELCS02,2025,70.9549
REGION1,DEMCOMELCS02,COMELCS02,2026,74.7621
REGION1,DEMCOMELCS02,COMELCS02,2027,78.5684
REGION1,DEMCOMELCS02,COMELCS02,2028,82.3741
REGION1,DEMCOMELCS02,COMELCS02,2029,86.1791
REGION1,DEMCOMELCS02,COMELCS02,2030,89.9834
REGION1,DEMCOMKER,COMKER,2015,0.96
REGION1,DEMCOMKER,COMKER,2016,0.96
REGION1,DEMCOMKER,COMKER,2017,1.02
REGION1,DEMCOMKER,COMKER,2018,1.07
REGION1,DEMCOMKER,COMKER,2019,1.13
REGION1,DEMCOMKER,COMKER,2020,1.18
REGION1,DEMCOMKER,COMKER,2021,1.27
REGION1,DEMCOMKER,COMKER,2022,1.36
REGION1,DEMCOMKER,COMKER,2023,1.44
REGION1,DEMCOMKER,COMKER,2024,1.53
REGION1,DEMCOMKER,COMKER,2025,1.62
REGION1,DEMCOMKER,COMKER,2026,1.7
REGION1,DEMCOMKER,COMKER,2027,1.79
REGION1,DEMCOMKER,COMKER,2028,1.88
REGION1,DEMCOMKER,COMKER,2029,1.97
REGION1,DEMCOMKER,COMKER,2030,2.05
REGION1,DEMCOMLPG,COMLPG,2015,7.37
REGION1,DEMCOMLPG,COMLPG,2016,7.37
REGION1,DEMCOMLPG,COMLPG,2017,7.79
REGION1,DEMCOMLPG,COMLPG,2018,8.21
REGION1,DEMCOMLPG,COMLPG,2019,8.63
REGION1,DEMCOMLPG,COMLPG,2020,9.06
REGION1,DEMCOMLPG,COMLPG,2021,9.72
REGION1,DEMCOMLPG,COMLPG,2022,10.39
REGION1,DEMCOMLPG,COMLPG,2023,11.05
REGION1,DEMCOMLPG,COMLPG,2024,11.72
REGION1,DEMCOMLPG,COMLPG,2025,12.38
REGION1,DEMCOMLPG,COMLPG,2026,13.05
REGION1,DEMCOMLPG,COMLPG,2027,13.71
REGION1,DEMCOMLPG,COMLPG,2028,14.37
REGION1,DEMCOMLPG,COMLPG,2029,15.04
REGION1,DEMCOMLPG,COMLPG,2030,15.7
REGION1,DEMCOMNGS,COMNGS,2015,8.14
REGION1,DEMCOMNGS,COMNGS,2016,8.14
REGION1,DEMCOMNGS,COMNGS,2017,8.61
REGION1,DEMCOMNGS,COMNGS,2018,9.07
REGION1,DEMCOMNGS,COMNGS,2019,9.54
REGION1,DEMCOMNGS,COMNGS,2020,10.01
REGION1,DEMCOMNGS,COMNGS,2021,10.74
REGION1,DEMCOMNGS,COMNGS,2022,11.48
REGION1,DEMCOMNGS,COMNGS,2023,12.21
REGION1,DEMCOMNGS,COMNGS,2024,12.94
REGION1,DEMCOMNGS,COMNGS,2025,13.68
REGION1,DEMCOMNGS,COMNGS,2026,14.41
REGION1,DEMCOMNGS,COMNGS,2027,15.15
REGION1,DEMCOMNGS,COMNGS,2028,15.88
REGION1,DEMCOMNGS,COMNGS,2029,16.61
REGION1,DEMCOMNGS,COMNGS,2030,17.35
REGION1,DEMINDBIO,INDBIO,2015,259.6
REGION1,DEMINDBIO,INDBIO,2016,259.6
REGION1,DEMINDBIO,INDBIO,2017,274.48
REGION1,DEMINDBIO,INDBIO,2018,289.36
REGION1,DEMINDBIO,INDBIO,2019,304.23
REGION1,DEMINDBIO,INDBIO,2020,319.1
REGION1,DEMINDBIO,INDBIO,2021,342.54
REGION1,DEMINDBIO,INDBIO,2022,365.97
REGION1,DEMINDBIO,INDBIO,2023,389.39
REGION1,DEMINDBIO,INDBIO,2024,412.81
REGION1,DEMINDBIO,INDBIO,2025,436.22
REGION1,DEMINDBIO,INDBIO,2026,459.63
REGION1,DEMINDBIO,INDBIO,2027,483.03
REGION1,DEMINDBIO,INDBIO,2028,506.42
REGION1,DEMINDBIO,INDBIO,2029,529.82
REGION1,DEMINDBIO,INDBIO,2030,553.21
REGION1,DEMINDCOA,INDCOA,2015,397.0
REGION1,DEMINDCOA,INDCOA,2016,397.0
REGION1,DEMINDCOA,INDCOA,2017,419.76
REGION1,DEMINDCOA,INDCOA,2018,442.51
REGION1,DEMINDCOA,INDCOA,2019,465.26
REGION1,DEMINDCOA,INDCOA,2020,488.0
REGION1,DEMINDCOA,INDCOA,2021,523.84
REGION1,DEMINDCOA,INDCOA,2022,559.67
REGION1,DEMINDCOA,INDCOA,2023,595.49
REGION1,DEMINDCOA,INDCOA,2024,631.3
REGION1,DEMINDCOA,INDCOA,2025,667.1
REGION1,DEMINDCOA,INDCOA,2026,702.9
REGION1,DEMINDCOA,INDCOA,2027,738.68
REGION1,DEMINDCOA,INDCOA,2028,774.46
REGION1,DEMINDCOA,INDCOA,2029,810.24
REGION1,DEMINDCOA,INDCOA,2030,846.0
REGION1,DEMINDDSL,INDDSL,2015,154.83
REGION1,DEMINDDSL,INDDSL,2016,154.83
REGION1,DEMINDDSL,INDDSL,2017,163.7
REGION1,DEMINDDSL,INDDSL,2018,172.58
REGION1,DEMINDDSL,INDDSL,2019,181.45
REGION1,DEMINDDSL,INDDSL,2020,190.32
REGION1,DEMINDDSL,INDDSL,2021,204.29
REGION1,DEMINDDSL,INDDSL,2022,218.27
REGION1,DEMINDDSL,INDDSL,2023,232.24
REGION1,DEMINDDSL,INDDSL,2024,246.2
REGION1,DEMINDDSL,INDDSL,2025,260.17
REGION1,DEMINDDSL,INDDSL,2026,274.13
REGION1,DEMINDDSL,INDDSL,2027,288.08
REGION1,DEMINDDSL,INDDSL,2028,302.04
REGION1,DEMINDDSL,INDDSL,2029,315.99
REGION1,DEMINDDSL,INDDSL,2030,329.94
REGION1,DEMINDELCJ02,INDELCJ02,2015,139.4092
REGION1,DEMINDELCJ02,INDELCJ02,2016,139.4092
REGION1,DEMINDELCJ02,INDELCJ02,2017,147.401
REGION1,DEMINDELCJ02,INDELCJ02,2018,155.3906
REGION1,DEMINDELCJ02,INDELCJ02,2019,163.3783
REGION1,DEMINDELCJ02,INDELCJ02,2020,171.3642
REGION1,DEMINDELCJ02,INDELCJ02,2021,183.9499
REGION1,DEMINDELCJ02,INDELCJ02,2022,196.5318
REGION1,DEMINDELCJ02,INDELCJ02,2023,209.1101
REGION1,DEMINDELCJ02,INDELCJ02,2024,221.6852
REGION1,DEMINDELCJ02,INDELCJ02,2025,234.2572
REGION1,DEMINDELCJ02,INDELCJ02,2026,246.8264
REGION1,DEMINDELCJ02,INDELCJ02,2027,259.3931
REGION1,DEMINDELCJ02,INDELCJ02,2028,271.9575
REGION1,DEMINDELCJ02,INDELCJ02,2029,284.5195
REGION1,DEMINDELCJ02,INDELCJ02,2030,297.0796
REGION1,DEMINDELCK02,INDELCK02,2015,14.7279
REGION1,DEMINDELCK02,INDELCK02,2016,14.7279
REGION1,DEMINDELCK02,INDELCK02,2017,15.5722
REGION1,DEMINDELCK02,INDELCK02,2018,16.4163
REGION1,DEMINDELCK02,INDELCK02,2019,17.2602
REGION1,DEMINDELCK02,INDELCK02,2020,18.1038
REGION1,DEMINDELCK02,INDELCK02,2021,19.4334
