r,t,y,AnnualFixedOperatingCost
REGION1,PWRHYDS03,2029,7.0
REGION1,PWRHYDS03,2030,7.0
REGION1,PWRHYDS04,2015,4.56
REGION1,PWRHYDS04,2016,4.56
REGION1,PWRHYDS04,2017,4.56
REGION1,PWRHYDS04,2018,4.56
REGION1,PWRHYDS04,2019,4.56
REGION1,PWRHYDS04,2020,4.56
REGION1,PWRHYDS04,2021,4.56
REGION1,PWRHYDS04,2022,4.56
REGION1,PWRHYDS04,2023,4.56
REGION1,PWRHYDS04,2024,4.56
REGION1,PWRHYDS04,2025,4.56
REGION1,PWRHYDS04,2026,4.56
REGION1,PWRHYDS04,2027,4.56
REGION1,PWRHYDS04,2028,4.56
REGION1,PWRHYDS04,2029,4.56
REGION1,PWRHYDS04,2030,4.56
REGION1,PWRHYDS05,2015,0.64
REGION1,PWRHYDS05,2016,0.64
REGION1,PWRHYDS05,2017,0.64
REGION1,PWRHYDS05,2018,0.64
REGION1,PWRHYDS05,2019,0.64
REGION1,PWRHYDS05,2020,0.64
REGION1,PWRHYDS05,2021,0.64
REGION1,PWRHYDS05,2022,0.64
REGION1,PWRHYDS05,2023,0.64
REGION1,PWRHYDS05,2024,0.64
REGION1,PWRHYDS05,2025,0.64
REGION1,PWRHYDS05,2026,0.64
REGION1,PWRHYDS05,2027,0.64
REGION1,PWRHYDS05,2028,0.64
REGION1,PWRHYDS05,2029,0.64
REGION1,PWRHYDS05,2030,0.64
REGION1,PWRHYDS06,2015,8.4
REGION1,PWRHYDS06,2016,8.4
REGION1,PWRHYDS06,2017,8.4
REGION1,PWRHYDS06,2018,8.4
REGION1,PWRHYDS06,2019,8.4
REGION1,PWRHYDS06,2020,8.4
REGION1,PWRHYDS06,2021,8.4
REGION1,PWRHYDS06,2022,8.4
REGION1,PWRHYDS06,2023,8.4
REGION1,PWRHYDS06,2024,8.4
REGION1,PWRHYDS06,2025,8.4
REGION1,PWRHYDS06,2026,8.4
REGION1,PWRHYDS06,2027,8.4
REGION1,PWRHYDS06,2028,8.4
REGION1,PWRHYDS06,2029,8.4
REGION1,PWRHYDS06,2030,8.4
REGION1,PWRHYDS07,2015,3.6
REGION1,PWRHYDS07,2016,3.6
REGION1,PWRHYDS07,2017,3.6
REGION1,PWRHYDS07,2018,3.6
REGION1,PWRHYDS07,2019,3.6
REGION1,PWRHYDS07,2020,3.6
REGION1,PWRHYDS07,2021,3.6
REGION1,PWRHYDS07,2022,3.6
REGION1,PWRHYDS07,2023,3.6
REGION1,PWRHYDS07,2024,3.6
REGION1,PWRHYDS07,2025,3.6
REGION1,PWRHYDS07,2026,3.6
REGION1,PWRHYDS07,2027,3.6
REGION1,PWRHYDS07,2028,3.6
REGION1,PWRHYDS07,2029,3.6
REGION1,PWRHYDS07,2030,3.6
REGION1,PWRHYDS08,2015,1.12
REGION1,PWRHYDS08,2016,1.12
REGION1,PWRHYDS08,2017,1.12
REGION1,PWRHYDS08,2018,1.12
REGION1,PWRHYDS08,2019,1.12
REGION1,PWRHYDS08,2020,1.12
REGION1,PWRHYDS08,2021,1.12
REGION1,PWRHYDS08,2022,1.12
REGION1,PWRHYDS08,2023,1.12
REGION1,PWRHYDS08,2024,1.12
REGION1,PWRHYDS08,2025,1.12
REGION1,PWRHYDS08,2026,1.12
REGION1,PWRHYDS08,2027,1.12
REGION1,PWRHYDS08,2028,1.12
REGION1,PWRHYDS08,2029,1.12
REGION1,PWRHYDS08,2030,1.12
REGION1,PWRHYDS09,2015,3.28
REGION1,PWRHYDS09,2016,3.28
REGION1,PWRHYDS09,2017,3.28
REGION1,PWRHYDS09,2018,3.28
REGION1,PWRHYDS09,2019,3.28
REGION1,PWRHYDS09,2020,3.28
REGION1,PWRHYDS09,2021,3.28
REGION1,PWRHYDS09,2022,3.28
REGION1,PWRHYDS09,2023,3.28
REGION1,PWRHYDS09,2024,3.28
REGION1,PWRHYDS09,2025,3.28
REGION1,PWRHYDS09,2026,3.28
REGION1,PWRHYDS09,2027,3.28
REGION1,PWRHYDS09,2028,3.28
REGION1,PWRHYDS09,2029,3.28
REGION1,PWRHYDS09,2030,3.28
REGION1,PWRHYDS10,2015,2.0
REGION1,PWRHYDS10,2016,2.0
REGION1,PWRHYDS10,2017,2.0
REGION1,PWRHYDS10,2018,2.0
REGION1,PWRHYDS10,2019,2.0
REGION1,PWRHYDS10,2020,2.0
REGION1,PWRHYDS10,2021,2.0
REGION1,PWRHYDS10,2022,2.0
REGION1,PWRHYDS10,2023,2.0
REGION1,PWRHYDS10,2024,2.0
REGION1,PWRHYDS10,2025,2.0
REGION1,PWRHYDS10,2026,2.0
REGION1,PWRHYDS10,2027,2.0
REGION1,PWRHYDS10,2028,2.0
REGION1,PWRHYDS10,2029,2.0
REGION1,PWRHYDS10,2030,2.0
REGION1,PWRHYDS11,2015,7.2
REGION1,PWRHYDS11,2016,7.2
REGION1,PWRHYDS11,2017,7.2
REGION1,PWRHYDS11,2018,7.2
REGION1,PWRHYDS11,2019,7.2
REGION1,PWRHYDS11,2020,7.2
REGION1,PWRHYDS11,2021,7.2
REGION1,PWRHYDS11,2022,7.2
REGION1,PWRHYDS11,2023,7.2
REGION1,PWRHYDS11,2024,7.2
REGION1,PWRHYDS11,2025,7.2
REGION1,PWRHYDS11,2026,7.2
REGION1,PWRHYDS11,2027,7.2
REGION1,PWRHYDS11,2028,7.2
REGION1,PWRHYDS11,2029,7.2
REGION1,PWRHYDS11,2030,7.2
REGION1,PWRHYDS12,2015,6.96
REGION1,PWRHYDS12,2016,6.96
REGION1,PWRHYDS12,2017,6.96
REGION1,PWRHYDS12,2018,6.96
REGION1,PWRHYDS12,2019,6.96
REGION1,PWRHYDS12,2020,6.96
REGION1,PWRHYDS12,2021,6.96
REGION1,PWRHYDS12,2022,6.96
REGION1,PWRHYDS12,2023,6.96
REGION1,PWRHYDS12,2024,6.96
REGION1,PWRHYDS12,2025,6.96
REGION1,PWRHYDS12,2026,6.96
REGION1,PWRHYDS12,2027,6.96
REGION1,PWRHYDS12,2028,6.96
REGION1,PWRHYDS12,2029,6.96
REGION1,PWRHYDS12,2030,6.96
REGION1,PWRHYDS13,2015,11.44
REGION1,PWRHYDS13,2016,11.44
REGION1,PWRHYDS13,2017,11.44
REGION1,PWRHYDS13,2018,11.44
REGION1,PWRHYDS13,2019,11.44
REGION1,PWRHYDS13,2020,11.44
REGION1,PWRHYDS13,2021,11.44
REGION1,PWRHYDS13,2022,11.44
REGION1,PWRHYDS13,2023,11.44
REGION1,PWRHYDS13,2024,11.44
REGION1,PWRHYDS13,2025,11.44
REGION1,PWRHYDS13,2026,11.44
REGION1,PWRHYDS13,2027,11.44
REGION1,PWRHYDS13,2028,11.44
REGION1,PWRHYDS13,2029,11.44
REGION1,PWRHYDS13,2030,11.44
REGION1,PWRHYDS14,2015,12.68
REGION1,PWRHYDS14,2016,12.68
REGION1,PWRHYDS14,2017,12.68
REGION1,PWRHYDS14,2018,12.68
REGION1,PWRHYDS14,2019,12.68
REGION1,PWRHYDS14,2020,12.68
REGION1,PWRHYDS14,2021,12.68
REGION1,PWRHYDS14,2022,12.68
REGION1,PWRHYDS14,2023,12.68
REGION1,PWRHYDS14,2024,12.68
REGION1,PWRHYDS14,2025,12.68
REGION1,PWRHYDS14,2026,12.68
REGION1,PWRHYDS14,2027,12.68
REGION1,PWRHYDS14,2028,12.68
REGION1,PWRHYDS14,2029,12.68
REGION1,PWRHYDS14,2030,12.68
REGION1,PWRHYDS15,2015,1.8
REGION1,PWRHYDS15,2016,1.8
REGION1,PWRHYDS15,2017,1.8
REGION1,PWRHYDS15,2018,1.8
REGION1,PWRHYDS15,2019,1.8
REGION1,PWRHYDS15,2020,1.8
REGION1,PWRHYDS15,2021,1.8
REGION1,PWRHYDS15,2022,1.8
REGION1,PWRHYDS15,2023,1.8
REGION1,PWRHYDS15,2024,1.8
REGION1,PWRHYDS15,2025,1.8
REGION1,PWRHYDS15,2026,1.8
REGION1,PWRHYDS15,2027,1.8
REGION1,PWRHYDS15,2028,1.8
REGION1,PWRHYDS15,2029,1.8
REGION1,PWRHYDS15,2030,1.8
REGION1,PWRHYDS16,2015,7.2
REGION1,PWRHYDS16,2016,7.2
REGION1,PWRHYDS16,2017,7.2
REGION1,PWRHYDS16,2018,7.2
REGION1,PWRHYDS16,2019,7.2
REGION1,PWRHYDS16,2020,7.2
REGION1,PWRHYDS16,2021,7.2
REGION1,PWRHYDS16,2022,7.2
REGION1,PWRHYDS16,2023,7.2
REGION1,PWRHYDS16,2024,7.2
REGION1,PWRHYDS16,2025,7.2
REGION1,PWRHYDS16,2026,7.2
REGION1,PWRHYDS16,2027,7.2
REGION1,PWRHYDS16,2028,7.2
REGION1,PWRHYDS16,2029,7.2
REGION1,PWRHYDS16,2030,7.2
REGION1,PWRNGSJ01,2015,2.6
REGION1,PWRNGSJ01,2016,2.6
REGION1,PWRNGSJ02,2015,15.28
REGION1,PWRNGSJ02,2016,15.28
REGION1,PWRNGSJ02,2017,15.28
REGION1,PWRNGSJ02,2018,15.28
REGION1,PWRNGSJ03,2015,45.1
REGION1,PWRNGSJ03,2016,45.1
REGION1,PWRNGSJ03,2017,45.1
REGION1,PWRNGSJ03,2018,45.1
REGION1,PWRNGSJ03,2019,45.1
REGION1,PWRNGSJ03,2020,45.1
REGION1,PWRNGSJ03,2021,45.1
REGION1,PWRNGSJ04,2015,18.4
REGION1,PWRNGSJ04,2016,18.4
REGION1,PWRNGSJ04,2017,18.4
REGION1,PWRNGSJ04,2018,18.4
REGION1,PWRNGSJ04,2019,18.4
REGION1,PWRNGSJ04,2020,18.4
REGION1,PWRNGSJ04,2021,18.4
REGION1,PWRNGSJ04,2022,18.4
REGION1,PWRNGSJ05,2015,24.16
REGION1,PWRNGSJ05,2016,24.16
REGION1,PWRNGSJ05,2017,24.16
REGION1,PWRNGSJ05,2018,24.16
REGION1,PWRNGSJ05,2019,24.16
REGION1,PWRNGSJ05,2020,24.16
REGION1,PWRNGSJ05,2021,24.16
REGION1,PWRNGSJ05,2022,24.16
REGION1,PWRNGSJ05,2023,24.16
REGION1,PWRNGSJ06,2015,26.68
REGION1,PWRNGSJ06,2016,26.68
REGION1,PWRNGSJ06,2017,26.68
REGION1,PWRNGSJ06,2018,26.68
REGION1,PWRNGSJ06,2019,26.68
REGION1,PWRNGSJ06,2020,26.68
REGION1,PWRNGSJ06,2021,26.68
REGION1,PWRNGSJ06,2022,26.68
REGION1,PWRNGSJ06,2023,26.68
REGION1,PWRNGSJ06,2024,26.68
REGION1,PWRNGSJ06,2025,26.68
REGION1,PWRNGSJ07,2015,28.6
REGION1,PWRNGSJ07,2016,28.6
REGION1,PWRNGSJ07,2017,28.6
REGION1,PWRNGSJ07,2018,28.6
REGION1,PWRNGSJ07,2019,28.6
REGION1,PWRNGSJ07,2020,28.6
REGION1,PWRNGSJ07,2021,28.6
REGION1,PWRNGSJ07,2022,28.6
REGION1,PWRNGSJ07,2023,28.6
REGION1,PWRNGSJ07,2024,28.6
REGION1,PWRNGSJ07,2025,28.6
REGION1,PWRNGSJ07,2026,28.6
REGION1,PWRNGSJ07,2027,28.6
REGION1,PWRNGSJ08,2015,8.0
REGION1,PWRNGSJ08,2016,8.0
REGION1,PWRNGSJ08,2017,8.0
REGION1,PWRNGSJ08,2018,8.0
REGION1,PWRNGSJ08,2019,8.0
REGION1,PWRNGSJ08,2020,8.0
REGION1,PWRNGSJ08,2021,8.0
REGION1,PWRNGSJ08,2022,8.0
REGION1,PWRNGSJ08,2023,8.0
REGION1,PWRNGSJ08,2024,8.0
REGION1,PWRNGSJ08,2025,8.0
REGION1,PWRNGSJ08,2026,8.0
REGION1,PWRNGSJ08,2027,8.0
REGION1,PWRNGSJ08,2028,8.0
REGION1,PWRNGSJ09,2015,2.4
REGION1,PWRNGSJ09,2016,2.4
REGION1,PWRNGSJ09,2017,2.4
REGION1,PWRNGSJ09,2018,2.4
REGION1,PWRNGSJ09,2019,2.4
REGION1,PWRNGSJ09,2020,2.4
REGION1,PWRNGSJ09,2021,38.5479
REGION1,PWRNGSJ09,2022,150.3297
REGION1,PWRNGSJ09,2023,275.6918
REGION1,PWRNGSJ09,2024,396.8485
REGION1,PWRNGSJ09,2025,482.501
REGION1,PWRNGSJ09,2026,615.7255
REGION1,PWRNGSJ09,2027,680.2132
REGION1,PWRNGSJ09,2028,722.5251
REGION1,PWRNGSJ09,2029,722.5251
REGION1,PWRNGSJ09,2030,720.1251
REGION1,PWRNGSK01,2015,1.84
REGION1,PWRNGSK01,2016,1.84
REGION1,PWRNGSK01,2017,1.84
REGION1,PWRNGSK01,2018,1.84
REGION1,PWRNGSK02,2015,42.0
REGION1,PWRNGSK02,2016,42.0
REGION1,PWRNGSK02,2017,52.5982
REGION1,PWRNGSK02,2018,92.5982
REGION1,PWRNGSK02,2019,92.5982
REGION1,PWRNGSK02,2020,92.5982
REGION1,PWRNGSK02,2021,92.5982
REGION1,PWRNGSK02,2022,92.5982
REGION1,PWRNGSK02,2023,90.5982
REGION1,PWRNGSK02,2024,90.5982
REGION1,PWRNGSK02,2025,90.5982
REGION1,PWRNGSK02,2026,90.5982
REGION1,PWRNGSK02,2027,90.5982
REGION1,PWRNGSK02,2028,90.5982
REGION1,PWRNGSK02,2029,90.5982
REGION1,PWRNGSK02,2030,90.5982
REGION1,PWRNGSS01,2015,1.4
REGION1,PWRNGSS01,2016,1.4
REGION1,PWRNGSS01,2017,1.4
REGION1,PWRNGSS01,2018,1.4
REGION1,PWRNGSS01,2019,1.4
REGION1,PWRNGSS01,2020,1.4
REGION1,PWRNGSS01,2021,1.4
REGION1,PWRNGSS01,2022,1.4
REGION1,PWRNGSS02,2015,3.0
REGION1,PWRNGSS02,2016,3.0
REGION1,PWRNGSS02,2017,3.0
REGION1,PWRNGSS02,2018,3.0
REGION1,PWRNGSS02,2019,3.0
REGION1,PWRNGSS02,2020,3.0
REGION1,PWRNGSS02,2021,3.0
REGION1,PWRNGSS02,2022,3.0
REGION1,PWRNGSS02,2023,3.0
REGION1,PWRNGSS02,2024,3.0
REGION1,PWRNGSS02,2025,3.0
REGION1,PWRNGSS02,2026,3.0
REGION1,PWRNGSS03,2015,3.0
REGION1,PWRNGSS03,2016,3.0
REGION1,PWRNGSS03,2017,3.0
REGION1,PWRNGSS03,2018,3.0
REGION1,PWRNGSS03,2019,60.0215
REGION1,PWRNGSS03,2020,81.719
REGION1,PWRNGSS03,2021,97.2967
REGION1,PWRNGSS03,2022,141.5964
REGION1,PWRNGSS03,2023,160.9956
REGION1,PWRNGSS03,2024,231.5753
REGION1,PWRNGSS03,2025,241.7402
REGION1,PWRNGSS03,2026,297.7994
REGION1,PWRNGSS03,2027,311.0026
REGION1,PWRNGSS03,2028,359.4699
REGION1,PWRNGSS03,2029,359.4699
REGION1,PWRNGSS03,2030,359.4699
REGION1,PWRWNDL01,2015,2.25
REGION1,PWRWNDL01,2016,2.25
REGION1,PWRWNDL01,2017,2.25
REGION1,PWRWNDL01,2018,2.25
REGION1,PWRWNDL01,2019,2.25
REGION1,PWRWNDL01,2020,2.25
REGION1,PWRWNDL01,2021,2.25
REGION1,PWRWNDL01,2022,2.25
REGION1,PWRWNDL01,2023,2.25
REGION1,PWRWNDL01,2024,2.25
REGION1,PWRWNDL01,2025,2.25
REGION1,PWRWNDL01,2026,2.25
REGION1,PWRWNDL01,2027,2.25
REGION1,PWRWNDL01,2028,2.25
REGION1,PWRWNDL01,2029,2.25
REGION1,PWRWNDL01,2030,2.25
