r,t,y,DiscountedSalvageValue
REGION1,LNDCP05LRIND,2024,8.5434
REGION1,LNDCP05LRIND,2025,9.1846
REGION1,LNDCP05LRIND,2026,9.2723
REGION1,LNDCP05LRIND,2027,9.6139
REGION1,LNDCP05LRIND,2028,9.9343
REGION1,LNDCP05LRIND,2029,9.9217
REGION1,LNDCP05LRIND,2030,111.5358
REGION1,LNDCP06HIIND,2017,11.0006
REGION1,LNDCP06HIIND,2018,21.5575
REGION1,LNDCP06HIIND,2019,31.7224
REGION1,LNDCP06HIIND,2020,41.5438
REGION1,LNDCP06HIIND,2021,51.0674
REGION1,LNDCP06HIIND,2022,60.336
REGION1,LNDCP06HIIND,2023,69.3903
REGION1,LNDCP06HIIND,2024,78.2687
REGION1,LNDCP06HIIND,2025,87.0079
REGION1,LNDCP06HIIND,2026,95.6427
REGION1,LNDCP06HIIND,2027,104.2065
REGION1,LNDCP06HIIND,2028,112.7316
REGION1,LNDCP06HIIND,2029,121.2488
REGION1,LNDCP06HIIND,2030,129.7884
REGION1,LNDCP06HRIND,2017,3.8674
REGION1,LNDCP06HRIND,2018,7.5788
REGION1,LNDCP06HRIND,2019,11.1523
REGION1,LNDCP06HRIND,2020,14.6052
REGION1,LNDCP06HRIND,2021,17.9533
REGION1,LNDCP06HRIND,2022,21.2118
REGION1,LNDCP06HRIND,2023,24.3949
REGION1,LNDCP06HRIND,2024,27.5162
REGION1,LNDCP06HRIND,2025,30.5886
REGION1,LNDCP06HRIND,2026,33.6242
REGION1,LNDCP06HRIND,2027,36.6349
REGION1,LNDCP06HRIND,2028,39.632
REGION1,LNDCP06HRIND,2029,42.6263
REGION1,LNDCP06HRIND,2030,45.6285
REGION1,LNDCP06IIIND,2017,11.1371
REGION1,LNDCP06IIIND,2018,11.6979
REGION1,LNDCP06IIIND,2019,28.8112
REGION1,LNDCP06IIIND,2020,54.0232
REGION1,LNDCP06IIIND,2021,77.9307
REGION1,LNDCP06IIIND,2022,91.8509
REGION1,LNDCP06IIIND,2023,100.2931
REGION1,LNDCP06IIIND,2024,103.8243
REGION1,LNDCP06IIIND,2025,107.9656
REGION1,LNDCP06IIIND,2026,117.487
REGION1,LNDCP06IIIND,2027,109.6554
REGION1,LNDCP06IIIND,2028,108.1014
REGION1,LNDCP06IIIND,2029,110.7445
REGION1,LNDCP06IIIND,2030,116.164
REGION1,LNDCP06IRIND,2017,2.0718
REGION1,LNDCP06IRIND,2018,4.06
REGION1,LNDCP06IRIND,2019,5.9745
REGION1,LNDCP06IRIND,2020,7.8242
REGION1,LNDCP06IRIND,2021,9.6178
REGION1,LNDCP06IRIND,2022,11.3635
REGION1,LNDCP06IRIND,2023,13.0687
REGION1,LNDCP06IRIND,2024,14.7408
REGION1,LNDCP06IRIND,2025,16.3867
REGION1,LNDCP06IRIND,2026,18.013
REGION1,LNDCP06IRIND,2027,19.6259
REGION1,LNDCP06IRIND,2028,21.2314
REGION1,LNDCP06IRIND,2029,22.8355
REGION1,LNDCP06IRIND,2030,24.4438
REGION1,LNDCP06LRIND,2025,2.651
REGION1,LNDCP06LRIND,2026,2.8986
REGION1,LNDCP06LRIND,2027,3.1348
REGION1,LNDCP06LRIND,2028,3.3599
REGION1,LNDCP06LRIND,2029,3.5737
REGION1,LNDCP06LRIND,2030,3.7767
REGION1,LNDGRSKAN,2017,0.0028
REGION1,LNDGRSKAN,2018,0.0054
REGION1,LNDGRSKAN,2019,0.0078
REGION1,LNDGRSKAN,2020,0.01
REGION1,LNDGRSKAN,2021,0.0121
REGION1,LNDGRSKAN,2022,0.014
REGION1,LNDGRSKAN,2023,0.0158
REGION1,LNDGRSKAN,2024,0.0174
REGION1,LNDGRSKAN,2025,0.019
REGION1,LNDGRSKAN,2026,0.0204
REGION1,LNDGRSKAN,2027,0.0218
REGION1,LNDGRSKAN,2028,0.023
REGION1,LNDGRSKAN,2029,0.0242
REGION1,LNDGRSKAN,2030,4.7389
REGION1,LNDGRSMLU,2017,0.0004
REGION1,LNDGRSMLU,2018,0.0007
REGION1,LNDGRSMLU,2019,0.0011
REGION1,LNDGRSMLU,2020,0.0014
REGION1,LNDGRSMLU,2030,0.0987
REGION1,LNDGRSPPA,2017,0.0022
REGION1,LNDGRSPPA,2018,0.0042
REGION1,LNDGRSPPA,2019,0.0061
REGION1,LNDGRSPPA,2020,0.0078
REGION1,LNDGRSPPA,2021,0.0094
REGION1,LNDGRSPPA,2022,0.0109
REGION1,LNDGRSPPA,2023,0.0123
REGION1,LNDGRSPPA,2024,0.0136
REGION1,LNDGRSPPA,2025,0.0148
REGION1,LNDGRSPPA,2026,0.0159
REGION1,LNDGRSPPA,2027,0.017
REGION1,LNDGRSPPA,2028,0.018
REGION1,LNDGRSPPA,2029,0.0189
REGION1,LNDGRSPPA,2030,3.7005
REGION1,LNDGRSSLI,2017,0.0003
REGION1,LNDGRSSLI,2018,0.0006
REGION1,LNDGRSSLI,2019,0.0008
REGION1,LNDGRSSLI,2020,0.001
REGION1,LNDGRSSLI,2021,0.0012
REGION1,LNDGRSSLI,2022,0.0014
REGION1,LNDGRSSLI,2023,0.0016
REGION1,LNDGRSSLI,2024,0.0018
REGION1,LNDGRSSLI,2025,0.0019
REGION1,LNDGRSSLI,2026,0.0021
REGION1,LNDGRSSLI,2027,0.0022
REGION1,LNDGRSSLI,2028,0.0024
REGION1,LNDGRSSLI,2029,0.0025
REGION1,LNDGRSSLI,2030,0.4867
REGION1,LNDGRSSMA,2017,0.0026
REGION1,LNDGRSSMA,2018,0.005
REGION1,LNDGRSSMA,2019,0.0072
REGION1,LNDGRSSMA,2020,0.0092
REGION1,LNDGRSSMA,2021,0.0111
REGION1,LNDGRSSMA,2022,0.0129
REGION1,LNDGRSSMA,2023,0.0145
REGION1,LNDGRSSMA,2024,0.0161
REGION1,LNDGRSSMA,2025,0.0175
REGION1,LNDGRSSMA,2026,0.0188
REGION1,LNDGRSSMA,2027,0.0201
REGION1,LNDGRSSMA,2028,0.0212
REGION1,LNDGRSSMA,2029,0.0223
REGION1,LNDGRSSMA,2030,4.3604
REGION1,PWRCOAJ18,2030,344.8011
REGION1,PWRCOAJ19,2029,296.3446
REGION1,PWRCOAJ21,2030,947.4682
REGION1,PWRCOAJ23,2029,84.6699
REGION1,PWRCOAJ24,2029,892.594
REGION1,PWRCOAS08,2029,84.6699
REGION1,PWRCOAS09,2030,85.3575
REGION1,PWRCOAS10,2029,127.0048
REGION1,PWRCOAS11,2015,325.8423
REGION1,PWRCOAS11,2016,201.1365
REGION1,PWRCOAS11,2017,279.5992
REGION1,PWRDSLL01,2015,609.7461
REGION1,PWRDSLL01,2024,72.2409
REGION1,PWRDSLL01,2025,52.3356
REGION1,PWRDSLL01,2026,52.9491
REGION1,PWRDSLL01,2027,53.5117
REGION1,PWRDSLL01,2028,54.0275
REGION1,PWRDSLL01,2029,54.5005
REGION1,PWRDSLL01,2030,54.934
REGION1,PWRDSLM01,2015,120.1641
REGION1,PWRDSLM01,2024,8.8912
REGION1,PWRDSLM01,2025,9.0064
REGION1,PWRDSLM01,2026,9.112
REGION1,PWRDSLM01,2027,9.2088
REGION1,PWRDSLM01,2028,9.2975
REGION1,PWRDSLM01,2029,9.3789
REGION1,PWRDSLM01,2030,9.4535
REGION1,PWRDSLN01,2015,628.5781
REGION1,PWRDSLN01,2024,3.183
REGION1,PWRDSLN01,2025,44.6228
REGION1,PWRDSLN01,2026,45.1459
REGION1,PWRDSLN01,2027,45.6256
REGION1,PWRDSLN01,2028,46.0654
REGION1,PWRDSLN01,2029,46.4686
REGION1,PWRDSLN01,2030,46.8383
REGION1,PWRDSLP01,2015,169.5025
REGION1,PWRDSLP01,2024,12.5419
REGION1,PWRDSLP01,2025,12.7043
REGION1,PWRDSLP01,2026,12.8533
REGION1,PWRDSLP01,2027,12.9898
REGION1,PWRDSLP01,2028,13.115
REGION1,PWRDSLP01,2029,13.2298
REGION1,PWRDSLP01,2030,13.3351
REGION1,PWRNGSJ09,2021,380.6233
REGION1,PWRNGSJ09,2022,1198.1262
REGION1,PWRNGSJ09,2023,1365.4013
REGION1,PWRNGSJ09,2024,1338.8539
REGION1,PWRNGSJ09,2025,958.9994
REGION1,PWRNGSJ09,2026,1509.4555
REGION1,PWRNGSJ09,2027,738.571
REGION1,PWRNGSJ09,2028,489.3568
REGION1,PWRNGSK02,2015,359.2473
REGION1,PWRNGSK02,2017,101.6192
REGION1,PWRNGSK02,2018,394.1969
REGION1,PWRNGSS03,2019,575.8861
REGION1,PWRNGSS03,2020,224.0008
REGION1,PWRNGSS03,2021,164.0268
REGION1,PWRNGSS03,2022,474.8229
REGION1,PWRNGSS03,2023,211.2897
REGION1,PWRNGSS03,2024,779.9483
REGION1,PWRNGSS03,2025,113.8104
REGION1,PWRNGSS03,2026,635.1598
REGION1,PWRNGSS03,2027,151.2148
REGION1,PWRNGSS03,2028,560.5475
