r,t,y,AnnualVariableOperatingCost
REGION1,DEMPWRHFO,2034,0.0013
REGION1,DEMPWRHFO,2035,0.0011
REGION1,DEMPWRHFO,2036,0.0012
REGION1,DEMPWRHFO,2037,0.0012
REGION1,DEMPWRHFO,2038,0.0013
REGION1,DEMPWRHFO,2039,0.0011
REGION1,DEMPWRHFO,2040,0.0011
REGION1,DEMPWRHFO,2041,0.0012
REGION1,DEMPWRHFO,2042,0.0012
REGION1,DEMPWRHFO,2043,0.0012
REGION1,DEMPWRHFO,2044,0.0013
REGION1,DEMPWRHFO,2045,0.0015
REGION1,DEMPWRHFO,2046,0.0015
REGION1,DEMPWRHFO,2047,0.0008
REGION1,DEMPWRHFO,2048,0.0002
REGION1,DEMPWRHFO,2049,0.0001
REGION1,DEMPWRHFO,2050,0.0001
REGION1,DEMPWRHYD,2017,0.0158
REGION1,DEMPWRHYD,2018,0.0158
REGION1,DEMPWRHYD,2019,0.0152
REGION1,DEMPWRHYD,2020,0.0158
REGION1,DEMPWRHYD,2021,0.0158
REGION1,DEMPWRHYD,2022,0.0158
REGION1,DEMPWRHYD,2023,0.0158
REGION1,DEMPWRHYD,2024,0.0165
REGION1,DEMPWRHYD,2025,0.0152
REGION1,DEMPWRHYD,2026,0.0154
REGION1,DEMPWRHYD,2027,0.0155
REGION1,DEMPWRHYD,2028,0.016
REGION1,DEMPWRHYD,2029,0.0162
REGION1,DEMPWRHYD,2030,0.0174
REGION1,DEMPWRHYD,2031,0.0175
REGION1,DEMPWRHYD,2032,0.0176
REGION1,DEMPWRHYD,2033,0.0179
REGION1,DEMPWRHYD,2034,0.0181
REGION1,DEMPWRHYD,2035,0.0182
REGION1,DEMPWRHYD,2036,0.0183
REGION1,DEMPWRHYD,2037,0.0184
REGION1,DEMPWRHYD,2038,0.0186
REGION1,DEMPWRHYD,2039,0.0187
REGION1,DEMPWRHYD,2040,0.0187
REGION1,DEMPWRHYD,2041,0.0187
REGION1,DEMPWRHYD,2042,0.0187
REGION1,DEMPWRHYD,2043,0.0187
REGION1,DEMPWRHYD,2044,0.0187
REGION1,DEMPWRHYD,2045,0.0187
REGION1,DEMPWRHYD,2046,0.0187
REGION1,DEMPWRHYD,2047,0.0187
REGION1,DEMPWRHYD,2048,0.0187
REGION1,DEMPWRHYD,2049,0.0187
REGION1,DEMPWRHYD,2050,0.0187
REGION1,DEMPWRLPG,2017,0.0003
REGION1,DEMPWRLPG,2018,0.0003
REGION1,DEMPWRLPG,2019,0.0003
REGION1,DEMPWRLPG,2020,0.0003
REGION1,DEMPWRLPG,2021,0.0003
REGION1,DEMPWRLPG,2022,0.0003
REGION1,DEMPWRLPG,2023,0.0003
REGION1,DEMPWRLPG,2024,0.0003
REGION1,DEMPWRLPG,2025,0.0003
REGION1,DEMPWRLPG,2026,0.0003
REGION1,DEMPWRLPG,2027,0.0003
REGION1,DEMPWRLPG,2028,0.0003
REGION1,DEMPWRLPG,2029,0.0003
REGION1,DEMPWRLPG,2030,0.0003
REGION1,DEMPWRLPG,2031,0.0003
REGION1,DEMPWRLPG,2032,0.0003
REGION1,DEMPWRLPG,2033,0.0003
REGION1,DEMPWRLPG,2034,0.0003
REGION1,DEMPWRLPG,2035,0.0003
REGION1,DEMPWRLPG,2036,0.0003
REGION1,DEMPWRLPG,2037,0.0003
REGION1,DEMPWRLPG,2038,0.0003
REGION1,DEMPWRLPG,2039,0.0003
REGION1,DEMPWRLPG,2040,0.0003
REGION1,DEMPWRLPG,2041,0.0003
REGION1,DEMPWRLPG,2042,0.0003
REGION1,DEMPWRLPG,2043,0.0003
REGION1,DEMPWRLPG,2044,0.0003
REGION1,DEMPWRLPG,2045,0.0003
REGION1,DEMPWRLPG,2046,0.0003
REGION1,DEMPWRLPG,2047,0.0003
REGION1,DEMPWRLPG,2048,0.0003
REGION1,DEMPWRLPG,2049,0.0003
REGION1,DEMPWRLPG,2050,0.0003
REGION1,DEMPWRNGS,2017,0.1323
REGION1,DEMPWRNGS,2018,0.142
REGION1,DEMPWRNGS,2019,0.1543
REGION1,DEMPWRNGS,2020,0.1404
REGION1,DEMPWRNGS,2021,0.1641
REGION1,DEMPWRNGS,2022,0.1742
REGION1,DEMPWRNGS,2023,0.1772
REGION1,DEMPWRNGS,2024,0.1808
REGION1,DEMPWRNGS,2025,0.1843
REGION1,DEMPWRNGS,2026,0.1863
REGION1,DEMPWRNGS,2027,0.1863
REGION1,DEMPWRNGS,2028,0.1822
REGION1,DEMPWRNGS,2029,0.1789
REGION1,DEMPWRNGS,2030,0.1809
REGION1,DEMPWRNGS,2031,0.1779
REGION1,DEMPWRNGS,2032,0.177
REGION1,DEMPWRNGS,2033,0.1748
REGION1,DEMPWRNGS,2034,0.1863
REGION1,DEMPWRNGS,2035,0.1812
REGION1,DEMPWRNGS,2036,0.1759
REGION1,DEMPWRNGS,2037,0.1709
REGION1,DEMPWRNGS,2038,0.1676
REGION1,DEMPWRNGS,2039,0.1674
REGION1,DEMPWRNGS,2040,0.1675
REGION1,DEMPWRNGS,2041,0.1679
REGION1,DEMPWRNGS,2042,0.1698
REGION1,DEMPWRNGS,2043,0.1743
REGION1,DEMPWRNGS,2044,0.1813
REGION1,DEMPWRNGS,2045,0.1815
REGION1,DEMPWRNGS,2046,0.1821
REGION1,DEMPWRNGS,2047,0.1865
REGION1,DEMPWRNGS,2048,0.1913
REGION1,DEMPWRNGS,2049,0.196
REGION1,DEMPWRNGS,2050,0.202
REGION1,DEMPWRSOL,2017,0.0004
REGION1,DEMPWRSOL,2018,0.0012
REGION1,DEMPWRSOL,2019,0.0019
REGION1,DEMPWRSOL,2020,0.0028
REGION1,DEMPWRSOL,2021,0.0028
REGION1,DEMPWRSOL,2022,0.0029
REGION1,DEMPWRSOL,2023,0.0029
REGION1,DEMPWRSOL,2024,0.0029
REGION1,DEMPWRSOL,2025,0.0032
REGION1,DEMPWRSOL,2026,0.0036
REGION1,DEMPWRSOL,2027,0.0044
REGION1,DEMPWRSOL,2028,0.0063
REGION1,DEMPWRSOL,2029,0.0087
REGION1,DEMPWRSOL,2030,0.0115
REGION1,DEMPWRSOL,2031,0.0146
REGION1,DEMPWRSOL,2032,0.0177
REGION1,DEMPWRSOL,2033,0.0207
REGION1,DEMPWRSOL,2034,0.0242
REGION1,DEMPWRSOL,2035,0.0293
REGION1,DEMPWRSOL,2036,0.0349
REGION1,DEMPWRSOL,2037,0.0406
REGION1,DEMPWRSOL,2038,0.0462
REGION1,DEMPWRSOL,2039,0.0519
REGION1,DEMPWRSOL,2040,0.0575
REGION1,DEMPWRSOL,2041,0.0631
REGION1,DEMPWRSOL,2042,0.0684
REGION1,DEMPWRSOL,2043,0.0731
REGION1,DEMPWRSOL,2044,0.0772
REGION1,DEMPWRSOL,2045,0.0829
REGION1,DEMPWRSOL,2046,0.0885
REGION1,DEMPWRSOL,2047,0.0933
REGION1,DEMPWRSOL,2048,0.0979
REGION1,DEMPWRSOL,2049,0.1026
REGION1,DEMPWRSOL,2050,0.107
REGION1,DEMPWRURN,2017,0.0115
REGION1,DEMPWRURN,2018,0.0145
REGION1,DEMPWRURN,2019,0.0174
REGION1,DEMPWRURN,2020,0.0174
REGION1,DEMPWRURN,2021,0.0174
REGION1,DEMPWRURN,2022,0.0174
REGION1,DEMPWRURN,2023,0.0174
REGION1,DEMPWRURN,2024,0.0174
REGION1,DEMPWRURN,2025,0.0174
REGION1,DEMPWRURN,2026,0.0174
REGION1,DEMPWRURN,2027,0.0174
REGION1,DEMPWRURN,2028,0.0174
REGION1,DEMPWRURN,2029,0.0174
REGION1,DEMPWRURN,2030,0.0174
REGION1,DEMPWRURN,2031,0.0174
REGION1,DEMPWRURN,2032,0.0174
REGION1,DEMPWRURN,2033,0.0174
REGION1,DEMPWRURN,2034,0.0174
REGION1,DEMPWRURN,2035,0.0174
REGION1,DEMPWRURN,2036,0.0174
REGION1,DEMPWRURN,2037,0.0174
REGION1,DEMPWRURN,2038,0.0174
REGION1,DEMPWRURN,2039,0.0174
REGION1,DEMPWRURN,2040,0.0174
REGION1,DEMPWRURN,2041,0.0174
REGION1,DEMPWRURN,2042,0.0174
REGION1,DEMPWRURN,2043,0.0174
REGION1,DEMPWRURN,2044,0.0174
REGION1,DEMPWRURN,2045,0.0174
REGION1,DEMPWRURN,2046,0.0174
REGION1,DEMPWRURN,2047,0.0174
REGION1,DEMPWRURN,2048,0.0174
REGION1,DEMPWRURN,2049,0.0174
REGION1,DEMPWRURN,2050,0.0174
REGION1,DEMPWRWND,2017,0.0039
REGION1,DEMPWRWND,2018,0.0047
REGION1,DEMPWRWND,2019,0.0057
REGION1,DEMPWRWND,2020,0.0062
REGION1,DEMPWRWND,2021,0.0062
REGION1,DEMPWRWND,2022,0.0062
REGION1,DEMPWRWND,2023,0.0062
REGION1,DEMPWRWND,2024,0.0062
REGION1,DEMPWRWND,2025,0.0062
REGION1,DEMPWRWND,2026,0.0062
REGION1,DEMPWRWND,2027,0.0062
REGION1,DEMPWRWND,2028,0.0062
REGION1,DEMPWRWND,2029,0.0062
REGION1,DEMPWRWND,2030,0.0062
REGION1,DEMPWRWND,2031,0.0062
REGION1,DEMPWRWND,2032,0.0062
REGION1,DEMPWRWND,2033,0.0062
REGION1,DEMPWRWND,2034,0.0062
REGION1,DEMPWRWND,2035,0.0062
REGION1,DEMPWRWND,2036,0.0062
REGION1,DEMPWRWND,2037,0.0062
REGION1,DEMPWRWND,2038,0.0062
REGION1,DEMPWRWND,2039,0.0062
REGION1,DEMPWRWND,2040,0.0062
REGION1,DEMPWRWND,2041,0.0062
REGION1,DEMPWRWND,2042,0.0062
REGION1,DEMPWRWND,2043,0.0054
REGION1,DEMPWRWND,2044,0.0039
REGION1,DEMPWRWND,2045,0.0039
REGION1,DEMPWRWND,2046,0.0039
REGION1,DEMPWRWND,2047,0.0039
REGION1,DEMPWRWND,2048,0.0039
REGION1,DEMPWRWND,2049,0.0039
REGION1,DEMPWRWND,2050,0.0039
REGION1,DEMRESELCB02,2017,0.0175
REGION1,DEMRESELCB02,2018,0.018
REGION1,DEMRESELCB02,2019,0.0185
REGION1,DEMRESELCB02,2020,0.0189
REGION1,DEMRESELCB02,2021,0.0195
REGION1,DEMRESELCB02,2022,0.02
REGION1,DEMRESELCB02,2023,0.0206
REGION1,DEMRESELCB02,2024,0.0212
REGION1,DEMRESELCB02,2025,0.0218
REGION1,DEMRESELCB02,2026,0.0224
REGION1,DEMRESELCB02,2027,0.023
REGION1,DEMRESELCB02,2028,0.0237
REGION1,DEMRESELCB02,2029,0.0243
REGION1,DEMRESELCB02,2030,0.025
REGION1,DEMRESELCB02,2031,0.0258
REGION1,DEMRESELCB02,2032,0.0265
REGION1,DEMRESELCB02,2033,0.0272
REGION1,DEMRESELCB02,2034,0.028
REGION1,DEMRESELCB02,2035,0.0288
REGION1,DEMRESELCB02,2036,0.0296
REGION1,DEMRESELCB02,2037,0.0304
REGION1,DEMRESELCB02,2038,0.0313
REGION1,DEMRESELCB02,2039,0.0322
REGION1,DEMRESELCB02,2040,0.0331
REGION1,DEMRESELCB02,2041,0.034
REGION1,DEMRESELCB02,2042,0.035
REGION1,DEMRESELCB02,2043,0.036
REGION1,DEMRESELCB02,2044,0.037
REGION1,DEMRESELCB02,2045,0.038
REGION1,DEMRESELCB02,2046,0.0391
REGION1,DEMRESELCB02,2047,0.0402
REGION1,DEMRESELCB02,2048,0.0413
REGION1,DEMRESELCB02,2049,0.0425
REGION1,DEMRESELCB02,2050,0.0436
REGION1,DEMRESELCC02,2017,0.0241
REGION1,DEMRESELCC02,2018,0.0249
REGION1,DEMRESELCC02,2019,0.0258
REGION1,DEMRESELCC02,2020,0.0267
REGION1,DEMRESELCC02,2021,0.0276
REGION1,DEMRESELCC02,2022,0.0286
REGION1,DEMRESELCC02,2023,0.0295
REGION1,DEMRESELCC02,2024,0.0306
REGION1,DEMRESELCC02,2025,0.0315
REGION1,DEMRESELCC02,2026,0.0325
REGION1,DEMRESELCC02,2027,0.0335
REGION1,DEMRESELCC02,2028,0.0345
REGION1,DEMRESELCC02,2029,0.0356
REGION1,DEMRESELCC02,2030,0.0367
REGION1,DEMRESELCC02,2031,0.0379
REGION1,DEMRESELCC02,2032,0.0391
REGION1,DEMRESELCC02,2033,0.0404
REGION1,DEMRESELCC02,2034,0.0417
REGION1,DEMRESELCC02,2035,0.043
REGION1,DEMRESELCC02,2036,0.0445
REGION1,DEMRESELCC02,2037,0.0459
REGION1,DEMRESELCC02,2038,0.0474
REGION1,DEMRESELCC02,2039,0.049
REGION1,DEMRESELCC02,2040,0.0505
REGION1,DEMRESELCC02,2041,0.0522
REGION1,DEMRESELCC02,2042,0.0539
REGION1,DEMRESELCC02,2043,0.0557
REGION1,DEMRESELCC02,2044,0.0575
REGION1,DEMRESELCC02,2045,0.0594
REGION1,DEMRESELCC02,2046,0.0613
REGION1,DEMRESELCC02,2047,0.0633
REGION1,DEMRESELCC02,2048,0.0654
REGION1,DEMRESELCC02,2049,0.0675
REGION1,DEMRESELCC02,2050,0.0697
REGION1,DEMRESELCD02,2017,0.0088
REGION1,DEMRESELCD02,2018,0.0091
REGION1,DEMRESELCD02,2019,0.0095
REGION1,DEMRESELCD02,2020,0.0099
REGION1,DEMRESELCD02,2021,0.0103
REGION1,DEMRESELCD02,2022,0.0106
REGION1,DEMRESELCD02,2023,0.011
REGION1,DEMRESELCD02,2024,0.0113
REGION1,DEMRESELCD02,2025,0.0117
REGION1,DEMRESELCD02,2026,0.0121
REGION1,DEMRESELCD02,2027,0.0124
REGION1,DEMRESELCD02,2028,0.0128
REGION1,DEMRESELCD02,2029,0.0132
REGION1,DEMRESELCD02,2030,0.0136
REGION1,DEMRESELCD02,2031,0.014
REGION1,DEMRESELCD02,2032,0.0145
REGION1,DEMRESELCD02,2033,0.015
REGION1,DEMRESELCD02,2034,0.0155
REGION1,DEMRESELCD02,2035,0.016
REGION1,DEMRESELCD02,2036,0.0165
REGION1,DEMRESELCD02,2037,0.0171
REGION1,DEMRESELCD02,2038,0.0176
REGION1,DEMRESELCD02,2039,0.0182
REGION1,DEMRESELCD02,2040,0.0188
REGION1,DEMRESELCD02,2041,0.0194
REGION1,DEMRESELCD02,2042,0.0201
REGION1,DEMRESELCD02,2043,0.0208
REGION1,DEMRESELCD02,2044,0.0215
REGION1,DEMRESELCD02,2045,0.0222
REGION1,DEMRESELCD02,2046,0.0229
REGION1,DEMRESELCD02,2047,0.0237
REGION1,DEMRESELCD02,2048,0.0245
REGION1,DEMRESELCD02,2049,0.0253
REGION1,DEMRESELCD02,2050,0.0261
REGION1,DEMRESELCE02,2017,0.0094
REGION1,DEMRESELCE02,2018,0.0097
REGION1,DEMRESELCE02,2019,0.01
REGION1,DEMRESELCE02,2020,0.0104
REGION1,DEMRESELCE02,2021,0.0107
REGION1,DEMRESELCE02,2022,0.0111
REGION1,DEMRESELCE02,2023,0.0115
REGION1,DEMRESELCE02,2024,0.0119
REGION1,DEMRESELCE02,2025,0.0122
REGION1,DEMRESELCE02,2026,0.0126
REGION1,DEMRESELCE02,2027,0.0129
REGION1,DEMRESELCE02,2028,0.0133
REGION1,DEMRESELCE02,2029,0.0137
REGION1,DEMRESELCE02,2030,0.0141
REGION1,DEMRESELCE02,2031,0.0145
REGION1,DEMRESELCE02,2032,0.0149
REGION1,DEMRESELCE02,2033,0.0154
REGION1,DEMRESELCE02,2034,0.0159
REGION1,DEMRESELCE02,2035,0.0164
REGION1,DEMRESELCE02,2036,0.0169
REGION1,DEMRESELCE02,2037,0.0174
REGION1,DEMRESELCE02,2038,0.018
REGION1,DEMRESELCE02,2039,0.0185
REGION1,DEMRESELCE02,2040,0.0191
REGION1,DEMRESELCE02,2041,0.0197
REGION1,DEMRESELCE02,2042,0.0203
REGION1,DEMRESELCE02,2043,0.0209
REGION1,DEMRESELCE02,2044,0.0216
REGION1,DEMRESELCE02,2045,0.0223
REGION1,DEMRESELCE02,2046,0.023
REGION1,DEMRESELCE02,2047,0.0237
REGION1,DEMRESELCE02,2048,0.0244
REGION1,DEMRESELCE02,2049,0.0252
REGION1,DEMRESELCE02,2050,0.026
REGION1,DEMRESELCF02,2017,0.0196
REGION1,DEMRESELCF02,2018,0.0203
REGION1,DEMRESELCF02,2019,0.0211
REGION1,DEMRESELCF02,2020,0.0219
REGION1,DEMRESELCF02,2021,0.0227
REGION1,DEMRESELCF02,2022,0.0235
REGION1,DEMRESELCF02,2023,0.0242
REGION1,DEMRESELCF02,2024,0.025
REGION1,DEMRESELCF02,2025,0.0258
REGION1,DEMRESELCF02,2026,0.0266
REGION1,DEMRESELCF02,2027,0.0275
REGION1,DEMRESELCF02,2028,0.0284
REGION1,DEMRESELCF02,2029,0.0293
REGION1,DEMRESELCF02,2030,0.0303
REGION1,DEMRESELCF02,2031,0.0313
REGION1,DEMRESELCF02,2032,0.0324
REGION1,DEMRESELCF02,2033,0.0335
REGION1,DEMRESELCF02,2034,0.0346
REGION1,DEMRESELCF02,2035,0.0358
REGION1,DEMRESELCF02,2036,0.037
REGION1,DEMRESELCF02,2037,0.0382
REGION1,DEMRESELCF02,2038,0.0395
REGION1,DEMRESELCF02,2039,0.0409
REGION1,DEMRESELCF02,2040,0.0422
REGION1,DEMRESELCF02,2041,0.0437
REGION1,DEMRESELCF02,2042,0.0452
REGION1,DEMRESELCF02,2043,0.0467
REGION1,DEMRESELCF02,2044,0.0483
REGION1,DEMRESELCF02,2045,0.0499
REGION1,DEMRESELCF02,2046,0.0516
REGION1,DEMRESELCF02,2047,0.0533
REGION1,DEMRESELCF02,2048,0.0551
REGION1,DEMRESELCF02,2049,0.057
REGION1,DEMRESELCF02,2050,0.0589
REGION1,DEMRESELCG02,2017,0.0046
REGION1,DEMRESELCG02,2018,0.0048
REGION1,DEMRESELCG02,2019,0.005
REGION1,DEMRESELCG02,2020,0.0052
REGION1,DEMRESELCG02,2021,0.0054
REGION1,DEMRESELCG02,2022,0.0056
REGION1,DEMRESELCG02,2023,0.0058
REGION1,DEMRESELCG02,2024,0.006
REGION1,DEMRESELCG02,2025,0.0062
REGION1,DEMRESELCG02,2026,0.0065
REGION1,DEMRESELCG02,2027,0.0067
REGION1,DEMRESELCG02,2028,0.007
REGION1,DEMRESELCG02,2029,0.0072
REGION1,DEMRESELCG02,2030,0.0075
REGION1,DEMRESELCG02,2031,0.0078
REGION1,DEMRESELCG02,2032,0.0081
REGION1,DEMRESELCG02,2033,0.0084
REGION1,DEMRESELCG02,2034,0.0087
REGION1,DEMRESELCG02,2035,0.0091
REGION1,DEMRESELCG02,2036,0.0094
REGION1,DEMRESELCG02,2037,0.0098
REGION1,DEMRESELCG02,2038,0.0102
REGION1,DEMRESELCG02,2039,0.0106
REGION1,DEMRESELCG02,2040,0.011
REGION1,DEMRESELCG02,2041,0.0114
REGION1,DEMRESELCG02,2042,0.0118
REGION1,DEMRESELCG02,2043,0.0123
REGION1,DEMRESELCG02,2044,0.0127
REGION1,DEMRESELCG02,2045,0.0132
REGION1,DEMRESELCG02,2046,0.0138
REGION1,DEMRESELCG02,2047,0.0143
REGION1,DEMRESELCG02,2048,0.0148
REGION1,DEMRESELCG02,2049,0.0154
REGION1,DEMRESELCG02,2050,0.016
REGION1,DEMRESELCH02,2017,0.005
REGION1,DEMRESELCH02,2018,0.0052
REGION1,DEMRESELCH02,2019,0.0054
REGION1,DEMRESELCH02,2020,0.0056
REGION1,DEMRESELCH02,2021,0.0057
REGION1,DEMRESELCH02,2022,0.0059
REGION1,DEMRESELCH02,2023,0.0061
REGION1,DEMRESELCH02,2024,0.0063
REGION1,DEMRESELCH02,2025,0.0065
REGION1,DEMRESELCH02,2026,0.0067
REGION1,DEMRESELCH02,2027,0.0069
REGION1,DEMRESELCH02,2028,0.0071
REGION1,DEMRESELCH02,2029,0.0073
REGION1,DEMRESELCH02,2030,0.0076
REGION1,DEMRESELCH02,2031,0.0078
REGION1,DEMRESELCH02,2032,0.008
REGION1,DEMRESELCH02,2033,0.0083
REGION1,DEMRESELCH02,2034,0.0086
REGION1,DEMRESELCH02,2035,0.0088
REGION1,DEMRESELCH02,2036,0.0091
REGION1,DEMRESELCH02,2037,0.0094
REGION1,DEMRESELCH02,2038,0.0097
REGION1,DEMRESELCH02,2039,0.01
REGION1,DEMRESELCH02,2040,0.0103
REGION1,DEMRESELCH02,2041,0.0107
REGION1,DEMRESELCH02,2042,0.011
REGION1,DEMRESELCH02,2043,0.0114
REGION1,DEMRESELCH02,2044,0.0117
REGION1,DEMRESELCH02,2045,0.0121
REGION1,DEMRESELCH02,2046,0.0125
REGION1,DEMRESELCH02,2047,0.0129
REGION1,DEMRESELCH02,2048,0.0133
REGION1,DEMRESELCH02,2049,0.0137
REGION1,DEMRESELCH02,2050,0.0141
REGION1,DEMRESELCI02,2017,0.001
REGION1,DEMRESELCI02,2018,0.001
REGION1,DEMRESELCI02,2019,0.001
REGION1,DEMRESELCI02,2020,0.0011
REGION1,DEMRESELCI02,2021,0.0011
REGION1,DEMRESELCI02,2022,0.0012
REGION1,DEMRESELCI02,2023,0.0012
REGION1,DEMRESELCI02,2024,0.0012
REGION1,DEMRESELCI02,2025,0.0013
REGION1,DEMRESELCI02,2026,0.0013
REGION1,DEMRESELCI02,2027,0.0014
REGION1,DEMRESELCI02,2028,0.0014
REGION1,DEMRESELCI02,2029,0.0015
REGION1,DEMRESELCI02,2030,0.0015
REGION1,DEMRESELCI02,2031,0.0016
REGION1,DEMRESELCI02,2032,0.0016
REGION1,DEMRESELCI02,2033,0.0017
REGION1,DEMRESELCI02,2034,0.0018
REGION1,DEMRESELCI02,2035,0.0018
REGION1,DEMRESELCI02,2036,0.0019
REGION1,DEMRESELCI02,2037,0.002
REGION1,DEMRESELCI02,2038,0.002
REGION1,DEMRESELCI02,2039,0.0021
REGION1,DEMRESELCI02,2040,0.0022
REGION1,DEMRESELCI02,2041,0.0023
REGION1,DEMRESELCI02,2042,0.0023
REGION1,DEMRESELCI02,2043,0.0024
REGION1,DEMRESELCI02,2044,0.0025
REGION1,DEMRESELCI02,2045,0.0026
REGION1,DEMRESELCI02,2046,0.0027
REGION1,DEMRESELCI02,2047,0.0028
REGION1,DEMRESELCI02,2048,0.0029
REGION1,DEMRESELCI02,2049,0.003
