r,t,y,CapitalInvestment
REGION1,PWRCOAF02,2045,662.9737
REGION1,PWRCOAF02,2046,719.0
REGION1,PWRCOAF02,2047,719.0
REGION1,PWRCOAF02,2048,719.0
REGION1,PWRCOAF02,2049,719.0
REGION1,PWRCOAF02,2050,719.0
REGION1,PWRDSLA01,2017,2.981
REGION1,PWRDSLD01,2025,81.3
REGION1,PWRDSLD01,2029,81.3
REGION1,PWRDSLD01,2030,81.3
REGION1,PWRDSLD01,2031,81.3
REGION1,PWRDSLD01,2033,81.3
REGION1,PWRDSLD01,2034,81.3
REGION1,PWRDSLD01,2035,81.3
REGION1,PWRDSLD01,2036,81.3
REGION1,PWRDSLD01,2037,81.3
REGION1,PWRDSLD01,2038,81.3
REGION1,PWRDSLD01,2039,81.3
REGION1,PWRDSLD01,2040,81.3
REGION1,PWRDSLD01,2041,81.3
REGION1,PWRDSLD01,2042,81.3
REGION1,PWRDSLD01,2043,81.3
REGION1,PWRDSLD01,2044,81.3
REGION1,PWRDSLD01,2045,81.3
REGION1,PWRDSLD01,2046,81.3
REGION1,PWRDSLD01,2047,81.3
REGION1,PWRDSLD01,2048,81.3
REGION1,PWRDSLD01,2049,81.3
REGION1,PWRDSLD01,2050,81.3
REGION1,PWRDSLE01,2024,81.3
REGION1,PWRDSLE01,2025,81.3
REGION1,PWRDSLE01,2029,81.3
REGION1,PWRDSLE01,2030,81.3
REGION1,PWRDSLE01,2031,81.3
REGION1,PWRDSLE01,2033,81.3
REGION1,PWRDSLE01,2034,81.3
REGION1,PWRDSLE01,2035,81.3
REGION1,PWRDSLE01,2036,81.3
REGION1,PWRDSLE01,2037,81.3
REGION1,PWRDSLE01,2038,81.3
REGION1,PWRDSLE01,2039,81.3
REGION1,PWRDSLE01,2040,81.3
REGION1,PWRDSLE01,2041,81.3
REGION1,PWRDSLE01,2042,81.3
REGION1,PWRDSLE01,2043,81.3
REGION1,PWRDSLE01,2044,81.3
REGION1,PWRDSLE01,2045,81.3
REGION1,PWRDSLE01,2046,81.3
REGION1,PWRDSLE01,2047,81.3
REGION1,PWRDSLE01,2048,81.3
REGION1,PWRDSLE01,2049,81.3
REGION1,PWRDSLE01,2050,81.3
REGION1,PWRDSLF01,2025,81.3
REGION1,PWRDSLF01,2029,81.3
REGION1,PWRDSLF01,2030,81.3
REGION1,PWRDSLF01,2031,81.3
REGION1,PWRDSLF01,2033,81.3
REGION1,PWRDSLF01,2034,81.3
REGION1,PWRDSLF01,2035,81.3
REGION1,PWRDSLF01,2036,81.3
REGION1,PWRDSLF01,2037,81.3
REGION1,PWRDSLF01,2038,81.3
REGION1,PWRDSLF01,2039,81.3
REGION1,PWRDSLF01,2040,81.3
REGION1,PWRDSLF01,2041,81.3
REGION1,PWRDSLF01,2042,81.3
REGION1,PWRDSLF01,2043,81.3
REGION1,PWRDSLF01,2044,81.3
REGION1,PWRDSLF01,2045,81.3
REGION1,PWRDSLF01,2046,81.3
REGION1,PWRDSLF01,2047,81.3
REGION1,PWRDSLF01,2048,81.3
REGION1,PWRDSLF01,2049,81.3
REGION1,PWRDSLF01,2050,81.3
REGION1,PWRDSLG01,2025,81.3
REGION1,PWRDSLG01,2029,81.3
REGION1,PWRDSLG01,2030,81.3
REGION1,PWRDSLG01,2031,81.3
REGION1,PWRDSLG01,2033,81.3
REGION1,PWRDSLG01,2034,81.3
REGION1,PWRDSLG01,2035,81.3
REGION1,PWRDSLG01,2036,81.3
REGION1,PWRDSLG01,2037,81.3
REGION1,PWRDSLG01,2038,81.3
REGION1,PWRDSLG01,2039,81.3
REGION1,PWRDSLG01,2040,81.3
REGION1,PWRDSLG01,2041,81.3
REGION1,PWRDSLG01,2042,81.3
REGION1,PWRDSLG01,2043,81.3
REGION1,PWRDSLG01,2044,81.3
REGION1,PWRDSLG01,2045,81.3
REGION1,PWRDSLG01,2046,81.3
REGION1,PWRDSLG01,2047,81.3
REGION1,PWRDSLG01,2048,81.3
REGION1,PWRDSLG01,2049,81.3
REGION1,PWRDSLG01,2050,81.3
REGION1,PWRDSLH01,2025,81.3
REGION1,PWRDSLH01,2029,81.3
REGION1,PWRDSLH01,2030,81.3
REGION1,PWRDSLH01,2031,81.3
REGION1,PWRDSLH01,2033,81.3
REGION1,PWRDSLH01,2034,81.3
REGION1,PWRDSLH01,2035,81.3
REGION1,PWRDSLH01,2036,81.3
REGION1,PWRDSLH01,2037,81.3
REGION1,PWRDSLH01,2038,81.3
REGION1,PWRDSLH01,2039,81.3
REGION1,PWRDSLH01,2040,81.3
REGION1,PWRDSLH01,2041,81.3
REGION1,PWRDSLH01,2042,81.3
REGION1,PWRDSLH01,2043,81.3
REGION1,PWRDSLH01,2044,81.3
REGION1,PWRDSLH01,2045,81.3
REGION1,PWRDSLH01,2046,81.3
REGION1,PWRDSLH01,2047,81.3
REGION1,PWRDSLH01,2048,81.3
REGION1,PWRDSLH01,2049,81.3
REGION1,PWRDSLH01,2050,81.3
REGION1,PWRDSLI01,2025,81.3
REGION1,PWRDSLI01,2029,81.3
REGION1,PWRDSLI01,2030,81.3
REGION1,PWRDSLI01,2031,81.3
REGION1,PWRDSLI01,2033,81.3
REGION1,PWRDSLI01,2034,81.3
REGION1,PWRDSLI01,2035,81.3
REGION1,PWRDSLI01,2036,81.3
REGION1,PWRDSLI01,2037,81.3
REGION1,PWRDSLI01,2038,81.3
REGION1,PWRDSLI01,2039,81.3
REGION1,PWRDSLI01,2040,81.3
REGION1,PWRDSLI01,2041,81.3
REGION1,PWRDSLI01,2042,81.3
REGION1,PWRDSLI01,2043,81.3
REGION1,PWRDSLI01,2044,81.3
REGION1,PWRDSLI01,2045,81.3
REGION1,PWRDSLI01,2046,81.3
REGION1,PWRDSLI01,2047,81.3
REGION1,PWRDSLI01,2048,81.3
REGION1,PWRDSLI01,2049,81.3
REGION1,PWRDSLI01,2050,81.3
REGION1,PWRDSLJ01,2019,23.848
REGION1,PWRDSLJ02,2025,81.3
REGION1,PWRDSLJ02,2029,81.3
REGION1,PWRDSLJ02,2030,81.3
REGION1,PWRDSLJ02,2031,81.3
REGION1,PWRDSLJ02,2033,81.3
REGION1,PWRDSLJ02,2034,81.3
REGION1,PWRDSLJ02,2035,81.3
REGION1,PWRDSLJ02,2036,81.3
REGION1,PWRDSLJ02,2037,81.3
REGION1,PWRDSLJ02,2038,81.3
REGION1,PWRDSLJ02,2039,81.3
REGION1,PWRDSLJ02,2040,81.3
REGION1,PWRDSLJ02,2041,81.3
REGION1,PWRDSLJ02,2042,81.3
REGION1,PWRDSLJ02,2043,81.3
REGION1,PWRDSLJ02,2044,81.3
REGION1,PWRDSLJ02,2045,81.3
REGION1,PWRDSLJ02,2046,81.3
REGION1,PWRDSLJ02,2047,81.3
REGION1,PWRDSLJ02,2048,81.3
REGION1,PWRDSLJ02,2049,81.3
REGION1,PWRDSLJ02,2050,81.3
REGION1,PWRGEOA01,2017,189.0
REGION1,PWRGEOA01,2018,188.8
REGION1,PWRGEOA01,2019,188.7
REGION1,PWRGEOA01,2020,188.6
REGION1,PWRGEOA01,2021,187.9
REGION1,PWRGEOA01,2022,187.2
REGION1,PWRGEOA01,2023,186.6
REGION1,PWRGEOA01,2024,185.9
REGION1,PWRGEOA01,2025,185.2
REGION1,PWRGEOA01,2026,184.5
REGION1,PWRGEOA01,2027,183.8
REGION1,PWRGEOA01,2028,183.1
REGION1,PWRGEOA01,2029,182.5
REGION1,PWRGEOA01,2030,181.8
REGION1,PWRGEOA01,2031,181.0
REGION1,PWRGEOA01,2032,180.3
REGION1,PWRGEOA01,2033,179.5
REGION1,PWRGEOA01,2034,178.8
REGION1,PWRGEOA01,2035,178.1
REGION1,PWRGEOA01,2036,177.3
REGION1,PWRGEOA01,2037,176.6
REGION1,PWRGEOA01,2038,175.8
REGION1,PWRGEOA01,2039,175.1
REGION1,PWRGEOA01,2047,174.3
REGION1,PWRGEOA01,2048,174.3
REGION1,PWRGEOA01,2049,174.3
REGION1,PWRGEOA01,2050,174.3
REGION1,PWRGEOB01,2019,188.7
REGION1,PWRGEOB01,2020,188.6
REGION1,PWRGEOB01,2021,187.9
REGION1,PWRGEOB01,2022,187.2
REGION1,PWRGEOB01,2023,186.6
REGION1,PWRGEOB01,2024,185.9
REGION1,PWRGEOB01,2025,185.2
REGION1,PWRGEOB01,2026,184.5
REGION1,PWRGEOB01,2027,183.8
REGION1,PWRGEOB01,2028,183.1
REGION1,PWRGEOB01,2029,182.5
REGION1,PWRGEOB01,2030,181.8
REGION1,PWRGEOB01,2031,181.0
REGION1,PWRGEOB01,2032,180.3
REGION1,PWRGEOB01,2033,179.5
REGION1,PWRGEOB01,2034,178.8
REGION1,PWRGEOB01,2035,178.1
REGION1,PWRGEOB01,2036,177.3
REGION1,PWRGEOB01,2037,176.6
REGION1,PWRGEOB01,2038,175.8
REGION1,PWRGEOB01,2049,174.3
REGION1,PWRGEOB01,2050,174.3
REGION1,PWRGEOC01,2017,567.0
REGION1,PWRGEOC01,2018,566.4
REGION1,PWRGEOC01,2019,566.1
REGION1,PWRGEOC01,2020,565.8
REGION1,PWRGEOC01,2021,563.7
REGION1,PWRGEOC01,2022,561.6
REGION1,PWRGEOC01,2023,559.8
REGION1,PWRGEOC01,2024,557.7
REGION1,PWRGEOC01,2025,555.6
REGION1,PWRGEOC01,2026,553.5
REGION1,PWRGEOC01,2027,551.4
REGION1,PWRGEOC01,2028,549.3
REGION1,PWRGEOC01,2029,547.5
REGION1,PWRGEOC01,2030,545.4
REGION1,PWRGEOC01,2031,543.0
REGION1,PWRGEOC01,2032,540.9
REGION1,PWRGEOC01,2033,538.5
REGION1,PWRGEOC01,2034,536.4
REGION1,PWRGEOC01,2035,534.3
REGION1,PWRGEOC01,2036,531.9
REGION1,PWRGEOC01,2037,529.8
REGION1,PWRGEOC01,2038,527.4
REGION1,PWRGEOC01,2047,522.9
REGION1,PWRGEOC01,2048,522.9
REGION1,PWRGEOC01,2049,522.9
REGION1,PWRGEOC01,2050,522.9
REGION1,PWRGEOD01,2019,188.7
REGION1,PWRGEOD01,2020,188.6
REGION1,PWRGEOD01,2021,187.9
REGION1,PWRGEOD01,2022,187.2
REGION1,PWRGEOD01,2023,186.6
REGION1,PWRGEOD01,2024,185.9
REGION1,PWRGEOD01,2025,185.2
REGION1,PWRGEOD01,2026,184.5
REGION1,PWRGEOD01,2027,183.8
REGION1,PWRGEOD01,2028,183.1
REGION1,PWRGEOD01,2029,182.5
REGION1,PWRGEOD01,2030,181.8
REGION1,PWRGEOD01,2031,181.0
REGION1,PWRGEOD01,2032,180.3
REGION1,PWRGEOD01,2033,179.5
REGION1,PWRGEOD01,2034,178.8
REGION1,PWRGEOD01,2035,178.1
REGION1,PWRGEOD01,2036,177.3
REGION1,PWRGEOD01,2037,176.6
REGION1,PWRGEOD01,2049,174.3
REGION1,PWRGEOD01,2050,174.3
REGION1,PWRGEOH01,2020,377.2
REGION1,PWRGEOH01,2021,375.8
REGION1,PWRGEOH01,2022,374.4
REGION1,PWRGEOH01,2023,373.2
REGION1,PWRGEOH01,2024,371.8
REGION1,PWRGEOH01,2025,370.4
REGION1,PWRGEOH01,2026,369.0
REGION1,PWRGEOH01,2027,367.6
REGION1,PWRGEOH01,2028,366.2
REGION1,PWRGEOH01,2029,365.0
REGION1,PWRGEOH01,2030,363.6
REGION1,PWRGEOH01,2031,362.0
REGION1,PWRGEOH01,2032,360.6
REGION1,PWRGEOH01,2033,359.0
REGION1,PWRGEOH01,2034,357.6
REGION1,PWRGEOH01,2035,293.8553
REGION1,PWRGEOH01,2050,347.4037
REGION1,PWRGEOJ01,2020,34.5532
REGION1,PWRGEOJ01,2021,1.6705
REGION1,PWRGEOJ01,2022,1.6165
REGION1,PWRGEOJ01,2023,2.4518
REGION1,PWRGEOJ01,2024,185.9
REGION1,PWRGEOJ01,2025,185.2
REGION1,PWRGEOJ01,2026,184.5
REGION1,PWRGEOJ01,2027,183.8
REGION1,PWRGEOJ01,2028,183.1
REGION1,PWRGEOJ01,2029,182.5
REGION1,PWRGEOJ01,2030,143.7776
REGION1,PWRGEOJ01,2050,33.1296
REGION1,PWRHFOA01,2017,204.5
REGION1,PWRHFOA01,2018,204.5
REGION1,PWRHFOB01,2017,204.5
REGION1,PWRHFOD01,2017,204.5
REGION1,PWRHFOE01,2017,204.5
REGION1,PWRHFOG01,2017,204.5
REGION1,PWRHFOG01,2018,204.5
REGION1,PWRHFOI01,2017,204.5
REGION1,PWRHFOI01,2018,204.5
REGION1,PWRHFOI01,2019,204.5
REGION1,PWRHFOI01,2049,84.2145
REGION1,PWRHFOP01,2017,204.5
REGION1,PWRHFOP01,2018,204.5
REGION1,PWRHYDA01,2025,101.66
REGION1,PWRHYDB01,2019,56.028
REGION1,PWRHYDB01,2024,868.195
REGION1,PWRHYDB01,2028,586.762
REGION1,PWRHYDB01,2030,989.0
REGION1,PWRHYDB01,2034,474.72
REGION1,PWRHYDC01,2024,15.608
REGION1,PWRHYDC01,2027,56.956
REGION1,PWRHYDC01,2032,20.6626
REGION1,PWRHYDC01,2033,175.2755
REGION1,PWRHYDC01,2034,245.1559
REGION1,PWRHYDD01,2024,232.169
REGION1,PWRHYDE01,2024,19.51
REGION1,PWRHYDE01,2030,696.256
REGION1,PWRHYDH01,2025,21.505
REGION1,PWRHYDH01,2027,33.388
REGION1,PWRHYDP01,2025,195.5
REGION1,PWRHYDP01,2026,196.0
REGION1,PWRHYDP01,2027,196.4
REGION1,PWRHYDP01,2028,196.9
REGION1,PWRHYDP01,2029,197.3
REGION1,PWRHYDP01,2030,197.8
REGION1,PWRHYDP01,2031,197.8
REGION1,PWRHYDP01,2032,197.8
REGION1,PWRHYDP01,2033,197.8
REGION1,PWRHYDP01,2034,197.8
REGION1,PWRHYDP01,2035,197.8
REGION1,PWRHYDP01,2036,197.8
REGION1,PWRHYDP01,2037,197.8
REGION1,PWRHYDP01,2038,197.8
REGION1,PWRHYDP01,2039,197.8
REGION1,PWRHYDP01,2040,39.56
REGION1,PWRNGSA01,2017,0.813
REGION1,PWRNGSA01,2029,81.3
REGION1,PWRNGSA01,2030,81.3
REGION1,PWRNGSA01,2031,81.3
REGION1,PWRNGSA01,2033,81.3
REGION1,PWRNGSA01,2034,81.3
REGION1,PWRNGSA01,2035,81.3
REGION1,PWRNGSA01,2036,81.3
REGION1,PWRNGSA01,2037,81.3
REGION1,PWRNGSA01,2038,81.3
REGION1,PWRNGSA01,2039,81.3
REGION1,PWRNGSA01,2040,81.3
REGION1,PWRNGSA01,2041,81.3
REGION1,PWRNGSA01,2042,81.3
REGION1,PWRNGSA01,2043,81.3
REGION1,PWRNGSA01,2044,81.3
REGION1,PWRNGSA01,2045,81.3
REGION1,PWRNGSA01,2046,81.3
REGION1,PWRNGSA01,2047,81.3
REGION1,PWRNGSA01,2048,81.3
REGION1,PWRNGSA01,2049,81.3
REGION1,PWRNGSA01,2050,81.3
REGION1,PWRNGSA02,2020,204.5
REGION1,PWRNGSA02,2021,204.5
REGION1,PWRNGSA02,2022,204.5
REGION1,PWRNGSA02,2023,204.5
REGION1,PWRNGSA02,2024,204.5
REGION1,PWRNGSA02,2025,204.5
REGION1,PWRNGSA02,2026,204.5
REGION1,PWRNGSA02,2027,204.5
REGION1,PWRNGSA02,2028,204.5
REGION1,PWRNGSA02,2029,204.5
REGION1,PWRNGSA02,2030,204.5
REGION1,PWRNGSA02,2031,204.5
REGION1,PWRNGSA02,2032,204.5
REGION1,PWRNGSA02,2033,204.5
REGION1,PWRNGSA02,2034,204.5
REGION1,PWRNGSA02,2035,204.5
REGION1,PWRNGSA02,2036,204.5
REGION1,PWRNGSA02,2037,204.5
REGION1,PWRNGSA02,2038,204.5
REGION1,PWRNGSA02,2039,204.5
REGION1,PWRNGSA02,2040,204.5
REGION1,PWRNGSA02,2041,204.5
REGION1,PWRNGSA02,2042,204.5
REGION1,PWRNGSA02,2043,204.5
REGION1,PWRNGSA02,2044,204.5
REGION1,PWRNGSA02,2045,204.5
REGION1,PWRNGSA02,2046,204.5
REGION1,PWRNGSA02,2047,204.5
REGION1,PWRNGSA02,2048,204.5
REGION1,PWRNGSA02,2049,204.5
REGION1,PWRNGSA02,2050,204.5
REGION1,PWRNGSA03,2017,2.961
REGION1,PWRNGSA04,2018,688.84
REGION1,PWRNGSA04,2023,1112.3523
REGION1,PWRNGSA04,2024,1215.6
REGION1,PWRNGSA04,2025,1215.6
REGION1,PWRNGSA04,2030,900.9264
REGION1,PWRNGSA04,2034,1215.6
REGION1,PWRNGSA04,2046,54.3255
REGION1,PWRNGSA04,2047,360.6647
REGION1,PWRNGSA04,2048,1033.4037
REGION1,PWRNGSA04,2049,40.4069
REGION1,PWRNGSA05,2018,2.13
REGION1,PWRNGSB02,2025,147.4318
REGION1,PWRNGSB02,2029,162.6
REGION1,PWRNGSB02,2030,162.6
REGION1,PWRNGSB02,2031,162.6
REGION1,PWRNGSB02,2033,162.6
REGION1,PWRNGSB02,2034,162.6
REGION1,PWRNGSB02,2035,162.6
REGION1,PWRNGSB02,2036,162.6
REGION1,PWRNGSB02,2037,162.6
REGION1,PWRNGSB02,2038,162.6
REGION1,PWRNGSB02,2039,162.6
REGION1,PWRNGSB02,2040,162.6
REGION1,PWRNGSB02,2041,162.6
REGION1,PWRNGSB02,2042,162.6
REGION1,PWRNGSB02,2043,162.6
REGION1,PWRNGSB02,2044,162.6
REGION1,PWRNGSB02,2045,162.6
REGION1,PWRNGSB02,2046,162.6
REGION1,PWRNGSB02,2047,162.6
REGION1,PWRNGSB02,2048,162.6
REGION1,PWRNGSB02,2049,162.6
REGION1,PWRNGSB02,2050,162.6
REGION1,PWRNGSB03,2025,204.5
REGION1,PWRNGSB03,2027,204.5
REGION1,PWRNGSB03,2028,204.5
REGION1,PWRNGSB03,2029,204.5
REGION1,PWRNGSB03,2030,204.5
REGION1,PWRNGSB03,2031,204.5
REGION1,PWRNGSB03,2033,204.5
REGION1,PWRNGSB03,2034,204.5
REGION1,PWRNGSB03,2035,204.5
REGION1,PWRNGSB03,2036,204.5
REGION1,PWRNGSB03,2037,204.5
REGION1,PWRNGSB03,2038,204.5
REGION1,PWRNGSB03,2039,204.5
REGION1,PWRNGSB03,2040,204.5
REGION1,PWRNGSB03,2041,204.5
REGION1,PWRNGSB03,2042,204.5
REGION1,PWRNGSB03,2043,204.5
REGION1,PWRNGSB03,2044,204.5
REGION1,PWRNGSB03,2045,204.5
REGION1,PWRNGSB03,2046,204.5
REGION1,PWRNGSB03,2047,204.5
REGION1,PWRNGSB03,2048,204.5
REGION1,PWRNGSB03,2049,204.5
REGION1,PWRNGSB03,2050,204.5
REGION1,PWRNGSB04,2018,583.62
REGION1,PWRNGSB06,2027,204.5
REGION1,PWRNGSB06,2028,204.5
REGION1,PWRNGSB06,2029,204.5
REGION1,PWRNGSB06,2030,204.5
REGION1,PWRNGSB06,2031,204.5
REGION1,PWRNGSB06,2033,204.5
REGION1,PWRNGSB06,2034,204.5
REGION1,PWRNGSB06,2035,204.5
REGION1,PWRNGSB06,2036,204.5
REGION1,PWRNGSB06,2037,204.5
REGION1,PWRNGSB06,2038,204.5
REGION1,PWRNGSB06,2039,204.5
REGION1,PWRNGSB06,2040,204.5
REGION1,PWRNGSB06,2041,204.5
REGION1,PWRNGSB06,2042,204.5
REGION1,PWRNGSB06,2043,204.5
REGION1,PWRNGSB06,2044,204.5
REGION1,PWRNGSB06,2045,204.5
REGION1,PWRNGSB06,2046,204.5
REGION1,PWRNGSB06,2047,204.5
REGION1,PWRNGSB06,2048,204.5
REGION1,PWRNGSB06,2049,204.5
REGION1,PWRNGSB06,2050,204.5
REGION1,PWRNGSC01,2021,204.5
REGION1,PWRNGSC01,2022,204.5
REGION1,PWRNGSC01,2023,204.5
REGION1,PWRNGSC01,2024,204.5
REGION1,PWRNGSC01,2025,204.5
REGION1,PWRNGSC01,2026,204.5
REGION1,PWRNGSC01,2027,204.5
REGION1,PWRNGSC01,2028,204.5
REGION1,PWRNGSC01,2029,204.5
REGION1,PWRNGSC01,2030,204.5
REGION1,PWRNGSC01,2031,204.5
REGION1,PWRNGSC01,2032,204.5
REGION1,PWRNGSC01,2033,204.5
REGION1,PWRNGSC01,2034,204.5
REGION1,PWRNGSC01,2035,204.5
REGION1,PWRNGSC01,2036,204.5
REGION1,PWRNGSC01,2037,204.5
REGION1,PWRNGSC01,2038,204.5
REGION1,PWRNGSC01,2039,204.5
REGION1,PWRNGSC01,2040,204.5
REGION1,PWRNGSC01,2041,204.5
REGION1,PWRNGSC01,2042,204.5
REGION1,PWRNGSC01,2043,204.5
REGION1,PWRNGSC01,2044,204.5
REGION1,PWRNGSC01,2045,204.5
REGION1,PWRNGSC01,2046,204.5
REGION1,PWRNGSC01,2047,204.5
REGION1,PWRNGSC01,2048,204.5
REGION1,PWRNGSC01,2049,204.5
REGION1,PWRNGSC01,2050,204.5
REGION1,PWRNGSC02,2024,1304.9029
REGION1,PWRNGSC02,2025,634.2154
REGION1,PWRNGSC02,2048,223.8174
REGION1,PWRNGSC02,2049,1040.1871
REGION1,PWRNGSC04,2029,81.3
REGION1,PWRNGSC04,2030,81.3
REGION1,PWRNGSC04,2031,81.3
REGION1,PWRNGSC04,2033,81.3
REGION1,PWRNGSC04,2034,81.3
REGION1,PWRNGSC04,2035,81.3
REGION1,PWRNGSC04,2036,81.3
REGION1,PWRNGSC04,2037,81.3
REGION1,PWRNGSC04,2038,81.3
REGION1,PWRNGSC04,2039,81.3
REGION1,PWRNGSC04,2040,81.3
REGION1,PWRNGSC04,2041,81.3
REGION1,PWRNGSC04,2042,81.3
REGION1,PWRNGSC04,2043,81.3
REGION1,PWRNGSC04,2044,81.3
REGION1,PWRNGSC04,2045,81.3
REGION1,PWRNGSC04,2046,81.3
REGION1,PWRNGSC04,2047,81.3
REGION1,PWRNGSC04,2048,81.3
REGION1,PWRNGSC04,2049,81.3
REGION1,PWRNGSC04,2050,81.3
REGION1,PWRNGSC05,2018,115.02
REGION1,PWRNGSC06,2024,204.5
REGION1,PWRNGSC06,2025,204.5
REGION1,PWRNGSC06,2027,204.5
REGION1,PWRNGSC06,2029,204.5
REGION1,PWRNGSC06,2030,204.5
REGION1,PWRNGSC06,2043,16.9094
REGION1,PWRNGSC06,2044,204.5
REGION1,PWRNGSC06,2045,204.5
REGION1,PWRNGSC06,2046,204.5
REGION1,PWRNGSC06,2047,204.5
REGION1,PWRNGSC06,2048,204.5
REGION1,PWRNGSC06,2049,204.5
REGION1,PWRNGSC06,2050,204.5
REGION1,PWRNGSD01,2029,204.5
REGION1,PWRNGSD01,2030,204.5
REGION1,PWRNGSD01,2031,204.5
REGION1,PWRNGSD01,2033,204.5
REGION1,PWRNGSD01,2034,204.5
REGION1,PWRNGSD01,2035,204.5
REGION1,PWRNGSD01,2036,204.5
REGION1,PWRNGSD01,2037,204.5
REGION1,PWRNGSD01,2038,204.5
REGION1,PWRNGSD01,2039,20.6375
REGION1,PWRNGSD01,2040,204.5
REGION1,PWRNGSD01,2041,204.5
REGION1,PWRNGSD01,2042,204.5
REGION1,PWRNGSD01,2043,204.5
REGION1,PWRNGSD01,2044,204.5
REGION1,PWRNGSD01,2045,204.5
REGION1,PWRNGSD01,2046,204.5
REGION1,PWRNGSD01,2047,204.5
REGION1,PWRNGSD01,2048,204.5
REGION1,PWRNGSD01,2049,204.5
REGION1,PWRNGSD01,2050,204.5
REGION1,PWRNGSD02,2018,1608.644
REGION1,PWRNGSD02,2019,898.531
REGION1,PWRNGSD02,2048,1620.8
REGION1,PWRNGSD02,2049,1620.8
REGION1,PWRNGSD02,2050,472.997
REGION1,PWRNGSE01,2023,81.3
REGION1,PWRNGSE01,2024,81.3
REGION1,PWRNGSE01,2025,81.3
REGION1,PWRNGSE01,2029,81.3
REGION1,PWRNGSE01,2030,81.3
REGION1,PWRNGSE01,2031,81.3
