r,t,y,SalvageValue
REGION1,PWRSOLG04,2030,26.1913
REGION1,PWRSOLG04,2031,30.9459
REGION1,PWRSOLG04,2032,35.1701
REGION1,PWRSOLG04,2033,38.885
REGION1,PWRSOLG04,2034,42.1409
REGION1,PWRSOLG04,2035,44.9198
REGION1,PWRSOLG04,2036,47.3855
REGION1,PWRSOLG04,2037,49.5159
REGION1,PWRSOLG04,2038,51.3445
REGION1,PWRSOLG04,2039,52.823
REGION1,PWRSOLG04,2040,54.132
REGION1,PWRSOLG04,2041,55.8911
REGION1,PWRSOLG04,2042,57.4903
REGION1,PWRSOLG04,2043,58.9441
REGION1,PWRSOLG04,2044,60.2657
REGION1,PWRSOLG04,2045,61.4672
REGION1,PWRSOLG04,2046,62.5595
REGION1,PWRSOLG04,2047,63.5524
REGION1,PWRSOLG04,2048,64.4551
REGION1,PWRSOLG04,2049,65.2758
REGION1,PWRSOLG04,2050,66.0218
REGION1,PWRSOLH01,2031,9.243
REGION1,PWRSOLH01,2032,35.1701
REGION1,PWRSOLH01,2033,38.885
REGION1,PWRSOLH01,2034,42.1409
REGION1,PWRSOLH01,2035,44.9198
REGION1,PWRSOLH01,2036,47.3855
REGION1,PWRSOLH01,2037,49.5159
REGION1,PWRSOLH01,2038,51.3445
REGION1,PWRSOLH01,2039,52.823
REGION1,PWRSOLH01,2040,54.132
REGION1,PWRSOLH01,2041,55.8911
REGION1,PWRSOLH01,2042,57.4903
REGION1,PWRSOLH01,2043,58.9441
REGION1,PWRSOLH01,2044,60.2657
REGION1,PWRSOLH01,2045,61.4672
REGION1,PWRSOLH01,2046,62.5595
REGION1,PWRSOLH01,2047,63.5524
REGION1,PWRSOLH01,2048,64.4551
REGION1,PWRSOLH01,2049,65.2758
REGION1,PWRSOLH01,2050,66.0218
REGION1,PWRSOLH02,2029,19.7808
REGION1,PWRSOLH02,2030,24.0611
REGION1,PWRSOLH02,2031,28.4819
REGION1,PWRSOLH02,2032,32.3392
REGION1,PWRSOLH02,2033,35.7742
REGION1,PWRSOLH02,2034,38.732
REGION1,PWRSOLH02,2035,41.3034
REGION1,PWRSOLH02,2036,43.5946
REGION1,PWRSOLH02,2037,45.5089
REGION1,PWRSOLH02,2038,47.216
REGION1,PWRSOLH02,2039,48.5972
REGION1,PWRSOLH02,2040,49.7495
REGION1,PWRSOLH02,2041,51.3662
REGION1,PWRSOLH02,2042,52.8359
REGION1,PWRSOLH02,2043,54.172
REGION1,PWRSOLH02,2044,55.3866
REGION1,PWRSOLH02,2045,56.4908
REGION1,PWRSOLH02,2046,57.4947
REGION1,PWRSOLH02,2047,58.4073
REGION1,PWRSOLH02,2048,59.2369
REGION1,PWRSOLH02,2049,59.9911
REGION1,PWRSOLH02,2050,60.6767
REGION1,PWRSOLH03,2048,73.9274
REGION1,PWRSOLI01,2030,96.2445
REGION1,PWRSOLI01,2031,113.9277
REGION1,PWRSOLI01,2032,90.4212
REGION1,PWRSOLI01,2033,18.5433
REGION1,PWRSOLI01,2034,154.9279
REGION1,PWRSOLI01,2035,142.5444
REGION1,PWRSOLI01,2036,32.6149
REGION1,PWRSOLI01,2037,123.7407
REGION1,PWRSOLI01,2038,62.8666
REGION1,PWRSOLI01,2039,71.2712
REGION1,PWRSOLI01,2040,49.0484
REGION1,PWRSOLI01,2041,52.6154
REGION1,PWRSOLI01,2042,55.4739
REGION1,PWRSOLI01,2043,37.7875
REGION1,PWRSOLI01,2044,97.4998
REGION1,PWRSOLI01,2045,65.9474
REGION1,PWRSOLI01,2046,102.0668
REGION1,PWRSOLI01,2047,169.0921
REGION1,PWRSOLI01,2048,192.568
REGION1,PWRSOLI01,2049,21.9517
REGION1,PWRSOLI01,2050,4.1357
REGION1,PWRURNB01,2017,259.9617
REGION1,PWRURNB01,2018,1592.8673
REGION1,PWRURNB01,2019,1605.629
