r,t,y,AccumulatedNewCapacity
REGION1,DEMAGRGWTBCA,2037,99999.0
REGION1,DEMAGRGWTBCA,2038,99999.0
REGION1,DEMAGRGWTBCA,2039,99999.0
REGION1,DEMAGRGWTBCA,2040,99999.0
REGION1,DEMAGRGWTBCA,2041,99999.0
REGION1,DEMAGRGWTBCA,2042,99999.0
REGION1,DEMAGRGWTBCA,2043,99999.0
REGION1,DEMAGRGWTBCA,2044,99999.0
REGION1,DEMAGRGWTBCA,2045,99999.0
REGION1,DEMAGRGWTBCA,2046,99999.0
REGION1,DEMAGRGWTBCA,2047,99999.0
REGION1,DEMAGRGWTBCA,2048,99999.0
REGION1,DEMAGRGWTBCA,2049,99999.0
REGION1,DEMAGRGWTBCA,2050,99999.0
REGION1,DEMAGRGWTBCS,2017,99999.0
REGION1,DEMAGRGWTBCS,2018,99999.0
REGION1,DEMAGRGWTBCS,2019,99999.0
REGION1,DEMAGRGWTBCS,2020,99999.0
REGION1,DEMAGRGWTBCS,2021,99999.0
REGION1,DEMAGRGWTBCS,2022,99999.0
REGION1,DEMAGRGWTBCS,2023,99999.0
REGION1,DEMAGRGWTBCS,2024,99999.0
REGION1,DEMAGRGWTBCS,2025,99999.0
REGION1,DEMAGRGWTBCS,2026,99999.0
REGION1,DEMAGRGWTBCS,2027,99999.0
REGION1,DEMAGRGWTBCS,2028,99999.0
REGION1,DEMAGRGWTBCS,2029,99999.0
REGION1,DEMAGRGWTBCS,2030,99999.0
REGION1,DEMAGRGWTBCS,2031,99999.0
REGION1,DEMAGRGWTBCS,2032,99999.0
REGION1,DEMAGRGWTBCS,2033,99999.0
REGION1,DEMAGRGWTBCS,2034,99999.0
REGION1,DEMAGRGWTBCS,2035,99999.0
REGION1,DEMAGRGWTBCS,2036,99999.0
REGION1,DEMAGRGWTBCS,2037,99999.0
REGION1,DEMAGRGWTBCS,2038,99999.0
REGION1,DEMAGRGWTBCS,2039,99999.0
REGION1,DEMAGRGWTBCS,2040,99999.0
REGION1,DEMAGRGWTBCS,2041,99999.0
REGION1,DEMAGRGWTBCS,2042,99999.0
REGION1,DEMAGRGWTBCS,2043,99999.0
REGION1,DEMAGRGWTBCS,2044,99999.0
REGION1,DEMAGRGWTBCS,2045,99999.0
REGION1,DEMAGRGWTBCS,2046,99999.0
REGION1,DEMAGRGWTBCS,2047,99999.0
REGION1,DEMAGRGWTBCS,2048,99999.0
REGION1,DEMAGRGWTBCS,2049,99999.0
REGION1,DEMAGRGWTBCS,2050,99999.0
REGION1,DEMAGRGWTCEN,2017,99999.0
REGION1,DEMAGRGWTCEN,2018,99999.0
REGION1,DEMAGRGWTCEN,2019,99999.0
REGION1,DEMAGRGWTCEN,2020,99999.0
REGION1,DEMAGRGWTCEN,2021,99999.0
REGION1,DEMAGRGWTCEN,2022,99999.0
REGION1,DEMAGRGWTCEN,2023,99999.0
REGION1,DEMAGRGWTCEN,2024,99999.0
REGION1,DEMAGRGWTCEN,2025,99999.0
REGION1,DEMAGRGWTCEN,2026,99999.0
REGION1,DEMAGRGWTCEN,2027,99999.0
REGION1,DEMAGRGWTCEN,2028,99999.0
REGION1,DEMAGRGWTCEN,2029,99999.0
REGION1,DEMAGRGWTCEN,2030,99999.0
REGION1,DEMAGRGWTCEN,2031,99999.0
REGION1,DEMAGRGWTCEN,2032,99999.0
REGION1,DEMAGRGWTCEN,2033,99999.0
REGION1,DEMAGRGWTCEN,2034,99999.0
REGION1,DEMAGRGWTCEN,2035,99999.0
REGION1,DEMAGRGWTCEN,2036,99999.0
REGION1,DEMAGRGWTCEN,2037,99999.0
REGION1,DEMAGRGWTCEN,2038,99999.0
REGION1,DEMAGRGWTCEN,2039,99999.0
REGION1,DEMAGRGWTCEN,2040,99999.0
REGION1,DEMAGRGWTCEN,2041,99999.0
REGION1,DEMAGRGWTCEN,2042,99999.0
REGION1,DEMAGRGWTCEN,2043,99999.0
REGION1,DEMAGRGWTCEN,2044,99999.0
REGION1,DEMAGRGWTCEN,2045,99999.0
REGION1,DEMAGRGWTCEN,2046,99999.0
REGION1,DEMAGRGWTCEN,2047,99999.0
REGION1,DEMAGRGWTCEN,2048,99999.0
REGION1,DEMAGRGWTCEN,2049,99999.0
REGION1,DEMAGRGWTCEN,2050,99999.0
REGION1,DEMAGRGWTCEO,2017,99999.0
REGION1,DEMAGRGWTCEO,2018,99999.0
REGION1,DEMAGRGWTCEO,2019,99999.0
REGION1,DEMAGRGWTCEO,2020,99999.0
REGION1,DEMAGRGWTCEO,2021,99999.0
REGION1,DEMAGRGWTCEO,2022,99999.0
REGION1,DEMAGRGWTCEO,2023,99999.0
REGION1,DEMAGRGWTCEO,2024,99999.0
REGION1,DEMAGRGWTCEO,2025,99999.0
REGION1,DEMAGRGWTCEO,2026,99999.0
REGION1,DEMAGRGWTCEO,2027,99999.0
REGION1,DEMAGRGWTCEO,2028,99999.0
REGION1,DEMAGRGWTCEO,2029,99999.0
REGION1,DEMAGRGWTCEO,2030,99999.0
REGION1,DEMAGRGWTCEO,2031,99999.0
REGION1,DEMAGRGWTCEO,2032,99999.0
REGION1,DEMAGRGWTCEO,2033,99999.0
REGION1,DEMAGRGWTCEO,2034,99999.0
REGION1,DEMAGRGWTCEO,2035,99999.0
REGION1,DEMAGRGWTCEO,2036,99999.0
REGION1,DEMAGRGWTCEO,2037,99999.0
REGION1,DEMAGRGWTCEO,2038,99999.0
REGION1,DEMAGRGWTCEO,2039,99999.0
REGION1,DEMAGRGWTCEO,2040,99999.0
REGION1,DEMAGRGWTCEO,2041,99999.0
REGION1,DEMAGRGWTCEO,2042,99999.0
REGION1,DEMAGRGWTCEO,2043,99999.0
REGION1,DEMAGRGWTCEO,2044,99999.0
REGION1,DEMAGRGWTCEO,2045,99999.0
REGION1,DEMAGRGWTCEO,2046,99999.0
REGION1,DEMAGRGWTCEO,2047,99999.0
REGION1,DEMAGRGWTCEO,2048,99999.0
REGION1,DEMAGRGWTCEO,2049,99999.0
REGION1,DEMAGRGWTCEO,2050,99999.0
REGION1,DEMAGRGWTCES,2017,99999.0
REGION1,DEMAGRGWTCES,2018,99999.0
REGION1,DEMAGRGWTCES,2019,99999.0
REGION1,DEMAGRGWTCES,2020,99999.0
REGION1,DEMAGRGWTCES,2021,99999.0
REGION1,DEMAGRGWTCES,2022,99999.0
REGION1,DEMAGRGWTCES,2023,99999.0
REGION1,DEMAGRGWTCES,2024,99999.0
REGION1,DEMAGRGWTCES,2025,99999.0
REGION1,DEMAGRGWTCES,2026,99999.0
REGION1,DEMAGRGWTCES,2027,99999.0
REGION1,DEMAGRGWTCES,2028,99999.0
REGION1,DEMAGRGWTCES,2029,99999.0
REGION1,DEMAGRGWTCES,2030,99999.0
REGION1,DEMAGRGWTCES,2031,99999.0
REGION1,DEMAGRGWTCES,2032,99999.0
REGION1,DEMAGRGWTCES,2033,99999.0
REGION1,DEMAGRGWTCES,2034,99999.0
REGION1,DEMAGRGWTCES,2035,99999.0
REGION1,DEMAGRGWTCES,2036,99999.0
REGION1,DEMAGRGWTCES,2037,99999.0
REGION1,DEMAGRGWTCES,2038,99999.0
REGION1,DEMAGRGWTCES,2039,99999.0
REGION1,DEMAGRGWTCES,2040,99999.0
REGION1,DEMAGRGWTCES,2041,99999.0
REGION1,DEMAGRGWTCES,2042,99999.0
REGION1,DEMAGRGWTCES,2043,99999.0
REGION1,DEMAGRGWTCES,2044,99999.0
REGION1,DEMAGRGWTCES,2045,99999.0
REGION1,DEMAGRGWTCES,2046,99999.0
REGION1,DEMAGRGWTCES,2047,99999.0
REGION1,DEMAGRGWTCES,2048,99999.0
REGION1,DEMAGRGWTCES,2049,99999.0
REGION1,DEMAGRGWTCES,2050,99999.0
REGION1,DEMAGRGWTLAZ,2017,99999.0
REGION1,DEMAGRGWTLAZ,2018,99999.0
REGION1,DEMAGRGWTLAZ,2019,99999.0
REGION1,DEMAGRGWTLAZ,2020,99999.0
REGION1,DEMAGRGWTLAZ,2021,99999.0
REGION1,DEMAGRGWTLAZ,2022,99999.0
REGION1,DEMAGRGWTLAZ,2023,99999.0
REGION1,DEMAGRGWTLAZ,2024,99999.0
REGION1,DEMAGRGWTLAZ,2025,99999.0
REGION1,DEMAGRGWTLAZ,2026,99999.0
REGION1,DEMAGRGWTLAZ,2027,99999.0
REGION1,DEMAGRGWTLAZ,2028,99999.0
REGION1,DEMAGRGWTLAZ,2029,99999.0
REGION1,DEMAGRGWTLAZ,2030,99999.0
REGION1,DEMAGRGWTLAZ,2031,99999.0
REGION1,DEMAGRGWTLAZ,2032,99999.0
REGION1,DEMAGRGWTLAZ,2033,99999.0
REGION1,DEMAGRGWTLAZ,2034,99999.0
REGION1,DEMAGRGWTLAZ,2035,99999.0
REGION1,DEMAGRGWTLAZ,2036,99999.0
REGION1,DEMAGRGWTLAZ,2037,99999.0
REGION1,DEMAGRGWTLAZ,2038,99999.0
REGION1,DEMAGRGWTLAZ,2039,99999.0
REGION1,DEMAGRGWTLAZ,2040,99999.0
REGION1,DEMAGRGWTLAZ,2041,99999.0
REGION1,DEMAGRGWTLAZ,2042,99999.0
REGION1,DEMAGRGWTLAZ,2043,99999.0
REGION1,DEMAGRGWTLAZ,2044,99999.0
REGION1,DEMAGRGWTLAZ,2045,99999.0
REGION1,DEMAGRGWTLAZ,2046,99999.0
REGION1,DEMAGRGWTLAZ,2047,99999.0
REGION1,DEMAGRGWTLAZ,2048,99999.0
REGION1,DEMAGRGWTLAZ,2049,99999.0
REGION1,DEMAGRGWTLAZ,2050,99999.0
REGION1,DEMAGRGWTMUL,2017,99999.0
REGION1,DEMAGRGWTMUL,2018,99999.0
REGION1,DEMAGRGWTMUL,2019,99999.0
REGION1,DEMAGRGWTMUL,2020,99999.0
REGION1,DEMAGRGWTMUL,2021,99999.0
REGION1,DEMAGRGWTMUL,2022,99999.0
REGION1,DEMAGRGWTMUL,2023,99999.0
REGION1,DEMAGRGWTMUL,2024,99999.0
REGION1,DEMAGRGWTMUL,2025,99999.0
REGION1,DEMAGRGWTMUL,2026,99999.0
REGION1,DEMAGRGWTMUL,2027,99999.0
REGION1,DEMAGRGWTMUL,2028,99999.0
REGION1,DEMAGRGWTMUL,2029,99999.0
REGION1,DEMAGRGWTMUL,2030,99999.0
REGION1,DEMAGRGWTMUL,2031,99999.0
REGION1,DEMAGRGWTMUL,2032,99999.0
REGION1,DEMAGRGWTMUL,2033,99999.0
REGION1,DEMAGRGWTMUL,2034,99999.0
REGION1,DEMAGRGWTMUL,2035,99999.0
REGION1,DEMAGRGWTMUL,2036,99999.0
REGION1,DEMAGRGWTMUL,2037,99999.0
REGION1,DEMAGRGWTMUL,2038,99999.0
REGION1,DEMAGRGWTMUL,2039,99999.0
REGION1,DEMAGRGWTMUL,2040,99999.0
REGION1,DEMAGRGWTMUL,2041,99999.0
REGION1,DEMAGRGWTMUL,2042,99999.0
REGION1,DEMAGRGWTMUL,2043,99999.0
REGION1,DEMAGRGWTMUL,2044,99999.0
REGION1,DEMAGRGWTMUL,2045,99999.0
REGION1,DEMAGRGWTMUL,2046,99999.0
REGION1,DEMAGRGWTMUL,2047,99999.0
REGION1,DEMAGRGWTMUL,2048,99999.0
REGION1,DEMAGRGWTMUL,2049,99999.0
REGION1,DEMAGRGWTMUL,2050,99999.0
REGION1,DEMAGRGWTNEA,2017,99999.0
REGION1,DEMAGRGWTNEA,2018,99999.0
REGION1,DEMAGRGWTNEA,2019,99999.0
REGION1,DEMAGRGWTNEA,2020,99999.0
REGION1,DEMAGRGWTNEA,2021,99999.0
REGION1,DEMAGRGWTNEA,2022,99999.0
REGION1,DEMAGRGWTNEA,2023,99999.0
REGION1,DEMAGRGWTNEA,2024,99999.0
REGION1,DEMAGRGWTNEA,2025,99999.0
REGION1,DEMAGRGWTNEA,2026,99999.0
REGION1,DEMAGRGWTNEA,2027,99999.0
REGION1,DEMAGRGWTNEA,2028,99999.0
REGION1,DEMAGRGWTNEA,2029,99999.0
REGION1,DEMAGRGWTNEA,2030,99999.0
REGION1,DEMAGRGWTNEA,2031,99999.0
REGION1,DEMAGRGWTNEA,2032,99999.0
REGION1,DEMAGRGWTNEA,2033,99999.0
REGION1,DEMAGRGWTNEA,2034,99999.0
REGION1,DEMAGRGWTNEA,2035,99999.0
REGION1,DEMAGRGWTNEA,2036,99999.0
REGION1,DEMAGRGWTNEA,2037,99999.0
REGION1,DEMAGRGWTNEA,2038,99999.0
REGION1,DEMAGRGWTNEA,2039,99999.0
REGION1,DEMAGRGWTNEA,2040,99999.0
REGION1,DEMAGRGWTNEA,2041,99999.0
REGION1,DEMAGRGWTNEA,2042,99999.0
REGION1,DEMAGRGWTNEA,2043,99999.0
REGION1,DEMAGRGWTNEA,2044,99999.0
REGION1,DEMAGRGWTNEA,2045,99999.0
REGION1,DEMAGRGWTNEA,2046,99999.0
REGION1,DEMAGRGWTNEA,2047,99999.0
REGION1,DEMAGRGWTNEA,2048,99999.0
REGION1,DEMAGRGWTNEA,2049,99999.0
REGION1,DEMAGRGWTNEA,2050,99999.0
REGION1,DEMAGRGWTNOR,2017,99999.0
REGION1,DEMAGRGWTNOR,2018,99999.0
REGION1,DEMAGRGWTNOR,2019,99999.0
REGION1,DEMAGRGWTNOR,2020,99999.0
REGION1,DEMAGRGWTNOR,2021,99999.0
REGION1,DEMAGRGWTNOR,2022,99999.0
REGION1,DEMAGRGWTNOR,2023,99999.0
REGION1,DEMAGRGWTNOR,2024,99999.0
REGION1,DEMAGRGWTNOR,2025,99999.0
REGION1,DEMAGRGWTNOR,2026,99999.0
REGION1,DEMAGRGWTNOR,2027,99999.0
REGION1,DEMAGRGWTNOR,2028,99999.0
REGION1,DEMAGRGWTNOR,2029,99999.0
REGION1,DEMAGRGWTNOR,2030,99999.0
REGION1,DEMAGRGWTNOR,2031,99999.0
REGION1,DEMAGRGWTNOR,2032,99999.0
REGION1,DEMAGRGWTNOR,2033,99999.0
REGION1,DEMAGRGWTNOR,2034,99999.0
REGION1,DEMAGRGWTNOR,2035,99999.0
REGION1,DEMAGRGWTNOR,2036,99999.0
REGION1,DEMAGRGWTNOR,2037,99999.0
REGION1,DEMAGRGWTNOR,2038,99999.0
REGION1,DEMAGRGWTNOR,2039,99999.0
REGION1,DEMAGRGWTNOR,2040,99999.0
REGION1,DEMAGRGWTNOR,2041,99999.0
REGION1,DEMAGRGWTNOR,2042,99999.0
REGION1,DEMAGRGWTNOR,2043,99999.0
REGION1,DEMAGRGWTNOR,2044,99999.0
REGION1,DEMAGRGWTNOR,2045,99999.0
REGION1,DEMAGRGWTNOR,2046,99999.0
REGION1,DEMAGRGWTNOR,2047,99999.0
REGION1,DEMAGRGWTNOR,2048,99999.0
REGION1,DEMAGRGWTNOR,2049,99999.0
REGION1,DEMAGRGWTNOR,2050,99999.0
REGION1,DEMAGRGWTNWE,2017,99999.0
REGION1,DEMAGRGWTNWE,2018,99999.0
REGION1,DEMAGRGWTNWE,2019,99999.0
REGION1,DEMAGRGWTNWE,2020,99999.0
REGION1,DEMAGRGWTNWE,2021,99999.0
REGION1,DEMAGRGWTNWE,2022,99999.0
REGION1,DEMAGRGWTNWE,2023,99999.0
REGION1,DEMAGRGWTNWE,2024,99999.0
REGION1,DEMAGRGWTNWE,2025,99999.0
REGION1,DEMAGRGWTNWE,2026,99999.0
REGION1,DEMAGRGWTNWE,2027,99999.0
REGION1,DEMAGRGWTNWE,2028,99999.0
REGION1,DEMAGRGWTNWE,2029,99999.0
REGION1,DEMAGRGWTNWE,2030,99999.0
REGION1,DEMAGRGWTNWE,2031,99999.0
REGION1,DEMAGRGWTNWE,2032,99999.0
REGION1,DEMAGRGWTNWE,2033,99999.0
REGION1,DEMAGRGWTNWE,2034,99999.0
REGION1,DEMAGRGWTNWE,2035,99999.0
REGION1,DEMAGRGWTNWE,2036,99999.0
REGION1,DEMAGRGWTNWE,2037,99999.0
REGION1,DEMAGRGWTNWE,2038,99999.0
REGION1,DEMAGRGWTNWE,2039,99999.0
REGION1,DEMAGRGWTNWE,2040,99999.0
REGION1,DEMAGRGWTNWE,2041,99999.0
REGION1,DEMAGRGWTNWE,2042,99999.0
REGION1,DEMAGRGWTNWE,2043,99999.0
REGION1,DEMAGRGWTNWE,2044,99999.0
REGION1,DEMAGRGWTNWE,2045,99999.0
REGION1,DEMAGRGWTNWE,2046,99999.0
REGION1,DEMAGRGWTNWE,2047,99999.0
REGION1,DEMAGRGWTNWE,2048,99999.0
REGION1,DEMAGRGWTNWE,2049,99999.0
REGION1,DEMAGRGWTNWE,2050,99999.0
REGION1,DEMAGRGWTOCC,2017,99999.0
REGION1,DEMAGRGWTOCC,2018,99999.0
REGION1,DEMAGRGWTOCC,2019,99999.0
REGION1,DEMAGRGWTOCC,2020,99999.0
REGION1,DEMAGRGWTOCC,2021,99999.0
REGION1,DEMAGRGWTOCC,2022,99999.0
REGION1,DEMAGRGWTOCC,2023,99999.0
REGION1,DEMAGRGWTOCC,2024,99999.0
REGION1,DEMAGRGWTOCC,2025,99999.0
REGION1,DEMAGRGWTOCC,2026,99999.0
REGION1,DEMAGRGWTOCC,2027,99999.0
REGION1,DEMAGRGWTOCC,2028,99999.0
REGION1,DEMAGRGWTOCC,2029,99999.0
REGION1,DEMAGRGWTOCC,2030,99999.0
REGION1,DEMAGRGWTOCC,2031,99999.0
REGION1,DEMAGRGWTOCC,2032,99999.0
REGION1,DEMAGRGWTOCC,2033,99999.0
REGION1,DEMAGRGWTOCC,2034,99999.0
REGION1,DEMAGRGWTOCC,2035,99999.0
REGION1,DEMAGRGWTOCC,2036,99999.0
REGION1,DEMAGRGWTOCC,2037,99999.0
REGION1,DEMAGRGWTOCC,2038,99999.0
REGION1,DEMAGRGWTOCC,2039,99999.0
REGION1,DEMAGRGWTOCC,2040,99999.0
REGION1,DEMAGRGWTOCC,2041,99999.0
REGION1,DEMAGRGWTOCC,2042,99999.0
REGION1,DEMAGRGWTOCC,2043,99999.0
REGION1,DEMAGRGWTOCC,2044,99999.0
REGION1,DEMAGRGWTOCC,2045,99999.0
REGION1,DEMAGRGWTOCC,2046,99999.0
REGION1,DEMAGRGWTOCC,2047,99999.0
REGION1,DEMAGRGWTOCC,2048,99999.0
REGION1,DEMAGRGWTOCC,2049,99999.0
REGION1,DEMAGRGWTOCC,2050,99999.0
REGION1,DEMAGRGWTORI,2017,99999.0
REGION1,DEMAGRGWTORI,2018,99999.0
REGION1,DEMAGRGWTORI,2019,99999.0
REGION1,DEMAGRGWTORI,2020,99999.0
REGION1,DEMAGRGWTORI,2021,99999.0
REGION1,DEMAGRGWTORI,2022,99999.0
REGION1,DEMAGRGWTORI,2023,99999.0
REGION1,DEMAGRGWTORI,2024,99999.0
REGION1,DEMAGRGWTORI,2025,99999.0
REGION1,DEMAGRGWTORI,2026,99999.0
REGION1,DEMAGRGWTORI,2027,99999.0
REGION1,DEMAGRGWTORI,2028,99999.0
REGION1,DEMAGRGWTORI,2029,99999.0
REGION1,DEMAGRGWTORI,2030,99999.0
REGION1,DEMAGRGWTORI,2031,99999.0
REGION1,DEMAGRGWTORI,2032,99999.0
REGION1,DEMAGRGWTORI,2033,99999.0
REGION1,DEMAGRGWTORI,2034,99999.0
REGION1,DEMAGRGWTORI,2035,99999.0
REGION1,DEMAGRGWTORI,2036,99999.0
REGION1,DEMAGRGWTORI,2037,99999.0
REGION1,DEMAGRGWTORI,2038,99999.0
REGION1,DEMAGRGWTORI,2039,99999.0
REGION1,DEMAGRGWTORI,2040,99999.0
REGION1,DEMAGRGWTORI,2041,99999.0
REGION1,DEMAGRGWTORI,2042,99999.0
REGION1,DEMAGRGWTORI,2043,99999.0
REGION1,DEMAGRGWTORI,2044,99999.0
REGION1,DEMAGRGWTORI,2045,99999.0
REGION1,DEMAGRGWTORI,2046,99999.0
REGION1,DEMAGRGWTORI,2047,99999.0
REGION1,DEMAGRGWTORI,2048,99999.0
REGION1,DEMAGRGWTORI,2049,99999.0
REGION1,DEMAGRGWTORI,2050,99999.0
REGION1,DEMAGRGWTPEN,2017,99999.0
REGION1,DEMAGRGWTPEN,2018,99999.0
REGION1,DEMAGRGWTPEN,2019,99999.0
REGION1,DEMAGRGWTPEN,2020,99999.0
REGION1,DEMAGRGWTPEN,2021,99999.0
REGION1,DEMAGRGWTPEN,2022,99999.0
REGION1,DEMAGRGWTPEN,2023,99999.0
REGION1,DEMAGRGWTPEN,2024,99999.0
REGION1,DEMAGRGWTPEN,2025,99999.0
REGION1,DEMAGRGWTPEN,2026,99999.0
REGION1,DEMAGRGWTPEN,2027,99999.0
REGION1,DEMAGRGWTPEN,2028,99999.0
REGION1,DEMAGRGWTPEN,2029,99999.0
REGION1,DEMAGRGWTPEN,2030,99999.0
REGION1,DEMAGRGWTPEN,2031,99999.0
REGION1,DEMAGRGWTPEN,2032,99999.0
REGION1,DEMAGRGWTPEN,2033,99999.0
REGION1,DEMAGRGWTPEN,2034,99999.0
REGION1,DEMAGRGWTPEN,2035,99999.0
REGION1,DEMAGRGWTPEN,2036,99999.0
REGION1,DEMAGRGWTPEN,2037,99999.0
REGION1,DEMAGRGWTPEN,2038,99999.0
REGION1,DEMAGRGWTPEN,2039,99999.0
REGION1,DEMAGRGWTPEN,2040,99999.0
REGION1,DEMAGRGWTPEN,2041,99999.0
REGION1,DEMAGRGWTPEN,2042,99999.0
REGION1,DEMAGRGWTPEN,2043,99999.0
REGION1,DEMAGRGWTPEN,2044,99999.0
REGION1,DEMAGRGWTPEN,2045,99999.0
REGION1,DEMAGRGWTPEN,2046,99999.0
REGION1,DEMAGRGWTPEN,2047,99999.0
REGION1,DEMAGRGWTPEN,2048,99999.0
REGION1,DEMAGRGWTPEN,2049,99999.0
REGION1,DEMAGRGWTPEN,2050,99999.0
REGION1,DEMAGRGWTVDC,2017,99999.0
REGION1,DEMAGRGWTVDC,2018,99999.0
REGION1,DEMAGRGWTVDC,2019,99999.0
REGION1,DEMAGRGWTVDC,2020,99999.0
REGION1,DEMAGRGWTVDC,2021,99999.0
REGION1,DEMAGRGWTVDC,2022,99999.0
REGION1,DEMAGRGWTVDC,2023,99999.0
REGION1,DEMAGRGWTVDC,2024,99999.0
REGION1,DEMAGRGWTVDC,2025,99999.0
REGION1,DEMAGRGWTVDC,2026,99999.0
REGION1,DEMAGRGWTVDC,2027,99999.0
REGION1,DEMAGRGWTVDC,2028,99999.0
REGION1,DEMAGRGWTVDC,2029,99999.0
REGION1,DEMAGRGWTVDC,2030,99999.0
REGION1,DEMAGRGWTVDC,2031,99999.0
REGION1,DEMAGRGWTVDC,2032,99999.0
REGION1,DEMAGRGWTVDC,2033,99999.0
REGION1,DEMAGRGWTVDC,2034,99999.0
REGION1,DEMAGRGWTVDC,2035,99999.0
REGION1,DEMAGRGWTVDC,2036,99999.0
REGION1,DEMAGRGWTVDC,2037,99999.0
REGION1,DEMAGRGWTVDC,2038,99999.0
REGION1,DEMAGRGWTVDC,2039,99999.0
REGION1,DEMAGRGWTVDC,2040,99999.0
REGION1,DEMAGRGWTVDC,2041,99999.0
REGION1,DEMAGRGWTVDC,2042,99999.0
REGION1,DEMAGRGWTVDC,2043,99999.0
REGION1,DEMAGRGWTVDC,2044,99999.0
REGION1,DEMAGRGWTVDC,2045,99999.0
REGION1,DEMAGRGWTVDC,2046,99999.0
REGION1,DEMAGRGWTVDC,2047,99999.0
REGION1,DEMAGRGWTVDC,2048,99999.0
REGION1,DEMAGRGWTVDC,2049,99999.0
REGION1,DEMAGRGWTVDC,2050,99999.0
REGION1,DEMAGRGWTVDN,2017,99999.0
REGION1,DEMAGRGWTVDN,2018,99999.0
REGION1,DEMAGRGWTVDN,2019,99999.0
REGION1,DEMAGRGWTVDN,2020,99999.0
REGION1,DEMAGRGWTVDN,2021,99999.0
REGION1,DEMAGRGWTVDN,2022,99999.0
REGION1,DEMAGRGWTVDN,2023,99999.0
REGION1,DEMAGRGWTVDN,2024,99999.0
REGION1,DEMAGRGWTVDN,2025,99999.0
REGION1,DEMAGRGWTVDN,2026,99999.0
REGION1,DEMAGRGWTVDN,2027,99999.0
REGION1,DEMAGRGWTVDN,2028,99999.0
REGION1,DEMAGRGWTVDN,2029,99999.0
REGION1,DEMAGRGWTVDN,2030,99999.0
REGION1,DEMAGRGWTVDN,2031,99999.0
REGION1,DEMAGRGWTVDN,2032,99999.0
REGION1,DEMAGRGWTVDN,2033,99999.0
REGION1,DEMAGRGWTVDN,2034,99999.0
REGION1,DEMAGRGWTVDN,2035,99999.0
REGION1,DEMAGRGWTVDN,2036,99999.0
REGION1,DEMAGRGWTVDN,2037,99999.0
REGION1,DEMAGRGWTVDN,2038,99999.0
REGION1,DEMAGRGWTVDN,2039,99999.0
REGION1,DEMAGRGWTVDN,2040,99999.0
REGION1,DEMAGRGWTVDN,2041,99999.0
REGION1,DEMAGRGWTVDN,2042,99999.0
REGION1,DEMAGRGWTVDN,2043,99999.0
REGION1,DEMAGRGWTVDN,2044,99999.0
REGION1,DEMAGRGWTVDN,2045,99999.0
REGION1,DEMAGRGWTVDN,2046,99999.0
REGION1,DEMAGRGWTVDN,2047,99999.0
REGION1,DEMAGRGWTVDN,2048,99999.0
