r,t,y,AnnualFixedOperatingCost
REGION1,PWRBIOE01,2031,0.4231
REGION1,PWRBIOE01,2032,0.4231
REGION1,PWRBIOE01,2033,0.4231
REGION1,PWRBIOE01,2034,0.4231
REGION1,PWRBIOE01,2035,0.4231
REGION1,PWRBIOE01,2036,0.4231
REGION1,PWRBIOE01,2037,0.4231
REGION1,PWRBIOE01,2038,0.4231
REGION1,PWRBIOE01,2039,0.4231
REGION1,PWRBIOE01,2040,0.4231
REGION1,PWRBIOE01,2041,0.4231
REGION1,PWRBIOE01,2042,0.4231
REGION1,PWRBIOE01,2043,0.4231
REGION1,PWRBIOE01,2044,0.4231
REGION1,PWRBIOE01,2045,0.4231
REGION1,PWRBIOE01,2046,0.4231
REGION1,PWRBIOE01,2047,0.4231
REGION1,PWRBIOE01,2048,0.4231
REGION1,PWRBIOE01,2049,0.4231
REGION1,PWRBIOE01,2050,0.4231
REGION1,PWRBIOF01,2017,0.7692
REGION1,PWRBIOF01,2018,0.7692
REGION1,PWRBIOF01,2019,0.7692
REGION1,PWRBIOF01,2020,0.7692
REGION1,PWRBIOF01,2021,0.7692
REGION1,PWRBIOF01,2022,0.7692
REGION1,PWRBIOF01,2023,0.7692
REGION1,PWRBIOF01,2024,0.7692
REGION1,PWRBIOF01,2025,0.7692
REGION1,PWRBIOF01,2026,0.7692
REGION1,PWRBIOF01,2027,0.7692
REGION1,PWRBIOF01,2028,0.7692
REGION1,PWRBIOF01,2029,0.7692
REGION1,PWRBIOF01,2030,0.7692
REGION1,PWRBIOF01,2031,0.7692
REGION1,PWRBIOF01,2032,0.7692
REGION1,PWRBIOF01,2033,0.7692
REGION1,PWRBIOF01,2034,0.7692
REGION1,PWRBIOF01,2035,0.7692
REGION1,PWRBIOF01,2036,0.7692
REGION1,PWRBIOF01,2037,0.7692
REGION1,PWRBIOF01,2038,0.7692
REGION1,PWRBIOF01,2039,0.7692
REGION1,PWRBIOF01,2040,0.7692
REGION1,PWRBIOF01,2041,0.7692
REGION1,PWRBIOF01,2042,0.7692
REGION1,PWRBIOF01,2043,0.7692
REGION1,PWRBIOF01,2044,0.7692
REGION1,PWRBIOF01,2045,0.7692
REGION1,PWRBIOF01,2046,0.7692
REGION1,PWRBIOF01,2047,0.7692
REGION1,PWRBIOF01,2048,0.7692
REGION1,PWRBIOF01,2049,0.7692
REGION1,PWRBIOF01,2050,0.7692
REGION1,PWRBIOF02,2017,1.724
REGION1,PWRBIOF02,2018,1.724
REGION1,PWRBIOF02,2019,1.724
REGION1,PWRBIOF02,2020,1.724
REGION1,PWRBIOF02,2021,1.724
REGION1,PWRBIOF02,2022,1.724
REGION1,PWRBIOF02,2023,1.724
REGION1,PWRBIOF02,2024,1.724
REGION1,PWRBIOF02,2025,1.724
REGION1,PWRBIOF02,2026,1.724
REGION1,PWRBIOF02,2027,1.724
REGION1,PWRBIOF02,2028,1.724
REGION1,PWRBIOF02,2029,1.724
REGION1,PWRBIOF02,2030,1.724
REGION1,PWRBIOF02,2031,1.724
REGION1,PWRBIOF02,2032,1.724
REGION1,PWRBIOF02,2033,1.724
REGION1,PWRBIOF02,2034,1.724
REGION1,PWRBIOF02,2035,1.724
REGION1,PWRBIOF02,2036,1.724
REGION1,PWRBIOF02,2037,1.724
REGION1,PWRBIOF02,2038,1.724
REGION1,PWRBIOF02,2039,1.724
REGION1,PWRBIOF02,2040,1.724
REGION1,PWRBIOF02,2041,1.724
REGION1,PWRBIOF02,2042,1.724
REGION1,PWRBIOF02,2043,1.724
REGION1,PWRBIOF02,2044,1.724
REGION1,PWRBIOF02,2045,1.724
REGION1,PWRBIOF02,2046,1.724
REGION1,PWRBIOF02,2047,1.724
REGION1,PWRBIOF02,2048,1.724
REGION1,PWRBIOF02,2049,1.724
REGION1,PWRBIOF02,2050,1.724
REGION1,PWRBIOG01,2017,0.5603
REGION1,PWRBIOG01,2018,0.5603
REGION1,PWRBIOG01,2019,0.5603
REGION1,PWRBIOG01,2020,0.5603
REGION1,PWRBIOG01,2021,0.5603
REGION1,PWRBIOG01,2022,0.5603
REGION1,PWRBIOG01,2023,0.5603
REGION1,PWRBIOG01,2024,0.5603
REGION1,PWRBIOG01,2025,0.5603
REGION1,PWRBIOG01,2026,0.5603
REGION1,PWRBIOG01,2027,0.5603
REGION1,PWRBIOG01,2028,0.5603
REGION1,PWRBIOG01,2029,0.5603
REGION1,PWRBIOG01,2030,0.5603
REGION1,PWRBIOG01,2031,0.5603
REGION1,PWRBIOG01,2032,0.5603
REGION1,PWRBIOG01,2033,0.5603
REGION1,PWRBIOG01,2034,0.5603
REGION1,PWRBIOG01,2035,0.5603
REGION1,PWRBIOG01,2036,0.5603
REGION1,PWRBIOG01,2037,0.5603
REGION1,PWRBIOG01,2038,0.5603
REGION1,PWRBIOG01,2039,0.5603
REGION1,PWRBIOG01,2040,0.5603
REGION1,PWRBIOG01,2041,0.5603
REGION1,PWRBIOG01,2042,0.5603
REGION1,PWRBIOG01,2043,0.5603
REGION1,PWRBIOG01,2044,0.5603
REGION1,PWRBIOG01,2045,0.5603
REGION1,PWRBIOG01,2046,0.5603
REGION1,PWRBIOG01,2047,0.5603
REGION1,PWRBIOG01,2048,0.5603
REGION1,PWRBIOG01,2049,0.5603
REGION1,PWRBIOG01,2050,0.5603
REGION1,PWRCOAA01,2017,94.2853
REGION1,PWRCOAA01,2018,94.2853
REGION1,PWRCOAA01,2019,94.2853
REGION1,PWRCOAA01,2020,97.6793
REGION1,PWRCOAA01,2021,101.0733
REGION1,PWRCOAA01,2022,104.4673
REGION1,PWRCOAA01,2023,107.8613
REGION1,PWRCOAA01,2024,111.2553
REGION1,PWRCOAA01,2025,114.6493
REGION1,PWRCOAA01,2026,118.0433
REGION1,PWRCOAA01,2027,121.4373
REGION1,PWRCOAA01,2028,124.8313
REGION1,PWRCOAA01,2029,128.2253
REGION1,PWRCOAA01,2030,131.6193
REGION1,PWRCOAA01,2031,135.0133
REGION1,PWRCOAA01,2032,138.4073
REGION1,PWRCOAA01,2033,141.8013
REGION1,PWRCOAA01,2034,50.91
REGION1,PWRCOAA01,2035,54.304
REGION1,PWRCOAA01,2036,57.698
REGION1,PWRCOAA01,2037,61.092
REGION1,PWRCOAA01,2038,64.486
REGION1,PWRCOAA01,2039,67.88
REGION1,PWRCOAA01,2040,71.274
REGION1,PWRCOAA01,2041,74.668
REGION1,PWRCOAA01,2042,78.062
REGION1,PWRCOAA01,2043,81.456
REGION1,PWRCOAA01,2044,84.85
REGION1,PWRCOAA01,2045,88.244
REGION1,PWRCOAA01,2046,91.638
REGION1,PWRCOAA01,2047,95.032
REGION1,PWRCOAA01,2048,98.426
REGION1,PWRCOAA01,2049,101.82
REGION1,PWRCOAA01,2050,101.82
REGION1,PWRCOAE01,2017,2.925
REGION1,PWRCOAE01,2018,2.925
REGION1,PWRCOAE01,2019,2.925
REGION1,PWRCOAE01,2020,2.925
REGION1,PWRCOAE01,2021,2.925
REGION1,PWRCOAE01,2022,7.425
REGION1,PWRCOAE01,2023,11.925
REGION1,PWRCOAE01,2024,16.425
REGION1,PWRCOAE01,2025,20.925
REGION1,PWRCOAE01,2026,25.425
REGION1,PWRCOAE01,2027,29.925
REGION1,PWRCOAE01,2028,34.425
REGION1,PWRCOAE01,2029,38.925
REGION1,PWRCOAE01,2030,43.425
REGION1,PWRCOAE01,2031,47.925
REGION1,PWRCOAE01,2032,48.0149
REGION1,PWRCOAE01,2033,52.5149
REGION1,PWRCOAE01,2034,57.0149
REGION1,PWRCOAE01,2035,61.5149
REGION1,PWRCOAE01,2036,66.0149
REGION1,PWRCOAE01,2037,70.5149
REGION1,PWRCOAE01,2038,75.0149
REGION1,PWRCOAE01,2039,79.5149
REGION1,PWRCOAE01,2040,84.0149
REGION1,PWRCOAE01,2041,88.5149
REGION1,PWRCOAE01,2042,93.0149
REGION1,PWRCOAE01,2043,97.5149
REGION1,PWRCOAE01,2044,102.0149
REGION1,PWRCOAE01,2045,106.5149
REGION1,PWRCOAE01,2046,111.0149
REGION1,PWRCOAE01,2047,115.5149
REGION1,PWRCOAE01,2048,120.0149
REGION1,PWRCOAE01,2049,124.5149
REGION1,PWRCOAE01,2050,129.0149
REGION1,PWRCOAF01,2017,88.244
REGION1,PWRCOAF01,2018,88.244
REGION1,PWRCOAF01,2019,92.6223
REGION1,PWRCOAF01,2020,92.6223
REGION1,PWRCOAF01,2021,80.7433
REGION1,PWRCOAF01,2022,80.7433
REGION1,PWRCOAF01,2023,80.7433
REGION1,PWRCOAF01,2024,87.5313
REGION1,PWRCOAF01,2025,82.4403
REGION1,PWRCOAF01,2026,83.308
REGION1,PWRCOAF01,2027,90.096
REGION1,PWRCOAF01,2028,96.884
REGION1,PWRCOAF01,2029,103.672
REGION1,PWRCOAF01,2030,86.702
REGION1,PWRCOAF01,2031,93.49
REGION1,PWRCOAF01,2032,100.278
REGION1,PWRCOAF01,2033,107.066
REGION1,PWRCOAF01,2034,113.854
REGION1,PWRCOAF01,2035,120.642
REGION1,PWRCOAF01,2036,127.43
REGION1,PWRCOAF01,2037,134.218
REGION1,PWRCOAF01,2038,141.006
REGION1,PWRCOAF01,2039,147.794
REGION1,PWRCOAF01,2040,154.582
REGION1,PWRCOAF01,2041,161.37
REGION1,PWRCOAF01,2042,168.158
REGION1,PWRCOAF01,2043,174.946
REGION1,PWRCOAF01,2044,181.734
REGION1,PWRCOAF01,2045,188.522
REGION1,PWRCOAF01,2046,195.31
REGION1,PWRCOAF01,2047,202.098
REGION1,PWRCOAF01,2048,208.886
REGION1,PWRCOAF01,2049,211.2957
REGION1,PWRCOAF01,2050,218.0837
REGION1,PWRCOAF02,2043,6.6429
REGION1,PWRCOAF02,2044,15.2146
REGION1,PWRCOAF02,2045,31.3509
REGION1,PWRCOAF02,2046,48.8509
REGION1,PWRCOAF02,2047,66.3509
REGION1,PWRCOAF02,2048,83.8509
REGION1,PWRCOAF02,2049,101.3509
REGION1,PWRCOAF02,2050,118.8509
REGION1,PWRDSLA01,2017,3.1815
REGION1,PWRDSLA01,2018,3.1815
REGION1,PWRDSLA01,2019,3.1815
REGION1,PWRDSLA01,2020,3.1815
REGION1,PWRDSLA01,2021,3.1815
REGION1,PWRDSLA01,2022,3.1815
REGION1,PWRDSLA01,2023,3.1815
REGION1,PWRDSLA01,2024,3.1815
REGION1,PWRDSLA01,2025,3.1815
REGION1,PWRDSLA01,2026,3.1815
REGION1,PWRDSLA01,2027,3.1815
REGION1,PWRDSLA01,2028,3.1815
REGION1,PWRDSLA01,2029,3.1815
REGION1,PWRDSLA01,2030,3.1108
REGION1,PWRDSLA01,2031,1.5908
REGION1,PWRDSLA01,2032,1.2372
REGION1,PWRDSLA01,2033,1.0605
REGION1,PWRDSLA01,2034,0.4949
REGION1,PWRDSLA01,2035,0.4949
REGION1,PWRDSLA01,2036,0.3888
REGION1,PWRDSLA01,2037,0.2828
REGION1,PWRDSLA01,2038,0.2828
REGION1,PWRDSLA01,2039,0.2828
REGION1,PWRDSLA01,2040,0.2828
REGION1,PWRDSLA01,2041,0.0707
REGION1,PWRDSLA01,2042,0.0707
REGION1,PWRDSLA01,2043,0.0354
REGION1,PWRDSLA01,2044,0.0354
REGION1,PWRDSLA01,2045,0.0354
REGION1,PWRDSLA01,2046,0.0354
REGION1,PWRDSLB01,2017,0.707
REGION1,PWRDSLB01,2018,0.707
REGION1,PWRDSLB01,2019,0.707
REGION1,PWRDSLB01,2020,0.707
REGION1,PWRDSLB01,2021,0.707
REGION1,PWRDSLB01,2022,0.707
REGION1,PWRDSLB01,2023,0.707
REGION1,PWRDSLB01,2024,0.707
REGION1,PWRDSLB01,2025,0.707
REGION1,PWRDSLB01,2026,0.707
REGION1,PWRDSLB01,2027,0.707
REGION1,PWRDSLB01,2028,0.707
REGION1,PWRDSLB01,2029,0.707
REGION1,PWRDSLB01,2030,0.707
REGION1,PWRDSLB01,2031,0.707
REGION1,PWRDSLB01,2032,0.707
REGION1,PWRDSLB01,2033,0.707
REGION1,PWRDSLB01,2034,0.707
REGION1,PWRDSLB01,2035,0.707
REGION1,PWRDSLB01,2036,0.707
REGION1,PWRDSLB01,2037,0.707
REGION1,PWRDSLB01,2038,0.707
REGION1,PWRDSLB01,2039,0.707
REGION1,PWRDSLB01,2040,0.707
REGION1,PWRDSLB01,2041,0.707
REGION1,PWRDSLB01,2042,0.707
REGION1,PWRDSLB01,2043,0.707
REGION1,PWRDSLB01,2044,0.707
REGION1,PWRDSLB01,2045,0.707
REGION1,PWRDSLB01,2046,0.707
REGION1,PWRDSLB01,2047,0.707
REGION1,PWRDSLB01,2048,0.707
REGION1,PWRDSLB01,2049,0.707
REGION1,PWRDSLB01,2050,0.707
REGION1,PWRDSLC01,2017,0.8484
REGION1,PWRDSLC01,2018,0.8484
REGION1,PWRDSLC01,2019,0.8484
REGION1,PWRDSLC01,2020,0.8484
REGION1,PWRDSLC01,2021,0.8484
REGION1,PWRDSLC01,2022,0.8484
REGION1,PWRDSLC01,2023,0.8484
REGION1,PWRDSLC01,2024,0.8484
REGION1,PWRDSLC01,2025,0.8484
REGION1,PWRDSLC01,2026,0.8484
REGION1,PWRDSLC01,2027,0.8484
REGION1,PWRDSLC01,2028,0.8484
REGION1,PWRDSLC01,2029,0.8484
REGION1,PWRDSLC01,2030,0.8484
REGION1,PWRDSLC01,2031,0.8484
REGION1,PWRDSLC01,2032,0.8484
REGION1,PWRDSLC01,2033,0.8484
REGION1,PWRDSLC01,2034,0.8484
REGION1,PWRDSLC01,2035,0.8484
REGION1,PWRDSLC01,2036,0.8484
REGION1,PWRDSLC01,2037,0.8484
REGION1,PWRDSLC01,2038,0.8484
REGION1,PWRDSLC01,2039,0.8484
REGION1,PWRDSLC01,2040,0.8484
REGION1,PWRDSLC01,2041,0.8484
REGION1,PWRDSLC01,2042,0.8484
REGION1,PWRDSLC01,2043,0.8484
REGION1,PWRDSLC01,2044,0.8484
REGION1,PWRDSLC01,2045,0.8484
REGION1,PWRDSLC01,2046,0.8484
REGION1,PWRDSLC01,2047,0.8484
REGION1,PWRDSLC01,2048,0.8484
REGION1,PWRDSLC01,2049,0.8484
REGION1,PWRDSLC01,2050,0.8484
REGION1,PWRDSLD01,2017,0.36
REGION1,PWRDSLD01,2018,0.36
REGION1,PWRDSLD01,2019,0.36
REGION1,PWRDSLD01,2020,0.36
REGION1,PWRDSLD01,2021,0.36
REGION1,PWRDSLD01,2022,0.36
REGION1,PWRDSLD01,2023,0.21
REGION1,PWRDSLD01,2025,0.5
REGION1,PWRDSLD01,2026,0.5
REGION1,PWRDSLD01,2027,0.5
REGION1,PWRDSLD01,2028,0.5
REGION1,PWRDSLD01,2029,1.0
REGION1,PWRDSLD01,2030,1.5
REGION1,PWRDSLD01,2031,2.0
REGION1,PWRDSLD01,2032,2.0
REGION1,PWRDSLD01,2033,2.5
REGION1,PWRDSLD01,2034,3.0
REGION1,PWRDSLD01,2035,3.5
REGION1,PWRDSLD01,2036,4.0
REGION1,PWRDSLD01,2037,4.5
REGION1,PWRDSLD01,2038,5.0
REGION1,PWRDSLD01,2039,5.5
REGION1,PWRDSLD01,2040,6.0
REGION1,PWRDSLD01,2041,6.5
REGION1,PWRDSLD01,2042,7.0
REGION1,PWRDSLD01,2043,7.5
REGION1,PWRDSLD01,2044,8.0
REGION1,PWRDSLD01,2045,8.5
REGION1,PWRDSLD01,2046,9.0
REGION1,PWRDSLD01,2047,9.5
REGION1,PWRDSLD01,2048,10.0
REGION1,PWRDSLD01,2049,10.5
REGION1,PWRDSLD01,2050,11.0
REGION1,PWRDSLD02,2017,0.3535
REGION1,PWRDSLD02,2018,0.3535
REGION1,PWRDSLD02,2019,0.3535
REGION1,PWRDSLD02,2020,0.3535
REGION1,PWRDSLD02,2021,0.3535
REGION1,PWRDSLD02,2022,0.3535
REGION1,PWRDSLD02,2023,0.3535
REGION1,PWRDSLD02,2024,0.3535
REGION1,PWRDSLD02,2025,0.3535
REGION1,PWRDSLD02,2026,0.3535
REGION1,PWRDSLD02,2027,0.3535
REGION1,PWRDSLD02,2028,0.3535
REGION1,PWRDSLD02,2029,0.3535
REGION1,PWRDSLD02,2030,0.3535
REGION1,PWRDSLD02,2031,0.3535
REGION1,PWRDSLD02,2032,0.3535
REGION1,PWRDSLD02,2033,0.3535
REGION1,PWRDSLD02,2034,0.3535
REGION1,PWRDSLD02,2035,0.3535
REGION1,PWRDSLD02,2036,0.3535
REGION1,PWRDSLD02,2037,0.3535
REGION1,PWRDSLD02,2038,0.3535
REGION1,PWRDSLD02,2039,0.3535
REGION1,PWRDSLD02,2040,0.3535
REGION1,PWRDSLD02,2041,0.3535
REGION1,PWRDSLD02,2042,0.3535
REGION1,PWRDSLD02,2043,0.3535
REGION1,PWRDSLD02,2044,0.3535
REGION1,PWRDSLD02,2045,0.3535
REGION1,PWRDSLD02,2046,0.3535
REGION1,PWRDSLD02,2047,0.3535
REGION1,PWRDSLD02,2048,0.3535
REGION1,PWRDSLD02,2049,0.3535
REGION1,PWRDSLD02,2050,0.3535
REGION1,PWRDSLE01,2017,0.385
REGION1,PWRDSLE01,2018,0.385
REGION1,PWRDSLE01,2019,0.385
REGION1,PWRDSLE01,2020,0.385
REGION1,PWRDSLE01,2021,0.385
REGION1,PWRDSLE01,2022,0.385
REGION1,PWRDSLE01,2023,0.385
REGION1,PWRDSLE01,2024,0.5
REGION1,PWRDSLE01,2025,1.0
REGION1,PWRDSLE01,2026,1.0
REGION1,PWRDSLE01,2027,1.0
REGION1,PWRDSLE01,2028,1.0
REGION1,PWRDSLE01,2029,1.5
REGION1,PWRDSLE01,2030,2.0
REGION1,PWRDSLE01,2031,2.5
REGION1,PWRDSLE01,2032,2.5
REGION1,PWRDSLE01,2033,3.0
REGION1,PWRDSLE01,2034,3.5
REGION1,PWRDSLE01,2035,4.0
REGION1,PWRDSLE01,2036,4.5
REGION1,PWRDSLE01,2037,5.0
REGION1,PWRDSLE01,2038,5.5
REGION1,PWRDSLE01,2039,6.0
REGION1,PWRDSLE01,2040,6.5
REGION1,PWRDSLE01,2041,7.0
REGION1,PWRDSLE01,2042,7.5
REGION1,PWRDSLE01,2043,8.0
REGION1,PWRDSLE01,2044,8.5
REGION1,PWRDSLE01,2045,9.0
REGION1,PWRDSLE01,2046,9.5
REGION1,PWRDSLE01,2047,10.0
REGION1,PWRDSLE01,2048,10.5
REGION1,PWRDSLE01,2049,11.0
REGION1,PWRDSLE01,2050,11.5
REGION1,PWRDSLE02,2017,1.3786
REGION1,PWRDSLE02,2018,1.3786
REGION1,PWRDSLE02,2019,1.3786
REGION1,PWRDSLE02,2020,1.3786
REGION1,PWRDSLE02,2021,1.3786
REGION1,PWRDSLE02,2022,1.3786
REGION1,PWRDSLE02,2023,1.3786
REGION1,PWRDSLE02,2024,1.3786
REGION1,PWRDSLE02,2025,1.3786
REGION1,PWRDSLE02,2026,1.3786
REGION1,PWRDSLE02,2027,1.3786
REGION1,PWRDSLE02,2028,1.3786
REGION1,PWRDSLE02,2029,1.3786
REGION1,PWRDSLE02,2030,1.3786
REGION1,PWRDSLE02,2031,1.3786
REGION1,PWRDSLE02,2032,1.3786
REGION1,PWRDSLE02,2033,1.3786
REGION1,PWRDSLE02,2034,1.3786
REGION1,PWRDSLE02,2035,1.3786
REGION1,PWRDSLE02,2036,1.3786
REGION1,PWRDSLE02,2037,1.3786
REGION1,PWRDSLE02,2038,1.3786
REGION1,PWRDSLE02,2039,1.3786
REGION1,PWRDSLE02,2040,1.3786
REGION1,PWRDSLE02,2041,1.3786
REGION1,PWRDSLE02,2042,1.3786
REGION1,PWRDSLE02,2043,1.3786
REGION1,PWRDSLE02,2044,1.3786
REGION1,PWRDSLE02,2045,1.3786
REGION1,PWRDSLE02,2046,1.3786
REGION1,PWRDSLE02,2047,1.3786
REGION1,PWRDSLE02,2048,1.3786
REGION1,PWRDSLE02,2049,1.3786
REGION1,PWRDSLE02,2050,1.3786
REGION1,PWRDSLF01,2017,0.13
